Gene = Cpsf6
Position 3733: 1.3711662897218147e-05
Position 587: 1.065597899769813e-05
Position 908: 9.451481886902794e-06
Position 750: 7.5318843328584825e-06
Position 3739: 7.3287896063709985e-06
Position 3267: 6.448521957160209e-06
Position 499: 5.8126808867580925e-06
Position 2825: 5.353917920479839e-06
Position 3751: 4.221260417712713e-06
Position 3348: 3.1160883606254074e-06
Position 68: 2.873179101485236e-06
Position 3647: 2.453685424364604e-06
Position 977: 2.33079839485528e-06
Position 3160: 2.2670113134181568e-06
Position 3223: 1.8629966905086724e-06
Position 3203: 1.728480933508428e-06
Position 248: 1.6866126203609503e-06
Position 514: 1.6100843541251886e-06
Position 1370: 1.386331762138045e-06
Position 2908: 8.725197071484352e-07
Position 471: 8.300739063872451e-07
Position 3891: 7.992406770004557e-07
Position 145: 3.7636696415800185e-07
Position 452: 2.94129289253977e-07
Position 377: 2.7134361092283314e-07
Position 374: 1.8584033876190053e-07
Position 532: 1.338948537708596e-07
Position 3819: 6.945169028248127e-08
Position 3: 1.7053425479830298e-08
Position 3116: 1.3435797822491845e-08
Position 3242: 1.0776516524438225e-08
Position 1628: 1.0646779228329735e-08
Position 2987: 1.0367725812276365e-08
Position 4126: 3.772328266702089e-09
Position 3481: 6.600135638142456e-10
Position 3810: 6.505560095508439e-10
Position 3802: 1.6122477904280635e-10
Position 3653: 2.3587776560661416e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3428: 0.9917652167240644
Position 2751: 0.9760290441703998
Position 3786: 0.9357487113122306
Position 825: 0.9236265281514053
Position 4275: 0.888821656994763
Position 4767: 0.6436662259405838
Position 2350: 0.3724875650573656
Position 1195: 0.250837372062047
Position 4646: 0.24212256204437607
Position 2193: 0.04382060537697122
Position 3789: 0.040379829726893156
Position 2004: 0.02811979705005914
Position 3974: 0.027584135583297774
Position 4666: 0.024837694753009426
Position 2071: 0.023455742432332526
Position 4226: 0.021280063664731685
Position 1565: 0.0192957692401907
Position 4711: 0.016961688588373134
Position 4680: 0.01675200469124666
Position 3558: 0.016742249297454333
Position 4313: 0.01589803502613189
Position 1696: 0.014861989746428501
Position 786: 0.014524775330367211
Position 4695: 0.014265873963673972
Position 340: 0.013829870867549587
Position 3135: 0.01215086178196734
Position 2019: 0.011909324863000035
Position 1762: 0.011822375793701902
Position 2392: 0.011592307969444302
Position 4119: 0.011069019517204948
Position 150: 0.010493722509079529
Position 4158: 0.010100241786066028
Position 2687: 0.008366237755422353
Position 1794: 0.007558792423838072
Position 2931: 0.006470894802805485
Position 1735: 0.006244894352142927
Position 3925: 0.005284681910210521
Position 4611: 0.004889434973904074
Position 1959: 0.004612258576675751
Position 4537: 0.00455558978901505
Position 3795: 0.00448911120903673
Position 3138: 0.0042974873240865345
Position 4577: 0.0041071933461092665
Position 1815: 0.004017544776077281
Position 2414: 0.003477650967061678
Position 4297: 0.003454668681926143
Position 2369: 0.0034236916902119618
Position 3445: 0.0032725041278833353
Position 4571: 0.0031718098743133
Position 643: 0.003074689784595456
Position 2655: 0.0030701728384259883
Position 1836: 0.0030089760325962165
Position 1600: 0.0028227637522584047
Position 3021: 0.002656818304442511
Position 1224: 0.002342825725565135
Position 3941: 0.002123255817905845
Position 4131: 0.0020991918607230517
Position 487: 0.0020617700081286177
Position 1202: 0.0019358565976945585
Position 2419: 0.001850967929365174
Position 346: 0.0017809124189216662
Position 2692: 0.0017053358363726678
Position 3430: 0.001474945909267665
Position 4069: 0.0013395660068149973
Position 3507: 0.0012259180276155924
Position 4526: 0.0011378694786252407
Position 3369: 0.0009657399580050844
Position 3548: 0.0008135432224659653
Position 4325: 0.0007836405429178007
Position 4671: 0.0007223297650801396
Position 925: 0.0006993835944280024
Position 3665: 0.0006938436318735728
Position 2644: 0.0006196373980655544
Position 3904: 0.0005594985038745433
Position 3946: 0.0005066151176736897
Position 868: 0.00038134295132571944
Position 1467: 0.0003774840435800027
Position 1995: 0.00036677050217415554
Position 4998: 0.00035897419484082937
Position 1878: 0.00034594675784839274
Position 4083: 0.0003165570861366403
Position 1274: 0.0003108134498165356
Position 1912: 0.00028880050078549887
Position 2614: 0.00028799285551292747
Position 2917: 0.00027784189514884174
Position 3635: 0.0002661865748648452
Position 484: 0.0002426088157708627
Position 4167: 0.0002388693992360101
Position 2633: 0.00022726469743823284
Position 2553: 0.00020620131187754765
Position 1311: 0.00019898832877014418
Position 4785: 0.0001745826875270851
Position 741: 0.00016530916186874197
Position 3300: 0.0001627433442845086
Position 3813: 0.00014964956455351805
Position 4001: 0.0001341161531710636
Position 1041: 0.00012257031127942253
Position 1405: 0.0001216881604956038
Position 1321: 0.00011581405270342263
Position 4211: 0.00011327786653483193
Position 1175: 0.00011234947186355886
Position 4793: 0.0001083811644096399
Position 180: 9.998585437799932e-05
Position 3585: 8.987701729150214e-05
Position 895: 8.020480882100948e-05
Position 4089: 6.771786289159812e-05
Position 3605: 6.451149507760515e-05
Position 2605: 6.35029900861732e-05
Position 3579: 5.808720508800742e-05
Position 3312: 5.213803172090437e-05
Position 4138: 4.9109584701540305e-05
Position 313: 4.891983713429832e-05
Position 3342: 4.8658460990582025e-05
Position 4006: 4.126127388086554e-05
Position 1167: 4.048394190442081e-05
Position 1236: 3.703451392270741e-05
Position 127: 3.604394311657914e-05
Position 183: 3.429455499736074e-05
Position 703: 3.3372490310102765e-05
Position 3810: 2.40085636236599e-05
Position 3596: 2.3993273857295753e-05
Position 4598: 2.0667544963477882e-05
Position 999: 1.926457321452536e-05
Position 4073: 1.8080971491759478e-05
Position 289: 1.7926049194174254e-05
Position 3270: 1.792589027415812e-05
Position 518: 1.621903157526161e-05
Position 327: 1.6216613610381644e-05
Position 229: 1.366689488699537e-05
Position 712: 1.3110693301972095e-05
Position 1281: 1.2858521987819587e-05
Position 3513: 1.087294358579513e-05
Position 850: 9.529962530341768e-06
Position 3487: 9.28813715609446e-06
Position 507: 7.45526086711974e-06
Position 4932: 6.6036980964487215e-06
Position 657: 5.908153802753206e-06
Position 3829: 5.043023093425087e-06
Position 424: 4.122156317544427e-06
Position 1338: 3.956959349099395e-06
Position 1299: 3.472056528236386e-06
Position 3642: 3.4280252904383227e-06
Position 1509: 3.384060446107303e-06
Position 1335: 2.9638164647270735e-06
Position 1370: 2.8795635167459202e-06
Position 1161: 2.5422456689343778e-06
Position 937: 2.3481077700529044e-06
Position 1278: 2.221674631553897e-06
Position 1080: 1.8599306707372616e-06
Position 1125: 1.4309870105158418e-06
Position 838: 1.1679618181367616e-06
Position 1148: 8.663289665628761e-07
Position 397: 8.192446516685086e-07
Position 571: 7.31864037793955e-07
Position 714: 5.805180064903641e-07
Position 579: 4.4160927735940785e-07
Position 525: 1.918098901078455e-07
Position 241: 1.6919037562664011e-07
Position 430: 1.6653016333324225e-07
Position 3846: 1.5060279049439622e-08
Position 3836: 1.4589355430353194e-08
Position 3464: 4.69047826540472e-09
Position 568: 2.1352695061113655e-09
Position 96: 2.1157686091085324e-10
Position 3797: 1.2020156737922986e-10
Position 248: 5.557049463773872e-11
Position 448: 3.8324832052498446e-11
Position 281: 3.47457402477689e-11
Position 409: 2.719298717995241e-11
Position 264: 1.5312557283302758e-11
Position 262: 1.5289741534334612e-11
Position 592: 6.057785694726708e-12
Position 50: 3.24263950647658e-12
Position 57: 2.1829162493801533e-12
Position 79: 1.2770029654791213e-12
Position 254: 5.010220624658584e-13
Position 272: 4.533743539268159e-13
Position 90: 2.0944602942156604e-13
Position 64: 2.0102428157348723e-13
Position 76: 6.648575675006788e-14
Position 452: 3.329296254356412e-16
