Gene = Cyp6a16
Position 143: 1.7096839050351388e-06
Position 259: 6.171891788231567e-07
Position 862: 3.9434427459047457e-07
Position 806: 3.1356446123150733e-07
Position 2119: 2.937800921698496e-07
Position 641: 1.9382913296979702e-07
Position 381: 1.0016136969268766e-07
Position 16: 5.1763618766540574e-08
Position 822: 3.365887005780374e-08
Position 262: 1.0011931911039368e-08
Position 405: 1.25806532548646e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 1717: 0.9868896505263756
Position 563: 0.6891440101897998
Position 1207: 0.11659826449122801
Position 1191: 0.09919229529760952
Position 2687: 0.0819838185940131
Position 822: 0.04068405516776211
Position 2624: 0.040646814334551196
Position 737: 0.021564972817047858
Position 2360: 0.02076888235871495
Position 2594: 0.014003396036908113
Position 751: 0.010100369035248179
Position 2307: 0.007440601270157767
Position 2274: 0.0073233691983432755
Position 2073: 0.006407890825743908
Position 2924: 0.006351539530939818
Position 1060: 0.005354547188399913
Position 2711: 0.004779913060783829
Position 2328: 0.004219046900421265
Position 806: 0.0032158323164884093
Position 2369: 0.0022876732505728624
Position 1029: 0.002202770892617514
Position 898: 0.0020347507925319143
Position 1193: 0.0020192114128921097
Position 1198: 0.0018595136637468755
Position 2210: 0.0013637474959846698
Position 646: 0.001163352064461527
Position 2713: 0.001136851770257236
Position 2111: 0.0010719911968067395
Position 2872: 0.0009702199066818877
Position 2048: 0.000953124993986703
Position 1032: 0.0008970859628201665
Position 1018: 0.0007847018065570352
Position 372: 0.0007742158853230018
Position 1669: 0.0006723027603342379
Position 971: 0.000648278102537666
Position 1026: 0.0005074304742096839
Position 977: 0.00048445998724458726
Position 1164: 0.00046850432755332573
Position 2253: 0.000460953896240216
Position 649: 0.0003880576093108465
Position 706: 0.00036349988551239614
Position 622: 0.0003383513517312571
Position 578: 0.00033122960235355305
Position 924: 0.00030777344582879067
Position 2498: 0.0002528963126176521
Position 1332: 0.00023694026344803074
Position 1495: 0.0002237507022918759
Position 2319: 0.0002123887774500918
Position 1745: 0.00015941757004054558
Position 422: 8.412336618860736e-05
Position 155: 7.09093060108739e-05
Position 3129: 6.845511377463748e-05
Position 665: 6.830114199123859e-05
Position 1315: 5.903995305759593e-05
Position 712: 5.831765929552169e-05
Position 1065: 5.6079794187309215e-05
Position 764: 4.369012839687393e-05
Position 921: 3.181631368660223e-05
Position 1439: 2.9102913304120652e-05
Position 907: 1.7720604667406975e-05
Position 680: 1.7043221270851155e-05
Position 839: 1.5901760461266396e-05
Position 209: 1.326741365350532e-05
Position 215: 1.2064314140624228e-05
Position 2495: 9.977041087773637e-06
Position 854: 2.3327897744289615e-06
Position 471: 2.2697886291308696e-06
Position 59: 1.8293510456219456e-06
Position 715: 1.809025178231391e-06
Position 120: 1.5908868224827388e-06
Position 507: 1.4936237031389093e-06
Position 435: 1.1159288827287945e-06
Position 222: 1.0998281384136306e-06
Position 285: 9.314020195412568e-07
Position 844: 7.442283221490809e-07
Position 655: 7.043134844742745e-07
Position 329: 7.030491228428522e-07
Position 1126: 5.673831738543074e-07
Position 402: 4.033705774676854e-07
Position 1116: 2.807100649214846e-07
Position 1870: 2.7338344979971413e-07
Position 1470: 1.7468712052124835e-07
Position 1617: 1.4034840904897008e-07
Position 468: 1.2179779604478008e-07
Position 378: 9.881852500528235e-08
Position 176: 5.5041684967867586e-08
Position 641: 3.00320672095444e-08
Position 189: 1.8049628148317653e-08
Position 192: 1.5218301843080974e-08
Position 1251: 9.362620642910157e-09
Position 671: 8.06488739068337e-09
Position 162: 7.530780274886662e-09
Position 381: 5.998643980912497e-09
Position 1248: 4.896727214078855e-09
