Gene = TBCD
Position 2590: 2.1975827270648874e-06
Position 2118: 2.0094239943707313e-06
Position 3620: 9.641618289406284e-07
Position 3391: 7.40630593564838e-07
Position 3584: 6.18803818143488e-07
Position 3230: 2.966660251036128e-07
Position 3045: 2.8363193511089926e-07
Position 3155: 2.477363455148563e-07
Position 3384: 1.63990408169535e-07
Position 3408: 7.354090555266098e-08
Position 11: 5.377896567525083e-08
Position 2630: 5.264003112338869e-08
Position 3246: 4.410652227659531e-08
Position 149: 4.161266238370354e-08
Position 2777: 3.87943038216829e-08
Position 2843: 3.2521926237132665e-08
Position 781: 1.80901104757441e-08
Position 1224: 1.3030276285905579e-08
Position 649: 1.0979944674941793e-08
Position 3504: 1.041972919322535e-08
Position 3057: 6.424505811037239e-09
Position 2875: 4.810343107799736e-09
Position 141: 2.8342863975096994e-09
Position 131: 1.9907489180175414e-09
Position 2999: 1.5507196241335503e-09
Position 84: 8.473514164769484e-10
Position 1087: 3.8230345466384746e-11
Position 2857: 1.5441803425241233e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2810: 0.9900362759825527
Position 3329: 0.9897620799061091
Position 1128: 0.882862456374135
Position 2323: 0.8744055934559387
Position 1955: 0.35597988428167704
Position 2479: 0.19971189542151974
Position 2154: 0.11964349906898054
Position 1505: 0.0542341463931654
Position 649: 0.053943870295183396
Position 1869: 0.047332421258264465
Position 1662: 0.02197312524688934
Position 2571: 0.01703537489593201
Position 3019: 0.016367786366153946
Position 2209: 0.01635397845022318
Position 1440: 0.015194259754341338
Position 1160: 0.013466090478303315
Position 4082: 0.011441550688762464
Position 2981: 0.011194756072108878
Position 781: 0.009848584514407064
Position 1173: 0.008865212614253775
Position 668: 0.00787531982920197
Position 2334: 0.007863780422634326
Position 1016: 0.0061640622333882155
Position 1117: 0.006132234270751682
Position 1906: 0.004914452155597489
Position 3534: 0.003843132197723177
Position 2862: 0.003618720304085746
Position 3686: 0.0032973355385073943
Position 2485: 0.0030139625435774524
Position 3463: 0.0027136053454070506
Position 606: 0.0020620359115487616
Position 2620: 0.0020606829979983943
Position 2617: 0.001853403357015062
Position 4031: 0.0017253546263027557
Position 2842: 0.001308295910748909
Position 2431: 0.0012933881756503301
Position 2206: 0.0012446267825825994
Position 2037: 0.0011870659205272852
Position 1880: 0.0011502983140047993
Position 601: 0.0011236837666394124
Position 1816: 0.0010843439112751864
Position 3053: 0.0010252206770944511
Position 1832: 0.0009416396520534048
Position 509: 0.0009391943321943646
Position 1594: 0.0008825951913399134
Position 126: 0.0008673168474759442
Position 2585: 0.0008377346568835011
Position 1874: 0.0008016586846466033
Position 3335: 0.0007765663275738538
Position 710: 0.000639248446905312
Position 944: 0.0006334032264369365
Position 833: 0.0005380723235455835
Position 674: 0.0005118731289160641
Position 3346: 0.0005044187638734594
Position 739: 0.0004928861323910076
Position 123: 0.0004884973761884421
Position 3547: 0.00048245742733653675
Position 1712: 0.00046827669603221185
Position 4007: 0.00045857815572113104
Position 3629: 0.0004120583940533496
Position 2073: 0.00035880807660636964
Position 742: 0.00033230379684191265
Position 3620: 0.000283575775556164
Position 2438: 0.00025047113251076386
Position 767: 0.0002145566479565761
Position 2338: 0.00018554567648822504
Position 3088: 0.00018185616996063572
Position 3662: 0.0001563938631391661
Position 332: 0.00015052546598548933
Position 989: 0.0001282001687226531
Position 485: 0.00012445484595134679
Position 533: 0.00012105801459420336
Position 147: 0.00010705981470563894
Position 292: 0.00010057990541769443
Position 2983: 0.00010039821576316925
Position 1054: 9.988336211812381e-05
Position 3498: 9.94172753213124e-05
Position 2791: 9.58790269522445e-05
Position 1619: 9.120297674759958e-05
Position 962: 9.092780651607404e-05
Position 259: 8.746915598896724e-05
Position 791: 8.238016203915475e-05
Position 968: 7.982195278994897e-05
Position 359: 7.934483978409398e-05
Position 2873: 7.06588486747365e-05
Position 1040: 7.007436827316395e-05
Position 399: 6.195054507411926e-05
Position 3669: 5.983971616047941e-05
Position 896: 5.4604164335242884e-05
Position 1176: 4.066282783041481e-05
Position 299: 4.05768482827738e-05
Position 429: 3.7783329959763784e-05
Position 3894: 3.410512879945728e-05
Position 305: 3.29129237417265e-05
Position 3404: 3.2121007958043376e-05
Position 443: 3.083303592939615e-05
Position 1346: 3.034377421567597e-05
Position 1676: 3.011082923968572e-05
Position 269: 2.8314351569246473e-05
Position 3246: 2.509352777834023e-05
Position 3994: 2.40301030692035e-05
Position 455: 2.377345135860461e-05
Position 521: 2.34565842110824e-05
Position 879: 2.201896758798193e-05
Position 263: 1.6346994231980913e-05
Position 281: 1.630771417471147e-05
Position 2875: 1.5369970210644878e-05
Position 3228: 1.4739945321856749e-05
Position 272: 1.344886599617096e-05
Position 203: 1.0655828530456328e-05
Position 372: 9.751734563892205e-06
Position 683: 9.022373200928158e-06
Position 524: 6.4982541173558915e-06
Position 206: 6.187472496862989e-06
Position 806: 5.355016186765771e-06
Position 302: 4.830783316476903e-06
Position 155: 3.90688398656031e-06
Position 1196: 2.7706067126857668e-06
Position 1242: 1.4615467890028101e-06
Position 3413: 2.951019842402734e-07
Position 3519: 6.526292041476295e-08
Position 378: 1.9331215507893216e-08
Position 368: 1.3899300757479493e-08
