Gene = Ptip
Position 178: 0.002345935480693438
Position 2040: 0.0021669108039848
Position 7635: 0.001987265357862931
Position 3680: 0.0019136317327036881
Position 6668: 0.0018591656892386422
Position 4339: 0.0017690337715322527
Position 6671: 0.0017626741893490136
Position 225: 0.001625262736527053
Position 26: 0.0015210903313561761
Position 7887: 0.0014401955830077755
Position 542: 0.001396999535679764
Position 5804: 0.001309435930246232
Position 6372: 0.0012721253186262235
Position 548: 0.0011133805449280694
Position 2930: 0.00108158660525688
Position 6255: 0.0010699737024825416
Position 7992: 0.0010566481396000163
Position 6409: 0.0009642340308347794
Position 306: 0.0009417539556712908
Position 6537: 0.0009217442587980957
Position 414: 0.0008922725333258472
Position 5819: 0.0008795578321058159
Position 7200: 0.000859324740242952
Position 416: 0.0008086187416733206
Position 7346: 0.000805533911445884
Position 534: 0.0007922776126187001
Position 43: 0.0007767965358047292
Position 8202: 0.0007755017797393463
Position 8360: 0.0007642513000378005
Position 440: 0.0007136560065300874
Position 3404: 0.0006874163525813394
Position 936: 0.00068510349845875
Position 2234: 0.0006713176402145775
Position 6207: 0.0006649014491106908
Position 4198: 0.0005806345874625537
Position 5560: 0.0005678831100522439
Position 1607: 0.0004848604399551003
Position 412: 0.0004545304739132199
Position 426: 0.00041676832172583714
Position 7185: 0.00040652711416766486
Position 3720: 0.000406296490681756
Position 7712: 0.0003983294806545646
Position 8246: 0.00038569345543830366
Position 4891: 0.00034167154200990315
Position 556: 0.0003284126441511557
Position 560: 0.0003152019649453941
Position 1086: 0.00028251858879459885
Position 566: 0.0002606662477128678
Position 515: 0.0002476691766188549
Position 855: 0.00024328957867163805
Position 7792: 0.00022326845907900738
Position 5164: 0.0002042617766540775
Position 436: 0.00016784102694144832
Position 5710: 0.0001653647787329866
Position 8505: 0.00016256721426435253
Position 5816: 0.0001532595979222944
Position 248: 0.00015290188150592155
Position 6926: 0.00014877777919387295
Position 2195: 0.0001487713533923799
Position 653: 0.00014602900478951736
Position 1207: 0.00014071207876496184
Position 1531: 0.00013317684896126946
Position 7855: 0.00013223258278464723
Position 420: 0.00013162103607719826
Position 391: 0.00013051034028781406
Position 682: 0.0001257099187608752
Position 5477: 0.00012028102831262592
Position 254: 0.00011728526639832958
Position 458: 0.00010912403011773602
Position 7232: 0.00010662370965594666
Position 2165: 0.00010393019455985738
Position 971: 9.975981297483096e-05
Position 1671: 9.582821803241666e-05
Position 378: 9.369087516620801e-05
Position 6731: 9.326988587819795e-05
Position 884: 9.272968139288329e-05
Position 434: 9.262831758506721e-05
Position 693: 9.106878094992269e-05
Position 1081: 7.877476590839408e-05
Position 2387: 7.592956694638643e-05
Position 5060: 7.57182917545091e-05
Position 1580: 7.186393163671455e-05
Position 1040: 7.109301905598101e-05
Position 2183: 6.870397653484104e-05
Position 7365: 6.799045615797473e-05
Position 6971: 6.374571721549779e-05
Position 6840: 6.013808433521285e-05
Position 2114: 5.671820253045636e-05
Position 532: 5.5795344215700875e-05
Position 5393: 4.8769910663260885e-05
Position 2484: 4.686280348516918e-05
Position 6862: 4.441908612935147e-05
Position 8594: 4.3331560991446685e-05
Position 3507: 4.2483190658584426e-05
Position 8654: 3.8101470267135115e-05
Position 593: 3.779400427783726e-05
Position 2096: 3.670756903673809e-05
Position 1657: 3.5694233381844416e-05
Position 257: 3.466413060485877e-05
Position 6806: 3.0635997767168556e-05
Position 540: 2.838981998772844e-05
Position 328: 2.5806630260544817e-05
Position 67: 2.5337619048074945e-05
Position 129: 1.722992170144151e-05
Position 444: 1.7226918312462897e-05
Position 4220: 1.3141025708344499e-05
Position 424: 1.1195405505280308e-05
Position 4081: 1.1064034484161962e-05
Position 587: 8.152167836894338e-06
Position 7230: 7.167676869463222e-06
Position 698: 7.1530495261057676e-06
Position 546: 5.386722315799968e-06
Position 3878: 5.2778396649518046e-06
Position 7251: 3.0194345641660484e-06
Position 5170: 2.6921557440228002e-06
Position 7152: 2.564499548544156e-06
Position 119: 1.5811448542585662e-06
Position 418: 1.272003525840618e-06
Position 88: 1.2174058901857285e-06
Position 3788: 1.1438474252044898e-06
Position 1008: 9.002940919296564e-07
Position 7662: 7.990079297544698e-07
Position 989: 7.433253330266962e-07
Position 7146: 6.845127014418566e-07
Position 7871: 6.552438179370236e-07
Position 83: 5.527708493666347e-07
Position 7937: 3.809284468786355e-07
Position 7915: 3.300477921280668e-07
Position 385: 2.303346641610838e-07
Position 7640: 2.1643546679157787e-07
Position 8040: 1.9056030009849485e-07
Position 7362: 1.1494611121053137e-07
Position 7632: 8.24219006184982e-08
Position 3819: 5.546230742520305e-08
Position 4072: 2.9358401291740904e-08
Position 8302: 1.923935432498494e-08
Position 8091: 1.8742097577593703e-08
Position 4078: 1.7928229393400906e-08
Position 8159: 8.90917313731889e-09
Position 6877: 7.484994573880457e-09
Position 7434: 3.769355513674646e-09
Position 7528: 5.691899322696781e-10
Position 6307: 3.8295724734314973e-10
Position 5897: 1.1958900834351656e-11
Position 7574: 2.8535354475318075e-12
Position 7454: 1.2936527036134277e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 7296: 0.9993715129026318
Position 3331: 0.9952417525947728
Position 7002: 0.9898874257799573
Position 5639: 0.9657788514124142
Position 730: 0.8718577399598735
Position 5001: 0.6823811921768267
Position 3936: 0.34755695442850865
Position 2908: 0.31514349439896405
Position 8597: 0.10996534247749117
Position 3529: 0.07718215993900114
Position 6395: 0.06925385705235275
Position 3124: 0.05542722872772103
Position 3070: 0.04659835437648694
Position 6472: 0.04006125266321511
Position 4779: 0.03689847564735291
Position 5604: 0.02615549033017417
Position 8043: 0.025507662215375402
Position 4461: 0.02392895292585301
Position 5427: 0.022159361407491963
Position 5412: 0.0210312147107264
Position 1987: 0.01767623917425194
Position 7463: 0.015638934239345037
Position 2308: 0.015385768680345533
Position 5866: 0.013449429940735084
Position 5283: 0.01188783894824999
Position 2527: 0.01148260385236743
Position 6730: 0.010843234855043387
Position 5340: 0.010137002329882006
Position 8755: 0.010062981787782565
Position 2594: 0.008936890487699134
Position 7034: 0.008672714938492322
Position 6600: 0.008245579379778942
Position 4230: 0.007194341620602678
Position 4062: 0.006869880606405809
Position 8388: 0.00648447207652326
Position 3957: 0.0063517711130541415
Position 8428: 0.00573958965001816
Position 4278: 0.005293400838511936
Position 6280: 0.005032413876988229
Position 4131: 0.0044957000467488436
Position 7924: 0.004033850907345036
Position 8492: 0.00373521679591831
Position 8089: 0.003223310456460656
Position 4494: 0.0031552107586650608
Position 7507: 0.0029748962573580466
Position 4785: 0.0029484886215414125
Position 7956: 0.0027041493409412686
Position 5334: 0.002571474862747945
Position 4431: 0.0025223372767131233
Position 2884: 0.0023706194801220958
Position 6553: 0.002303309737832302
Position 3781: 0.0022376613917380163
Position 3998: 0.0022131362077146334
Position 8619: 0.0018620992907622848
Position 3532: 0.0016951604614688317
Position 4524: 0.0016105062235135137
Position 4743: 0.0016015956608225889
Position 8552: 0.001576375035093756
Position 8324: 0.001567959349211816
Position 4563: 0.0015134628011841166
Position 4434: 0.0014930910850433985
Position 4239: 0.0014813433759804713
Position 7712: 0.001456000477763907
Position 8082: 0.0014407398150912013
Position 4155: 0.0013842269572531013
Position 3340: 0.0013757515429648898
Position 4971: 0.0013756282860941738
Position 3775: 0.001311442644315795
Position 8567: 0.0012890381498314011
Position 7878: 0.0012023574580507942
Position 1732: 0.0011674471161900167
Position 4398: 0.0011468566392763432
Position 4272: 0.0011089420970420102
Position 748: 0.0010984374603106738
Position 8302: 0.0010678416232812512
Position 8525: 0.0010641000515255207
Position 5908: 0.0010562300670666019
Position 4128: 0.0010372284166981901
Position 6626: 0.0009556880971204407
Position 8673: 0.0008581126882804115
Position 4395: 0.000847253438799404
Position 8305: 0.0008435150728743812
Position 5872: 0.0008431142402986971
Position 4257: 0.0008413255001220665
Position 8759: 0.0008146971786968084
Position 5923: 0.0008137679841110376
Position 4254: 0.0008028815502044666
Position 6405: 0.0007924994966969913
Position 1657: 0.0007528558462473839
Position 5148: 0.0007498681334045973
Position 8696: 0.0007494211260864205
Position 3364: 0.0007344214825234461
Position 5785: 0.0007127554288743926
Position 2788: 0.0007093754565017432
Position 4089: 0.0006794635751780103
Position 1618: 0.0006741039853669793
Position 1729: 0.0006672919390318486
Position 8462: 0.0006339774091575743
Position 8226: 0.0006118070719928543
Position 4377: 0.000586031372179608
Position 4134: 0.0005402001583494125
Position 3954: 0.0005354977839717183
Position 6493: 0.000511488073336723
Position 1903: 0.0005024101669160446
Position 8134: 0.0004748720496809808
Position 4308: 0.00046478887606774547
Position 1663: 0.0004574124921452271
Position 3343: 0.0004535457183048277
Position 7013: 0.00043869837319452406
Position 5208: 0.00041580385778042673
Position 5211: 0.00040078176529657536
Position 5618: 0.0003793411722921735
Position 4815: 0.0003708780767524201
Position 1801: 0.00033683474325237056
Position 7595: 0.00033649129822285024
Position 1906: 0.0003334200683762223
Position 3361: 0.00031410454334974324
Position 8654: 0.00030925256679495503
Position 5013: 0.0002995418225299866
Position 7640: 0.00025940188607805265
Position 3969: 0.00023841229566471533
Position 6307: 0.00021541738515002925
Position 4374: 0.0002116816498469226
Position 5671: 0.0002105964063248276
Position 2024: 0.00017379262215576317
Position 5726: 0.0001732408915542597
Position 4110: 0.0001629673740990326
Position 8437: 0.00015950638019018217
Position 4566: 0.00015950280520637738
Position 7480: 0.0001555340616218637
Position 5812: 0.00014835320985951686
Position 7604: 0.00014592584116442342
Position 3507: 0.00014420728242796988
Position 3784: 0.00013236086718877423
Position 4152: 0.00013221010691321177
Position 8510: 0.00012705931509358583
Position 4311: 0.00012240916407681211
Position 4005: 6.52435391907577e-05
Position 8718: 6.09229772825782e-05
Position 3808: 6.0482186534428896e-05
Position 3535: 5.9312396852171314e-05
Position 4038: 5.739457267945845e-05
Position 4449: 5.4343231221955134e-05
Position 4281: 5.0430882551612917e-05
Position 4314: 4.666237118003269e-05
Position 3563: 4.2483190658584426e-05
Position 129: 3.962077630329381e-05
Position 7124: 3.5846780005140395e-05
Position 7055: 3.331455621757235e-05
Position 452: 2.9805186809373675e-05
Position 7037: 1.7383714720033217e-05
Position 3832: 8.400241529233541e-06
Position 7155: 8.277451897253323e-06
Position 1759: 6.088704029570719e-06
Position 7323: 5.225141572798001e-06
Position 3367: 5.210871226719177e-06
Position 7184: 5.0741117877257394e-06
Position 855: 1.9938969156407283e-06
Position 234: 1.7181411910850603e-06
Position 181: 1.1291194645813825e-06
Position 102: 1.1029704642502386e-06
Position 243: 1.0768656308365885e-06
Position 7331: 2.8330516209214023e-07
Position 195: 2.568155279048317e-07
Position 248: 2.5628137619358433e-07
Position 225: 1.1247818232861318e-07
Position 7260: 6.91680177446115e-08
Position 150: 6.907269702705518e-08
Position 245: 5.7117186740503454e-08
Position 145: 4.503117865845235e-08
Position 291: 1.606571254947976e-08
Position 7414: 1.3008140306891822e-08
Position 296: 6.239043514156647e-09
Position 312: 4.800148733133344e-09
Position 282: 4.082254888812625e-09
Position 464: 3.666589087746224e-09
Position 204: 2.3702844730123143e-09
Position 207: 1.6599412336913111e-09
Position 7360: 1.3150815624673833e-09
Position 219: 8.643876546210694e-10
Position 7384: 7.737100648972805e-10
Position 515: 6.285691154793608e-10
Position 7434: 4.4715870735744624e-10
Position 254: 3.452547876473017e-10
Position 7442: 1.711886206865837e-10
