Gene = Srpk79D
Position 2027: 0.0028384243630413574
Position 9341: 0.002817495920526541
Position 1875: 0.002614808147433154
Position 2290: 0.002496527868801804
Position 1720: 0.0023797328133032952
Position 2217: 0.0019849461014761127
Position 5277: 0.0019806818721240585
Position 9356: 0.0017854726177964806
Position 7908: 0.0015718347144518707
Position 1446: 0.0015433942162676013
Position 2165: 0.0015022791349030176
Position 1450: 0.0014658921431630787
Position 5064: 0.0014496887903382278
Position 9827: 0.0014325493480475328
Position 6751: 0.0013344251073903583
Position 790: 0.0013074583439793336
Position 2268: 0.001280303330739514
Position 6977: 0.001252404605234941
Position 1958: 0.0010810941521538285
Position 5570: 0.0009941144898320852
Position 3572: 0.000984880219884615
Position 5004: 0.0007160319309169005
Position 9110: 0.0006666025301167517
Position 799: 0.0006265285530685029
Position 5286: 0.0005864510211609452
Position 9088: 0.0005837274069619955
Position 6357: 0.0005723606495227346
Position 1458: 0.0005555112275410621
Position 2342: 0.0005210431481101957
Position 268: 0.0005080007326459218
Position 5406: 0.00047761472290036756
Position 5132: 0.0004592737643877086
Position 2246: 0.0004464384743257435
Position 3006: 0.0004307016351318127
Position 5654: 0.00041139853922258547
Position 7118: 0.0003929777413119434
Position 6726: 0.0003909317571699156
Position 7893: 0.0003573667188997106
Position 3541: 0.00034468678894774055
Position 4951: 0.0003344173216152094
Position 1735: 0.0003330317301761025
Position 319: 0.0003309643879661188
Position 589: 0.00031124638012561024
Position 661: 0.0002982313240814248
Position 1728: 0.0002938097441400063
Position 7051: 0.00027034318005679064
Position 6111: 0.00026639293285740895
Position 7920: 0.00026408646618112123
Position 1114: 0.0002579175433964648
Position 9258: 0.00024128978591338876
Position 5253: 0.0002242374345764518
Position 2270: 0.0002241451769996405
Position 1953: 0.00020008219314347314
Position 28: 0.00017157504265891273
Position 5148: 0.00016555052058404572
Position 5544: 0.00015435747528937937
Position 5551: 0.00014588733549607017
Position 1708: 0.00012713421650140463
Position 1943: 0.00012218741506502724
Position 106: 0.00012068423173055251
Position 9384: 0.00011853837865994809
Position 2599: 0.00011829506511765032
Position 9050: 0.00011001392078896936
Position 6817: 0.00010901539042373642
Position 1150: 0.00010822727541526615
Position 5074: 0.00010603841499364195
Position 2413: 0.00010326440471526893
Position 3129: 9.586253291462459e-05
Position 2087: 9.139657728676924e-05
Position 3479: 8.612154631170173e-05
Position 2229: 8.544466568507834e-05
Position 943: 8.185789076248256e-05
Position 4965: 8.095382572514151e-05
Position 2145: 8.027135887141282e-05
Position 4994: 7.964338554855644e-05
Position 4940: 7.839918649042696e-05
Position 2339: 7.797952653250147e-05
Position 1120: 7.624459221273608e-05
Position 1835: 7.329193410447739e-05
Position 1716: 7.172692524142819e-05
Position 1922: 7.09313411495928e-05
Position 2206: 6.702711090286502e-05
Position 2830: 6.58831738050555e-05
Position 1867: 6.584823568242931e-05
Position 1474: 6.080873279656167e-05
Position 280: 6.041957096099089e-05
Position 1786: 5.7935237667861954e-05
Position 7803: 5.620726381558126e-05
Position 1901: 5.471593938766617e-05
Position 983: 4.973705107007203e-05
Position 949: 4.923217302797673e-05
Position 1712: 4.765497505099781e-05
Position 5579: 4.1106291445501876e-05
Position 5972: 3.9664140055928774e-05
Position 6025: 3.568140819899333e-05
Position 9040: 2.861883285602619e-05
Position 6783: 2.3555118306671406e-05
Position 5860: 2.30766139855794e-05
Position 6793: 2.3070099477741217e-05
Position 162: 2.1081588566133927e-05
Position 5852: 1.990450493029197e-05
Position 6709: 1.9768711100453438e-05
Position 5536: 1.8886322023711707e-05
Position 5666: 1.8741608437843547e-05
Position 9010: 1.541775942363029e-05
Position 5438: 1.344276554314179e-05
Position 9190: 1.2434628450821519e-05
Position 8996: 1.1537095523283593e-05
Position 62: 1.0712998472905488e-05
Position 847: 1.0314385802878722e-05
Position 104: 1.0274241805645843e-05
Position 5864: 9.457234891240553e-06
Position 282: 7.698815633320276e-06
Position 6788: 7.446820938239701e-06
Position 20: 7.33886574442119e-06
Position 5368: 6.10553070299981e-06
Position 227: 6.021237218883702e-06
Position 6610: 5.396562438241051e-06
Position 6717: 5.263616362681785e-06
Position 5389: 3.6259731018544024e-06
Position 5585: 3.1669663777786577e-06
Position 8130: 3.161583516214494e-06
Position 5037: 3.1406897656302665e-06
Position 6614: 2.9199210075383604e-06
Position 664: 2.4211137795070412e-06
Position 5484: 2.1403807611653127e-06
Position 6300: 1.8352179393208952e-06
Position 1504: 1.635305520482911e-06
Position 9492: 1.6325709136367438e-06
Position 9476: 1.5532393685036114e-06
Position 354: 1.421580509729186e-06
Position 365: 1.1504636282470319e-06
Position 8972: 6.250644398200782e-07
Position 9061: 6.154454015910457e-07
Position 9073: 5.906774501632244e-07
Position 1531: 5.384025596018198e-07
Position 7076: 5.283430191470723e-07
Position 1935: 2.1848682423362022e-07
Position 8060: 1.7948520310690566e-07
Position 2022: 1.3116593323774404e-07
Position 6621: 1.1837707506267384e-07
Position 565: 3.5240650238966204e-08
Position 8955: 2.5512272141583183e-08
Position 750: 4.376768148285938e-09
Position 5001: 3.620300095418701e-09
Position 667: 1.0568856891015403e-09
Position 260: 9.427013432456332e-10
Position 555: 7.543580485116164e-10
Position 119: 7.091631088950983e-10
Position 641: 8.20258858671415e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 4837: 0.9980155432025091
Position 8918: 0.9893195858259746
Position 5628: 0.9887867290548362
Position 5122: 0.9188354212394116
Position 7693: 0.8809403518262435
Position 9217: 0.677985916216931
Position 8576: 0.4164154788942273
Position 6173: 0.35767250906919584
Position 7989: 0.1807164638977819
Position 8290: 0.17167526237337932
Position 8046: 0.15611912155615668
Position 9765: 0.15577639203461763
Position 9864: 0.11020846091217734
Position 2121: 0.08661290804015183
Position 7881: 0.0840801916615458
Position 5434: 0.0816979896462713
Position 5465: 0.06602509199452924
Position 8179: 0.062100214352703687
Position 7272: 0.055281505794327085
Position 7851: 0.05027816480187291
Position 8269: 0.04997631118539408
Position 3389: 0.03552143329762756
Position 8603: 0.03413058400991869
Position 8432: 0.030290152629629467
Position 6887: 0.026554886175897217
Position 6993: 0.02471047831257701
Position 2526: 0.0239298586530707
Position 7018: 0.022661192687315902
Position 5405: 0.020969703227093284
Position 4303: 0.020080182398084106
Position 1333: 0.01943530480162709
Position 9812: 0.018095824684932458
Position 361: 0.017734803801951325
Position 1298: 0.01715435029367833
Position 1581: 0.015653264525718264
Position 5443: 0.015178585509734078
Position 3164: 0.013914714355856023
Position 6195: 0.013689921259609461
Position 4576: 0.01329926924637541
Position 8505: 0.01317868293323552
Position 7935: 0.011247038576304146
Position 9790: 0.010839460807875132
Position 393: 0.010683594340480291
Position 8922: 0.009909050849298278
Position 4051: 0.009822506547702328
Position 2001: 0.008661329100518707
Position 9893: 0.007925480342244856
Position 5175: 0.006644723461257464
Position 150: 0.006396306464338849
Position 1301: 0.0062989937247398715
Position 5124: 0.006227929322375243
Position 3802: 0.006055777347671595
Position 6006: 0.005640437770671705
Position 8395: 0.005394729519590862
Position 8205: 0.00526238715305001
Position 5438: 0.005121445942511903
Position 8336: 0.0045512636239953335
Position 2042: 0.004321373720285383
Position 4226: 0.004271933880968476
Position 1046: 0.004169323937602283
Position 7948: 0.004047302895208924
Position 7514: 0.003680433293209467
Position 4276: 0.0036389485294944118
Position 5632: 0.0033348946325089937
Position 418: 0.0031227409082885444
Position 8154: 0.0029882917251818513
Position 5716: 0.002965929480194592
Position 10267: 0.002659656992509511
Position 9577: 0.00242823092910588
Position 2327: 0.00242536398967795
Position 1259: 0.0023188551638164776
Position 6543: 0.0022202543159577136
Position 8018: 0.0021975313608487575
Position 10025: 0.0021279102290337163
Position 2753: 0.0020484354320513065
Position 1002: 0.0019445246206176183
Position 6224: 0.0018466643428296026
Position 1840: 0.0016999203272116054
Position 8304: 0.0016820963954843548
Position 5996: 0.0015947886539075867
Position 7499: 0.0015685867387267485
Position 1345: 0.0013263186693761014
Position 1271: 0.0012174604043827684
Position 7451: 0.0011338141824050903
Position 2268: 0.0011296331242934877
Position 9823: 0.001070006463391682
Position 5516: 0.001027479117071872
Position 9252: 0.001019089758293665
Position 6830: 0.0009601954005857926
Position 7699: 0.0008816461260866652
Position 5129: 0.0008196867666659795
Position 2459: 0.0007527150913485944
Position 2339: 0.0006711523243299332
Position 955: 0.0006329594352753079
Position 1101: 0.0006255016348087683
Position 922: 0.0005901877702543433
Position 5471: 0.0005594388050654701
Position 6509: 0.0005493158742019394
Position 6959: 0.0005395400196772977
Position 7295: 0.0005264206253225366
Position 2413: 0.0005061664493098534
Position 4900: 0.0004388245483707283
Position 2903: 0.0004102277177903636
Position 7893: 0.00039872169228933707
Position 7470: 0.0003342130147223581
Position 2246: 0.00031487558962742284
Position 8322: 0.00031423575681700306
Position 1758: 0.00030135025536858964
Position 7074: 0.00028191265943377467
Position 9820: 0.00027529792168768714
Position 2456: 0.00026591036763137766
Position 1697: 0.0002457533515721437
Position 5575: 0.00023617352632026897
Position 7035: 0.0002259039250089268
Position 4914: 0.0002208150751117192
Position 5384: 0.00021927250787478466
Position 408: 0.00020940861698602554
Position 840: 0.00019361312937179692
Position 943: 0.0001737900258400086
Position 2087: 0.0001611258969957509
Position 5513: 0.0001577416937033063
Position 741: 0.00015046337805848286
Position 331: 0.0001420668059126188
Position 4897: 0.00013586453875706568
Position 3169: 0.00013388750600317007
Position 1531: 0.00012344153595208822
Position 6900: 0.00012246467397029206
Position 691: 0.00012068838919204549
Position 1735: 0.00011910126307974607
Position 2729: 0.00011842597051104355
Position 5156: 0.00011671892315679629
Position 2125: 0.00011575327430614097
Position 9730: 0.00010924705934621606
Position 2217: 0.00010291385721209027
Position 5132: 9.439864822189353e-05
Position 7397: 9.423256676987885e-05
Position 9557: 9.144389465618492e-05
Position 568: 8.778700927780711e-05
Position 2790: 8.773507956121296e-05
Position 5536: 8.328976722764977e-05
Position 5722: 7.749693998522908e-05
Position 5366: 7.396569058633934e-05
Position 327: 6.72321393507064e-05
Position 5648: 6.424742422153627e-05
Position 5147: 5.932046575716108e-05
Position 6290: 5.71977720146977e-05
Position 491: 5.499185870876569e-05
Position 7814: 4.8288018734559364e-05
Position 565: 4.6118735380237425e-05
Position 5645: 3.639444740134991e-05
Position 1781: 2.4827951837403165e-05
Position 5789: 2.3565110191193923e-05
Position 5549: 1.9127736326660934e-05
Position 1921: 1.839494078247112e-05
Position 2978: 1.688162373554943e-05
Position 7246: 1.645380840298295e-05
Position 8869: 1.6398958143171738e-05
Position 1524: 1.2543973601428184e-05
Position 6093: 8.47654506406556e-06
Position 5971: 6.79169879791776e-06
Position 673: 4.33130296115696e-06
Position 1943: 3.992981225124577e-06
Position 1672: 3.630270836915028e-06
Position 256: 3.2575117314856794e-06
Position 1811: 2.6453989991580834e-06
Position 481: 2.321375582109264e-06
Position 207: 2.132992828772719e-06
Position 935: 2.071831129503937e-06
Position 433: 1.800920344291605e-06
Position 5860: 1.626205549692301e-06
Position 90: 1.2070143177804426e-06
Position 6038: 1.181633683857109e-06
Position 496: 9.85606523863909e-07
Position 664: 9.658603598478175e-07
Position 176: 9.324514249317934e-07
Position 336: 8.537327773620523e-07
Position 426: 8.480030272508463e-07
Position 667: 7.57775300338237e-07
Position 473: 6.844402812087738e-07
Position 518: 6.688128194197199e-07
Position 1675: 4.233876001320052e-07
Position 6313: 7.418917712110586e-08
Position 523: 6.797671043778791e-08
Position 6203: 3.553233076252102e-08
Position 124: 1.858356683315911e-08
Position 223: 1.3999846491539281e-08
Position 184: 1.3899988686306768e-08
Position 188: 1.2911963673017777e-08
Position 266: 4.11774801515667e-10
Position 218: 9.955700478767673e-11
Position 195: 1.1731845808392129e-11
