Gene = mus312
Position 820: 4.609057584939886e-06
Position 1020: 3.6449866682023623e-06
Position 673: 3.272239017325233e-06
Position 2021: 3.047075592404106e-06
Position 690: 2.783794635605105e-06
Position 623: 2.310313208869932e-06
Position 743: 2.063852230172015e-06
Position 668: 1.70931116735737e-06
Position 387: 1.184010697828456e-06
Position 894: 1.0713556930043183e-06
Position 823: 6.603157697491572e-07
Position 411: 6.348444958998021e-07
Position 2624: 5.050822003905536e-07
Position 741: 3.753274710703541e-07
Position 1046: 1.383401367873593e-07
Position 343: 8.203108622464069e-08
Position 2552: 4.9439769887839045e-08
Position 1353: 4.5267888179170665e-08
Position 1295: 2.687788983036213e-08
Position 1297: 2.6235145029279215e-08
Position 1063: 2.5991908862307822e-08
Position 1127: 2.3046318240572728e-08
Position 1691: 2.083003330519001e-08
Position 2159: 1.338384481057579e-08
Position 1480: 6.406651780913596e-09
Position 1125: 3.896371848502634e-09
Position 1218: 3.574327767413413e-09
Position 1184: 1.5939203635235691e-09
Position 928: 1.3652200373736e-09
Position 289: 8.00637847904527e-10
Position 1268: 4.5801821242995154e-10
Position 333: 3.6771905704855045e-10
Position 542: 5.920995203414486e-11
Position 994: 2.6972355308271477e-11
Position 798: 1.862898530068913e-11
Position 583: 1.6157335457385715e-11
Position 800: 1.2128683336574098e-11
Position 565: 2.1513100070398407e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 1166: 0.9922015800911603
Position 583: 0.9809525300753011
Position 2159: 0.9448390049510109
Position 296: 0.8929164418088226
Position 2260: 0.7908199160182521
Position 3993: 0.364189741019504
Position 312: 0.07937296635735444
Position 2284: 0.07480856288276908
Position 2494: 0.05564816329374012
Position 2272: 0.03490779761892496
Position 2763: 0.027475866191690523
Position 2404: 0.025056262425082604
Position 2949: 0.016898303547304747
Position 4227: 0.013710649747000024
Position 3117: 0.010979212327765967
Position 3101: 0.010943319879182683
Position 1257: 0.007214546810139351
Position 1870: 0.00678486078539578
Position 1487: 0.006492448377605746
Position 3294: 0.006454442615156469
Position 2612: 0.005697527751864552
Position 130: 0.005416654754630965
Position 2164: 0.005284428980483301
Position 2411: 0.005200109500555417
Position 1724: 0.0046406149919068
Position 3447: 0.004625610028903931
Position 4041: 0.004122601792789209
Position 2365: 0.0040676493385545555
Position 92: 0.0029794537075144246
Position 695: 0.002751690029618168
Position 2531: 0.0024098777891660515
Position 104: 0.00230026312019684
Position 3997: 0.0022311439475087708
Position 1642: 0.0022137419152312384
Position 1491: 0.0019983754085464347
Position 1519: 0.0019207265351077057
Position 2377: 0.0018220199900590536
Position 2497: 0.001779685387613489
Position 2033: 0.0017185587218613424
Position 595: 0.0016046699393865583
Position 2065: 0.0013737490969820587
Position 1587: 0.0012786362637827128
Position 1697: 0.0012687233339151321
Position 1767: 0.0012619798094007702
Position 330: 0.0012373650847632856
Position 3637: 0.0012196566398089076
Position 2333: 0.0012113568709630146
Position 360: 0.0011705972577552833
Position 881: 0.0011664259569206046
Position 1556: 0.0011520022072130777
Position 3378: 0.0011258284057727183
Position 2934: 0.0011241183800398743
Position 736: 0.0010779192546685257
Position 2790: 0.0010533149059208163
Position 612: 0.0009119801137460576
Position 3582: 0.0008660942668004037
Position 141: 0.0008549583156934313
Position 1958: 0.0008543293540275707
Position 2722: 0.0008220407631594196
Position 3036: 0.0008092707522251734
Position 1764: 0.0007959302106466601
Position 3753: 0.0007512215830968737
Position 2442: 0.0007259278913430993
Position 3888: 0.0006965506152200523
Position 1990: 0.0006586612921581611
Position 928: 0.0006442187364902684
Position 3543: 0.0006126336739425149
Position 3209: 0.0006088999687946296
Position 1745: 0.0006013509105633806
Position 4014: 0.0005982760874658679
Position 4257: 0.0005949043123436525
Position 2185: 0.0005773794041606713
Position 1982: 0.0005335554595670688
Position 3357: 0.0004654576808839956
Position 2684: 0.0004578579498062476
Position 2328: 0.00045457960188605585
Position 3633: 0.000430692191420397
Position 1913: 0.00040124339872134253
Position 1831: 0.00038447139894404306
Position 2004: 0.0003758370066602717
Position 2500: 0.0003717174943278493
Position 363: 0.00035371871018572
Position 2856: 0.00031547101890375286
Position 2418: 0.0003021785223679251
Position 2311: 0.0002973420542690227
Position 2574: 0.00024253918604742787
Position 764: 0.00024107060706742576
Position 3190: 0.0002346294382838684
Position 2693: 0.00022336100311089773
Position 773: 0.00021581394264728865
Position 136: 0.0002149301638362226
Position 2466: 0.00021257467041722465
Position 1537: 0.00019848614871689402
Position 1276: 0.00019669113526680037
Position 2046: 0.00019310690540197758
Position 2897: 0.0001674888128625452
Position 663: 0.00016480289288934273
Position 1851: 0.00016364700953887346
Position 1645: 0.000157777027755527
Position 3166: 0.00014695786061135732
Position 2642: 0.00014475271910611192
Position 1279: 0.00012906380093652552
Position 339: 0.00012816177188088222
Position 2457: 0.00011779365563962545
Position 905: 0.00010420468724158579
Position 606: 0.00010370535942986315
Position 1382: 9.51700893982717e-05
Position 1998: 9.094123283054911e-05
Position 2296: 8.131524976167746e-05
Position 603: 7.770434579434399e-05
Position 1529: 6.985456670674384e-05
Position 2125: 6.80957146133407e-05
Position 2795: 5.916802711408032e-05
Position 1457: 5.756455124299683e-05
Position 401: 5.4213450133274104e-05
Position 2091: 5.2500858254396225e-05
Position 2666: 5.0803488381870896e-05
Position 1203: 4.9798734304360854e-05
Position 1814: 4.6932194564997276e-05
Position 1615: 4.496962351481441e-05
Position 1076: 4.3404164644345907e-05
Position 2121: 4.01227565816176e-05
Position 2618: 3.7522748673037686e-05
Position 1236: 3.729022901716178e-05
Position 1448: 2.7880405929115815e-05
Position 411: 2.7217327829504974e-05
Position 660: 2.4821530903059384e-05
Position 1623: 2.321737878300742e-05
Position 1847: 1.708730722795296e-05
Position 419: 1.637276354627662e-05
Position 1079: 1.548680199814107e-05
Position 782: 1.4666025570584023e-05
Position 980: 8.807678988376781e-06
Position 859: 6.832732464085266e-06
Position 2191: 6.114346602346804e-06
Position 1095: 5.999812373306361e-06
Position 371: 4.8870879451237794e-06
Position 848: 4.883169351409185e-06
Position 2138: 3.942782866312479e-06
Position 526: 3.1127247370233914e-06
Position 1046: 2.4000635232142193e-06
Position 376: 2.3042781461752505e-06
Position 432: 2.1296770377128106e-06
Position 2188: 1.8509754764397784e-06
Position 1041: 1.7036530974494534e-06
Position 387: 1.6294965727793924e-06
Position 500: 1.3269051048088091e-06
Position 811: 1.2736139063300633e-06
Position 878: 1.1846952741157662e-06
Position 327: 1.1686079732208238e-06
Position 853: 1.1601581786560127e-06
Position 788: 1.012838411641899e-06
Position 793: 8.396638584735731e-07
Position 470: 4.6726567636259624e-07
Position 836: 2.5651676340676013e-07
Position 2298: 2.3604286499306537e-07
Position 1316: 2.1287544468502834e-07
Position 231: 1.8232813724886753e-07
Position 447: 1.8104982372869897e-07
Position 441: 1.1638845441423108e-07
Position 444: 7.085910424638008e-08
Position 239: 3.5556420083775634e-08
Position 435: 2.8506411129158088e-08
Position 1282: 2.3043230526707755e-08
Position 1208: 5.50745594596284e-09
Position 1330: 1.8763959282736543e-09
Position 449: 2.5330930984414417e-11
Position 1125: 1.481159662076808e-11
Position 236: 8.68779458546169e-12
