Gene = pHCl-1
Position 110: 2.8273708299126295e-06
Position 34645: 2.6659152663476777e-06
Position 474: 2.5813826402704725e-06
Position 116: 1.9149873010873192e-06
Position 35793: 1.3575396172683656e-06
Position 34617: 1.3227365356646476e-06
Position 34541: 1.0808902553760161e-06
Position 630: 9.489853662424238e-07
Position 34454: 8.70166782051275e-07
Position 553: 7.912946319712432e-07
Position 413: 6.328050822792053e-07
Position 12: 5.221157631569811e-07
Position 467: 3.5694927006020734e-07
Position 492: 2.809601476565173e-07
Position 469: 1.8435593367046404e-07
Position 28: 1.6060996532679618e-07
Position 160: 1.2534428548706013e-07
Position 1631: 1.620721239594186e-08
Position 1033: 6.577244131116694e-09
Position 34432: 5.208909671139999e-09
Position 31552: 4.054642114026208e-09
Position 801: 3.9001157212835026e-09
Position 789: 3.0011159691367127e-09
Position 34535: 5.654472596331993e-10
Position 65: 1.404818411311592e-10
Position 14: 8.261442118161334e-11
Position 34706: 6.587861842905122e-11
Position 34315: 1.5498009143902843e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 28221: 0.9999999999999912
Position 47130: 0.9947635550557579
Position 31542: 0.9898795322519575
Position 34289: 0.9407953040409525
Position 30971: 0.9015616047623928
Position 30381: 0.8936794655531413
Position 46779: 0.8672719264148949
Position 33188: 0.8047885351983364
Position 31409: 0.7910844810018917
Position 29760: 0.3086881208050106
Position 31178: 0.15199519397191957
Position 17986: 0.1349184819590149
Position 32201: 0.08631785475316506
Position 32432: 0.044938561344300514
Position 33341: 0.04197902069271826
Position 33321: 0.03974300757506861
Position 42629: 0.03199071484073666
Position 33423: 0.023465199898385355
Position 10639: 0.01979935913972773
Position 29448: 0.019421828032627212
Position 40877: 0.01716803696534181
Position 431: 0.0170730305039999
Position 31995: 0.016194729115212164
Position 30620: 0.014867872755548918
Position 33022: 0.012209785848207063
Position 47330: 0.011111396432766839
Position 18287: 0.010491527089751061
Position 47389: 0.010442193153537708
Position 16271: 0.008752564900748645
Position 2102: 0.008453645016015244
Position 31137: 0.008343926034375808
Position 2834: 0.007711099619535882
Position 1445: 0.007251600358054488
Position 31237: 0.0069711300143706235
Position 38475: 0.006855981769035781
Position 35402: 0.006613616581274091
Position 47433: 0.005905211707918413
Position 30536: 0.005568242171675313
Position 45436: 0.005030573132138712
Position 38648: 0.004622607657185214
Position 45015: 0.0045771016168114475
Position 19003: 0.00452792929639797
Position 30563: 0.0044519707832234474
Position 32721: 0.0042493170569574724
Position 32352: 0.004151155842583475
Position 33570: 0.004075339634200204
Position 35792: 0.003934857094419623
Position 49439: 0.0038843523492049373
Position 33348: 0.0038335867632095914
Position 556: 0.003795086624551479
Position 34616: 0.0037459194317856753
Position 3215: 0.0036778745608620584
Position 34261: 0.0035519895223106593
Position 32168: 0.0034815086141368108
Position 32472: 0.0032520013769264558
Position 30977: 0.0031593562966865775
Position 1716: 0.003016366911127598
Position 48440: 0.002985313148147218
Position 34497: 0.0023847464137878513
Position 2773: 0.0023489810978749343
Position 42675: 0.002296717205140527
Position 29948: 0.0021145923847511123
Position 3518: 0.0020781356890409897
Position 47083: 0.0020772850534611603
Position 48036: 0.0020755194712669973
Position 32765: 0.002048087709351615
Position 34754: 0.001975656768339493
Position 33064: 0.001963376034956633
Position 35812: 0.0017473237022288647
Position 29412: 0.0015272674846934023
Position 31285: 0.001357879996482789
Position 266: 0.0012439875470213683
Position 33007: 0.0011510020474758552
Position 789: 0.0011306816197950776
Position 33213: 0.0010737989096084703
Position 42321: 0.0010353590390385354
Position 34908: 0.0010335223740157084
Position 34709: 0.001011863536860724
Position 32872: 0.001003300238463931
Position 1264: 0.0009341692993832017
Position 29633: 0.0009189909233216246
Position 31373: 0.0009172264678499834
Position 2550: 0.0008033310909108448
Position 38869: 0.0007666031326156661
Position 1691: 0.0007453041828355066
Position 35275: 0.0007399791566415467
Position 3250: 0.0006639847821199953
Position 38500: 0.0006548583149413647
Position 33106: 0.0006543903063923938
Position 35993: 0.0006483684149567215
Position 31318: 0.000559551632258273
Position 34535: 0.0005591468952569734
Position 3339: 0.000519017182875722
Position 41457: 0.0005060341647263798
Position 31727: 0.0005022326755666148
Position 34948: 0.000499106683533662
Position 34740: 0.0004909400531275124
Position 2128: 0.0003578033911116424
Position 35802: 0.00035081395477650537
Position 47357: 0.0003323902550741972
Position 34715: 0.0003105184420968112
Position 35028: 0.0002899774322026863
Position 31217: 0.0002857704021408191
Position 31897: 0.00028272253923167256
Position 31572: 0.0002681776686740534
Position 35208: 0.0002465867062115917
Position 36012: 0.00024214834235578798
Position 1326: 0.00022571084373669835
Position 1468: 0.00020802767420865706
Position 38286: 0.00020697468818057574
Position 37434: 0.0001993396057995482
Position 32447: 0.00019758957923607322
Position 36064: 0.00017432506122239447
Position 294: 0.00016229177074118242
Position 33367: 0.0001448158913022435
Position 32412: 0.00014072268641029367
Position 36738: 0.0001365154437131918
Position 32805: 0.00013271988131618637
Position 38659: 0.0001271094695358867
Position 38565: 0.0001082762119502689
Position 32680: 9.543443422731153e-05
Position 40070: 9.095903264732473e-05
Position 31883: 8.265989698428861e-05
Position 44043: 7.862824392272575e-05
Position 36081: 7.358042801120909e-05
Position 34544: 6.622611803987551e-05
Position 36019: 6.047961854290814e-05
Position 40659: 5.7642741053562225e-05
Position 35577: 5.4551850611268664e-05
Position 32053: 5.401911518824465e-05
Position 43920: 3.824090178460524e-05
Position 35432: 3.5595822343259576e-05
Position 35415: 2.7650253487976023e-05
Position 34249: 2.7486227860813677e-05
Position 34950: 2.274340554602754e-05
Position 30675: 1.551046184681317e-05
Position 34918: 1.528290126256206e-05
Position 32049: 1.2621947604231572e-05
Position 32737: 1.133515684572036e-05
Position 44073: 1.1224504917099104e-05
Position 32706: 1.1078538962383757e-05
Position 30579: 1.0976357407284594e-05
Position 44024: 9.101665019679876e-06
Position 34759: 6.956679805958364e-06
Position 36040: 6.744263624872774e-06
Position 34927: 6.564303026409412e-06
Position 34503: 5.76187100435832e-06
Position 34726: 4.371451842786116e-06
Position 43397: 4.253995630301995e-06
Position 31782: 4.098766780421155e-06
Position 34650: 2.841351370881011e-06
Position 34645: 2.5742170479682653e-06
Position 33477: 2.5575005703243508e-06
Position 35448: 1.951237185883116e-06
Position 2362: 1.650634677178e-06
Position 1389: 1.579363203409096e-06
Position 1278: 1.3322345885760794e-06
Position 33890: 1.1474294290467598e-06
Position 41503: 1.1129924279041337e-06
Position 35440: 9.65824768417873e-07
Position 2261: 7.994935614692318e-07
Position 1505: 6.87828520687262e-07
Position 33534: 6.764064634584297e-07
Position 856: 5.651358664627039e-07
Position 704: 5.583233703602868e-07
Position 1319: 5.525374605188498e-07
Position 33845: 4.171849588266424e-07
Position 39721: 1.8021883893695886e-07
Position 31608: 1.4227624784852393e-07
Position 40359: 1.2822790618069813e-07
Position 1038: 7.590376780037433e-08
Position 136: 7.387430324864346e-08
Position 31695: 1.9771582061409062e-09
Position 36170: 1.2317982976044321e-09
Position 36797: 1.225352890014168e-09
Position 37392: 9.498011620760703e-10
