Gene = RhoGEF3
Position 396: 7.957239294360308e-10
Position 952: 3.6376167535695553e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 23457: 0.9932918515477449
Position 25311: 0.9898158409557052
Position 25147: 0.9695609828429799
Position 963: 0.9673667183027065
Position 11933: 0.9673539315625521
Position 24922: 0.9660526657495285
Position 24320: 0.9371320212938093
Position 740: 0.9063690876317356
Position 11332: 0.8403829601656422
Position 4649: 0.7798554260828798
Position 23725: 0.7791309905123093
Position 3683: 0.7465106999474901
Position 15486: 0.6994207827275231
Position 13876: 0.5564468446536834
Position 21521: 0.4930409043972616
Position 13262: 0.43829522395368675
Position 10346: 0.38978589108397704
Position 2331: 0.2804989188305772
Position 2777: 0.2736754001066839
Position 9160: 0.2614608589625809
Position 13312: 0.2306021056057962
Position 23884: 0.2230012466247445
Position 2823: 0.21034168932547018
Position 12134: 0.19882063744224593
Position 13585: 0.1673312620024796
Position 3190: 0.1268864754598063
Position 20279: 0.11874869851889296
Position 3750: 0.11836337494894156
Position 2334: 0.09719863222930747
Position 12091: 0.0912971815993816
Position 17913: 0.08167342058480774
Position 4132: 0.08121827014329523
Position 22222: 0.07418811426904282
Position 25902: 0.07133941604493094
Position 25517: 0.0602448722468795
Position 11174: 0.0542194841593315
Position 3686: 0.05176601415768437
Position 21467: 0.046821341436384056
Position 3158: 0.040858734274229196
Position 10498: 0.039634098638567525
Position 27441: 0.03714239210051032
Position 2032: 0.03408783401046615
Position 12411: 0.031846811901428164
Position 3387: 0.02990675568487515
Position 24572: 0.02888302095418526
Position 545: 0.028455255035913504
Position 1651: 0.02633472611578968
Position 12203: 0.024979700233500338
Position 22974: 0.02334353408488887
Position 13268: 0.023116057706794133
Position 22176: 0.020562273159737503
Position 2879: 0.020104936180502457
Position 1648: 0.018685131423447132
Position 26255: 0.017978390887002062
Position 25759: 0.01753861529652024
Position 11495: 0.01741368513233351
Position 25535: 0.01667002324546658
Position 14998: 0.016647580512569007
Position 14529: 0.01580037822871157
Position 27516: 0.01566734328664184
Position 2956: 0.014882452814742105
Position 20783: 0.014370122390241685
Position 14846: 0.013443310708694057
Position 2450: 0.013102500083847547
Position 2876: 0.011614316602347205
Position 24970: 0.011451439783623547
Position 11396: 0.01122507733625311
Position 27544: 0.011053940504791644
Position 26719: 0.010479873259763467
Position 19408: 0.010464081738542026
Position 3527: 0.008880204590269461
Position 24716: 0.008685619503837491
Position 3530: 0.008278347802421308
Position 701: 0.008065827323375532
Position 24551: 0.007872991066165522
Position 4469: 0.007483814573848345
Position 26837: 0.0074624866146513966
Position 26573: 0.0072843091925497835
Position 14022: 0.007187295301616233
Position 1312: 0.006762843442456115
Position 3023: 0.006511096914441435
Position 15027: 0.006470635756209253
Position 1235: 0.006391456891934336
Position 176: 0.006126908812605689
Position 2359: 0.0057508132593323885
Position 2263: 0.005734137129687142
Position 4411: 0.005625826199758151
Position 636: 0.005576409992322156
Position 12467: 0.0054625865161154
Position 4027: 0.004846844559634707
Position 14934: 0.004829418801789772
Position 26777: 0.004354475230346266
Position 850: 0.0042777586464864
Position 10561: 0.004265586559604036
Position 24579: 0.004204711849892588
Position 27020: 0.0041161566409162395
Position 4140: 0.004013272189922116
Position 1782: 0.003672103168450669
Position 17705: 0.0035437472489878614
Position 27704: 0.0032886945462211967
Position 1328: 0.0032212651227531202
Position 26606: 0.00320551533225857
Position 1274: 0.0031733493999554782
Position 476: 0.0030903650116677044
Position 3699: 0.0027336673572112466
Position 25932: 0.002695157303645842
Position 24933: 0.0025899617435141773
Position 14299: 0.0025092650025884907
Position 520: 0.002293587577933748
Position 307: 0.0022604419071358094
Position 3926: 0.0022325442287006443
Position 3963: 0.002201398226132078
Position 1771: 0.002143782599788277
Position 13774: 0.0020828326948573385
Position 14082: 0.002043919353150251
Position 16185: 0.002003248901663917
Position 13783: 0.0019266542126884117
Position 13099: 0.001911586894772023
Position 4704: 0.001832715343190408
Position 1847: 0.0018209212167165233
Position 12771: 0.0016960008951201757
Position 4852: 0.001473642972957637
Position 25154: 0.0014663298209380957
Position 1881: 0.0013922878635119506
Position 26018: 0.0013640066887432823
Position 6975: 0.0013630709707516668
Position 4146: 0.0013366768183876024
Position 2165: 0.001245743044029296
Position 1743: 0.0012324907133332737
Position 18964: 0.001118949075294722
Position 1024: 0.001106295872209082
Position 6478: 0.0011043905116468638
Position 2421: 0.0010101971749771515
Position 1216: 0.0009665331117948759
Position 2844: 0.0009587702168376783
Position 7330: 0.0009267652099521089
Position 6920: 0.0009158249857219788
Position 24750: 0.0009043911287022573
Position 2385: 0.000867219748677332
Position 661: 0.0008367783568606598
Position 970: 0.000811046157471429
Position 998: 0.0007959233920769238
Position 16420: 0.0007885979483056586
Position 26237: 0.0007599716853195143
Position 1225: 0.0007328921182646538
Position 1792: 0.0007321392581899627
Position 669: 0.0006087389337683941
Position 13880: 0.0005961690472396525
Position 1626: 0.0005905884642549527
Position 576: 0.0005891304437926296
Position 1824: 0.0005792635357618615
Position 196: 0.0005662711258123762
Position 2639: 0.000550936609249475
Position 7952: 0.0005482140256951047
Position 4196: 0.0005481793841576056
Position 708: 0.0005433953532199055
Position 243: 0.0005015885665674225
Position 8112: 0.0004999989170238695
Position 12537: 0.00038068646659199256
Position 582: 0.00037221588808731724
Position 12534: 0.00037071306551116664
Position 4507: 0.00032603715398354065
Position 1095: 0.0003244787784933134
Position 14812: 0.000279558039374817
Position 69: 0.00027193390100696774
Position 6859: 0.00024030507126865811
Position 3846: 0.00023663565347897293
Position 1064: 0.00023364880191462163
Position 15104: 0.00022402096370913432
Position 470: 0.0002112713716471215
Position 6033: 0.0002069281981987822
Position 207: 0.0001992352017628062
Position 1449: 0.0001899846352807265
Position 7812: 0.0001871886057291824
Position 180: 0.0001744855950837325
Position 7103: 0.0001279037649289721
Position 4536: 0.0001267068118173438
Position 947: 0.0001249671405263824
Position 1432: 0.0001217556776381701
Position 25648: 0.00011646154061879136
Position 16697: 0.00010922406157007677
Position 807: 0.00010801912365806305
Position 16680: 0.0001052371077026649
Position 6303: 7.911712950129278e-05
Position 5625: 7.876684384847372e-05
Position 286: 6.063912351003939e-05
Position 1363: 4.9219757982816694e-05
Position 1395: 4.894764992611981e-05
Position 1456: 4.721709578552315e-05
Position 5490: 4.386540439538646e-05
Position 1427: 4.284423939066725e-05
Position 350: 4.171864136907774e-05
Position 25205: 3.2626071222408677e-05
Position 14747: 3.079680412115366e-05
Position 14726: 2.9303638786092422e-05
Position 1271: 2.9035986750520254e-05
Position 1247: 2.694638702862475e-05
Position 1337: 2.6733835205025067e-05
Position 14869: 2.147198852768998e-05
Position 266: 2.0089340327137362e-05
Position 1416: 1.951099283612054e-05
Position 81: 1.7961284227447106e-05
Position 834: 1.6909076359246827e-05
Position 1152: 1.5869054181786753e-05
Position 142: 1.584387749643168e-05
Position 798: 1.3861110750069914e-05
Position 674: 1.3123284066026755e-05
Position 115: 9.393273190772363e-06
Position 17769: 6.620481955062814e-06
Position 90: 5.672694477426056e-06
Position 1061: 4.763991893251103e-06
Position 13897: 4.395668399314308e-06
Position 102: 3.820356098380738e-06
Position 816: 3.4411406123873904e-06
Position 872: 2.8453108581817206e-06
Position 938: 2.655688192178219e-06
Position 25297: 2.2828650567200026e-06
Position 25339: 1.854745184155396e-06
Position 26296: 1.789158600216205e-06
Position 4368: 1.654982971371799e-06
Position 1161: 1.2409775091483283e-06
Position 14120: 1.000911207960165e-06
Position 13990: 9.460357053001274e-07
Position 4530: 7.406840053345168e-07
Position 1164: 5.575348822994957e-07
Position 979: 5.54667651337446e-07
Position 14030: 5.127675970962574e-07
Position 4487: 4.190844524561101e-07
Position 4502: 2.316432422060941e-07
Position 4724: 2.194630228803995e-07
Position 889: 1.729247067880001e-07
Position 14776: 6.736400666617568e-08
Position 99: 5.958428288351067e-08
Position 5018: 3.580854608439495e-08
Position 1133: 1.3766002152321337e-08
Position 1026: 1.8229052361461068e-09
Position 318: 1.0902480132395243e-09
Position 330: 4.5385572391870535e-11
