Gene = Uggt
Position 12: 3.5727821472860754e-07
Position 745: 3.5575668509175897e-07
Position 777: 1.6437838243071334e-07
Position 768: 5.97459649723164e-10
Position 804: 1.6979704946363734e-10
Position 600: 2.466789850336231e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 614: 0.9692081076851724
Position 4828: 0.48874923438672363
Position 3406: 0.15049957797281707
Position 5152: 0.09151324317181651
Position 3954: 0.02344112105904164
Position 577: 0.019892620175289373
Position 1985: 0.019723192349122787
Position 4723: 0.018641471411716883
Position 245: 0.018614690928479307
Position 5100: 0.012224413586572393
Position 4696: 0.010549629373832133
Position 897: 0.008839283296004828
Position 155: 0.008837118414941692
Position 3411: 0.007547256344203415
Position 3438: 0.007172598815533168
Position 3268: 0.0071310934301779955
Position 921: 0.007021250021765045
Position 714: 0.004592363389293092
Position 799: 0.004314969580662624
Position 1517: 0.004124164115299548
Position 3797: 0.004043454945956893
Position 276: 0.003468291129017012
Position 4276: 0.0033156579626024613
Position 4260: 0.0029435159708225828
Position 3427: 0.0027879566699363766
Position 5430: 0.00277053024497868
Position 745: 0.0024734245226608813
Position 2445: 0.0024501526262677513
Position 2148: 0.002353196822783802
Position 3068: 0.0022811470400827894
Position 1422: 0.0019807992969414195
Position 1759: 0.0018090631350797617
Position 4508: 0.0017542082860764123
Position 3362: 0.0017245516132645671
Position 2638: 0.0017031724012038047
Position 1925: 0.001656591959518046
Position 1003: 0.0015868941719853
Position 3833: 0.0014873179441317421
Position 5456: 0.0013694196347380006
Position 1213: 0.0013156239538193231
Position 3214: 0.0013095976687577922
Position 2075: 0.0012118006582492952
Position 1198: 0.0011877196173224228
Position 733: 0.0011732972143160337
Position 4012: 0.0010857786173254639
Position 1724: 0.0009910652772523705
Position 1856: 0.000839787082466923
Position 693: 0.0007866722820297508
Position 3544: 0.0006604025178985488
Position 280: 0.0006267532483465374
Position 1007: 0.0006065412180925038
Position 1441: 0.0006033942958758471
Position 865: 0.0005714936116529613
Position 2959: 0.0005134087540716741
Position 2368: 0.0004766431819868942
Position 1904: 0.00045637930972574855
Position 2078: 0.00038194712045732716
Position 2202: 0.0003684606493099916
Position 551: 0.0003290721200065556
Position 1821: 0.00032028090496404564
Position 2818: 0.00031317126175285626
Position 631: 0.00031179412402604855
Position 2680: 0.0003054752345603035
Position 2602: 0.00028995312691308407
Position 2763: 0.00026670219205359293
Position 2778: 0.00023123820086080697
Position 194: 0.00022038731080967918
Position 1355: 0.0002181493703920991
Position 2837: 0.00019548580886394906
Position 2289: 0.00014359570007670318
Position 1108: 0.00013695578460558414
Position 1994: 0.00012451691935259262
Position 822: 0.00012227697583963503
Position 1321: 0.00011985471898072396
Position 322: 9.613749714977765e-05
Position 1279: 8.471229407320678e-05
Position 2159: 8.20288953153276e-05
Position 1057: 3.8768864451080656e-05
Position 870: 3.293471433327243e-05
Position 1363: 3.237671854893081e-05
Position 966: 2.1751007713286673e-05
Position 282: 2.0404263707201285e-05
Position 446: 1.3270250217448806e-05
Position 515: 1.265638210042995e-05
Position 367: 6.745698761752479e-06
Position 1307: 3.401459814279194e-06
Position 71: 2.513763786052452e-06
Position 468: 2.2686477311776705e-06
Position 91: 1.73400781444585e-06
Position 1243: 1.1101929035725172e-06
Position 1336: 1.022677808230997e-06
Position 1225: 9.706109744124342e-07
Position 406: 7.233289008173271e-07
Position 54: 6.350712845661975e-07
Position 126: 4.760469394390691e-07
Position 349: 4.3783052020576927e-07
Position 454: 1.644037853586577e-07
Position 844: 8.621015906635854e-08
Position 781: 3.651244510402383e-08
Position 649: 6.4764750297617066e-09
Position 768: 3.955807963806113e-09
Position 765: 3.5150642894222916e-09
Position 123: 2.7695609901642325e-10
Position 364: 1.1297309707657309e-13
Position 109: 2.6655931108292634e-15
Position 131: 1.2572418786792557e-15
Position 138: 7.654503222496733e-16
