Gene = Dref
Position 1697: 0.00011101528842328182
Position 1144: 0.00010801433578253006
Position 91: 9.81212651369207e-05
Position 1670: 9.21973597539767e-05
Position 595: 8.244980439358554e-05
Position 2542: 5.3261512205782105e-05
Position 910: 5.293921627165903e-05
Position 2971: 5.197986864088354e-05
Position 2444: 4.9752469666279515e-05
Position 2226: 4.931081876045426e-05
Position 2015: 4.65585368230197e-05
Position 1658: 3.25522364007183e-05
Position 2824: 2.3951603467115724e-05
Position 770: 2.188338724013923e-05
Position 2923: 1.954505928269195e-05
Position 2621: 1.8631975683981245e-05
Position 1629: 1.753004153702909e-05
Position 2422: 1.7245861854369456e-05
Position 2554: 1.6946695689523154e-05
Position 685: 1.5962814009810143e-05
Position 878: 1.3534224379173652e-05
Position 1823: 1.296623451285276e-05
Position 2684: 9.716422998942463e-06
Position 3004: 9.033417297354564e-06
Position 2471: 8.644507555557412e-06
Position 1941: 7.90914255793284e-06
Position 649: 7.512317259133825e-06
Position 1706: 6.4536425364849565e-06
Position 1887: 5.719483624414918e-06
Position 362: 3.7359888114184043e-06
Position 2390: 2.996374686670843e-06
Position 2211: 2.736899691980006e-06
Position 1509: 2.2144397308661922e-06
Position 1730: 1.7328408438707863e-06
Position 68: 9.96357977952052e-08
Position 391: 2.465722849495855e-08
Position 409: 1.8883444079933408e-08
Position 343: 1.8150053113853762e-08
Position 119: 1.5891014008187643e-08
Position 49: 4.442978568805684e-09
Position 353: 4.0741008215719024e-10
Position 121: 2.6536436028937806e-10
Position 88: 7.394934682312874e-12
