Gene = Utx
Position 4254: 0.004229196832913299
Position 2095: 0.004182721820429147
Position 1698: 0.004140216646902261
Position 2037: 0.0038897620170251397
Position 1518: 0.0034549131948395278
Position 1479: 0.0030734589231911765
Position 4466: 0.0030315319852275402
Position 1185: 0.0027996018647030332
Position 707: 0.002733789260535645
Position 6102: 0.00271348003203267
Position 1210: 0.0024965646744552882
Position 2107: 0.0023689777616921225
Position 2492: 0.0023419504352632857
Position 3283: 0.0019694654200508926
Position 4494: 0.0018019400954827954
Position 3674: 0.0015208829082259765
Position 2934: 0.0015017401668695593
Position 5324: 0.0013310582076176184
Position 1650: 0.001311251453564696
Position 1695: 0.001283633860915024
Position 4138: 0.0012645655946171787
Position 1629: 0.001219818188620415
Position 1145: 0.0011853069281671544
Position 3038: 0.0011255184967219306
Position 343: 0.001102688549656553
Position 5102: 0.0010879803223757265
Position 669: 0.0010066877824123494
Position 5178: 0.0009913758681984277
Position 5619: 0.0009764658864421768
Position 5171: 0.0008949548587827178
Position 5431: 0.0008583596169706229
Position 4784: 0.000810640710565855
Position 4840: 0.0007589106273083144
Position 465: 0.0007247885905012094
Position 6144: 0.0006930345188276291
Position 6096: 0.0006841800984425219
Position 5547: 0.0006694336236455494
Position 1900: 0.0006614548593190045
Position 4000: 0.0006065910707995965
Position 368: 0.00057565991301018
Position 3882: 0.0005672014621203223
Position 6196: 0.0005326735789306026
Position 504: 0.0005320356776280635
Position 3132: 0.0004445045996770529
Position 739: 0.00043108164786685195
Position 5092: 0.00041422208127407407
Position 5332: 0.0003969938317319568
Position 645: 0.0003957314432133961
Position 4410: 0.00033580699886673565
Position 4470: 0.00032452975733187147
Position 2065: 0.0003075889577811777
Position 2467: 0.0002977875475555901
Position 3304: 0.0002972251842304363
Position 3835: 0.00029554283714381107
Position 1892: 0.0002664259571229153
Position 1964: 0.0002643202129693886
Position 2321: 0.00025362376649950554
Position 3712: 0.00024379716954275407
Position 4492: 0.00021385632509604826
Position 3898: 0.00020284398760858768
Position 680: 0.00019601383104874022
Position 4102: 0.00018441345165446364
Position 5014: 0.00017747752919937873
Position 5850: 0.00017556675944294594
Position 1290: 0.00017440202243756576
Position 1347: 0.00016838903703622762
Position 3016: 0.00016807041250220065
Position 3103: 0.00015675898577115484
Position 4240: 0.00015109696805704054
Position 6030: 0.0001500427799591505
Position 101: 0.00014610317353343883
Position 6099: 0.00014378954261371689
Position 5517: 0.00011491820816431547
Position 5751: 0.00011344057774030704
Position 742: 0.00011052166159328499
Position 4447: 0.00010928310667504386
Position 5585: 0.00010504827758176741
Position 3134: 9.126495704818393e-05
Position 4583: 8.966481372345125e-05
Position 3071: 7.882608132873104e-05
Position 5734: 6.723708768976468e-05
Position 3851: 6.485252687762726e-05
Position 5256: 6.33782973815941e-05
Position 6026: 5.30213286423084e-05
Position 6158: 4.8713546569994755e-05
Position 89: 4.7381534222423086e-05
Position 6057: 4.619774490920723e-05
Position 4081: 4.585503853645322e-05
Position 5476: 3.8179585435358816e-05
Position 4802: 3.518811796272425e-05
Position 2832: 3.1034974190693285e-05
Position 5583: 2.9795582752227975e-05
Position 2840: 2.872315681089316e-05
Position 905: 2.7246966329140292e-05
Position 62: 2.7068820833633474e-05
Position 986: 2.683271428728236e-05
Position 5044: 2.5995640554037175e-05
Position 5259: 2.3549244855526294e-05
Position 1089: 2.2186643235931537e-05
Position 4665: 1.968384388689457e-05
Position 648: 1.804918502667042e-05
Position 3912: 1.778514492685956e-05
Position 208: 1.4785460148826536e-05
Position 3301: 1.4269395332910625e-05
Position 105: 1.3197325700191358e-05
Position 3575: 1.2184617123181704e-05
Position 5299: 1.2090778669790955e-05
Position 603: 1.1887835366152911e-05
Position 192: 1.1640734907899832e-05
Position 5082: 1.0246600916337423e-05
Position 11: 8.548787265250934e-06
Position 6007: 7.637831413269955e-06
Position 5671: 7.263174414703017e-06
Position 4929: 7.022585205363807e-06
Position 1232: 6.819347090499394e-06
Position 2988: 6.51914078874053e-06
Position 5538: 5.789780504137941e-06
Position 4190: 4.6117149350147925e-06
Position 2856: 4.601747503463034e-06
Position 9: 4.164293800509737e-06
Position 4203: 3.5687694489180285e-06
Position 3573: 2.717780911660647e-06
Position 5159: 2.6491489461420403e-06
Position 5209: 2.6222570692676576e-06
Position 214: 2.5133534855418674e-06
Position 5480: 2.440466776853227e-06
Position 5457: 2.1316973334266562e-06
Position 2812: 2.0153125786473857e-06
Position 4737: 1.768007323395447e-06
Position 5678: 1.3163361069319968e-06
Position 5435: 1.1201203292526888e-06
Position 1002: 6.808510624964831e-07
Position 2896: 5.266316294558579e-07
Position 5507: 4.856180392101264e-07
Position 4012: 3.4640495605984485e-07
Position 5692: 3.0609985034109006e-07
Position 966: 2.16584500290006e-07
Position 273: 7.114575807421858e-08
Position 5763: 5.6024913581925355e-08
Position 1047: 5.430676241098533e-08
Position 1073: 3.668754310214144e-08
Position 4014: 3.4375504213307775e-08
Position 3803: 3.398542364637331e-08
Position 5717: 3.3954206199162334e-08
Position 239: 2.968661704934578e-08
Position 3383: 1.8340721843629452e-08
Position 4759: 8.825493100027014e-09
Position 467: 3.4452044706718414e-09
Position 3159: 2.5498688901319728e-09
Position 2906: 2.3795999468139996e-09
Position 5053: 4.39413364777901e-10
Position 5418: 3.7536419289541916e-10
Position 3458: 3.312920642673922e-10
Position 5953: 2.8944057139705772e-12
Position 2721: 4.866881388974281e-14
Position 3530: 2.4749777203976825e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 5688: 0.9969599662730184
Position 5404: 0.996299919595088
Position 5904: 0.9931894137337686
Position 2888: 0.989254591430258
Position 4928: 0.9835103185698656
Position 3744: 0.9834898934777829
Position 3942: 0.9528235223745446
Position 3181: 0.9293132762305649
Position 2243: 0.9282980221899391
Position 2698: 0.8814461518556795
Position 214: 0.8332771179165437
Position 4705: 0.7676538578876247
Position 885: 0.6052408570018477
Position 3426: 0.5203130986934864
Position 3423: 0.42724853479842423
Position 1055: 0.23509886532247823
Position 4720: 0.2170316594054368
Position 4619: 0.17076229477492194
Position 628: 0.1029707778135505
Position 1148: 0.09403666226136634
Position 2508: 0.07703509133964437
Position 2632: 0.06459237880201038
Position 2650: 0.0420680574828584
Position 3965: 0.04061499708318871
Position 2491: 0.03974744535848918
Position 4599: 0.02964004383910372
Position 4550: 0.028111411632362422
Position 3468: 0.02784658272433615
Position 390: 0.027211831921417132
Position 706: 0.019218445971944664
Position 1765: 0.018173531811462914
Position 3194: 0.015994764639767407
Position 794: 0.014298695972649494
Position 6209: 0.01228791650095571
Position 1803: 0.011799105020986269
Position 4984: 0.011114903645000207
Position 3770: 0.010789974580592308
Position 368: 0.008292471590923925
Position 450: 0.00808653406360249
Position 4344: 0.007712085429606538
Position 2573: 0.0071122941297550035
Position 6231: 0.00678188134697685
Position 387: 0.006253451813064898
Position 3451: 0.0061690555613522
Position 3011: 0.006091295918404916
Position 3139: 0.0060432375030529594
Position 1302: 0.005916840316269826
Position 637: 0.005448793923714184
Position 3613: 0.005117812728309368
Position 2909: 0.004962720544430575
Position 5910: 0.004854411672117523
Position 3225: 0.004002102768098008
Position 1930: 0.0038826778010588128
Position 894: 0.0038322358104363042
Position 2320: 0.0036899655745424374
Position 278: 0.0029876492879959125
Position 2203: 0.002773966474414404
Position 2596: 0.0025459160919662225
Position 3490: 0.0025189326299200365
Position 480: 0.0024999294459914696
Position 2262: 0.002035391933939498
Position 739: 0.0015392306117327352
Position 6268: 0.001538613993088736
Position 648: 0.0013761451545535079
Position 1089: 0.0012398841273003726
Position 1439: 0.0012373927059409857
Position 281: 0.001226342342493602
Position 5229: 0.0011356444266701381
Position 905: 0.0011142464690610833
Position 3640: 0.001103431111924607
Position 265: 0.0010868623112366108
Position 4254: 0.0010797652497707099
Position 3501: 0.0010694135912774636
Position 2728: 0.0010612415555307524
Position 4295: 0.0009728660297923331
Position 963: 0.0008281378186033883
Position 2185: 0.0006278980892711809
Position 6238: 0.0006228298280529586
Position 5079: 0.0005925269998607687
Position 5480: 0.000579160903162824
Position 3362: 0.0005319005944896606
Position 4058: 0.000525847327488584
Position 745: 0.0005178149528687063
Position 6396: 0.0005155940489415031
Position 1160: 0.0004362713979940804
Position 320: 0.0004207345879753575
Position 5732: 0.0004188452401552842
Position 561: 0.0004131362172604757
Position 5874: 0.0003956486399545091
Position 3386: 0.00038645784288575017
Position 6132: 0.0003688633185704497
Position 913: 0.0003157600166455624
Position 5934: 0.0003102431240530884
Position 4379: 0.0002629828799349336
Position 4688: 0.00025183793625663644
Position 6401: 0.0002475083443751
Position 3785: 0.00024344083989652444
Position 5498: 0.00019651953145744937
Position 796: 0.0001884828450376626
Position 2609: 0.00018604162534413104
Position 4190: 0.00018250637446277384
Position 3056: 0.00018181380762150463
Position 5423: 0.0001690580626897801
Position 5750: 0.0001631509657519169
Position 3712: 0.00014745247131536373
Position 2305: 0.00014543092731428726
Position 4639: 0.00013222012375382485
Position 3570: 0.0001313469322595369
Position 3525: 0.00012261734116762962
Position 446: 0.00011667999008482146
Position 4499: 0.00011356562748580168
Position 579: 0.0001134119386774441
Position 1405: 0.00011227406110219896
Position 2739: 0.00010998684596305183
Position 5734: 0.00010530328367727907
Position 3779: 0.00010445973871892816
Position 464: 0.00010433609415609756
Position 1825: 9.977252144346505e-05
Position 6344: 9.696640403777278e-05
Position 4962: 9.461076610126465e-05
Position 3810: 9.44607124214954e-05
Position 5659: 9.256265336340584e-05
Position 6124: 9.149107242426935e-05
Position 1754: 8.398370766880706e-05
Position 1694: 7.952811055259043e-05
Position 5937: 7.736132624009782e-05
Position 3519: 6.671727659042264e-05
Position 491: 6.273401785250822e-05
Position 458: 6.17068416434911e-05
Position 2918: 6.041578637033709e-05
Position 3255: 4.7819960644926194e-05
Position 1376: 3.5917603502522684e-05
Position 2975: 3.558328435010375e-05
Position 5240: 3.247373337849021e-05
Position 1864: 2.966302021678871e-05
Position 4754: 2.5243663971774936e-05
Position 5105: 2.4632769797956903e-05
Position 6243: 2.1431767279240535e-05
Position 4627: 1.997380528047702e-05
Position 4373: 1.9085081191546173e-05
Position 4769: 1.7343734013357395e-05
Position 6000: 1.6924114235551854e-05
Position 6359: 1.6831720815093705e-05
Position 340: 1.5486402104540956e-05
Position 3264: 1.3937999241885267e-05
Position 593: 1.362341800479785e-05
Position 2986: 1.3411347133164125e-05
Position 848: 1.3041213073956422e-05
Position 5091: 1.2636884115722065e-05
Position 5859: 1.245597263733446e-05
Position 5002: 1.1387817357191933e-05
Position 2929: 1.0567815262576561e-05
Position 3561: 8.389126896017381e-06
Position 6071: 7.637831413269965e-06
Position 335: 7.518999977997185e-06
Position 5319: 7.3493937818416014e-06
Position 5940: 7.114376844018052e-06
Position 5572: 6.788702210960149e-06
Position 92: 5.4217871275640646e-06
Position 4366: 5.003914175557264e-06
Position 1769: 4.70620518970014e-06
Position 4833: 4.624581847971958e-06
Position 374: 4.4862141483107395e-06
Position 3015: 4.3211758882629224e-06
Position 343: 4.183036473755172e-06
Position 5522: 4.173183670522848e-06
Position 4012: 3.5938508702298097e-06
Position 162: 3.578033813553136e-06
Position 3814: 3.5171115728755888e-06
Position 3037: 2.534501089511419e-06
Position 5606: 1.875784402477184e-06
Position 1421: 1.7849952040888188e-06
Position 5650: 1.6750720236885985e-06
Position 2939: 1.6523905949599014e-06
Position 89: 1.3739275542573046e-06
Position 4492: 1.220586446763325e-06
Position 3912: 1.0370734888424155e-06
Position 603: 8.652945569260301e-07
Position 4091: 5.403027965145533e-07
Position 5557: 4.899547956803283e-07
Position 5583: 4.3333761643509274e-07
Position 134: 2.6101996780008205e-07
Position 101: 5.064720114139835e-08
