Gene = Slmap
Position 3429: 0.00019880254352792537
Position 6096: 0.00018352154370005448
Position 1011: 0.00017303547778234422
Position 5865: 0.00017052243957207017
Position 6044: 0.00016463465643977305
Position 111: 0.00014876310674622896
Position 1258: 0.0001304865066193013
Position 1045: 0.00010525564653640908
Position 1287: 0.0001024416312168812
Position 141: 9.994005072706538e-05
Position 766: 8.534759536373186e-05
Position 1547: 8.346102309959496e-05
Position 117: 5.9102888885713154e-05
Position 1255: 4.822586858183419e-05
Position 685: 3.052098836968396e-05
Position 2921: 2.9140135787819704e-05
Position 3625: 2.4898655783003053e-05
Position 2836: 2.364558796293718e-05
Position 2729: 1.944203535616686e-05
Position 3410: 1.8151181783728345e-05
Position 3604: 1.751325512152e-05
Position 160: 1.6674322622616055e-05
Position 413: 1.3113888424780757e-05
Position 2314: 1.154415365612743e-05
Position 2773: 1.1191817554666908e-05
Position 138: 9.266913803329356e-06
Position 1386: 9.167627879918404e-06
Position 2612: 7.144076541094645e-06
Position 209: 6.047519275344231e-06
Position 84: 5.131462363405259e-06
Position 1393: 4.9317133629718734e-06
Position 1150: 3.6617542842368524e-06
Position 180: 3.4313094882089264e-06
Position 2492: 2.414282455962347e-06
Position 1158: 2.239305590185222e-06
Position 597: 1.623408410685991e-06
Position 688: 7.667162054906792e-07
Position 918: 5.33526090637642e-07
Position 853: 3.745209393338806e-07
Position 1042: 3.432393616993682e-07
Position 1080: 1.5122593427147875e-07
Position 185: 1.2013609401218937e-07
Position 56: 2.0180475055099776e-08
