Gene = SmydA-3
Position 767: 0.0026750017457257223
Position 761: 0.002620823834804552
Position 1607: 0.00222620047058059
Position 908: 0.001769248279908155
Position 656: 0.0017297600153174982
Position 2188: 0.0013965006330324016
Position 891: 0.0012215324318845344
Position 3383: 0.0011909840138757044
Position 628: 0.001142805019017888
Position 1693: 0.0009991784344936935
Position 448: 0.000626268374974557
Position 1686: 0.0006115931920269651
Position 4154: 0.0005808539123267471
Position 929: 0.0005673038038668833
Position 1551: 0.0005437966911488817
Position 4342: 0.00043998460877876414
Position 231: 0.00042106530895278505
Position 4443: 0.00041288699372483723
Position 1211: 0.0003875436423246967
Position 3133: 0.00036848527197913756
Position 508: 0.00029027048251520707
Position 1189: 0.00027672144809785413
Position 3465: 0.00025881025675627677
Position 637: 0.00024962578876975894
Position 3660: 0.00023435882981901924
Position 4237: 0.00017946903826714873
Position 3585: 0.00017197961705505815
Position 977: 0.00015092749425438286
Position 1072: 0.00013241473850613943
Position 4313: 0.00013186238775749802
Position 4103: 0.00011760341022171615
Position 1249: 0.0001142475588010379
Position 3781: 0.00011093753205674165
Position 3349: 0.00010993767054677037
Position 2033: 9.993348607430465e-05
Position 2906: 7.605301060631356e-05
Position 3931: 6.092572937048953e-05
Position 622: 6.0855645934673966e-05
Position 871: 5.718576926207272e-05
Position 3140: 5.358482828135448e-05
Position 418: 4.8582785143740425e-05
Position 1669: 4.7273631079542186e-05
Position 3496: 4.694837672065117e-05
Position 3152: 3.946371191464694e-05
Position 2970: 3.65989879721655e-05
Position 3976: 3.658292844447608e-05
Position 1666: 3.484745865002522e-05
Position 3812: 2.467198363406452e-05
Position 3442: 2.1413764262900788e-05
Position 3850: 2.0921031155367936e-05
Position 3451: 1.705642624377288e-05
Position 3271: 1.2353400393800324e-05
Position 4328: 1.2007961623962376e-05
Position 4418: 1.0646560699857366e-05
Position 3095: 7.963527019972578e-06
Position 4249: 7.848121726349275e-06
Position 4165: 7.190304323842221e-06
Position 114: 6.061262914346703e-06
Position 2987: 4.0615070966680484e-06
Position 3517: 3.0639872307229747e-06
Position 3341: 2.4312135459884417e-06
Position 3502: 2.1690215379761385e-06
Position 421: 6.814143091809303e-07
Position 2273: 5.548755435194346e-07
Position 2165: 5.26161328569091e-07
Position 2040: 3.0044327725984846e-07
Position 1523: 2.2993715259368184e-07
Position 3505: 2.0366586953983063e-07
Position 3514: 1.7693665034558898e-07
Position 3592: 1.5807632203758766e-07
Position 3631: 1.4122457425624082e-07
Position 455: 1.257028036969812e-07
Position 350: 1.0537531375173001e-07
Position 3627: 8.952728132529926e-08
Position 3601: 5.704443033055058e-08
Position 66: 1.2648947980536617e-08
Position 149: 5.0130300630411794e-09
Position 124: 4.021020858319276e-09
Position 304: 2.0006619442157761e-10
Position 3671: 4.203516963701893e-11
Position 153: 1.5801416279166716e-11
Position 126: 9.302678851257904e-12
