Gene = vir-1
Position 16388: 7.538235646823662e-05
Position 16054: 7.515051690650229e-05
Position 472: 5.556595196745895e-05
Position 242: 5.0724079301285825e-05
Position 183: 4.318342392978947e-05
Position 216: 3.636593406351725e-05
Position 2201: 3.5130528694732075e-05
Position 17: 3.2181129249044914e-05
Position 159: 2.950064873709061e-05
Position 16972: 2.7110036788773562e-05
Position 458: 2.656445000382541e-05
Position 16596: 2.6158986578568866e-05
Position 16039: 2.1919837902556466e-05
Position 312: 2.065179002758925e-05
Position 293: 2.0312028120054355e-05
Position 52: 1.831528365336219e-05
Position 16964: 1.6535079267200683e-05
Position 511: 1.6176598716894627e-05
Position 16363: 1.352904868176784e-05
Position 16637: 6.8303799183920815e-06
Position 16081: 6.4576994611593875e-06
Position 2089: 6.072022518500769e-06
Position 16048: 4.970391364014337e-06
Position 14015: 4.1659960639377165e-06
Position 2159: 3.83600996475445e-06
Position 427: 3.7822473361243247e-06
Position 38: 3.541262752826531e-06
Position 251: 2.315752929644248e-06
Position 567: 2.248259892568901e-06
Position 16842: 1.8832640606950283e-06
Position 8: 1.0263391557256121e-06
Position 569: 8.480630728265554e-07
Position 151: 4.449288785411138e-07
Position 581: 4.0982278867296757e-07
Position 1896: 3.096688992844278e-07
Position 1803: 2.723736000021348e-07
Position 3: 1.380209273828656e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15972: 0.9960792416638118
Position 13815: 0.9764239388139165
Position 15704: 0.9424680329620451
Position 19157: 0.6724913634901424
Position 1609: 0.668618353055939
Position 18936: 0.5155238223849203
Position 18253: 0.4744238939687687
Position 14330: 0.3970902098681788
Position 13152: 0.24663156093427255
Position 848: 0.20056990493588228
Position 16805: 0.08338398152777689
Position 7714: 0.07839165220653725
Position 17272: 0.07150789097508219
Position 18030: 0.06337878881986342
Position 18625: 0.05839826693656141
Position 18698: 0.0579387746311359
Position 18594: 0.05408546103734173
Position 16959: 0.03692139332365301
Position 17126: 0.034687574371141894
Position 18556: 0.034259505155017626
Position 17980: 0.03352730471903831
Position 14665: 0.033028613009040204
Position 238: 0.025771537287956513
Position 17712: 0.024563741735272898
Position 18361: 0.020782066530256594
Position 16769: 0.019353235150099294
Position 15750: 0.017989053728401976
Position 18332: 0.01546353873164526
Position 18942: 0.015388806330019189
Position 15111: 0.014692802798509694
Position 1363: 0.014405157906859966
Position 13124: 0.014368982278134435
Position 19261: 0.012913985504184728
Position 19319: 0.012384961189540258
Position 1388: 0.011546858471380032
Position 9722: 0.009546752065150368
Position 1243: 0.009535148725470911
Position 19727: 0.009454418491002542
Position 17398: 0.008096082755098424
Position 16431: 0.00784376017669653
Position 888: 0.007146437317589426
Position 19347: 0.00683686547778893
Position 20002: 0.0063303897374626
Position 16451: 0.005410027082977279
Position 15657: 0.005177643175272118
Position 7239: 0.004770321908421463
Position 7427: 0.0045501339323302595
Position 15135: 0.0042353489913018435
Position 19088: 0.004176583027698431
Position 17105: 0.004111560660542494
Position 6179: 0.003981566633904573
Position 663: 0.0038514543798681914
Position 16698: 0.003804666233390656
Position 625: 0.0036806288393964556
Position 12379: 0.003601370401276032
Position 14535: 0.003470482690746876
Position 14402: 0.0032665866027994845
Position 2263: 0.0031009435512311034
Position 18496: 0.0029632899506466825
Position 19308: 0.0029419809860065276
Position 16038: 0.002586673878488428
Position 16526: 0.002571510283465659
Position 554: 0.00249044992047618
Position 1246: 0.0024785216353372078
Position 16645: 0.0022279766159558657
Position 16899: 0.0021141364768070916
Position 1577: 0.0020922432706029464
Position 387: 0.002054101803849159
Position 17368: 0.001966457541340465
Position 13832: 0.0018494458934597976
Position 817: 0.0018400425783361594
Position 16659: 0.0017960361869795746
Position 2001: 0.0017861238677959537
Position 2260: 0.0016474518959975137
Position 1537: 0.001488559640871542
Position 7639: 0.0014876920153809113
Position 17301: 0.0014323177474453218
Position 7680: 0.0013115751677665658
Position 290: 0.0012929099482320257
Position 8690: 0.001277898211777469
Position 16448: 0.001268477127342443
Position 17164: 0.0012622267027415548
Position 409: 0.0012599403734343047
Position 18958: 0.001214377264918046
Position 472: 0.0011963396238774792
Position 1293: 0.0011577051844717324
Position 2089: 0.0011116070841915098
Position 6041: 0.0010369049091472817
Position 1331: 0.0010257078688432108
Position 18373: 0.0010210796497832201
Position 2043: 0.0009841941629205777
Position 15386: 0.00097066324174328
Position 792: 0.0009103500798751099
Position 247: 0.0008388364533752489
Position 16158: 0.000834401811621779
Position 2358: 0.000820177329871899
Position 16681: 0.000810428895414666
Position 15050: 0.0007708695787578021
Position 1401: 0.0007687921624774752
Position 14526: 0.0007545967991135541
Position 14637: 0.0007275143955716676
Position 9657: 0.0006813264238508355
Position 1106: 0.0006557302414544554
Position 17019: 0.0005965295056121306
Position 500: 0.0005708493900109954
Position 16607: 0.0005685974746699942
Position 1740: 0.0005564027219208842
Position 365: 0.0005517144645487361
Position 901: 0.0005421547670513109
Position 15990: 0.0005346653881943199
Position 2017: 0.0005193544288325871
Position 13937: 0.0005080781040510562
Position 14447: 0.0004967565346208563
Position 14338: 0.00046406270917158225
Position 394: 0.0004628808856284911
Position 16300: 0.00043390817761552444
Position 14851: 0.00042191068568295833
Position 14879: 0.0004125876202539621
Position 7061: 0.0003900009866711352
Position 17657: 0.000375145140674404
Position 16930: 0.0003094888466790306
Position 14858: 0.0002972253548683619
Position 1249: 0.0002800195875216833
Position 16028: 0.00026492805462260114
Position 15471: 0.00022787631090102336
Position 17130: 0.00020163160728371577
Position 16022: 0.00019544458236965827
Position 15944: 0.0001680574743179772
Position 806: 0.00016126844705675506
Position 15429: 0.00013627317535547457
Position 1706: 0.00013057137436413548
Position 2394: 0.00011800596939231617
Position 348: 0.00010200807183422828
Position 16155: 6.974291610366302e-05
Position 15047: 6.582683215733271e-05
Position 4433: 4.9207221714444376e-05
Position 4367: 4.8877745648702166e-05
Position 694: 3.5321407451229755e-05
Position 762: 2.3808214238103433e-05
Position 1453: 1.697588547262703e-05
Position 16119: 1.4403496733718422e-05
Position 14805: 1.2351628068861253e-05
Position 15946: 8.89563036608783e-06
Position 3768: 7.97555565636553e-06
Position 511: 7.320623113021912e-06
Position 436: 5.3034838443861974e-06
Position 1896: 4.136825217763061e-06
Position 17139: 3.357308149861744e-06
Position 581: 1.9153992490690163e-06
Position 16080: 1.5052928583053869e-06
Position 599: 1.3641094048937413e-06
Position 939: 1.22714735815639e-06
Position 1003: 1.2045274775440113e-06
Position 16068: 1.0970049396383628e-06
Position 1771: 7.403039358798285e-07
Position 483: 6.775075481990481e-07
Position 876: 3.8241058464009454e-07
Position 15996: 2.0479992958072194e-07
Position 1021: 1.8578999463141285e-07
Position 16277: 1.5015540970205768e-07
Position 912: 1.3889314774871095e-07
Position 728: 1.0540345828174422e-07
Position 769: 6.293261768120823e-08
Position 15889: 5.0047860964535536e-08
Position 16103: 1.3295645943560832e-08
Position 97: 4.732403675443814e-09
Position 78: 4.720194753517652e-09
Position 87: 1.4621763204786238e-09
