Gene = Tdrd3
Position 900: 4.9932324218363124e-05
Position 728: 4.028006451541262e-05
Position 1044: 3.7027885368453976e-05
Position 374: 3.2060260681382935e-05
Position 2745: 3.122389920088494e-05
Position 972: 2.207580711322176e-05
Position 2573: 1.729806410842865e-05
Position 1032: 1.2462721716458935e-05
Position 2771: 9.95065503736057e-06
Position 2570: 2.822867566072745e-06
Position 1455: 2.2385175096830483e-06
Position 2392: 2.1167422163579216e-06
Position 1363: 1.6605961019333864e-06
Position 1587: 1.491450555911038e-06
Position 2354: 1.4725522386948498e-06
Position 2151: 1.1821609069128154e-06
Position 264: 1.0279167371189507e-06
Position 603: 7.420743510952062e-07
Position 829: 6.221304666931347e-07
Position 1660: 4.1882712625610327e-07
Position 1836: 4.16875199595138e-07
Position 1089: 2.4266738231080076e-07
Position 21: 1.0562593723608519e-07
Position 143: 8.636259639834761e-08
Position 198: 8.38055167603698e-08
Position 506: 7.719981929896062e-08
Position 42: 7.108907846484569e-08
Position 28: 4.233760594470125e-08
Position 627: 1.2459808700932789e-08
Position 110: 7.020218911508909e-09
Position 183: 3.1797007510425213e-09
Position 1394: 1.7109272968432263e-09
Position 1860: 1.6559345037156987e-09
Position 1419: 1.4147042186737864e-09
Position 1576: 1.3722761661636338e-09
Position 171: 1.1381434792998815e-09
Position 11: 1.056088450038706e-09
Position 324: 4.748918223685771e-10
Position 629: 1.4208393394746904e-10
Position 262: 2.572766222389408e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 2527: 0.9964025899901267
Position 142: 0.9850123299402184
Position 301: 0.9584211119806197
Position 2868: 0.8552869439261656
Position 1297: 0.09538646037194966
Position 2095: 0.030211840844257563
Position 1684: 0.012518005399446693
Position 2197: 0.009187146120501678
Position 2233: 0.007545871026042292
Position 2649: 0.005347178704076665
Position 1343: 0.005008527060043879
Position 781: 0.004104780109652342
Position 2139: 0.0039045821599886783
Position 2158: 0.0031839078490337315
Position 180: 0.0024212881068814097
Position 1929: 0.002242409498084189
Position 2082: 0.002120613676520915
Position 2312: 0.001910458706053976
Position 1688: 0.001795729977689642
Position 1711: 0.0016936866388233306
Position 848: 0.0011902174248638266
Position 2542: 0.0010654562599981372
Position 415: 0.0009737263088410204
Position 1380: 0.0009006082153529059
Position 1678: 0.0007399677981208305
Position 153: 0.0007215558973798407
Position 1921: 0.0005998179315329493
Position 2326: 0.000512059884234344
Position 2698: 0.0005028031202237202
Position 2671: 0.0004933639984872322
Position 382: 0.00044832496975914446
Position 1320: 0.00040583272138984176
Position 1404: 0.0003910464573494348
Position 454: 0.0003883190012920578
Position 2068: 0.00036175041643885284
Position 753: 0.0003490432810741485
Position 613: 0.00029200574603815787
Position 1737: 0.0002854088682053171
Position 2143: 0.0002253155980966726
Position 487: 0.00022509066919020632
Position 1910: 0.00019909791422863634
Position 1032: 0.0001890595801632839
Position 2106: 0.00018460163234176153
Position 1201: 0.00013340136869239533
Position 1026: 0.0001230132766855687
Position 2674: 0.00011590389706503241
Position 2677: 9.350697957410537e-05
Position 1961: 8.930798006723679e-05
Position 603: 7.907398142455776e-05
Position 2692: 7.710520839360024e-05
Position 1964: 7.380034328907366e-05
Position 2713: 6.981041703231752e-05
Position 2536: 6.72717098851244e-05
Position 598: 5.772775338752714e-05
Position 713: 5.475478883730562e-05
Position 2666: 5.15264651037115e-05
Position 687: 5.013846600377257e-05
Position 1226: 4.894605731481957e-05
Position 571: 4.61260549395012e-05
Position 2719: 4.359154438932353e-05
Position 1592: 4.180142070105354e-05
Position 580: 3.9461555720040454e-05
Position 556: 3.64982795280419e-05
Position 2614: 3.47352440173056e-05
Position 931: 3.258360642258781e-05
Position 540: 2.8251525727407406e-05
Position 475: 2.2140132419910403e-05
Position 433: 2.1150003797586956e-05
Position 663: 1.9333182679167894e-05
Position 934: 1.9136931868642094e-05
Position 388: 1.8345345827463767e-05
Position 2468: 1.826528309788632e-05
Position 2716: 1.6864800911348974e-05
Position 1387: 1.497710688222485e-05
Position 350: 1.4267691182848287e-05
Position 190: 1.3409164383762595e-05
Position 2465: 9.428798649638105e-06
Position 1037: 8.930621773452543e-06
Position 305: 6.297160003175184e-06
Position 954: 4.862793821988209e-06
Position 544: 4.721827617564596e-06
Position 155: 6.824874045150963e-07
Position 2741: 3.609693136123362e-07
Position 210: 3.010785529427765e-07
Position 158: 7.904861598671601e-08
Position 424: 5.614922217692684e-09
Position 194: 5.002069983592719e-09
Position 65: 8.775455002069961e-10
Position 83: 2.2268928002943675e-10
Position 238: 1.251427545494248e-10
Position 255: 2.3508603726714483e-11
Position 70: 1.0625513588651927e-11
Position 232: 2.705806633095247e-12
Position 95: 2.4995233999987453e-12
Position 80: 4.399458987659099e-13
