Gene = Gr23a
Position 473: 1.1813265179565006e-07
Position 1495: 8.058342256413561e-08
Position 1050: 1.9631539677353397e-08
Position 234: 1.8363332866215623e-08
Position 1136: 7.82051895558118e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2252: 0.7687092201430425
Position 2038: 0.6360829963786796
Position 1383: 0.4795158574314075
Position 1333: 0.16758327519817542
Position 2262: 0.08445747820035988
Position 2294: 0.05761024013649529
Position 1094: 0.02214873102736215
Position 948: 0.020424605673997193
Position 1219: 0.011475009182614996
Position 1931: 0.010144902171142653
Position 1573: 0.00584580235813881
Position 976: 0.0056103043355146395
Position 1684: 0.0037741985435434983
Position 1530: 0.003407037827647964
Position 1800: 0.002353939601003122
Position 2083: 0.0019551921217446865
Position 623: 0.0016799429646960251
Position 86: 0.0016388125785376543
Position 1015: 0.0015103943860252864
Position 1579: 0.0011463887409692932
Position 2161: 0.0011320561685797797
Position 509: 0.0010973671642561117
Position 2172: 0.0010774467619681079
Position 725: 0.0010197197433663673
Position 1116: 0.0009037688416739911
Position 718: 0.0008790240019719641
Position 1717: 0.0008331223413596578
Position 590: 0.0007350279479526237
Position 2140: 0.0007004341622402697
Position 1557: 0.0006588871286217427
Position 2068: 0.000544034497199164
Position 1872: 0.0003760290182851997
Position 2196: 0.0003301935769345995
Position 530: 0.00028774347125051184
Position 1393: 0.0002696188048011628
Position 1982: 0.00024911567031604546
Position 1630: 0.0002265142374044899
Position 1182: 0.0002045082089202418
Position 1600: 0.00019652303389093817
Position 1636: 0.0001783012896645194
Position 1263: 0.0001732602881155857
Position 2112: 0.00014343775135529637
Position 673: 0.00014318368951647486
Position 1188: 0.00010664215066981597
Position 2311: 8.402236382971317e-05
Position 1946: 8.066387874208094e-05
Position 1055: 7.877584116376229e-05
Position 132: 6.62914842702784e-05
Position 1878: 5.1152628633682084e-05
Position 1796: 3.065999850877587e-05
Position 646: 2.9580606111162414e-05
Position 166: 2.710475285219287e-05
Position 980: 2.2282198772981467e-05
Position 1147: 1.9073322422540315e-05
Position 532: 1.1423015936863891e-05
Position 272: 9.549672358323852e-06
Position 963: 8.763601470309353e-06
Position 275: 5.319828994753565e-06
Position 1399: 4.905581740833997e-06
Position 286: 4.614121383719033e-06
Position 278: 3.498682591480917e-06
Position 392: 2.080124809255805e-06
Position 260: 8.093006895563485e-07
Position 606: 7.044671056306908e-07
Position 998: 2.749971980605484e-07
Position 858: 9.845765323831363e-08
Position 656: 7.339920411780561e-08
Position 992: 1.2143815835028714e-08
Position 387: 1.7394355927861219e-09
Position 311: 9.343512878622106e-10
Position 331: 2.024656182255213e-10
Position 290: 1.2661670737613977e-10
