Gene = Ndfip
Position 763: 0.00038722342077605383
Position 4634: 0.0003509308060969548
Position 1607: 0.0002805858164746552
Position 631: 0.0002030405719087278
Position 566: 0.00013166676719032907
Position 981: 6.495731876141635e-05
Position 668: 5.996113519376786e-05
Position 1174: 5.4708825154719366e-05
Position 2160: 4.136620616368519e-05
Position 1493: 3.84994706486704e-05
Position 94: 7.967920708647733e-06
Position 156: 6.5876021867701905e-06
Position 280: 3.1979863556641055e-06
Position 374: 3.021552357940664e-06
Position 277: 2.1844495185834995e-06
Position 110: 1.5989296846843069e-06
Position 409: 9.724567007328028e-07
Position 370: 8.479476816495608e-07
Position 182: 3.9590933277393285e-07
Position 312: 1.513314404354799e-07
Position 300: 1.470965314096181e-07
Position 427: 9.773557120818343e-08
Position 381: 6.834266931434013e-08
Position 99: 4.315221399983324e-08
Position 456: 3.757899432235686e-08
Position 240: 2.861524261096041e-08
Position 223: 2.5734388121304057e-08
Position 288: 8.407456261325364e-09
Position 247: 8.245532360420156e-10
Position 68: 1.1332074806835337e-10
Position 242: 2.5499851909196928e-11
Position 225: 2.2420794250469098e-13
Position 317: 3.0996538750326564e-14
Position 326: 2.141129864234954e-14
Position 227: 9.693593301087938e-15
