Gene = Oseg1
Position 4422: 6.864801169275349e-05
Position 1885: 6.519033794420397e-05
Position 5471: 6.372537017041525e-05
Position 1866: 6.314361789206439e-05
Position 2060: 6.0606099769960416e-05
Position 632: 5.3075354040016775e-05
Position 1233: 5.145573387080059e-05
Position 268: 5.067255619062004e-05
Position 4405: 4.608697056082906e-05
Position 2243: 3.796614795098153e-05
Position 319: 3.269459066641527e-05
Position 2887: 3.0557766801134476e-05
Position 909: 2.9068361453809554e-05
Position 4982: 2.7917429477535428e-05
Position 5244: 2.687649714266412e-05
Position 1715: 2.650532241293808e-05
Position 2637: 2.5935064980923903e-05
Position 4094: 2.3584231444932718e-05
Position 2953: 2.215604914371673e-05
Position 2614: 2.1597132188540997e-05
Position 2945: 2.0117779316423836e-05
Position 1639: 1.9375467825756934e-05
Position 4901: 1.4797722626283465e-05
Position 4053: 1.3982362668014905e-05
Position 37: 1.3898510909182951e-05
Position 1926: 1.1215014540634556e-05
Position 199: 9.729839752030274e-06
Position 3537: 7.521587409828236e-06
Position 2053: 7.289109771332509e-06
Position 292: 6.292757529464796e-06
Position 173: 6.280017408490549e-06
Position 1667: 6.080433460483773e-06
Position 4535: 5.825434997286772e-06
Position 5149: 5.401438060675781e-06
Position 2656: 5.323919790061347e-06
Position 170: 5.107727934774382e-06
Position 5502: 4.978999329710438e-06
Position 3972: 4.410594612753121e-06
Position 3616: 4.248454088069977e-06
Position 2196: 4.105183592883317e-06
Position 2084: 4.033134109790051e-06
Position 5402: 3.562183571454685e-06
Position 93: 3.488367742955013e-06
Position 2785: 3.474050607024472e-06
Position 4118: 3.392804409237889e-06
Position 2452: 3.2581767097260594e-06
Position 558: 2.7354773040068683e-06
Position 3404: 2.6493990288660275e-06
Position 409: 2.4461091799070043e-06
Position 850: 2.386712981217906e-06
Position 5473: 2.2192108911395365e-06
Position 382: 1.6705983530231206e-06
Position 25: 1.537898206184334e-06
Position 4385: 1.3550347692254348e-06
Position 396: 1.098027529250284e-06
Position 217: 1.09621543586709e-06
Position 113: 7.872049608267652e-07
Position 1673: 7.072063102976274e-07
Position 6: 4.6953077760162623e-07
Position 367: 2.82143663807576e-07
Position 3975: 2.1621182434215592e-07
Position 624: 1.813210907280489e-07
Position 1910: 4.718963808578043e-08
Position 4887: 3.579663084985304e-08
Position 1604: 3.512947483795367e-08
Position 4235: 2.697508962028026e-08
Position 4153: 1.641285030479271e-08
Position 1743: 1.4245952120289303e-08
Position 1787: 1.2816243225041871e-08
Position 1675: 1.093014010580202e-08
Position 4131: 4.8416288009658115e-09
Position 4801: 4.4914154344055796e-09
Position 1540: 3.2785581048378317e-09
Position 607: 4.782044663007545e-10
Position 4424: 2.3183686854591744e-10
Position 2396: 3.625268294200264e-11
Position 4203: 3.031138891507488e-11
Position 3894: 1.3602769097505227e-11
Position 584: 2.1801624068342785e-12
Position 4363: 4.195187419801921e-13
Position 4336: 7.085064066538123e-14
Position 1678: 1.243575195174836e-14
Position 3865: 9.060422742287771e-17

Sorted 3' Splice Sites (High to Low Probability):
Position 3838: 0.9984646299809716
Position 4371: 0.9962718488229002
Position 3297: 0.994050605363977
Position 4166: 0.9820191213162904
Position 5358: 0.9747006022614142
Position 1781: 0.9482163432435771
Position 1479: 0.8285510952496167
Position 4812: 0.7251251500889997
Position 4633: 0.7119932262515788
Position 5040: 0.5037351774807294
Position 957: 0.4159710580446907
Position 5025: 0.4110842998792158
Position 1141: 0.27920600473597124
Position 3061: 0.23038976019033613
Position 4829: 0.1400666943812815
Position 1305: 0.09146582687661493
Position 3608: 0.0794281383443523
Position 2991: 0.07827741258586618
Position 742: 0.059727786220659274
Position 4496: 0.05377322590030875
Position 2196: 0.02919236983677385
Position 4833: 0.028051698229188623
Position 3587: 0.025115730927191472
Position 4559: 0.02266826314262446
Position 1284: 0.022417393309672767
Position 909: 0.020867074558711524
Position 5058: 0.018951252020388366
Position 5055: 0.015195252799464277
Position 1512: 0.014181810305944204
Position 3497: 0.01182342228512188
Position 1215: 0.0114712650308462
Position 2730: 0.01073670548131587
Position 745: 0.010403544141706267
Position 2396: 0.009975932442554921
Position 4177: 0.009776350847092611
Position 1800: 0.008569186573159936
Position 1147: 0.007687063196451508
Position 4181: 0.006646016948300753
Position 1311: 0.006330187013610308
Position 1985: 0.005844332036722667
Position 2614: 0.005135417231753531
Position 1047: 0.004902029499874386
Position 2550: 0.004833721607727292
Position 4676: 0.00402842873194241
Position 2688: 0.003944903059534732
Position 1085: 0.003815282297222249
Position 871: 0.0037302673796842547
Position 5546: 0.003550786182508492
Position 2918: 0.003120286271778774
Position 1175: 0.0031073361044557995
Position 2484: 0.002930019877260092
Position 1155: 0.002870268244355747
Position 2362: 0.0026610369930340585
Position 3613: 0.002458781472696947
Position 4658: 0.0020635839772842886
Position 3725: 0.00198880937239593
Position 4990: 0.0015944221868152268
Position 4801: 0.0015751553794970078
Position 882: 0.0015214326404246873
Position 4213: 0.0014423268496383506
Position 1378: 0.001289157250429837
Position 1588: 0.0012536228849526854
Position 3302: 0.001223541883324619
Position 1166: 0.0011616964405320044
Position 4500: 0.001022974329560452
Position 5276: 0.0009934551706905236
Position 396: 0.0009908739628586524
Position 4995: 0.0009750177560879313
Position 4617: 0.0008990025775952856
Position 229: 0.0008032079363667748
Position 635: 0.0007304944213619734
Position 4844: 0.0006585852030746308
Position 4582: 0.0006380446669925362
Position 5078: 0.0006266006007293293
Position 463: 0.0005891205917707597
Position 2759: 0.000436861006318016
Position 4901: 0.0004292502738709699
Position 4706: 0.000384189051114311
Position 3691: 0.00037900256689919873
Position 3559: 0.00035486743813296744
Position 3310: 0.00034724162853329147
Position 4602: 0.0003295324198204482
Position 4449: 0.00032218151675583457
Position 4432: 0.00026250916958302857
Position 1093: 0.00024035850071130502
Position 4887: 0.00023295381872838022
Position 658: 0.00023208173594710106
Position 1220: 0.000191819797874619
Position 2261: 0.00018564334194062174
Position 345: 0.0001799844512533331
Position 5511: 0.00017666287444819691
Position 5373: 0.00017025457716166368
Position 667: 0.00016537337736324343
Position 2648: 0.00016447849477540128
Position 142: 0.00012216457113907082
Position 4863: 0.00011173312576954659
Position 4535: 9.400694876453076e-05
Position 616: 8.691506034818365e-05
Position 106: 8.405662085924829e-05
Position 4599: 8.053687729342568e-05
Position 159: 7.940205701465e-05
Position 1160: 7.497197378661268e-05
Position 1349: 6.707803867116022e-05
Position 4472: 5.8428713850868774e-05
Position 4373: 5.229548208555443e-05
Position 5345: 5.106469203188517e-05
Position 258: 4.990573904841037e-05
Position 5308: 4.582176833498584e-05
Position 4916: 4.078023293678413e-05
Position 1365: 4.074635061526507e-05
Position 712: 3.4761122079428016e-05
Position 688: 3.098877414598899e-05
Position 2265: 2.6712626883558594e-05
Position 4667: 2.6120121544513373e-05
Position 584: 2.3546498241985743e-05
Position 2072: 1.9870749728783855e-05
Position 4515: 1.9199866775610668e-05
Position 4708: 1.4503275155698205e-05
Position 558: 1.2433039424566011e-05
Position 5436: 1.2338380768545283e-05
Position 541: 1.220087063097413e-05
Position 5401: 1.1660397550487142e-05
Position 183: 1.1601707998275308e-05
Position 4662: 1.1389728353860269e-05
Position 4064: 1.0200557712983142e-05
Position 303: 9.940490307589957e-06
Position 680: 7.235896073249564e-06
Position 4577: 5.3143051295587296e-06
Position 3278: 5.119432592874056e-06
Position 4566: 4.526009467236319e-06
Position 3336: 2.2591395178495022e-06
Position 405: 2.1113029843555394e-06
Position 770: 1.4281265709680623e-06
Position 4192: 1.3969946238503906e-06
Position 4715: 1.3496190073154924e-06
Position 543: 1.007893778699955e-06
Position 525: 8.158031430935251e-07
Position 234: 6.597564110909535e-07
Position 484: 5.929396411949297e-07
Position 2051: 5.827899478983814e-07
Position 240: 5.096664785211226e-07
Position 292: 4.688410880698535e-07
Position 4153: 4.3979612575787355e-07
Position 3761: 4.3922154252752875e-07
Position 2039: 2.9981803741468835e-07
Position 63: 2.503048779832951e-07
Position 1878: 2.499031392002463e-07
Position 1881: 2.3731452444377014e-07
Position 504: 2.3580448553574932e-07
Position 3463: 2.157198537285622e-07
Position 3481: 1.444345444647863e-07
Position 376: 1.181435204008584e-07
Position 313: 1.0097062319770266e-07
Position 4196: 4.657518280729141e-08
Position 4295: 2.300721495612855e-08
Position 4240: 1.6174086388418387e-08
Position 4312: 1.5471968917000368e-08
Position 4285: 5.825191787393113e-09
Position 263: 6.624334669402416e-11
Position 69: 1.8109272791393738e-11
