Gene = nudE
Position 253: 4.870438994902043e-06
Position 256: 4.206473826036092e-06
Position 138: 3.4387325035754166e-06
Position 128: 2.7423313806009753e-06
Position 2198: 2.718277376768997e-06
Position 1477: 2.1095984894884005e-06
Position 1187: 6.23889785766493e-07
Position 802: 6.211152531772829e-07
Position 2167: 3.3361099564996813e-07
Position 484: 2.670217330163305e-07
Position 789: 2.405100777726479e-07
Position 445: 2.3250390676267035e-07
Position 1157: 2.0394376219065576e-07
Position 550: 1.4151309892813703e-07
Position 922: 1.2362210821582285e-07
Position 946: 1.0914276715794167e-07
Position 781: 7.228837774120727e-08
Position 714: 6.416434025608819e-08
Position 2481: 5.730637337935158e-08
Position 1211: 4.770359409010902e-08
Position 954: 4.7579594205787246e-08
Position 290: 4.23065143676922e-09
Position 259: 2.977419849943152e-09
Position 302: 5.345585397495699e-11
Position 1561: 1.5691635565452414e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 911: 0.9993801059197671
Position 1181: 0.9776022953666078
Position 1519: 0.9733347722061778
Position 2101: 0.9369317969868033
Position 2909: 0.754073983414195
Position 2319: 0.5169819522552022
Position 210: 0.15317777906333974
Position 390: 0.12045027088954413
Position 156: 0.08143260161549745
Position 96: 0.057187374527246135
Position 2729: 0.012329524928525959
Position 761: 0.010726723791331431
Position 2039: 0.010159011414584876
Position 714: 0.007802648071737073
Position 1113: 0.00730450752178745
Position 570: 0.007209343591258591
Position 484: 0.00611588607677364
Position 2005: 0.00427830710172386
Position 3245: 0.0033844805504143417
Position 789: 0.003383127784052036
Position 1333: 0.0027194570998072287
Position 1338: 0.002283012153905709
Position 3097: 0.0022404615041795475
Position 728: 0.0022195554219353224
Position 3593: 0.0022093168317264033
Position 2141: 0.002200107046515232
Position 624: 0.002187613741275292
Position 1187: 0.001958495367811176
Position 734: 0.0018866431855949113
Position 618: 0.0017892285707581828
Position 1229: 0.001656966550911928
Position 652: 0.001556566686837854
Position 3567: 0.0014492383340838687
Position 2861: 0.0014035539438919382
Position 433: 0.0011496104892608067
Position 240: 0.0011436974353077757
Position 3389: 0.0010614484350760984
Position 3288: 0.0010456184947300795
Position 135: 0.0009628792614117523
Position 1561: 0.0008851298930496287
Position 635: 0.0006824748938542534
Position 311: 0.0004568887397938788
Position 1119: 0.00044501711667136937
Position 1764: 0.0003117507867156734
Position 522: 0.00030095433142640924
Position 1912: 0.0002972012999499672
Position 3669: 0.0002837536548016254
Position 1157: 0.00027224212375185323
Position 106: 0.00025157526933112015
Position 919: 0.00023223761932336954
Position 588: 0.00019996145175856468
Position 1965: 0.0001740575936754439
Position 2845: 0.0001702002316594188
Position 113: 0.000168868102268444
Position 1152: 0.00016412086997589047
Position 314: 0.00015675552026215653
Position 1733: 0.0001469674861703996
Position 2355: 0.00012166694319093333
Position 1745: 9.394043914993931e-05
Position 1352: 8.162226969407957e-05
Position 2328: 7.865604587966208e-05
Position 417: 7.676889014840698e-05
Position 662: 6.644566621783339e-05
Position 585: 5.915606753474189e-05
Position 1613: 5.198111963172245e-05
Position 642: 5.050503469884647e-05
Position 1697: 4.518794599326634e-05
Position 411: 4.4175227827831114e-05
Position 1761: 4.3857692018313886e-05
Position 1421: 3.295515681149606e-05
Position 1223: 3.289349140111131e-05
Position 744: 2.9489873192802083e-05
Position 2543: 2.782424165173218e-05
Position 122: 2.666052565798125e-05
Position 892: 2.1233670748073283e-05
Position 3311: 1.936473902836448e-05
Position 1738: 1.7774165089565776e-05
Position 1531: 1.7722475551061814e-05
Position 1800: 1.363784568666988e-05
Position 2963: 1.270026134072413e-05
Position 1280: 1.2612035570243896e-05
Position 3779: 1.246852553261832e-05
Position 954: 1.1251885086331818e-05
Position 1851: 1.1180898608869215e-05
Position 1364: 9.738587101689973e-06
Position 1863: 8.933264777825171e-06
Position 807: 8.89546762698804e-06
Position 1340: 7.837307477608914e-06
Position 403: 7.641118916386146e-06
Position 2384: 6.740890250156289e-06
Position 2043: 5.390958923859747e-06
Position 2046: 4.679092191425808e-06
Position 887: 3.7784265261976445e-06
Position 1265: 3.730835672306359e-06
Position 1247: 2.930290619639419e-06
Position 930: 2.9132078217318574e-06
Position 1349: 2.6502413440238106e-06
Position 1376: 2.15087008673093e-06
Position 1830: 2.0305719173914277e-06
Position 1069: 8.918554922437741e-07
Position 1244: 8.599649314423697e-07
Position 866: 7.540607430931339e-07
Position 933: 5.904586879986159e-07
Position 973: 4.5041308900867325e-07
Position 999: 4.0335431397448684e-07
Position 1024: 6.99496525023223e-08
Position 942: 5.198824727505704e-08
Position 879: 4.951395086587475e-08
Position 119: 4.067642906804856e-08
Position 1141: 5.869615276039294e-09
Position 1065: 3.124188995736986e-09
Position 1545: 3.7651765079386367e-10
