Gene = Shaw
Position 7062: 0.00011942560855757201
Position 6236: 0.00011597472900416344
Position 6083: 9.04098348923526e-05
Position 4368: 8.687674582400337e-05
Position 6345: 8.642414568086606e-05
Position 4575: 8.558337001298334e-05
Position 5293: 6.344572769779361e-05
Position 779: 6.277946014777862e-05
Position 6468: 6.0985431563211355e-05
Position 2217: 5.458420557499467e-05
Position 4500: 5.4246437558820294e-05
Position 4903: 4.622181745270321e-05
Position 4270: 4.439022817938574e-05
Position 4430: 4.3640704855227e-05
Position 4354: 4.146280630298554e-05
Position 5670: 4.0783995554985055e-05
Position 3799: 4.010458432571211e-05
Position 630: 3.6511787259302524e-05
Position 6100: 3.55025339698878e-05
Position 130: 3.323932667562371e-05
Position 3837: 2.7315529867295445e-05
Position 4516: 2.2183132418467258e-05
Position 86: 2.142315752367754e-05
Position 914: 2.1137958569237598e-05
Position 5969: 2.058587412578219e-05
Position 5943: 1.892670552361962e-05
Position 150: 1.7576164629500607e-05
Position 2390: 1.6587030497380865e-05
Position 5575: 1.5568504853648853e-05
Position 3816: 1.4738225574300804e-05
Position 3545: 1.3612392590794056e-05
Position 5319: 1.3452080095319365e-05
Position 3878: 1.1364408921387933e-05
Position 138: 1.1219575776945279e-05
Position 3793: 9.856719175904922e-06
Position 6081: 9.49103710748426e-06
Position 25: 8.859009337615727e-06
Position 5076: 8.832700250678092e-06
Position 4255: 6.877260545578538e-06
Position 3977: 6.3307319014819895e-06
Position 200: 6.034544440231942e-06
Position 5757: 5.850145587195912e-06
Position 3766: 4.520619933200013e-06
Position 5564: 3.891942858352926e-06
Position 3852: 2.6695458453465176e-06
Position 765: 2.652619498402625e-06
Position 1921: 2.47076975461409e-06
Position 560: 2.1128690105765196e-06
Position 540: 1.9787200261327303e-06
Position 3910: 1.9270397800685553e-06
Position 3582: 1.5453187546712974e-06
Position 518: 1.416055745176465e-06
Position 5097: 1.408757950621147e-06
Position 3558: 1.1076512823661815e-06
Position 356: 9.162562023303491e-07
Position 3: 8.162439949912534e-07
Position 632: 6.386569638574263e-07
Position 5523: 6.244348670706326e-07
Position 497: 5.352451661118876e-07
Position 703: 2.898916994068715e-07
Position 4177: 2.659100961749996e-07
Position 467: 1.5626661552126366e-07
Position 1029: 1.3888549333235323e-07
Position 935: 1.1165304984565085e-07
Position 750: 1.0566635163958122e-07
Position 7: 9.845584847933843e-08
Position 433: 9.516247412457851e-08
Position 3495: 6.219861422611078e-08
Position 408: 5.544158276447931e-08
Position 3700: 5.0213205683158386e-08
Position 3520: 2.580054292091455e-08
Position 4980: 1.984395790400374e-08
Position 6091: 1.9389693062714553e-08
Position 4356: 1.641880073555505e-08
Position 245: 1.3124716040147097e-08
Position 4723: 5.165293528877737e-09
Position 538: 2.4371413156877158e-09
Position 5584: 2.4301485981485315e-09
Position 885: 2.350493726816492e-09
Position 258: 1.7439288073104138e-09
Position 445: 1.2288483096170512e-09
Position 4180: 2.1435653384665856e-12
Position 2788: 1.0578608425336507e-13
Position 2879: 6.613095906754252e-15
Position 3606: 1.3381241252524509e-15

Sorted 3' Splice Sites (High to Low Probability):
Position 3637: 0.9997917948642384
Position 3459: 0.9974080737879749
Position 4167: 0.995746238039573
Position 5450: 0.9861242248681948
Position 4467: 0.968436149577853
Position 2689: 0.7590018737669513
Position 2176: 0.5166567558581644
Position 8511: 0.4409241391549259
Position 3227: 0.21396043671710108
Position 10538: 0.19195693888871082
Position 2782: 0.1383860718982638
Position 2444: 0.10050941466353155
Position 3193: 0.09488140417170858
Position 7470: 0.08531956042343476
Position 1525: 0.08347551911825611
Position 6698: 0.07841681021099442
Position 9449: 0.058802030617725896
Position 5177: 0.05427985431842983
Position 9421: 0.05138539773073407
Position 10535: 0.04153536402369744
Position 10135: 0.0411553273209371
Position 3147: 0.038627697791010135
Position 6140: 0.03202462154577519
Position 5757: 0.031533557535260076
Position 1572: 0.028386114195532615
Position 1859: 0.02554737546761052
Position 4564: 0.024472992403873763
Position 10248: 0.023989768433515298
Position 1603: 0.021736593411149526
Position 3108: 0.01497234782734896
Position 179: 0.01456597985233548
Position 8691: 0.012636983430490202
Position 5635: 0.01237971771559184
Position 9531: 0.011599618572466216
Position 7687: 0.0087837451633758
Position 8930: 0.00801988650376115
Position 851: 0.00791920232241918
Position 696: 0.007591386852464485
Position 7378: 0.007183835123383955
Position 10593: 0.006607733003569045
Position 227: 0.006596489656041307
Position 1132: 0.005940147387038038
Position 1796: 0.005475996299060402
Position 7895: 0.005358104948104337
Position 2214: 0.005181410387037656
Position 5809: 0.0048442560833473975
Position 3097: 0.0045299497810892845
Position 5714: 0.004288652984023123
Position 683: 0.004271634495261258
Position 6187: 0.004059533838963292
Position 7312: 0.003863969675033944
Position 7280: 0.0037503512459365835
Position 4998: 0.0037034726799280654
Position 4528: 0.0035983040878813906
Position 6119: 0.0030725104528613735
Position 7987: 0.0030456626432658705
Position 2709: 0.002905741195782878
Position 8757: 0.002778423212542568
Position 4951: 0.002746042735014437
Position 6393: 0.0026053449381727386
Position 2951: 0.0023883063602175543
Position 245: 0.0023309422306286363
Position 5916: 0.0022830403679076263
Position 6774: 0.0022631379532321192
Position 6964: 0.002241778566994304
Position 399: 0.0022335174038531766
Position 5143: 0.0021542763881465974
Position 2460: 0.0020575689463477854
Position 6160: 0.002006883968840208
Position 4227: 0.0019144629713532674
Position 2325: 0.0017904581416129017
Position 3945: 0.001630535622046636
Position 3316: 0.0016142563666505596
Position 5962: 0.0015631859217736664
Position 6421: 0.0015186742089983768
Position 6554: 0.0014999905156233657
Position 7254: 0.0014113473184591719
Position 1261: 0.0011181558698873941
Position 1863: 0.0011132046937608097
Position 978: 0.0011111313496795234
Position 9198: 0.0010860442899695913
Position 9963: 0.0009587153400484688
Position 4814: 0.0009454609117020037
Position 4647: 0.0009150177840336322
Position 1084: 0.0008733254772769515
Position 2298: 0.0008677312191030978
Position 6155: 0.000744788754138411
Position 4114: 0.0007250903694949157
Position 7634: 0.0007180267044409299
Position 7283: 0.0006640211649819385
Position 8625: 0.0005880910947936733
Position 3878: 0.0005738110883225245
Position 4572: 0.00055547610356814
Position 3469: 0.0005355100590194642
Position 6812: 0.0005278828007693209
Position 4547: 0.0005100680834228376
Position 1046: 0.0004913302312097157
Position 4494: 0.0004780657201212563
Position 5405: 0.00046359971971352785
Position 1023: 0.0004601553874359413
Position 5652: 0.0003725078876193191
Position 3914: 0.00035745284889043957
Position 433: 0.00032568770412769367
Position 4317: 0.0002816954867858579
Position 5943: 0.000281087303413644
Position 1363: 0.00027800087604467477
Position 424: 0.00027399711610686793
Position 4967: 0.0002641120970554715
Position 5818: 0.00024387763486076328
Position 269: 0.00023159492348491956
Position 7837: 0.00022712900614623328
Position 1404: 0.0002153480960714148
Position 2498: 0.00021459115840517638
Position 2548: 0.00020251296462377505
Position 7211: 0.0001915859218130586
Position 2635: 0.000191186391400369
Position 4060: 0.00018584046630806234
Position 1756: 0.00018487384379135697
Position 6343: 0.00016767006759861044
Position 5646: 0.0001574247012228307
Position 3652: 0.0001473996181573489
Position 6857: 0.00014293080975653083
Position 4760: 0.00014077319222794064
Position 4270: 0.00013215723887666098
Position 4537: 0.00012953888901537288
Position 5880: 0.00012809153671143665
Position 5724: 0.00011442870306967082
Position 992: 0.00010901728091570807
Position 1209: 0.00010805375185575434
Position 4435: 9.674841362540982e-05
Position 6390: 7.906932024361686e-05
Position 5949: 7.396657943224702e-05
Position 549: 7.156408488592805e-05
Position 1695: 5.2842926052919176e-05
Position 3662: 4.724194260232414e-05
Position 4430: 4.164018129750215e-05
Position 6931: 3.823262635997583e-05
Position 4121: 3.476211179818323e-05
Position 4593: 3.2478604011841895e-05
Position 4686: 3.0414648880632227e-05
Position 3997: 2.8714251827584678e-05
Position 4040: 2.7258459657117106e-05
Position 3916: 2.6262117783106887e-05
Position 3533: 2.5912960823347986e-05
Position 4674: 1.9435283070403695e-05
Position 4076: 1.799766277092178e-05
Position 5348: 1.66314372645688e-05
Position 4333: 1.4815297898019185e-05
Position 4707: 1.3431459663123801e-05
Position 5309: 8.735800019177382e-06
Position 150: 7.898209926453182e-06
Position 6861: 3.949229537876815e-06
Position 6899: 2.1205739509020276e-06
Position 5288: 1.8716680343998714e-06
Position 5049: 1.756344824304912e-06
Position 3707: 1.746698247536391e-06
Position 5684: 1.3897724939274522e-06
Position 5670: 9.76010229004999e-07
Position 5469: 6.758770134649168e-07
Position 405: 4.767874268281241e-07
Position 5409: 4.2899063786903745e-07
Position 6742: 4.1487394434719586e-07
Position 5658: 2.5098902774834537e-07
Position 3816: 2.284443397340508e-07
Position 3772: 2.1458834646743095e-07
Position 5189: 1.7589961025799742e-07
Position 560: 1.5332646428749015e-07
Position 5352: 1.3154108965598142e-07
Position 4084: 9.623622105308874e-08
Position 3617: 8.27087523490661e-08
Position 5238: 7.012688481824208e-08
Position 5557: 6.97944308186988e-08
Position 5196: 6.46369600213751e-08
Position 3827: 5.782461949890165e-08
Position 3977: 4.1938481523039264e-08
Position 573: 2.9503939966112774e-08
Position 5778: 2.4126024832018896e-08
Position 459: 5.0614741081191e-09
Position 327: 1.6012578361192404e-09
Position 287: 9.289587082023586e-10
Position 300: 8.29002660163351e-10
Position 74: 6.874234076870583e-10
Position 4009: 6.054529860150893e-10
Position 78: 3.5852656857952934e-10
Position 336: 1.3539656192416528e-10
Position 3736: 3.6754199387428596e-11
Position 3849: 3.274488288300667e-11
Position 408: 1.1039242670978716e-11
Position 86: 7.211984637761736e-12
Position 3752: 7.210301040931206e-12
