Gene = ifc
Position 2495: 0.0773129669669525
Position 1409: 0.06508773438417025
Position 1923: 0.05563448741256315
Position 853: 0.05345198276619661
Position 1024: 0.049075991588157786
Position 999: 0.02484323072475101
Position 1233: 0.014459564028672524
Position 1030: 0.011327949481656179
Position 627: 0.008704336461776513
Position 1005: 0.007321069592376523
Position 1935: 0.00643160788818559
Position 2250: 0.00572243865613049
Position 332: 0.00561782818515601
Position 821: 0.0034997796851311846
Position 1448: 0.0028212037680422335
Position 688: 0.0022277193293115324
Position 132: 0.0015945614159564561
Position 308: 0.001518322454428947
Position 1034: 0.0012781009195358215
Position 2204: 0.0008795827895681911
Position 445: 0.0006815881426297251
Position 1516: 0.00033111962267604977
Position 765: 0.00030575267283865465
Position 1997: 0.00030273094427414013
Position 1120: 0.000221702351738776
Position 524: 0.00018476319949942946
Position 448: 0.00016314602097977353
Position 242: 0.00015060708032863624
Position 155: 0.0001345482236658021
Position 873: 0.00013288535171785036
Position 1275: 0.00013137711987427428
Position 1490: 0.00012285833285586884
Position 1736: 0.00011059469368280352
Position 2429: 6.934154635247342e-05
Position 278: 4.4489374662319175e-05
Position 2343: 3.594437998336191e-05
Position 179: 3.3477410511970965e-05
Position 948: 2.7399103633821657e-05
Position 1524: 2.168507513120574e-05
Position 98: 2.12038224214073e-05
Position 908: 1.4851948925942766e-05
Position 159: 1.4476154889142438e-05
Position 642: 1.4151620678782468e-05
Position 833: 1.3688964881712963e-05
Position 878: 1.1950364946826711e-05
Position 1367: 9.850942526636176e-06
Position 826: 9.510543488611598e-06
Position 138: 5.169719686890461e-06
Position 233: 1.5867335988747209e-06
Position 416: 1.5780456605974303e-06
Position 146: 8.451287276142744e-07
Position 649: 8.401587278157072e-07
Position 46: 6.344046195026378e-07
Position 634: 3.0890682200713947e-07
Position 981: 9.863349576328323e-08
Position 248: 6.126315537307668e-08
Position 251: 2.619629711773849e-08
Position 197: 1.7873405516914963e-08
Position 218: 8.59379497823305e-09
Position 194: 7.851393595112276e-09
Position 230: 3.3384267758598144e-09
