Gene = Cdc37
Position 1554: 4.894871682523152e-07
Position 159: 3.0139699258862414e-07
Position 577: 1.49079861641631e-07
Position 505: 7.729230987597357e-08
Position 163: 6.195964437147674e-08
Position 580: 5.9471150329966765e-08
Position 854: 3.624565139945106e-08
Position 938: 2.8001730013917084e-08
Position 481: 2.736662155792544e-08
Position 645: 2.6083853951648938e-08
Position 812: 2.36381831449296e-08
Position 969: 1.5998421050696067e-08
Position 923: 1.3294702641598164e-08
Position 70: 1.2235995944141358e-08
Position 665: 9.005107146030495e-09
Position 56: 7.513327318658471e-09
Position 806: 1.339907217898744e-09
Position 331: 1.323561512788307e-09
Position 791: 1.2715393725197007e-09
Position 842: 9.737616074241897e-10
Position 67: 1.2584730811513678e-10
Position 64: 4.649194086034523e-11
Position 61: 1.0071405395259226e-13
