Gene = Exn
Position 22480: 0.00010188468687362963
Position 173: 9.385536700769194e-05
Position 23459: 9.342130376209519e-05
Position 271: 9.022079726516904e-05
Position 22489: 8.95952744900273e-05
Position 22460: 8.904286059280492e-05
Position 24000: 8.796688485837713e-05
Position 23905: 8.414034020504753e-05
Position 21438: 8.088724239071248e-05
Position 21253: 7.96019780759872e-05
Position 22434: 6.605660122175304e-05
Position 1070: 6.136538743026069e-05
Position 936: 5.249138678769642e-05
Position 202: 4.5356623603869705e-05
Position 23617: 4.4315397101621996e-05
Position 24048: 4.048369396265996e-05
Position 22264: 3.736181808567015e-05
Position 273: 3.6233810827528055e-05
Position 419: 3.2510872254586436e-05
Position 15364: 2.8813167377193977e-05
Position 22464: 2.6422671774608514e-05
Position 22564: 2.479943630521121e-05
Position 23870: 2.3576858853513806e-05
Position 660: 1.8177153525365085e-05
Position 432: 1.8066163397382446e-05
Position 23810: 1.8007275176169336e-05
Position 827: 1.4290038705194532e-05
Position 22233: 1.143203699129509e-05
Position 228: 8.054354308899183e-06
Position 223: 6.954344051176191e-06
Position 872: 6.286610526341165e-06
Position 23830: 6.023368648459225e-06
Position 863: 5.793303588516536e-06
Position 1865: 5.3767101349881845e-06
Position 44: 5.090031252438834e-06
Position 22111: 4.99551480199099e-06
Position 23873: 4.900719470178969e-06
Position 22745: 4.497101764725362e-06
Position 506: 4.429736568409431e-06
Position 1809: 4.383687471253126e-06
Position 850: 4.153906967876257e-06
Position 1280: 4.0850265593948e-06
Position 981: 3.7815591401339603e-06
Position 22496: 2.939097374650666e-06
Position 108: 2.664648293481077e-06
Position 532: 2.6368358897913354e-06
Position 22767: 2.585585698109843e-06
Position 761: 2.4678683896736014e-06
Position 22780: 2.284595969805643e-06
Position 22738: 2.2240016627949558e-06
Position 100: 2.2087728448354833e-06
Position 21451: 2.042403427582817e-06
Position 1858: 1.956712380148161e-06
Position 21389: 1.6089042563622522e-06
Position 733: 1.478695834657491e-06
Position 722: 1.4563915041694973e-06
Position 24079: 1.3303395897429651e-06
Position 650: 1.294679477094126e-06
Position 1080: 1.2186211558819744e-06
Position 23263: 1.1516454249916898e-06
Position 784: 1.1045932959524592e-06
Position 1137: 1.0743352401871964e-06
Position 24110: 9.500005462272156e-07
Position 21642: 9.489417235402116e-07
Position 21771: 9.01332250103848e-07
Position 1092: 9.006770552094269e-07
Position 23969: 8.695494345921765e-07
Position 21: 7.554437298616623e-07
Position 239: 6.237063930740263e-07
Position 21845: 4.450851743829359e-07
Position 22862: 3.3693031466978025e-07
Position 21648: 3.3662038082312455e-07
Position 22012: 3.305619186862362e-07
Position 23027: 3.1692619411754046e-07
Position 22680: 3.03244596614485e-07
Position 21792: 2.7850751275616823e-07
Position 23382: 2.3839835740298068e-07
Position 969: 2.1291453333580666e-07
Position 22041: 2.0972507257208508e-07
Position 153: 2.0184332608397515e-07
Position 23326: 1.992410141467068e-07
Position 210: 1.9893675331536308e-07
Position 22900: 1.363914593236551e-07
Position 21490: 1.0964029158045924e-07
Position 939: 8.136713942346398e-08
Position 21716: 7.741963169655686e-08
Position 246: 7.058722344264712e-08
Position 21900: 6.351608999999875e-08
Position 21102: 5.584774163107291e-08
Position 23846: 3.612248311438539e-08
Position 23919: 2.8195541751746584e-08
Position 22644: 2.0725716100000745e-08
Position 7: 1.2895670261009427e-08
Position 23879: 1.2485148914890684e-08
Position 22700: 3.137842812500766e-09
Position 23799: 3.0352647506344463e-09
Position 22670: 1.4873022406514098e-09
Position 22786: 2.446910554410443e-10
Position 23788: 1.9254209363115308e-10
Position 22379: 1.8781959037633485e-10
Position 23318: 9.732660532417524e-11
Position 23478: 5.147109525156602e-11
Position 23148: 3.030991190934063e-11
Position 24008: 1.6852831743128976e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 22346: 0.9999657910623492
Position 23964: 0.9991071751734538
Position 22603: 0.9972498527711873
Position 23695: 0.9923332792244699
Position 21310: 0.9590632663159312
Position 15222: 0.9546600580962334
Position 21000: 0.9470172283340449
Position 20488: 0.8246373155998248
Position 10545: 0.29543356168593476
Position 16417: 0.106615902696393
Position 12579: 0.05772330470518838
Position 11840: 0.05755136771533032
Position 15608: 0.033070183510930475
Position 8702: 0.031581529828852095
Position 20968: 0.02547991674998496
Position 402: 0.02150136889138439
Position 14607: 0.018275851833765993
Position 20239: 0.016836015453983166
Position 24326: 0.01594807081420377
Position 20504: 0.013703584497329616
Position 21370: 0.012484499562849803
Position 1289: 0.012444319964994276
Position 21062: 0.011264061947198064
Position 20948: 0.008226074987749799
Position 23495: 0.007329986345127076
Position 22140: 0.007117706630206716
Position 16501: 0.007079150126067218
Position 10433: 0.005673141316241749
Position 23725: 0.005651299166611226
Position 22986: 0.00544964172619956
Position 14981: 0.0053398296622056435
Position 9575: 0.003386972417329135
Position 21321: 0.003010170463673524
Position 16611: 0.0027414419956411683
Position 23547: 0.0026724367292413806
Position 23474: 0.002090176170080593
Position 1947: 0.002024894955718304
Position 1045: 0.0020217799306902844
Position 16453: 0.0020120792207691134
Position 22989: 0.001718050842900392
Position 20923: 0.001695178127273239
Position 23728: 0.0016855867982387247
Position 21539: 0.0015324545961588748
Position 14785: 0.0015093504975206768
Position 23244: 0.001246544996071706
Position 21417: 0.0010854599900846668
Position 252: 0.0010851033260348537
Position 1025: 0.0009941996416364335
Position 1296: 0.0009641249870519801
Position 21442: 0.0009609104663664359
Position 481: 0.0009498148223615684
Position 21495: 0.0009416277243054955
Position 4211: 0.0008868859632617312
Position 22616: 0.0008636671811081411
Position 3360: 0.0007960693432759503
Position 1339: 0.0006745672964230762
Position 21355: 0.0006459983192059095
Position 447: 0.0006248492146805085
Position 6443: 0.000624135395932797
Position 21679: 0.0006031608691801601
Position 16354: 0.0005789514473841992
Position 24285: 0.000570820469416553
Position 614: 0.0005057843799559592
Position 7760: 0.0005036442457582468
Position 153: 0.0004106244357217661
Position 21648: 0.00039874338887937777
Position 1056: 0.0003813462297749465
Position 6011: 0.0003477751404681066
Position 2386: 0.00033834037126232103
Position 5250: 0.0003218621133257326
Position 6917: 0.00030605489661065936
Position 6897: 0.00026326057053381715
Position 21403: 0.0002613119741894954
Position 21663: 0.0002580047241613326
Position 24340: 0.00022332146585399482
Position 23556: 0.00021363032720742942
Position 22969: 0.000209167809723031
Position 24185: 0.0002079819646294431
Position 1868: 0.000196193661994007
Position 21433: 0.00017837840202322616
Position 1363: 0.00017229644662167693
Position 24289: 0.00016641564543533072
Position 7014: 0.00016306654902151525
Position 21824: 0.0001590980090567016
Position 24260: 0.0001491763836849923
Position 24295: 0.00013073555591012426
Position 325: 0.00012518383023013322
Position 511: 0.00012040785089105401
Position 3282: 0.0001171445217445152
Position 7618: 0.00011698902712604077
Position 2424: 0.00011496671940120209
Position 2419: 0.00011427847049490022
Position 23975: 0.00011384242996043047
Position 24212: 0.00011086456210552665
Position 21551: 9.380790585668756e-05
Position 23172: 8.644343774486404e-05
Position 23169: 8.340028347260834e-05
Position 3603: 5.775835145257649e-05
Position 24003: 5.409169810883648e-05
Position 23098: 4.361910110916503e-05
Position 22628: 4.3464271302146624e-05
Position 22801: 4.302630066102737e-05
Position 22960: 4.210094506672966e-05
Position 23066: 4.119605885763569e-05
Position 23740: 3.910837028867095e-05
Position 2544: 3.529262020621979e-05
Position 24359: 3.364465614562806e-05
Position 24071: 3.196576773995046e-05
Position 24199: 2.8749451956109292e-05
Position 24042: 2.8128485488586164e-05
Position 24243: 2.2209056085274232e-05
Position 23281: 1.8518723481560947e-05
Position 22836: 1.6954869363546464e-05
Position 22367: 1.5492481872353973e-05
Position 22563: 1.4577612449327362e-05
Position 24168: 1.3883830391806033e-05
Position 23806: 1.169756257608905e-05
Position 23672: 8.29363168855935e-06
Position 22663: 6.218676338431103e-06
Position 24019: 6.190935194024565e-06
Position 23873: 5.297034183931051e-06
Position 23667: 4.868320830431088e-06
Position 22383: 3.943387594463115e-06
Position 22824: 2.61771125894389e-06
Position 24068: 1.0761962687281186e-06
Position 22460: 5.370645280330239e-07
Position 22415: 1.7738376849514076e-07
Position 22515: 6.62602167373548e-08
Position 24119: 7.808138681027535e-10
