Gene = smog
Position 899: 4.063219044369178e-06
Position 18613: 3.751006682075083e-06
Position 19208: 3.7148309417973688e-06
Position 19327: 2.7985338895598993e-06
Position 19195: 2.635604009951029e-06
Position 18627: 2.396830082819765e-06
Position 18763: 2.2667876085100765e-06
Position 19904: 2.197295214805513e-06
Position 18347: 2.185151146955691e-06
Position 18852: 2.1736360445822883e-06
Position 19898: 1.7259242231715423e-06
Position 579: 1.6096857526897652e-06
Position 21557: 1.5993174620416392e-06
Position 18862: 1.5593996930949868e-06
Position 19292: 1.4073888747947256e-06
Position 18767: 1.4043961832267849e-06
Position 19588: 1.381338583754578e-06
Position 822: 1.3610606062833325e-06
Position 18823: 1.2991867560846711e-06
Position 19438: 1.2639539226963496e-06
Position 258: 1.2538594349110674e-06
Position 18455: 1.1870109256884457e-06
Position 306: 8.551594477376543e-07
Position 5: 8.395784012107746e-07
Position 1217: 8.223282282592765e-07
Position 19324: 5.518962250034915e-07
Position 19067: 4.6004625713769153e-07
Position 18482: 3.7621144523527707e-07
Position 18283: 2.7903873059048635e-07
Position 18799: 2.1628765879363333e-07
Position 18507: 1.8864168678114713e-07
Position 19409: 1.6017475872434196e-07
Position 18468: 1.397782542055378e-07
Position 18431: 1.345312285870956e-07
Position 21762: 1.3252796752129414e-07
Position 18809: 1.256711899597621e-07
Position 499: 7.069134019441596e-08
Position 1350: 6.518421844002609e-08
Position 21759: 8.61390272618342e-09
Position 21818: 2.8883374285241885e-09
Position 19049: 3.563868031236416e-10
Position 18395: 2.0996458486366029e-10
Position 18985: 1.8693901427532672e-10
Position 18924: 1.810479320904418e-10
Position 18939: 1.1039996228377083e-10
Position 21353: 7.540778464593259e-11
Position 21310: 6.204989471409753e-11
Position 21316: 2.597204471350184e-11
Position 21336: 2.5156212745228392e-11
Position 18433: 1.802237138038892e-11
Position 18356: 1.5819629716867618e-11
Position 18370: 1.441130207246886e-11
Position 19253: 9.854299072844677e-12
Position 18516: 2.6307481294578793e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 21193: 0.999670375238145
Position 18393: 0.9991962795787154
Position 18960: 0.9981119825265787
Position 19090: 0.9879271424712285
Position 17613: 0.9829687793585686
Position 17913: 0.9700359995258906
Position 18551: 0.9601407122586088
Position 22022: 0.9122999089461937
Position 12283: 0.8322799741025164
Position 18211: 0.7429335897186745
Position 19634: 0.6812186269820542
Position 21477: 0.554919874495076
Position 20731: 0.532842270433592
Position 20946: 0.2621606956816065
Position 21007: 0.1829218974619063
Position 18151: 0.14794719508576462
Position 22373: 0.13729732593281188
Position 5675: 0.13690435546049276
Position 21552: 0.09919382920660764
Position 18115: 0.06667084609751898
Position 5797: 0.06495278559040539
Position 22538: 0.06306828985092826
Position 22352: 0.06278019562708904
Position 12713: 0.04826672516607918
Position 23243: 0.04608933571305477
Position 18780: 0.03983508017735366
Position 22329: 0.03543742747960008
Position 5067: 0.03081094936339472
Position 22789: 0.03075215238239558
Position 4458: 0.02746226423950671
Position 4652: 0.026619043099344836
Position 17160: 0.0258674789525553
Position 22045: 0.02547270158208737
Position 4524: 0.025105808378119685
Position 19998: 0.021770634355585988
Position 4993: 0.02043405896042092
Position 20270: 0.019061136488341363
Position 21943: 0.01864680003621855
Position 20815: 0.016853944594320852
Position 1239: 0.016497558211007464
Position 21677: 0.01381620980418036
Position 5094: 0.013386171120367194
Position 21835: 0.0130305609845749
Position 21384: 0.012685144276920345
Position 22553: 0.012631541471019872
Position 20820: 0.010882464107971552
Position 20438: 0.010514836194976547
Position 20300: 0.010176934834489256
Position 22573: 0.009886681955299662
Position 22377: 0.007678719446252124
Position 19687: 0.007506221399625821
Position 22638: 0.0074173173920571035
Position 20362: 0.007340332342339919
Position 1533: 0.007061196862993012
Position 20541: 0.007047609295119605
Position 22763: 0.006678321392257025
Position 21913: 0.00620718940648907
Position 21984: 0.005538753372785775
Position 21869: 0.005483525748580857
Position 22818: 0.005140310552956676
Position 20953: 0.005084537598461695
Position 23178: 0.004611053585106528
Position 12156: 0.0042552754462608835
Position 21404: 0.004252170372131085
Position 5379: 0.0040626410562024555
Position 18226: 0.0037532934422694095
Position 22603: 0.0029709347423728947
Position 23103: 0.002964986776382591
Position 22394: 0.0028880444388718184
Position 18159: 0.002758004179659476
Position 18083: 0.0027268937625458574
Position 20341: 0.0027176495936594366
Position 1570: 0.0025626133674669475
Position 23036: 0.002364126585755832
Position 20561: 0.0021847553891114787
Position 2283: 0.0017051656409919637
Position 11078: 0.0016738168857869658
Position 21683: 0.001605715239281243
Position 2427: 0.0015599570480437546
Position 18783: 0.0014843543963740146
Position 19123: 0.0014392902369641217
Position 11696: 0.0014204899788428241
Position 22666: 0.001316291111435905
Position 19344: 0.0012868539203771
Position 19947: 0.0012470768798290427
Position 645: 0.0012297632182623815
Position 1482: 0.0011560723588373318
Position 19540: 0.0009332416370188584
Position 18666: 0.0009274737606835634
Position 1978: 0.0008732109801315755
Position 21805: 0.0007982534688839247
Position 21305: 0.0007465056208635969
Position 5782: 0.0007106426738754102
Position 1125: 0.0006203131015224701
Position 19766: 0.0005705797382821908
Position 19964: 0.0005079846675698612
Position 820: 0.00048776130855107745
Position 21353: 0.00048569010101193893
Position 2082: 0.0004812895235984231
Position 19904: 0.0004745213052652923
Position 18316: 0.0004209015142856962
Position 1998: 0.00041290829695838136
Position 1321: 0.00041277468764392393
Position 19399: 0.0003666884779553127
Position 1780: 0.00034976245797736186
Position 20767: 0.00034467348145947996
Position 20661: 0.0003104284649191738
Position 1754: 0.00028480242489875536
Position 19351: 0.00026190595037901674
Position 18395: 0.00022711475548812241
Position 18177: 0.0002091454559601794
Position 1007: 0.00020766038564667464
Position 17202: 0.00018535249974492037
Position 21239: 0.00018159074794495725
Position 2190: 0.0001814777829831954
Position 1424: 0.00016959899754405818
Position 22093: 0.00016871390846724479
Position 1666: 0.00016236469372200895
Position 778: 0.0001564185136024774
Position 2471: 0.00015523117266453713
Position 18023: 0.0001300737272777882
Position 19558: 0.00011205899266966537
Position 18588: 0.00010231666370287791
Position 20465: 0.00010178448442220393
Position 18242: 9.561867584945963e-05
Position 19574: 8.430155277742803e-05
Position 18755: 8.356537508985368e-05
Position 20120: 8.267887100275107e-05
Position 21411: 8.210326467555691e-05
Position 20000: 6.689144278740351e-05
Position 19930: 6.37104489200389e-05
Position 21722: 5.630450696134687e-05
Position 19670: 5.5337634008645594e-05
Position 19467: 5.415475467559435e-05
Position 18786: 3.39917322990606e-05
Position 21212: 2.1748958545826283e-05
Position 19577: 2.149066544378172e-05
Position 19588: 1.9060949895044655e-05
Position 21221: 1.5303773489858093e-05
Position 18924: 1.517654915059109e-05
Position 16571: 1.4234867132544926e-05
Position 21227: 1.3769277561218687e-05
Position 21256: 1.2495015917074919e-05
Position 18789: 7.271373191408895e-06
Position 19417: 6.375228596544681e-06
Position 19229: 3.090162422136354e-06
Position 21843: 2.321835203767093e-06
Position 19571: 2.2742877948501563e-06
Position 19357: 1.6667799613658436e-06
Position 1367: 1.5063365941498512e-06
Position 1409: 1.3984648813339408e-06
Position 258: 1.2384048008225013e-06
Position 18993: 1.236804154279225e-06
Position 18699: 1.1167331960490012e-06
Position 19034: 6.697665955544803e-07
Position 19593: 5.441538510844688e-07
Position 21260: 4.860067192700795e-07
Position 19192: 3.7832427555782706e-07
Position 19546: 3.6940799367422806e-07
Position 18888: 2.7398219218426173e-07
Position 19808: 1.437256807937524e-07
Position 19486: 1.2799556017566274e-07
Position 18939: 1.013251823100959e-07
Position 19777: 9.15891892753328e-08
Position 21688: 4.18340110369798e-08
Position 19548: 8.08216138110249e-09
