Gene = PRRT4
Sorted 3' Splice Sites (High to Low Probability):
Position 2884: 0.9832782839136432
Position 2431: 0.9115621369810154
Position 1621: 0.7214748069949233
Position 10521: 0.5768270549392032
Position 10270: 0.42561159316489117
Position 2202: 0.2604961385146031
Position 10719: 0.20219233846755522
Position 9006: 0.15146498852946796
Position 2180: 0.13580415214604177
Position 8724: 0.08729558991551163
Position 1784: 0.07563615537939185
Position 1065: 0.060833555454306756
Position 5939: 0.053465762507890716
Position 2193: 0.052058407414425495
Position 2298: 0.04148336586715194
Position 1232: 0.037163235233186376
Position 3405: 0.03232826686902199
Position 203: 0.032287191568793144
Position 2134: 0.03149970991877879
Position 7591: 0.030017940988076305
Position 10958: 0.02846848054949882
Position 828: 0.02761426188755889
Position 2045: 0.027220129521538444
Position 2212: 0.025109512070377617
Position 2109: 0.02490132972050633
Position 2252: 0.023822265637903132
Position 2396: 0.02368553821273085
Position 3301: 0.023308200453246313
Position 4013: 0.022493220992550238
Position 10739: 0.021162298918022123
Position 3437: 0.01867099512591578
Position 2012: 0.018361443436360123
Position 3982: 0.01719921017888739
Position 1093: 0.01648097959702638
Position 1937: 0.012768339283053978
Position 7803: 0.012618042817932763
Position 11096: 0.011007106482072154
Position 335: 0.01087107477924008
Position 7763: 0.00888514732944601
Position 1352: 0.008769742582267395
Position 3941: 0.008499780814469145
Position 6842: 0.008440610144062525
Position 654: 0.008285885364894063
Position 3778: 0.008200366061251097
Position 926: 0.007919555327845313
Position 1378: 0.007689200381181344
Position 2725: 0.007610884532220963
Position 2083: 0.006988808525220908
Position 1452: 0.005769146565655482
Position 262: 0.005635456124299953
Position 2649: 0.005557398369181026
Position 3331: 0.005523888060658197
Position 227: 0.005273557830701628
Position 6983: 0.005137577560119424
Position 6810: 0.004595380132636701
Position 241: 0.0039212435824564264
Position 297: 0.0036775763366104297
Position 8016: 0.0035269478040709508
Position 3484: 0.003447377516216045
Position 10760: 0.003222680311893663
Position 10591: 0.003146261046079633
Position 1765: 0.0030499163262529194
Position 891: 0.00294917526519831
Position 3968: 0.002761511915033016
Position 9055: 0.002737022130822329
Position 4023: 0.0025380829122081225
Position 11222: 0.0024924143098744244
Position 2139: 0.0022889630538724236
Position 6949: 0.0022681592269708562
Position 11048: 0.0020718168169604804
Position 1039: 0.001408068489167743
Position 7662: 0.001199449912985008
Position 10787: 0.0011962534276467268
Position 1538: 0.0011698948690477497
Position 9033: 0.0011601544178377612
Position 536: 0.0011090341744172838
Position 5440: 0.0010908711003263325
Position 1639: 0.0010714924926453814
Position 7128: 0.0010517869291270117
Position 11356: 0.0010332138529741425
Position 9758: 0.001031141281929371
Position 308: 0.0010020263639755789
Position 4995: 0.0009389870350799899
Position 1670: 0.0009057795216994922
Position 4319: 0.0008415517263963413
Position 1067: 0.0007719655140589738
Position 3488: 0.0006816810710272782
Position 4583: 0.0006705305267329285
Position 4527: 0.0006575839017014458
Position 1199: 0.0006224839562963909
Position 4567: 0.000545675058993944
Position 8469: 0.0005442626981895768
Position 6584: 0.0005189182144366528
Position 7028: 0.00043214079185317084
Position 7823: 0.000415914970783788
Position 515: 0.00040345338822238335
Position 1821: 0.0004007983090640257
Position 5737: 0.00037428569235842246
Position 589: 0.00029804550460391235
Position 7148: 0.0002967780963057655
Position 2488: 0.0002807907256599887
Position 1404: 0.0002660885681141999
Position 2831: 0.0002657573552036664
Position 4182: 0.0002459367216597029
Position 2368: 0.00022875388127099408
Position 5460: 0.0002105054031749794
Position 1244: 0.0002068036632985382
Position 6688: 0.00020051140350102795
Position 6223: 0.0001970908214001677
Position 4930: 0.00016872990051961756
Position 4603: 0.00014862430954708895
Position 4599: 0.0001309509729412393
Position 1267: 0.00013080127052286116
Position 3813: 0.00012330551972710395
Position 712: 0.0001197759757888656
Position 631: 0.00010468055220560144
Position 4999: 0.00010228488452205456
Position 269: 9.850306008227508e-05
Position 7490: 9.620036944011506e-05
Position 1102: 9.503020226755201e-05
Position 6226: 8.270762421239275e-05
Position 3792: 8.012595376495736e-05
Position 4325: 7.449182947242899e-05
Position 3643: 6.0705689042358106e-05
Position 842: 5.9212201628973644e-05
Position 5670: 5.8632097249851716e-05
Position 1458: 5.849946270719958e-05
Position 287: 5.251045642628075e-05
Position 591: 5.145316403052815e-05
Position 3451: 4.2964170660324235e-05
Position 2730: 3.122756208096808e-05
Position 4223: 3.0087066431224232e-05
Position 3462: 2.8755835682166606e-05
Position 2789: 1.7432141265329836e-05
Position 3237: 1.523839273976682e-05
Position 1426: 1.4222961597491863e-05
Position 2975: 1.1710737799711852e-05
Position 4742: 8.959942193423077e-06
Position 2962: 7.932811313339323e-06
Position 3233: 7.8029660602347e-06
Position 5914: 7.271299325946956e-06
Position 2656: 7.024588216031641e-06
Position 3466: 7.013989862027636e-06
Position 2928: 6.8304229816640875e-06
Position 2682: 5.777327175952611e-06
Position 587: 4.588436846753618e-06
Position 3445: 3.739873378783043e-06
Position 3272: 3.4652908106495193e-06
Position 3496: 1.2156687392446206e-06
Position 583: 3.996147380983338e-07
Position 585: 2.8661276387875715e-07
Position 4065: 2.544441311653325e-07
Position 264: 2.1169198269359576e-07
Position 348: 2.022871470147035e-07
Position 3919: 1.4272679749912762e-07
Position 3988: 1.4190966847339225e-07
Position 3459: 1.1380284280766958e-07
Position 3262: 1.095869629948681e-07
Position 674: 9.354874345594563e-08
Position 718: 7.360352185968472e-08
Position 445: 6.695442435094857e-08
Position 379: 6.34128012361788e-08
Position 681: 6.156070646209909e-08
Position 266: 4.492374208227258e-08
Position 208: 3.920178627661475e-08
Position 166: 3.5158773497248107e-09
Position 276: 1.7238955491206589e-09
Position 365: 3.039650319399392e-10
Position 172: 2.0442004902041595e-10
Position 345: 4.367512797387998e-11
Position 363: 2.2293403440873753e-12
Position 184: 2.2050035859326216e-12
