Gene = RGSL1
Position 774: 4.799030277390352e-06
Position 280: 4.729832566618228e-06
Position 985: 4.502699958906205e-06
Position 1108: 3.370589792767834e-06
Position 338: 2.9878132273955905e-06
Position 1197: 1.7509791707713771e-06
Position 1216: 1.6694475557508442e-06
Position 1325: 8.59416686219961e-07
Position 27: 7.252845076194316e-07
Position 898: 3.5274743224386325e-07
Position 640: 2.75371695795844e-07
Position 568: 2.074267166750012e-07
Position 358: 1.4936100896479312e-07
Position 4438: 1.4792085992570514e-07
Position 384: 1.1106578567118865e-07
Position 150: 5.353811540836641e-08
Position 544: 1.2196294437056959e-08
Position 666: 1.0666826084219802e-08
Position 148: 6.277029788545797e-09
Position 495: 1.9358723016253394e-09
Position 165: 8.313719126203088e-10
Position 414: 6.145071928031694e-10
Position 977: 2.849651422846122e-10
Position 350: 2.1981596250491287e-11
Position 572: 7.642641238355312e-12
Position 517: 1.7066194545794083e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 22249: 0.9402616483132775
Position 27554: 0.5680811170011604
Position 3811: 0.5062164947238328
Position 9857: 0.43190560372053993
Position 3308: 0.35493788930564213
Position 8159: 0.2332423916066595
Position 8172: 0.21235257041046962
Position 3291: 0.1720614866867118
Position 8105: 0.16880610154062053
Position 22496: 0.14558677622969904
Position 10477: 0.1236119218068548
Position 215: 0.08599793038739993
Position 304: 0.046198360541219494
Position 3248: 0.03665206918459898
Position 410: 0.033065917589841703
Position 23428: 0.03134290480655843
Position 3227: 0.03103703254863285
Position 3692: 0.02010304209414074
Position 1559: 0.018777225949346697
Position 3326: 0.01754123306710846
Position 10704: 0.01509886293933346
Position 1090: 0.012046246580165693
Position 9642: 0.009220890320610985
Position 17104: 0.008959659184814717
Position 10103: 0.007537698633922507
Position 1062: 0.006679714763563263
Position 358: 0.005040046959923543
Position 12373: 0.004915091133615778
Position 16663: 0.004845129713573158
Position 112: 0.002225658055855165
Position 3847: 0.0020763540722720537
Position 752: 0.0017004513696676255
Position 10218: 0.0016507565101831758
Position 4938: 0.0014163854375842699
Position 13440: 0.0013784749184662843
Position 630: 0.0012434101610175163
Position 1142: 0.0011205161514661378
Position 9164: 0.001007834279881237
Position 8344: 0.0009566464540828886
Position 4768: 0.0008969332422828247
Position 3002: 0.0007841315976484524
Position 3813: 0.000745773274466335
Position 3632: 0.0007136503757797254
Position 229: 0.0006094545295325588
Position 311: 0.0006016139891201219
Position 3518: 0.0005845422384995634
Position 249: 0.0005719773393474884
Position 6175: 0.0005194678065188884
Position 9323: 0.0005179505876708548
Position 4982: 0.0004968701572266511
Position 8511: 0.0004626069603977788
Position 1606: 0.0004529770146556592
Position 414: 0.00040259957957694233
Position 8018: 0.0004007095879488983
Position 4273: 0.0003846476544628539
Position 8814: 0.00028798998864632756
Position 4859: 0.00024237071145245798
Position 4488: 0.0001915523919154272
Position 1440: 0.00015924155536293683
Position 4561: 0.00015767664948433178
Position 6195: 0.00014369465935023363
Position 338: 0.00012567151066294023
Position 4182: 8.83416107524711e-05
Position 513: 8.713190810852051e-05
Position 4105: 8.665049860040176e-05
Position 4351: 8.660017980033706e-05
Position 8855: 8.479471487319196e-05
Position 2331: 7.730198983643838e-05
Position 1284: 7.494119855707786e-05
Position 2925: 7.403102317048111e-05
Position 8368: 7.365737674453898e-05
Position 393: 7.057821088748924e-05
Position 1256: 5.974095606849944e-05
Position 7760: 5.570608556417886e-05
Position 10328: 5.559924541637133e-05
Position 971: 5.397777002292552e-05
Position 4196: 4.727547829193325e-05
Position 3614: 4.5704645975792424e-05
Position 258: 4.493377574258702e-05
Position 1451: 4.450083608575386e-05
Position 4361: 3.008556332705719e-05
Position 3493: 2.8925223326494848e-05
Position 670: 2.547491208522403e-05
Position 6171: 2.425606969691944e-05
Position 3463: 2.2773480052947904e-05
Position 848: 2.1292724765869518e-05
Position 3487: 2.0890094662344693e-05
Position 7614: 2.0346097934142883e-05
Position 4491: 1.8423549749934713e-05
Position 1039: 1.798349676425178e-05
Position 329: 1.6157836562935777e-05
Position 234: 1.5900914450615535e-05
Position 425: 1.4552732629457532e-05
Position 306: 1.4511185406753661e-05
Position 7310: 1.4510577972132983e-05
Position 3899: 6.013086727802551e-06
Position 4082: 5.835454618300253e-06
Position 4290: 4.270069618054682e-06
Position 1300: 5.208356897315985e-07
Position 1259: 5.065052428097384e-07
Position 563: 4.781040868685965e-07
Position 224: 2.994993279655831e-07
Position 127: 2.174341885107927e-07
Position 1227: 1.9118442649312105e-07
Position 792: 1.852382229356191e-07
Position 595: 1.7182786578928503e-07
Position 3652: 1.3904684392518974e-07
Position 773: 1.3783305655561397e-07
Position 1329: 1.3486166592849413e-07
Position 308: 1.280886403439544e-07
Position 1344: 8.21303937948541e-08
Position 1069: 5.8382845954637546e-08
Position 421: 5.7447685931328635e-08
Position 886: 5.2302140934634596e-08
Position 575: 4.8948350970197475e-08
Position 1092: 4.5082773270047e-08
Position 769: 3.4996732195061e-08
Position 933: 2.8183457897837075e-08
Position 269: 1.655680174891844e-08
Position 801: 1.14268046709095e-08
Position 265: 1.0205581172349504e-08
Position 533: 8.532634200819485e-09
Position 430: 7.1015054041240355e-09
Position 787: 3.959359791766476e-09
Position 1417: 2.976849365576643e-09
Position 763: 1.8661367077483957e-09
Position 697: 1.8196207340367937e-09
Position 1155: 3.9025668112473935e-10
Position 263: 3.3517703967283107e-10
Position 273: 2.873813331963932e-10
Position 119: 2.3438285119764684e-10
Position 539: 1.5799980827133278e-10
Position 438: 9.935791780563053e-11
Position 488: 8.947003466279165e-11
Position 448: 7.984737250524518e-11
Position 544: 1.8531009783737843e-11
Position 464: 1.3212577408114395e-11
Position 455: 1.1733825855809887e-11
Position 462: 8.238853686652697e-12
