Gene = PRPF38B
Position 313: 2.818173399675201e-05
Position 3215: 2.7248524101938542e-05
Position 493: 2.372096145495222e-05
Position 282: 2.334028150580883e-05
Position 3871: 2.292810992513211e-05
Position 1003: 2.128239803425685e-05
Position 4465: 1.9189016679172843e-05
Position 397: 1.8427495242289006e-05
Position 3582: 1.7104822970867788e-05
Position 4644: 1.5463133057584262e-05
Position 3101: 1.2478082285515666e-05
Position 902: 1.1564903018664676e-05
Position 633: 1.1307711139044297e-05
Position 960: 1.0240831014910053e-05
Position 684: 9.799909801428385e-06
Position 4590: 9.704474287140361e-06
Position 4012: 8.341919637302518e-06
Position 394: 6.588747198923803e-06
Position 5496: 6.437415451744438e-06
Position 834: 6.375384377837971e-06
Position 183: 6.189125963999456e-06
Position 3803: 5.6716912075178686e-06
Position 329: 5.5538793935846285e-06
Position 427: 5.22766830885382e-06
Position 206: 3.735498605231639e-06
Position 1285: 3.5746431580430387e-06
Position 3673: 2.785088318698607e-06
Position 346: 1.8868624439897994e-06
Position 847: 1.7002340956683593e-06
Position 3540: 1.6445715961803216e-06
Position 3039: 1.5551405076806314e-06
Position 1530: 1.5190052351769183e-06
Position 3574: 1.4009011586448938e-06
Position 2638: 1.2297553718839698e-06
Position 651: 9.672292849170832e-07
Position 349: 8.391818190482243e-07
Position 544: 8.318035057179759e-07
Position 340: 6.891365345187489e-07
Position 816: 6.848895617883506e-07
Position 1069: 6.460589928793846e-07
Position 807: 5.242775908597387e-07
Position 144: 5.051029828190348e-07
Position 818: 3.975959364110716e-07
Position 579: 3.0687920683459436e-07
Position 376: 2.2643086243494747e-07
Position 180: 2.1369510558336384e-07
Position 4165: 2.0920131962055554e-07
Position 1386: 1.9938876577027176e-07
Position 4014: 1.8645330187117607e-07
Position 208: 1.19018430080782e-07
Position 508: 1.1205730053633471e-07
Position 6880: 7.453370432700866e-08
Position 6934: 6.721876767118876e-08
Position 850: 6.207839811097624e-08
Position 613: 5.4855248669528746e-08
Position 352: 5.3547687657304066e-08
Position 212: 4.925556805565376e-08
Position 839: 4.5060506441437617e-08
Position 1082: 3.8519956677371284e-08
Position 1300: 3.4341765730522135e-08
Position 3058: 1.4136683188466155e-08
Position 552: 1.1595066128366821e-08
Position 191: 1.1362852987621977e-08
Position 148: 1.0291716116975024e-08
Position 520: 5.600305227105423e-09
Position 600: 3.888146556164962e-09
Position 841: 2.3185844081721944e-09
Position 502: 1.31921686368956e-09
Position 559: 1.3005056961115438e-09
