Gene = FCER1G
Position 2239: 0.001214148564913959
Position 3412: 0.0011224349802195213
Position 2343: 0.0010051425557587607
Position 3043: 0.0009213598726608449
Position 1315: 0.0008333477927585988
Position 2366: 0.0007980609956341653
Position 1823: 0.0007570504843354166
Position 3272: 0.0007075863772175875
Position 2780: 0.0006951119962838541
Position 3296: 0.0006764606910564002
Position 283: 0.0004885070664524374
Position 2325: 0.0004776750294148149
Position 2708: 0.0004556701326340702
Position 1199: 0.00045418631457740897
Position 2233: 0.00043795208104151705
Position 2122: 0.00043703738768595255
Position 3740: 0.00041286700174605467
Position 1478: 0.0003549831133955893
Position 1538: 0.00034694526560361563
Position 1295: 0.00034515414374927943
Position 3453: 0.0003380782213461681
Position 3367: 0.00031082425617950243
Position 2395: 0.00030084295027536686
Position 340: 0.00028008258357922056
Position 3597: 0.000259498306924975
Position 1813: 0.00020641036888244946
Position 1779: 0.00017338755497243877
Position 1309: 0.0001635430298600178
Position 3018: 0.00016185785494930596
Position 1675: 0.00015676225741936435
Position 3789: 0.00011365813027006187
Position 3525: 0.00010739672651249453
Position 1866: 0.00010372167840104943
Position 1375: 0.00010101307055049558
Position 877: 8.58732636403948e-05
Position 3604: 7.840284942277783e-05
Position 859: 4.61188426827116e-05
Position 1541: 2.454175996178489e-05
Position 316: 2.1072464295023795e-05
Position 2376: 1.5688416242236997e-05
Position 2036: 1.3306401201115948e-05
Position 1605: 1.2861958836492439e-05
Position 1341: 9.308802868925104e-06
Position 414: 9.083674466937634e-06
Position 1973: 8.967166616390267e-06
Position 1367: 8.522676250728955e-06
Position 1164: 7.306315581910678e-06
Position 1786: 6.6349005016713835e-06
Position 1195: 6.311652970921565e-06
Position 230: 5.844328137059197e-06
Position 322: 5.61404569995406e-06
Position 1514: 4.817092230944404e-06
Position 772: 3.3166718719209904e-06
Position 1381: 3.236736064301936e-06
Position 3067: 3.1307844210700275e-06
Position 2950: 2.43747582937906e-06
Position 506: 2.332151363892316e-06
Position 848: 2.2852289623092653e-06
Position 1393: 1.8502796012916829e-06
Position 1330: 1.6068991786203362e-06
Position 397: 1.4469153032282654e-06
Position 618: 3.8794057648741646e-08
Position 1132: 3.331891853839974e-08
Position 691: 2.7447007003516083e-08
Position 950: 2.240906072544466e-08
Position 912: 1.6189132360541982e-08
Position 790: 1.2651565916579962e-08
Position 238: 1.2566585346965243e-08
Position 614: 5.2966763583572634e-09
Position 941: 5.2459296483144435e-09
Position 909: 4.913311233735631e-09
Position 1967: 3.3787150355416598e-09
Position 558: 3.088594492953725e-09
Position 219: 1.6930679311333238e-09
Position 352: 1.658457539803815e-09
Position 734: 6.098220660886232e-10
