Gene = WARS2
Position 11650: 0.00031478325038750447
Position 2227: 0.00029501769322934335
Position 2949: 0.0002894983723069971
Position 15001: 0.00027231478847874774
Position 1447: 0.0002666639582744901
Position 1057: 0.0002573606242827046
Position 3936: 0.00024189766090252865
Position 1823: 0.00022311861880965363
Position 10249: 0.00022192030318518905
Position 3074: 0.00022118346681638282
Position 11363: 0.00020181828581887723
Position 1410: 0.0002016366460242835
Position 1167: 0.0001918960202288336
Position 8016: 0.00019082931959721116
Position 10959: 0.0001823148397791712
Position 1796: 0.00017391789045003412
Position 274: 0.00017112868081604223
Position 2853: 0.00016244678264381432
Position 2654: 0.00014598827875599723
Position 8907: 0.00013803916879837386
Position 10087: 0.00013374311112708442
Position 10595: 0.0001332411537446826
Position 4347: 0.0001326171110035719
Position 5378: 0.00012785124829635316
Position 10983: 0.00012363327488475369
Position 2825: 0.0001228425574024998
Position 6698: 0.00012099873803728467
Position 9913: 0.00011857285761920147
Position 1291: 0.00011128287022681165
Position 1246: 0.00011064666318106385
Position 12801: 0.0001046403586704542
Position 8782: 9.546443717112382e-05
Position 11820: 9.169356671217092e-05
Position 6372: 9.009228422219342e-05
Position 9587: 8.672693543751735e-05
Position 1561: 8.590417637715132e-05
Position 6225: 7.792557803628408e-05
Position 9421: 6.729765644739617e-05
Position 291: 6.703817411131679e-05
Position 9723: 6.519253489815495e-05
Position 4392: 5.666255121113284e-05
Position 5277: 5.368183556107128e-05
Position 573: 4.746835514398373e-05
Position 6375: 3.995291980904702e-05
Position 9694: 3.674374144833853e-05
Position 2409: 3.519729404177195e-05
Position 5888: 3.000436180111105e-05
Position 5419: 2.8672914222405654e-05
Position 9566: 2.5453020583316378e-05
Position 8813: 2.0950292500772983e-05
Position 5304: 2.088900815764596e-05
Position 5507: 1.9565334253188123e-05
Position 5906: 1.4620008895322896e-05
Position 2523: 1.374234691462872e-05
Position 4349: 1.3519874429067475e-05
Position 4389: 1.2968120298051423e-05
Position 5307: 1.2671943094512098e-05
Position 7898: 1.2105322971857234e-05
Position 4461: 1.0598761409085473e-05
Position 7658: 9.624693539780845e-06
Position 6463: 9.047163717658071e-06
Position 5227: 7.547578212760394e-06
Position 4329: 7.493158248700479e-06
Position 6013: 6.959829421847323e-06
Position 4633: 4.786869910597922e-06
Position 5324: 3.595604270131674e-06
Position 7563: 2.4492607153671654e-06
Position 968: 1.988284683707752e-06
Position 279: 1.038153715800422e-06
Position 1948: 9.924410308882957e-07
Position 5230: 9.659245895844287e-07
Position 4846: 8.984176002404165e-07
Position 5001: 8.530570109700834e-07
Position 5310: 6.352690141758649e-07
Position 2346: 5.070116926862194e-07
Position 2863: 4.2746932993213853e-07
Position 1993: 4.1329307869517806e-07
Position 1881: 3.858798673546092e-07
Position 5117: 2.8474880177904034e-07
Position 691: 2.536731046987117e-07
Position 570: 2.206289714533077e-07
Position 2442: 1.9687845710316783e-07
Position 555: 1.9632034200093602e-07
Position 2421: 1.9150604220655112e-07
Position 7911: 1.5711792920517647e-07
Position 1972: 1.2453113076732147e-07
Position 1013: 1.167433825480829e-07
Position 511: 6.7897615506744e-08
Position 939: 6.434881194581427e-08
Position 598: 6.268054066691608e-08
Position 2024: 5.598263315617895e-08
Position 1630: 5.009953548040857e-08
Position 433: 4.389742235425546e-08
Position 1172: 3.85901579803212e-08
Position 1528: 1.1602817994845986e-08
Position 377: 1.0438432457588003e-08
Position 682: 9.384630881313584e-09
Position 4763: 8.240365724472501e-09
Position 4737: 7.1291867244828716e-09
Position 161: 7.124250883867244e-09
Position 435: 2.6247656216220786e-09
Position 581: 1.0025737883124245e-09
Position 921: 8.192190052407897e-10
Position 372: 7.523535421539442e-10
Position 750: 5.101912787079062e-10
Position 449: 4.5155818004593096e-10
Position 887: 3.2658983100028565e-10
Position 1122: 3.1059025417925233e-10
Position 693: 2.6544731789747056e-10
Position 544: 1.7762661500851244e-10
Position 604: 1.5719749480244788e-10
Position 820: 8.798003234567455e-11
Position 594: 7.808757891710415e-11
Position 670: 7.378697887390826e-11
Position 530: 4.219418830374624e-11
Position 672: 1.791326719960997e-11
Position 894: 3.600280116971345e-12
Position 126: 1.0105900219699037e-13
Position 408: 1.898194518372608e-18
