Gene = BLACE
Position 7505: 0.0006751684734834836
Position 3401: 0.0006621130048633838
Position 9364: 0.0006574079739283876
Position 613: 0.000570366592621237
Position 4382: 0.0005692093643567484
Position 1083: 0.0005444699350750578
Position 264: 0.0005205474584833521
Position 6850: 0.00048123059413767783
Position 736: 0.00047657505506952774
Position 8743: 0.0004738192027410053
Position 4342: 0.000380012200838891
Position 8254: 0.0002617619174622968
Position 4355: 0.00013008411398331867
Position 8108: 9.840620886986523e-05
Position 9981: 7.946739561909756e-05
Position 911: 1.465451331390829e-05
Position 1293: 7.952008195157316e-06
Position 1405: 3.0695149600839203e-06
Position 1038: 2.215964174005158e-06
Position 5492: 2.115630736856332e-06
Position 1165: 1.971868654175737e-06
Position 788: 1.6731561250156925e-06
Position 67: 1.1101190360168267e-06
Position 7000: 6.742415202186421e-07
Position 964: 4.94023294085011e-07
Position 1091: 3.0536335029779614e-07
Position 117: 2.1123916270477716e-07
Position 244: 2.044960415008969e-07
Position 45: 1.886976979930821e-07
Position 418: 7.556790500071703e-08
Position 11: 2.4181941002990783e-08
Position 187: 9.442202133634374e-09
Position 195: 8.203794487173267e-09
Position 341: 4.6058916929136225e-09
Position 292: 4.35667250954401e-09
Position 27: 7.234724839053156e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 6388: 0.9339547883289507
Position 7890: 0.7990209452102335
Position 6913: 0.7580475906277535
Position 3977: 0.7193867221125176
Position 4564: 0.5869515219320226
Position 4983: 0.49567549939356376
Position 3488: 0.3654808370561426
Position 9732: 0.35936670005618576
Position 4374: 0.32820455718976127
Position 9667: 0.2706673655486192
Position 4936: 0.26866463891890807
Position 7630: 0.2620258940134571
Position 8144: 0.18989737399400972
Position 10566: 0.14469288354271093
Position 10590: 0.12031550197507758
Position 8360: 0.11895739098942763
Position 3910: 0.09207009269008487
Position 4238: 0.08014048325096515
Position 6849: 0.0766923739830093
Position 4736: 0.06886981285228842
Position 3421: 0.05698410305935474
Position 3281: 0.051734905559367744
Position 9153: 0.04853748922718105
Position 7647: 0.0455716419910104
Position 10521: 0.0439922269027031
Position 4560: 0.039826094028557434
Position 10355: 0.033943939914605314
Position 9978: 0.030972181485662192
Position 7462: 0.030493042444176062
Position 3436: 0.018080008954642762
Position 9905: 0.017091346138681296
Position 9139: 0.016108961398650166
Position 2002: 0.013201184061183048
Position 9163: 0.01228359098096393
Position 5251: 0.011695081715036273
Position 5074: 0.010218782612529485
Position 9670: 0.009567114829070892
Position 2148: 0.009523900541778945
Position 8107: 0.007985048157183698
Position 4957: 0.0073965022287894614
Position 7073: 0.007352250326703503
Position 6534: 0.007279195069892753
Position 6864: 0.006692803898585169
Position 3233: 0.006444374021871537
Position 5025: 0.006403594867821714
Position 3507: 0.006013994438812291
Position 4072: 0.0059317867416163305
Position 10779: 0.005033423985097552
Position 1988: 0.004703128588918283
Position 3691: 0.004677655315938276
Position 10630: 0.004648138453494017
Position 3655: 0.004420721062561186
Position 6371: 0.004343831493414909
Position 10245: 0.004208124924494966
Position 3852: 0.0032419808360516305
Position 3126: 0.0029226604548470794
Position 5449: 0.0028605687543157465
Position 7569: 0.0026870536263166674
Position 7110: 0.0025771629200185787
Position 5203: 0.002503107880526109
Position 4763: 0.002420737638729021
Position 9783: 0.0018528015073405832
Position 7086: 0.0018320044866942085
Position 1579: 0.0016831015080253414
Position 7651: 0.0015960599323462238
Position 5011: 0.0014826554336432299
Position 1624: 0.00142499012534143
Position 2384: 0.0012120535030011412
Position 5049: 0.0011173970556454165
Position 6698: 0.001034824016090005
Position 4816: 0.0009490356549163532
Position 6876: 0.0009467773698911628
Position 284: 0.000882029850529758
Position 4118: 0.0008612948900764918
Position 4208: 0.000839789206236668
Position 5052: 0.0008324927683921125
Position 5720: 0.0007156478134081655
Position 4620: 0.0006951186918040086
Position 3914: 0.0006076237058621323
Position 857: 0.0005204306918440578
Position 1725: 0.0004922919169871901
Position 333: 0.0004573175986404984
Position 1111: 0.0004476470033895598
Position 7041: 0.0004352539880037404
Position 1239: 0.0003987077376528153
Position 984: 0.000279780967958397
Position 2278: 0.00025999416890607553
Position 7140: 0.00025793419630451255
Position 1189: 0.00023324658913018886
Position 3760: 0.00021929865685914343
Position 8059: 0.00019046484331149352
Position 585: 0.00016649229165911346
Position 507: 0.0001417719686711408
Position 236: 0.00013257330490856162
Position 682: 0.00012749628263903533
Position 808: 0.00011845338460336242
Position 760: 0.0001119657506928529
Position 1062: 8.640240430834508e-05
Position 6767: 8.186739213946278e-05
Position 458: 8.049092370448781e-05
Position 7004: 7.982680116742318e-05
Position 2064: 7.58863013345052e-05
Position 3807: 7.440730168883229e-05
Position 633: 5.457943665664006e-05
Position 935: 3.627246075953359e-05
Position 410: 3.3738713606471116e-05
Position 304: 2.603296387571112e-05
Position 6091: 1.088417477715782e-05
Position 5089: 5.182541114473925e-06
Position 8147: 2.8509384073938455e-06
Position 6140: 7.57662798216334e-08
Position 2407: 7.837622480462349e-10
