Gene = EQTN
Position 1794: 0.011533573881801554
Position 8498: 0.011398734075021148
Position 12204: 0.010535062825672173
Position 11436: 0.010068069619742277
Position 10778: 0.009358906578261031
Position 12237: 0.00869489149536498
Position 11731: 0.007997198591297936
Position 6421: 0.007718232589070422
Position 3212: 0.006245972183579145
Position 10799: 0.00616355394035965
Position 3502: 0.005338690291795366
Position 8697: 0.005240831560609272
Position 3579: 0.005178312087515122
Position 1310: 0.00469659233280577
Position 11233: 0.004625287808025606
Position 2104: 0.004219676920781896
Position 7744: 0.004035350721122958
Position 5345: 0.003986249047438213
Position 10107: 0.003754304047952079
Position 5531: 0.0037092746155280043
Position 7352: 0.0035983688887253414
Position 11635: 0.0034834785964453475
Position 9892: 0.0030109888737204823
Position 713: 0.0029346725877998116
Position 12306: 0.0028598861005911212
Position 1005: 0.002850914729200134
Position 8168: 0.0026508280008578967
Position 332: 0.0025993795819459586
Position 5872: 0.002062136073358493
Position 10727: 0.0019012306822788604
Position 689: 0.0018372138846991064
Position 6382: 0.0016638658963116979
Position 11405: 0.0015979724475764239
Position 7829: 0.0015590969801370408
Position 12240: 0.0015144488614197349
Position 12106: 0.0014107770776515655
Position 11202: 0.0012702503125534227
Position 858: 0.0012154782126184397
Position 9667: 0.0012124658978777151
Position 11594: 0.0011259957390699587
Position 9639: 0.001121518296585618
Position 11097: 0.0011128063259724162
Position 2656: 0.001090487296152866
Position 441: 0.0010806063519408974
Position 4870: 0.0009857659550253856
Position 7809: 0.0009440971657204791
Position 10900: 0.000913671735853201
Position 2333: 0.0009080903418574996
Position 11536: 0.0007461758380201705
Position 7778: 0.0007132005655287336
Position 4600: 0.0006811686558018217
Position 249: 0.0006625388755514733
Position 3814: 0.0005731728168707874
Position 11125: 0.0005617578578378144
Position 8673: 0.0005605402204695863
Position 3652: 0.0005518195758372338
Position 2229: 0.0005511437176766227
Position 9572: 0.0005222849780192785
Position 5103: 0.0004869960320893564
Position 838: 0.00047440164808089955
Position 7171: 0.000473574116605468
Position 8216: 0.00045710452367822286
Position 1031: 0.0004570817537051797
Position 5617: 0.0004557704749086942
Position 11128: 0.0004246148401599348
Position 8345: 0.0004218671800192574
Position 8790: 0.0004069976193653318
Position 796: 0.00040171271071514497
Position 8387: 0.0003701395797043568
Position 7467: 0.000345845450168542
Position 2353: 0.0003443688369128436
Position 239: 0.00034100143574322027
Position 11613: 0.0003060259060306378
Position 1672: 0.00028934240312153447
Position 826: 0.0002851156247590068
Position 6418: 0.0002675809600087584
Position 11272: 0.000264677809848199
Position 12266: 0.00022118190426138838
Position 136: 0.0002153983843674384
Position 2954: 0.00020404003993886561
Position 3390: 0.00017928884805901325
Position 5961: 0.00017390778706735045
Position 11294: 0.0001714702738219463
Position 3146: 0.00016349534491620534
Position 2159: 0.00015481602484713317
Position 894: 0.00015394755282709024
Position 1472: 0.00011867108112118684
Position 912: 8.802208238876881e-05
Position 4802: 7.065795444629724e-05
Position 2951: 5.7153472502403516e-05
Position 9733: 5.508441886111782e-05
Position 192: 4.349858001262834e-05
Position 1888: 3.723617271695729e-05
Position 448: 3.388314428096466e-05
Position 1475: 3.2851823762335364e-05
Position 492: 2.968400673733453e-05
Position 8052: 2.9358800827320675e-05
Position 1334: 2.9236245871029956e-05
Position 7986: 2.895541091161635e-05
Position 7137: 2.8696795660056847e-05
Position 274: 2.7817831679830657e-05
Position 195: 1.0477766520297325e-05
Position 133: 8.824213990228644e-06
Position 252: 6.537507722294231e-06
Position 159: 4.8088929936589935e-06
Position 349: 4.5719283113475005e-06
Position 336: 4.238412084380202e-06
Position 514: 4.0596328296520955e-06
Position 146: 1.9846932293240665e-06
Position 2565: 1.2716644870362308e-06
Position 729: 1.2185370327677919e-06
Position 1228: 1.0187542179869039e-06
Position 1084: 8.17579096213825e-07
Position 7658: 7.847946108249036e-07
Position 117: 7.805826553092604e-07
Position 1316: 6.217734447726682e-07
Position 2974: 5.940264611424214e-07
Position 8406: 4.801471533323049e-07
Position 588: 4.12741161261484e-07
Position 460: 3.2458942864717405e-07
Position 355: 2.998111191232055e-07
Position 2454: 2.8692303768856005e-07
Position 937: 1.3065185927461916e-07
Position 342: 5.990658829353916e-08
Position 346: 4.223025613815588e-08
Position 453: 3.7300094609331607e-08
Position 778: 3.623808860665461e-08
Position 898: 1.7778795760179387e-08
Position 168: 1.3032144989075153e-08
Position 166: 8.007273379878836e-09
Position 200: 7.756367960570679e-09
Position 203: 6.719403069114366e-09
Position 164: 6.6195830225499975e-09
Position 540: 5.355556901466482e-10
Position 547: 1.2940823163082108e-10
Position 564: 9.511544520969595e-11
Position 531: 9.372840183053956e-11
