Gene = RP11-574F21.3
Position 1007: 0.0011740902131466835
Position 4015: 0.0010815939197143189
Position 619: 0.0009200454215459126
Position 7231: 0.0009044638194381322
Position 5379: 0.0008723180990500112
Position 4058: 0.000805271945896301
Position 2264: 0.000728928208757668
Position 2056: 0.0007272150842518755
Position 2871: 0.0006939804292301517
Position 4931: 0.0006909756920722033
Position 3223: 0.0006708787140410667
Position 2087: 0.0006451585605050768
Position 1076: 0.0006408486291673308
Position 3687: 0.0006084969968328946
Position 7438: 0.0005920970299614261
Position 1031: 0.0005762242676734197
Position 3076: 0.0005523065990858207
Position 995: 0.0005166356547593353
Position 839: 0.0004802305643007031
Position 4901: 0.0004668503733937453
Position 891: 0.00042830762417106553
Position 2651: 0.0004200696728309687
Position 2937: 0.00039805242567511254
Position 586: 0.00036911844584426346
Position 3637: 0.00035811726282187497
Position 2951: 0.0003575793303583042
Position 643: 0.00034902839414836155
Position 1622: 0.0003382002913767477
Position 3037: 0.0003188904583564992
Position 2892: 0.0003146098945459046
Position 3227: 0.00029159945291773475
Position 2471: 0.00028539310458285756
Position 5757: 0.0002803502224514206
Position 2413: 0.00027651453714102415
Position 1015: 0.00026850875432271376
Position 1040: 0.00026477027069957403
Position 2269: 0.000254702533910412
Position 781: 0.00025137777268185795
Position 688: 0.00024928397890558175
Position 3027: 0.0002478570413027276
Position 2293: 0.0002449867146680824
Position 790: 0.0002412997924950775
Position 3639: 0.00023058251969195948
Position 2869: 0.00021553920221372168
Position 795: 0.00018712024824580126
Position 1218: 0.00016990194421910993
Position 3920: 0.0001682301332894879
Position 5610: 0.0001649295913004064
Position 1576: 0.00015562844421386415
Position 2513: 0.00013204777154690128
Position 5146: 0.0001272827944454911
Position 534: 0.00012364753787014125
Position 288: 9.87198238674771e-05
Position 3601: 9.83583909511355e-05
Position 1304: 9.53080720953962e-05
Position 2003: 8.741456509090884e-05
Position 2713: 7.970932015712087e-05
Position 5057: 6.956882537426741e-05
Position 1938: 6.748144714471542e-05
Position 843: 6.076268139202381e-05
Position 2502: 5.540721728211244e-05
Position 4770: 5.2309193177728313e-05
Position 6009: 5.1858030569672896e-05
Position 729: 3.690086535682885e-05
Position 5152: 3.427628373283193e-05
Position 910: 3.339729120283726e-05
Position 5604: 3.325938350033249e-05
Position 2889: 3.287702673156583e-05
Position 3571: 3.2856735738344846e-05
Position 5291: 1.7231555394958883e-05
Position 1200: 1.632774247133086e-05
Position 1176: 1.2823326822854726e-05
Position 3363: 1.2656423924139708e-05
Position 1272: 1.2432852560119486e-05
Position 932: 1.2164587601968297e-05
Position 569: 8.04461905348922e-06
Position 762: 7.548729435068414e-06
Position 2453: 4.059770393031371e-06
Position 3882: 2.7273394370590593e-06
Position 2771: 1.2007250552117804e-06
Position 1856: 8.555999705910927e-07
Position 5312: 6.594763822038406e-07
Position 5060: 5.839372556128932e-07
Position 261: 3.4617785563139905e-07
Position 182: 2.1930052511758584e-07
Position 516: 1.2403397653837676e-07
Position 829: 1.0343650578231905e-07
Position 424: 7.469732612484834e-08
Position 463: 7.053610014894899e-08
Position 669: 5.862055132434176e-08
Position 371: 3.587583184686103e-08
Position 385: 3.3184056277771074e-08
Position 139: 3.167807341159535e-08
Position 797: 1.902786490716913e-08
Position 915: 1.900766673042501e-08
Position 214: 1.806223003316258e-08
Position 875: 1.782312065409449e-08
Position 382: 1.66789456346238e-08
Position 627: 1.3229916904050869e-08
Position 362: 1.1092794239919292e-08
Position 156: 4.965227026284441e-09
Position 201: 4.627773788015738e-09
Position 199: 2.097842746784093e-09
Position 166: 1.354749326776987e-09
Position 388: 9.750650980322857e-10
Position 391: 4.3283345447772636e-10
Position 171: 2.0004291983622454e-10
Position 269: 8.144368434938459e-11
Position 394: 3.222965494834066e-11
