Gene = RP11-385J1.3
Position 7167: 0.0005872615066917404
Position 3880: 0.0005292878777761281
Position 4624: 0.0005259436469348887
Position 5560: 0.0004858676599085614
Position 2530: 0.00037245950129484695
Position 797: 0.0003690785922306627
Position 971: 0.0003676813609325764
Position 3696: 0.0003263787524736789
Position 16542: 0.0002752283972004236
Position 5458: 0.0002678154961457903
Position 1128: 0.0002664026479484192
Position 550: 0.00024224686929765702
Position 16481: 0.00021128120398838408
Position 370: 0.0001837449489619393
Position 3698: 0.00016672982106975953
Position 869: 0.00015698966498148913
Position 12534: 0.00013620866359874057
Position 12550: 0.00012898940168098468
Position 2649: 0.00010282283184583166
Position 3407: 9.31434861040788e-05
Position 1131: 8.908276812188013e-05
Position 11311: 7.432659559310632e-05
Position 1022: 7.40577850478015e-05
Position 519: 6.95056979975059e-05
Position 11120: 6.869833707521793e-05
Position 12503: 6.679323264022555e-05
Position 2690: 6.217919106068744e-05
Position 5033: 4.0523632343839005e-05
Position 1150: 3.999828124884011e-05
Position 980: 3.548518395658465e-05
Position 2874: 3.482911671022743e-05
Position 9747: 3.1248685226449444e-05
Position 2693: 3.076783914113895e-05
Position 1944: 3.029120792313477e-05
Position 2079: 3.017155570091976e-05
Position 2348: 2.9699365096984835e-05
Position 923: 2.925527634135212e-05
Position 11361: 2.5929253501593142e-05
Position 8422: 2.559452780179009e-05
Position 1186: 2.3346582735100984e-05
Position 9710: 2.220656410177855e-05
Position 2995: 2.0844093282807093e-05
Position 2601: 2.0835690910077952e-05
Position 2026: 2.0680483918326535e-05
Position 1916: 1.699373990465759e-05
Position 2719: 1.628680552045307e-05
Position 3453: 1.5209264933142113e-05
Position 3979: 1.5150366109942673e-05
Position 593: 1.4491005329033195e-05
Position 2532: 1.3907058556210114e-05
Position 987: 1.3620940872784316e-05
Position 4551: 7.720533584306412e-06
Position 2472: 7.3419036598606335e-06
Position 2782: 6.236370093519635e-06
Position 1029: 5.264843595247195e-06
Position 1134: 4.608639921004366e-06
Position 4967: 4.53171521427528e-06
Position 670: 4.2968378749189546e-06
Position 823: 4.034510139777124e-06
Position 690: 4.023979087526216e-06
Position 1058: 3.5779162755319277e-06
Position 1842: 3.522712568201318e-06
Position 1026: 3.360416245682573e-06
Position 693: 3.3594061864845987e-06
Position 1805: 3.0228663770565977e-06
Position 7343: 2.7671151739492804e-06
Position 829: 2.6433635767508168e-06
Position 376: 2.4846346981412717e-06
Position 723: 2.374410731123183e-06
Position 1649: 2.2701933059850282e-06
Position 878: 2.0824906802098296e-06
Position 6901: 2.0540479226868143e-06
Position 636: 1.9842252330124877e-06
Position 2233: 1.5763315655389913e-06
Position 6561: 1.3929221924472745e-06
Position 72: 1.3499003204746619e-06
Position 5992: 1.1524407782607634e-06
Position 6400: 1.0218776654676455e-06
Position 5255: 9.765603938071183e-07
Position 1287: 6.955609896108632e-07
Position 167: 6.626025123182887e-07
Position 4270: 5.907408498410349e-07
Position 1551: 2.941339824735972e-07
Position 2194: 2.8899987714952496e-07
Position 77: 1.3677706030124784e-07
Position 1259: 9.611902082771817e-08
Position 1290: 7.88140100522033e-08
Position 414: 5.8277551194313395e-08
Position 1060: 5.5165368418079696e-08
Position 402: 4.955767180847972e-08
Position 424: 4.776156291690324e-08
Position 575: 4.699476044958837e-08
Position 458: 4.698870280970356e-08
Position 1203: 4.692897585580712e-08
Position 997: 4.4600161669428956e-08
Position 388: 3.530163273191145e-08
Position 934: 3.407072724401068e-08
Position 728: 2.964296816286787e-08
Position 421: 2.7136285008636504e-08
Position 174: 2.4842207916636505e-08
Position 171: 2.44483547708367e-08
Position 1455: 1.549936837929541e-08
Position 1508: 1.2876958427695862e-08
Position 500: 5.217025009285988e-09
Position 464: 2.0469135569831094e-09
Position 1331: 1.8370227371140793e-09
Position 242: 1.4046314280536805e-09
Position 989: 6.654052248479999e-11
Position 85: 4.3860802642189406e-11
Position 212: 2.708588111840825e-11
Position 187: 1.190094207126143e-11
Position 469: 6.204315795904282e-12
Position 605: 5.246650082326194e-12
Position 309: 3.706080328666266e-13
Position 292: 2.350214963974098e-13
Position 190: 1.4754545730382534e-13
Position 178: 9.957842604533306e-14
Position 278: 9.935872696667821e-14
Position 219: 3.8961492443063956e-14
Position 298: 1.639623241752673e-14
Position 275: 5.116242681574849e-15
Position 295: 1.1771158189097984e-15
