Gene = PIK3R4
Position 154: 3.637631480972795e-05
Position 1565: 3.0501363676038006e-05
Position 229: 2.6082063078192882e-05
Position 1656: 2.4411480661472535e-05
Position 12: 1.8619017835213357e-05
Position 1434: 1.8519527593271023e-05
Position 24167: 1.3766624021743688e-05
Position 27: 1.3451716267052999e-05
Position 1459: 9.12707022533752e-06
Position 1360: 7.930237596802918e-06
Position 524: 7.4597126520036825e-06
Position 198: 7.030876675348528e-06
Position 538: 4.321116079098067e-06
Position 59: 3.997694160522702e-06
Position 916: 2.3601578134843593e-06
Position 34: 1.217125099610816e-06
Position 650: 9.396032192558645e-07
Position 725: 7.324643246126654e-07
Position 248: 3.2062674024363877e-07
Position 453: 2.9591589287446257e-07
Position 544: 2.3547919116822833e-07
Position 579: 1.4789760689582325e-07
Position 66: 1.2057249876486118e-07
Position 327: 1.1810785459958843e-07
Position 400: 1.1221087080569105e-07
Position 550: 7.789455157276737e-08
Position 304: 6.051249756663986e-08
Position 468: 5.087785289110568e-08
Position 64: 3.6884806579142565e-08
Position 264: 2.49549137117226e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 23241: 0.9966823491441744
Position 22997: 0.9016149741239936
Position 28294: 0.8953872986355516
Position 10001: 0.8376182224931481
Position 42940: 0.8228003813350944
Position 13108: 0.8098518183818126
Position 16386: 0.7455076268589154
Position 10248: 0.5336491613187802
Position 38336: 0.5178614114872093
Position 15094: 0.4457724232304512
Position 5525: 0.41868064422705786
Position 6106: 0.3879389093719888
Position 2280: 0.34845395140590196
Position 316: 0.3339413194360557
Position 18144: 0.31876749197543935
Position 2949: 0.29954610733566445
Position 17961: 0.2702025848563929
Position 368: 0.2588203629984813
Position 17464: 0.24634500685454128
Position 10826: 0.21210336182886094
Position 41057: 0.20740939813184203
Position 10804: 0.1949997255654826
Position 47088: 0.18945156782305822
Position 13126: 0.1698670192593231
Position 13428: 0.16802475048172666
Position 43201: 0.1636557443957798
Position 18396: 0.16011791685655388
Position 4510: 0.15748705359628548
Position 15113: 0.1538226161361544
Position 2900: 0.1483118628605894
Position 44191: 0.13295759963483345
Position 3196: 0.1302952301268986
Position 44122: 0.12259547385622836
Position 2139: 0.11654863168799395
Position 30229: 0.09149828730699959
Position 2142: 0.09042728563335972
Position 2878: 0.08911052938959038
Position 2003: 0.08524099163799734
Position 8985: 0.07882086230186944
Position 45326: 0.06960284545019396
Position 15324: 0.069010733329728
Position 24518: 0.04851342229563958
Position 388: 0.04271355059063447
Position 3920: 0.03743964287582058
Position 45701: 0.0349285411901423
Position 3202: 0.030137302249171036
Position 3028: 0.030114129449785268
Position 14422: 0.028093840132811437
Position 4556: 0.027729215328280384
Position 2863: 0.02660080227421905
Position 14585: 0.026279486469079516
Position 336: 0.025071211241663494
Position 13519: 0.024885522184913647
Position 17937: 0.02203062990040143
Position 24773: 0.021522279838390997
Position 1564: 0.02148715779570127
Position 2653: 0.021452503346422496
Position 28155: 0.02073250359602413
Position 13484: 0.016783699463908716
Position 4712: 0.015647482123079922
Position 2462: 0.015486043958057206
Position 2116: 0.013786590665779433
Position 3873: 0.013530728923740009
Position 17976: 0.009501786694556622
Position 24791: 0.00945452954328929
Position 24348: 0.009146333657580202
Position 30303: 0.00872838885203251
Position 25322: 0.008661482188546734
Position 17419: 0.008041892219397313
Position 27235: 0.007766163021819805
Position 6102: 0.007563746006644652
Position 27566: 0.0070961765007642895
Position 23623: 0.006479492122678276
Position 28354: 0.006007193579509968
Position 808: 0.0056096023713910256
Position 23597: 0.005234762791772364
Position 24564: 0.005114505974178948
Position 1874: 0.004854830959583501
Position 30106: 0.0047598195347368505
Position 30129: 0.004479753603503537
Position 285: 0.0041636310732845825
Position 3262: 0.003962249407276533
Position 4468: 0.003520432287223915
Position 10427: 0.003443529810311037
Position 605: 0.0034044893690824774
Position 23203: 0.0033163434888652276
Position 392: 0.0031779593070820488
Position 28249: 0.0031630345325307295
Position 2247: 0.0030567713788658512
Position 450: 0.0030414375271789473
Position 304: 0.0030357922231999163
Position 30265: 0.0027047179826306653
Position 6126: 0.0027007590276208514
Position 30349: 0.002606412739353493
Position 28576: 0.0025437270079109475
Position 23473: 0.0024954931935111543
Position 34912: 0.002413412123151165
Position 32664: 0.002097958772014485
Position 24367: 0.0020441378162098013
Position 23440: 0.0020346901235347645
Position 30156: 0.0019985605627007227
Position 403: 0.0017428762346215097
Position 36868: 0.0016603721997182548
Position 1126: 0.0012525340515693825
Position 23938: 0.0011815711867862318
Position 25372: 0.0011362290111965809
Position 35824: 0.0010429714571558253
Position 4410: 0.0009014334368750099
Position 1646: 0.0008299359918815551
Position 1784: 0.0007725509639900164
Position 836: 0.0007597330874656951
Position 970: 0.000648429954485301
Position 31934: 0.0005910984090518698
Position 29232: 0.0005900888524088406
Position 663: 0.0005541927245432656
Position 29004: 0.000545834349335485
Position 28536: 0.0005319619592114592
Position 1918: 0.0005227917790989892
Position 29305: 0.0005160293391236146
Position 1183: 0.0004953564260763041
Position 24490: 0.00045631513939353247
Position 24008: 0.00041822618283660345
Position 973: 0.00041670602934354065
Position 1728: 0.00040627094056547465
Position 23941: 0.0004028426239141388
Position 1051: 0.0003788928117824721
Position 29646: 0.0003691506065599676
Position 29701: 0.0003665235799372056
Position 649: 0.00032975092027658364
Position 33247: 0.00032283491679253
Position 1659: 0.00031792665832123493
Position 293: 0.0003171847676764504
Position 29760: 0.00028844155655671636
Position 29482: 0.0002786822404222672
Position 25495: 0.00026150790072701236
Position 29270: 0.00024815254315264056
Position 2589: 0.00022726944605067187
Position 1000: 0.0002157675919407283
Position 453: 0.0002107130492925335
Position 28555: 0.000205880654855902
Position 28834: 0.00018281477647825116
Position 510: 0.00017578390520511187
Position 25096: 0.00016844186523777224
Position 1807: 0.00016628869690296953
Position 1856: 0.00015736256670534818
Position 28912: 0.00015332419160974121
Position 31000: 0.00012238888575799125
Position 24314: 0.00012112407900718361
Position 30529: 0.00011499471102902612
Position 1065: 0.00010377357473460292
Position 32068: 9.548536121327771e-05
Position 504: 9.335200663152218e-05
Position 26898: 8.836675474037686e-05
Position 1301: 8.731935318191829e-05
Position 27693: 8.374351848156245e-05
Position 26343: 6.701691680405572e-05
Position 23793: 6.553950388400094e-05
Position 1277: 4.7112499736875774e-05
Position 690: 4.303682435733944e-05
Position 1622: 3.821655457705932e-05
Position 27688: 3.466909298753949e-05
Position 25819: 3.410744337520669e-05
Position 534: 3.099374201112666e-05
Position 23773: 3.086148423158916e-05
Position 27067: 2.6538956946277037e-05
Position 1413: 2.5991155865947067e-05
Position 609: 2.4224852658998204e-05
Position 24445: 1.95968333993477e-05
Position 26082: 1.917921969471427e-05
Position 26303: 1.831526463636467e-05
Position 26137: 1.6248373669488768e-05
Position 23967: 1.530865900699237e-05
Position 1878: 1.2326559247955315e-05
Position 24923: 1.1943366075577062e-05
Position 26149: 7.568928304394083e-06
Position 1674: 5.966913472347055e-06
Position 1589: 5.736712652043881e-06
Position 1392: 4.5102078100909245e-06
Position 2013: 3.7896060137248114e-06
Position 295: 1.6461758791504507e-06
Position 24032: 1.3191414196229627e-06
Position 1089: 4.815801460174336e-07
Position 130: 2.627319371640231e-07
Position 262: 1.254963870149426e-07
Position 211: 1.1445695811619275e-07
Position 206: 1.126162158952984e-07
Position 668: 9.203064539504429e-08
Position 586: 6.510294909467885e-08
Position 583: 3.7580490911665095e-08
Position 475: 3.523368914389916e-08
Position 893: 9.767303183932511e-09
Position 159: 8.484278526761668e-09
Position 139: 3.200829720828194e-10
Position 142: 2.874634598241558e-10
Position 172: 5.5719023768675137e-11
