Gene = KNG1
Position 1840: 0.0001690713496589283
Position 2858: 0.00016579022680115207
Position 8148: 0.00015163212251816517
Position 2014: 0.00013942907316494754
Position 1915: 0.0001355042738558898
Position 1450: 0.0001277561044637602
Position 2102: 0.00012324570691974157
Position 1860: 0.00012177861225567742
Position 3793: 0.00011557373346059876
Position 5405: 0.00011212480256992364
Position 1887: 0.00010718686646196937
Position 3282: 9.684937694111642e-05
Position 1975: 9.182380077671666e-05
Position 2395: 9.151033528228641e-05
Position 1561: 7.883025834888207e-05
Position 425: 7.592596582207721e-05
Position 5352: 7.037114804148202e-05
Position 1262: 6.814691889973813e-05
Position 1955: 6.722433664207403e-05
Position 3950: 6.513438504453367e-05
Position 1489: 5.091142141830356e-05
Position 259: 5.0907420641522786e-05
Position 190: 4.4400126179766304e-05
Position 2650: 4.4346729224320236e-05
Position 44: 3.4560123445940184e-05
Position 5889: 2.3511673999726076e-05
Position 135: 2.033710702446186e-05
Position 7964: 1.0775550343975318e-05
Position 2829: 7.5416001974149594e-06
Position 6229: 6.548620522185296e-06
Position 61: 5.427280723934645e-06
Position 6169: 4.7904893957422904e-06
Position 5476: 3.5859842873224556e-06
Position 1523: 3.5740771365573463e-06
Position 112: 3.404878804613766e-06
Position 5469: 3.148025954659516e-06
Position 1535: 1.7372393695171564e-06
Position 2918: 1.2671296224389392e-06
Position 3191: 7.513101960551007e-07
Position 36: 7.473499475524087e-07
Position 34: 2.588527222517848e-07
Position 1315: 9.182194027778289e-08
Position 466: 2.918008955099973e-08
Position 313: 2.736092718925666e-08
Position 429: 2.2280760293779606e-08
Position 332: 3.08621304804351e-09
Position 1166: 1.621111474212933e-09
Position 1299: 1.0714744914940282e-09
Position 5369: 3.37167933248588e-10
Position 5343: 2.106416245904027e-10
Position 488: 4.487897868000173e-11
Position 1228: 2.3374184691855536e-11
Position 1241: 2.1238457625127053e-11
Position 375: 1.261936931496936e-11
Position 403: 6.659022165210298e-12
Position 473: 2.818644033998091e-12
Position 475: 1.0436123681056291e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 5160: 0.9927283077626778
Position 21822: 0.9900258825304925
Position 14268: 0.9893739515324179
Position 2828: 0.9258898893490923
Position 25123: 0.8572889791847718
Position 301: 0.8139753655333111
Position 24812: 0.7233012598661489
Position 15225: 0.720590558207989
Position 24245: 0.7114225721900488
Position 7811: 0.6277035809549512
Position 23120: 0.5239555956883425
Position 9960: 0.48932846742592
Position 22051: 0.37317328156232776
Position 5437: 0.33942625125581033
Position 14477: 0.293718544538749
Position 5533: 0.23824212786167365
Position 14525: 0.19559045022262472
Position 9910: 0.18069496047622552
Position 7832: 0.16601295093682017
Position 6925: 0.1524064730415928
Position 15524: 0.12419808749651134
Position 3908: 0.11752628718600103
Position 20724: 0.10315420697137512
Position 10708: 0.08576649880882062
Position 1830: 0.0703217129942914
Position 5633: 0.06620151804544985
Position 7876: 0.0661748896946509
Position 5476: 0.057542094265467296
Position 3106: 0.05601661879714996
Position 15274: 0.04325265015484089
Position 6984: 0.03465842359986481
Position 2858: 0.0329729703901887
Position 25838: 0.03283363699782952
Position 25279: 0.03276695230346758
Position 6109: 0.026682273988609003
Position 8088: 0.02631028675516637
Position 26428: 0.026299321584655116
Position 23746: 0.024234928841863963
Position 14536: 0.02311293872393982
Position 7228: 0.021580304787394537
Position 26330: 0.021435037889481024
Position 26141: 0.02032786003973774
Position 25095: 0.01820642270228082
Position 3315: 0.01733857100513656
Position 14726: 0.01556255988360611
Position 26188: 0.013976081271659165
Position 16444: 0.013921351543404136
Position 13972: 0.01375359522660564
Position 24855: 0.013604892187482823
Position 18694: 0.013448080871897536
Position 13999: 0.012968331536708632
Position 6078: 0.01279425074901428
Position 6403: 0.009892165213300328
Position 6815: 0.00972386212857146
Position 372: 0.00925588695749571
Position 14645: 0.009118314676584739
Position 14461: 0.008873890558675915
Position 9729: 0.00847600893335387
Position 2792: 0.007544513194799824
Position 6894: 0.006804093966126114
Position 14555: 0.006708608233237289
Position 16420: 0.0066990352723144955
Position 23171: 0.006663951519789567
Position 1550: 0.006392874115522766
Position 14698: 0.0062824048328274365
Position 16325: 0.0062761867538729576
Position 26053: 0.006260861911188962
Position 24896: 0.005910338188426408
Position 5537: 0.005863350598195975
Position 15292: 0.00576313344141491
Position 2771: 0.005689377139796331
Position 25494: 0.00558319619443415
Position 4315: 0.0055721384294987715
Position 7748: 0.00535700843799017
Position 6162: 0.005221869827835752
Position 4065: 0.005123478140504869
Position 23035: 0.005044896074695045
Position 3070: 0.004756792208601078
Position 23413: 0.004696385312249847
Position 23378: 0.00466193080227346
Position 2732: 0.004600569427079526
Position 8093: 0.004489949566995342
Position 5339: 0.004427959459145061
Position 14334: 0.0043789964236218525
Position 3110: 0.0038777624008910195
Position 9631: 0.0038511143816230163
Position 1512: 0.003751167238789559
Position 16253: 0.003422298566538548
Position 23250: 0.003262122027490904
Position 24200: 0.0031729565588580195
Position 323: 0.003172843714171954
Position 24866: 0.0031434908277486366
Position 5496: 0.0030805872976181824
Position 21863: 0.0030551441073112693
Position 7616: 0.003048604003637534
Position 2992: 0.0029755257411217023
Position 14429: 0.002955926333657187
Position 7159: 0.002945673942435491
Position 14483: 0.0029218916061018963
Position 1722: 0.0029026008828376354
Position 5078: 0.0028974543466607984
Position 15539: 0.0028583391147740996
Position 25292: 0.0027691753063330956
Position 1799: 0.002649016021138904
Position 25880: 0.002634803677977064
Position 22824: 0.0025666410307913024
Position 1561: 0.0024217609810159827
Position 10747: 0.0024050232171880016
Position 14124: 0.0023561766182227935
Position 6051: 0.002338608131131566
Position 18846: 0.0022170997573892105
Position 3010: 0.002211654197503388
Position 25453: 0.0021399799078945145
Position 26088: 0.0020790904298266057
Position 1410: 0.0020242280139657087
Position 15254: 0.0019927663643183077
Position 6013: 0.001944468665654546
Position 15368: 0.0017878708048002622
Position 26066: 0.001660049809126954
Position 6933: 0.001659757981170885
Position 332: 0.0016454400730554963
Position 2557: 0.001594045408309582
Position 25061: 0.0015260048661869528
Position 14287: 0.0014011241128356604
Position 2713: 0.0013498621625759192
Position 7816: 0.001308951686198561
Position 26470: 0.001224910920868945
Position 6870: 0.0012196001168435701
Position 5595: 0.00121652285010921
Position 24933: 0.0011672985596547089
Position 102: 0.001153024079893314
Position 22958: 0.0011415514139562226
Position 15162: 0.0010786851910786356
Position 22912: 0.0010753302656617604
Position 1719: 0.0008958168995383224
Position 4124: 0.000859459497160977
Position 3835: 0.0007702234650708377
Position 1565: 0.000760576787091025
Position 10045: 0.0007353247550270076
Position 22842: 0.0007164847145229108
Position 1599: 0.0007162371424211802
Position 1257: 0.0006464237411560661
Position 1703: 0.0005862816727334664
Position 7283: 0.000535683529929504
Position 2893: 0.0005321435789960565
Position 1596: 0.0005040154826220082
Position 5666: 0.00046975887425106355
Position 1835: 0.00045148371897116036
Position 392: 0.0004478734765943563
Position 8116: 0.00041273035541238825
Position 15610: 0.0004095977860256101
Position 2870: 0.0003958342410188036
Position 3287: 0.0003894292304989499
Position 1261: 0.00037306657505237705
Position 22156: 0.0003624039688278178
Position 4536: 0.00033892816565600406
Position 22423: 0.00033551182888149657
Position 6215: 0.0003226080126966511
Position 2693: 0.0002975061853612572
Position 4431: 0.0002939764599344658
Position 5126: 0.00029288624502398414
Position 4288: 0.00028007612739737545
Position 4006: 0.00027995858276421863
Position 2738: 0.0002748262579348932
Position 26561: 0.00026678768106340055
Position 3839: 0.00026587817043754043
Position 5805: 0.0002549148681660589
Position 14705: 0.00024289584574378997
Position 14041: 0.00024143546999072228
Position 3348: 0.0002375172423707899
Position 1761: 0.000235046759963106
Position 7056: 0.00023414878003447077
Position 6559: 0.0002323791733469666
Position 313: 0.00021174791076973397
Position 2101: 0.00020993573441287352
Position 359: 0.0001960826879705445
Position 22056: 0.00017573197576130023
Position 5752: 0.00016985323727633755
Position 22345: 0.00016764885422385013
Position 123: 0.0001433740897114368
Position 1737: 0.00013535914691117603
Position 3696: 9.575823317683778e-05
Position 3164: 9.423152750052113e-05
Position 2808: 9.340240400332447e-05
Position 2134: 9.121373432158041e-05
Position 1775: 8.259972431645366e-05
Position 15029: 8.180236404334977e-05
Position 21622: 7.935035237585807e-05
Position 3865: 7.885183875898399e-05
Position 22379: 7.884896600807219e-05
Position 554: 7.799084663302305e-05
Position 14541: 7.421924341323307e-05
Position 1472: 7.164322841235621e-05
Position 3174: 6.722474346016383e-05
Position 1516: 6.655104927117267e-05
Position 3149: 6.594798144344494e-05
Position 2216: 6.211090313825328e-05
Position 155: 5.99563210448445e-05
Position 15573: 5.711867258021022e-05
Position 5367: 5.669431805878026e-05
Position 1995: 5.5728761292031e-05
Position 1616: 4.642625778051261e-05
Position 6562: 4.500256543029296e-05
Position 2537: 4.2748021573617484e-05
Position 5341: 3.802932529731226e-05
Position 403: 3.652702086867347e-05
Position 2521: 3.476143018289413e-05
Position 1870: 2.3599521721049045e-05
Position 1602: 2.3308660617822972e-05
Position 1955: 2.1720308635185655e-05
Position 5938: 2.1138151198581687e-05
Position 5486: 2.0216960873477398e-05
Position 1680: 1.9242471248322733e-05
Position 6613: 1.8784830834900426e-05
Position 2909: 1.864107821338135e-05
Position 120: 1.81703149344704e-05
Position 1519: 1.762213466662175e-05
Position 2151: 1.6701976847621657e-05
Position 5132: 1.6638360055651078e-05
Position 13904: 1.647705950330276e-05
Position 1446: 1.531776052686087e-05
Position 23280: 1.5002224037300986e-05
Position 1902: 1.4452174621272413e-05
Position 1477: 1.3805863993910574e-05
Position 7036: 1.2413424540203071e-05
Position 1178: 1.1281750962770158e-05
Position 1481: 1.1031098239427225e-05
Position 1650: 1.0173059736107439e-05
Position 1474: 9.790565629488608e-06
Position 1424: 8.68899411054006e-06
Position 3699: 6.831092283807806e-06
Position 5762: 6.657398581911884e-06
Position 3538: 6.421956912030411e-06
Position 5638: 5.9949432526548485e-06
Position 110: 4.820057616789151e-06
Position 3326: 3.6714574410921127e-06
Position 23094: 3.5146551334216722e-06
Position 3558: 3.48562996100566e-06
Position 3608: 3.423065398959792e-06
Position 3126: 2.4271803096710384e-06
Position 151: 2.272328755428718e-06
Position 5414: 2.208427788546817e-06
Position 4956: 2.0921744231800404e-06
Position 5395: 1.8321658071303912e-06
Position 5226: 1.6750940626234824e-06
Position 1282: 1.5394872166597093e-06
Position 5322: 1.4313307375265233e-06
Position 3199: 1.1794733668711705e-06
Position 3075: 1.1562356392934893e-06
Position 6000: 8.05337438569536e-07
Position 135: 7.471400175009594e-07
Position 157: 7.108816108630694e-07
Position 1488: 7.005915303491742e-07
Position 242: 6.921376052228977e-07
Position 5934: 6.222688424137692e-07
Position 144: 6.128109442232526e-07
Position 2643: 5.911237311548937e-07
Position 338: 4.294278395288004e-07
Position 3790: 3.577640379954195e-07
Position 450: 3.3797534827493406e-07
Position 4110: 2.895623973650901e-07
Position 2591: 2.0127729910231246e-07
Position 425: 1.1816452202514939e-07
Position 1336: 1.0147298904673057e-07
Position 263: 8.899616452863726e-08
Position 1207: 8.652755841333781e-08
Position 1318: 5.939454668245613e-08
Position 1203: 5.7582307392980824e-08
Position 1632: 5.674023997142766e-08
Position 3862: 5.177858390128622e-08
Position 1239: 3.91947240380123e-08
Position 162: 2.1834633111223975e-08
Position 200: 1.7975977909984645e-08
Position 249: 1.063837812474993e-08
Position 159: 5.90809920663573e-09
Position 415: 5.409806704248472e-09
Position 2568: 3.513904063247062e-09
Position 1373: 3.2181474124454366e-09
Position 3185: 3.157229221634781e-09
Position 3133: 2.7359725365689662e-09
Position 1876: 2.528680512261914e-09
Position 3130: 2.0017366082482397e-09
Position 170: 1.748330203971051e-09
Position 186: 1.705842475211008e-09
Position 5373: 1.3687338124094693e-09
Position 208: 1.0254258361063605e-09
Position 177: 7.485392054084292e-10
Position 167: 5.956224496022749e-10
Position 179: 2.3844584030722e-10
Position 1182: 1.497320557889185e-10
Position 1241: 1.3294398196449776e-10
Position 1284: 1.0953402404335984e-10
Position 514: 1.0827001994509064e-10
Position 458: 7.055863092022349e-11
Position 488: 3.379140132672701e-11
Position 3766: 1.460935656443947e-11
Position 255: 1.2301117349872232e-11
Position 251: 3.3135393860910058e-12
