Gene = ISCA1
Position 16718: 0.21339735699057183
Position 16788: 0.20590039187191833
Position 12371: 0.18695105233991693
Position 2708: 0.15872005898406832
Position 11253: 0.1385534273828564
Position 4659: 0.1309691185872278
Position 6522: 0.10329023396569209
Position 16511: 0.08651269957483004
Position 13820: 0.07795950886728892
Position 1009: 0.07520998637372965
Position 10884: 0.05562968433640896
Position 4477: 0.05044313275480413
Position 2621: 0.04608795776562711
Position 11185: 0.044316712197508656
Position 2515: 0.04173723284912155
Position 10907: 0.03489971976657302
Position 1034: 0.033691357646899574
Position 10058: 0.03127742826112111
Position 16494: 0.030979736422519534
Position 10863: 0.029695192678962014
Position 1109: 0.02771508955938656
Position 15311: 0.02656028430046454
Position 11025: 0.026030797560338634
Position 10006: 0.023775065221488166
Position 1337: 0.022702050180733985
Position 6377: 0.02022279690647304
Position 16987: 0.018530083300677604
Position 2719: 0.017856051053710232
Position 10474: 0.01583234156888981
Position 2270: 0.015050804885671927
Position 3228: 0.014949242457640545
Position 11279: 0.014385106951998848
Position 16695: 0.014084550857647348
Position 16250: 0.013126703085422187
Position 17146: 0.012546641247548337
Position 16834: 0.01190162511520235
Position 8583: 0.01182401439825873
Position 10844: 0.00951976506162992
Position 2550: 0.008080237701521024
Position 3179: 0.007047676828630859
Position 17494: 0.006969099318934032
Position 13897: 0.006288414296772944
Position 2733: 0.0055452189478675485
Position 1608: 0.005535678468690643
Position 16340: 0.005313230232674366
Position 16551: 0.00524059074817469
Position 10647: 0.005105386789090321
Position 9019: 0.005093013412239226
Position 16224: 0.004407456789013491
Position 2642: 0.00434799320345615
Position 16652: 0.0041611953940968605
Position 4549: 0.0037610545325688395
Position 617: 0.0037002795578090896
Position 3064: 0.003199216374544954
Position 1080: 0.0031885009517324077
Position 17758: 0.0031263784278882426
Position 3100: 0.0029977933222734856
Position 16202: 0.0029517177734378255
Position 10933: 0.0028375961229049644
Position 17016: 0.002520548272684544
Position 16961: 0.0025051261375070603
Position 12412: 0.00243809152403647
Position 387: 0.0023845491606061158
Position 2447: 0.002125173518191841
Position 949: 0.002030597127386708
Position 17251: 0.0018681896044963904
Position 961: 0.0018320285783847573
Position 12710: 0.0018097613324671402
Position 9434: 0.0017700393895220962
Position 10804: 0.0017378201069837517
Position 9404: 0.0017076492490728666
Position 290: 0.001704901297943947
Position 17694: 0.0016040823324046179
Position 12888: 0.001582852102592931
Position 12482: 0.001493782441948828
Position 1170: 0.0014855649172813173
Position 13643: 0.0014695094300673911
Position 11047: 0.0014619439197659308
Position 10737: 0.0013701306343047186
Position 3128: 0.001296479191379424
Position 2384: 0.001222316082249154
Position 16818: 0.0011965153802715631
Position 3183: 0.0010203566377701393
Position 11697: 0.0008473070898653969
Position 11455: 0.0008045742446904073
Position 11089: 0.0007345703057341726
Position 1604: 0.0006453121903781603
Position 2235: 0.0006395472659303718
Position 243: 0.00044296758648281034
Position 11449: 0.00042870191581342794
Position 1628: 0.00039518392792246024
Position 982: 0.00034526714694718664
Position 14237: 0.00020950353561275593
Position 584: 0.00020657132530730053
Position 2310: 0.00019609339122275224
Position 11593: 0.00016706079120941864
Position 13185: 0.00014797536025671167
Position 595: 0.00014495191745534367
Position 748: 0.0001448311271468371
Position 1434: 0.00013972959046329035
Position 815: 0.0001159343082735661
Position 972: 0.00010709647059563396
Position 899: 0.00010067420545512781
Position 14302: 9.41348195378871e-05
Position 860: 8.964548072408478e-05
Position 498: 8.333224816408818e-05
Position 12605: 6.387868587520975e-05
Position 501: 5.683863512640873e-05
Position 1083: 5.290002465283157e-05
Position 1530: 4.790158373054524e-05
Position 938: 4.404365516618186e-05
Position 1111: 4.23397420529154e-05
Position 626: 3.968666079023444e-05
Position 416: 3.6851484820775936e-05
Position 11539: 3.664956930548353e-05
Position 547: 3.284142467761339e-05
Position 1183: 3.279429834552614e-05
Position 338: 1.9289605113925006e-05
Position 260: 1.519461209374745e-05
Position 215: 1.3184437658938415e-05
Position 1257: 1.1313741520906057e-05
Position 668: 9.496791551811305e-06
Position 553: 8.439948409345844e-06
Position 210: 7.90806960571466e-06
Position 2565: 6.7650154391509525e-06
Position 503: 3.9561292552446215e-06
Position 690: 3.4124864960661877e-06
Position 907: 2.7369812915872444e-06
Position 2495: 2.3763197660516507e-06
Position 1198: 1.8886649508808682e-06
Position 785: 1.7272165592116244e-06
Position 752: 1.318869510184157e-06
Position 628: 1.2746751216725936e-06
Position 1371: 6.170112472837553e-07
Position 639: 5.699219515682292e-07
Position 650: 5.096510407785035e-07
Position 1295: 5.019418867873019e-07
Position 1340: 4.038809230957309e-07
Position 862: 1.8919911478083305e-07
Position 828: 1.6823741131830006e-07
Position 577: 1.670226630967605e-07
Position 720: 1.5183628483662366e-07
Position 838: 1.4704423141252407e-07
Position 798: 1.1278221376722352e-07
Position 1344: 8.991153269550799e-08
Position 560: 1.744151639336186e-08
Position 1471: 1.118897637527102e-08
Position 634: 8.195988712267263e-11
Position 232: 4.55789909523069e-11
