Gene = DBR1
Position 4921: 3.228143210706167e-07
Position 10270: 3.140783750978644e-07
Position 1323: 2.621812998358659e-07
Position 4757: 1.9936796417708647e-07
Position 2047: 1.1763628837249082e-07
Position 1541: 6.002291264716963e-08
Position 1460: 5.450676637670578e-08
Position 1404: 3.3727715222582134e-08
Position 1522: 3.120893716295985e-08
Position 1610: 2.584857488217256e-08
Position 1552: 2.2469540739635517e-08
Position 329: 2.9633100052195115e-09
Position 258: 2.1525621777337977e-09
Position 313: 9.828925091842677e-10
Position 422: 6.626822376648187e-10
Position 399: 6.150146334551732e-10
Position 3761: 4.26744286220232e-10
Position 4005: 4.2502641186395516e-10
Position 119: 1.6649690195163676e-11
Position 244: 2.4422531072483864e-12
Position 765: 1.6876546422387535e-14
Position 637: 1.643223489401928e-14
Position 771: 1.0526402730902289e-14
Position 743: 8.753664170451587e-15
Position 777: 3.2129536256414944e-16
Position 723: 2.996156103476326e-16
Position 494: 2.867326936846291e-16
Position 555: 2.697795501117292e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 11454: 0.9588978631101495
Position 1322: 0.9452156374377568
Position 11689: 0.7302590238114159
Position 4710: 0.6339286895685703
Position 3235: 0.5961957141128932
Position 11090: 0.4293262252846988
Position 4756: 0.19683619309914735
Position 12366: 0.16274902164682314
Position 3141: 0.09067643823542734
Position 7643: 0.062437330024271875
Position 13105: 0.0542023109539366
Position 3480: 0.04161600926553088
Position 5580: 0.025765064018535542
Position 3209: 0.025352470769571443
Position 12704: 0.025312048594888215
Position 13547: 0.024060486778674416
Position 4633: 0.023191925694013255
Position 11399: 0.01919552093084166
Position 11528: 0.014834533394964825
Position 12557: 0.012613174889893292
Position 4166: 0.01166776266056848
Position 4796: 0.011043516830742752
Position 5716: 0.010221228298692075
Position 2878: 0.010082173212004478
Position 432: 0.009580686654707673
Position 13530: 0.008807518347222787
Position 11797: 0.008495316737716958
Position 3001: 0.008191840250679311
Position 3882: 0.007809029447585227
Position 2975: 0.007307563871713093
Position 13857: 0.00714724194728264
Position 12477: 0.00611273345661864
Position 12324: 0.005863542046838587
Position 13130: 0.005837520866301646
Position 935: 0.005707645613978032
Position 5480: 0.0045167101698148325
Position 4338: 0.004501024859379954
Position 4172: 0.004297117741650524
Position 783: 0.004257123679477823
Position 4224: 0.003909091223278375
Position 3476: 0.003028571117025032
Position 11884: 0.002941665060526994
Position 13604: 0.002662852574081898
Position 2680: 0.0025679993846433246
Position 5688: 0.002556503518883525
Position 5504: 0.0017915060903146785
Position 12262: 0.0016782062301309948
Position 2721: 0.001513218887864409
Position 12831: 0.0013193478669187666
Position 4718: 0.0012417174817681853
Position 3035: 0.0011354796052565888
Position 709: 0.001077257473972866
Position 1447: 0.0010302036669258034
Position 12570: 0.0010234418273436941
Position 11995: 0.0009590255290886036
Position 3348: 0.000780650014135
Position 11696: 0.0006778041684106726
Position 7609: 0.0006700558743316711
Position 12510: 0.0006533960577479507
Position 1750: 0.0006338042668309987
Position 580: 0.0006166546872625598
Position 12450: 0.0005905045444264119
Position 3181: 0.0005561451160288095
Position 635: 0.0005527144497034984
Position 276: 0.0004978030599806981
Position 3793: 0.00046143391230527925
Position 13666: 0.0004100042077535205
Position 13180: 0.0004060703092176839
Position 3101: 0.00038141349884316165
Position 11858: 0.0003699597339818488
Position 3262: 0.00036987263407339306
Position 955: 0.0003633842832731275
Position 11721: 0.00036333850715750484
Position 2729: 0.0003280120914461586
Position 5023: 0.00032486141219035213
Position 12617: 0.0003182886275470524
Position 13912: 0.00028002198072530206
Position 12577: 0.00024374481472310693
Position 2685: 0.0002343517353644084
Position 223: 0.00022460402989715682
Position 786: 0.0002022103255056763
Position 11773: 0.00019921374685238569
Position 4090: 0.00018913643353275927
Position 723: 0.00013776566754327213
Position 11937: 0.00013285764205469322
Position 3640: 0.00013102039376286696
Position 2795: 0.00012450397405597676
Position 12891: 0.00012307371322166802
Position 2209: 0.00011218835642922934
Position 2431: 9.814777870006058e-05
Position 2381: 8.920328102650435e-05
Position 144: 8.724718297941375e-05
Position 743: 7.401362939040976e-05
Position 9227: 7.205109352674672e-05
Position 931: 6.562936450684053e-05
Position 5235: 5.1482190525952063e-05
Position 2280: 4.908537228537667e-05
Position 2903: 4.071600097598132e-05
Position 483: 4.045261087551546e-05
Position 4557: 3.8868932845887485e-05
Position 564: 3.4739066239829845e-05
Position 115: 3.421610635735352e-05
Position 2080: 3.405540458941395e-05
Position 2558: 3.285255812634531e-05
Position 2357: 3.280887981824329e-05
Position 1344: 2.7525314659952586e-05
Position 2288: 2.6464468977389678e-05
Position 5379: 2.615760233363146e-05
Position 12292: 2.575107309132188e-05
Position 152: 2.4775467842405176e-05
Position 2225: 2.0111263392714053e-05
Position 7004: 1.9248980136915222e-05
Position 8394: 1.799823471387854e-05
Position 125: 1.703509365504351e-05
Position 588: 1.5427634249074396e-05
Position 2798: 1.5161369568651777e-05
Position 6159: 1.4224205645351523e-05
Position 189: 1.2119808205775332e-05
Position 1798: 1.0941813278731346e-05
Position 1076: 9.760361470569637e-06
Position 6431: 9.467760262652411e-06
Position 2052: 8.930083293249625e-06
Position 5019: 8.612997848006053e-06
Position 1514: 6.080904935006834e-06
Position 1079: 5.188837579197773e-06
Position 5989: 4.487005926127991e-06
Position 3424: 4.0624831613676325e-06
Position 534: 3.986110421768562e-06
Position 5880: 3.823775058561046e-06
Position 687: 3.051267084004425e-06
Position 3316: 2.8054413640397415e-06
Position 225: 2.4992674718909603e-06
Position 538: 2.471709538383246e-06
Position 555: 2.274821178266628e-06
Position 815: 1.773477017019014e-06
Position 2942: 1.6958506437614252e-06
Position 198: 1.5551571837264393e-06
Position 3643: 1.4617284498290116e-06
Position 129: 8.688565494726084e-07
Position 10036: 3.140783750978644e-07
Position 1130: 2.440109932223566e-07
Position 2186: 1.862914258220013e-07
Position 1105: 6.899054000559672e-08
Position 4402: 6.23737539341451e-08
Position 1158: 2.209966451684894e-08
Position 1172: 2.105371334370795e-08
Position 2193: 1.9560219246963766e-08
Position 1812: 1.0788321447331818e-08
Position 3551: 1.0655165533026226e-08
Position 1639: 1.0153087480926922e-08
Position 1198: 7.788002367038243e-09
Position 1244: 5.778224540417247e-09
Position 1215: 3.2263805201520176e-09
Position 1492: 1.9106710410952976e-09
Position 1384: 1.6926031174642062e-09
Position 1402: 6.2394998999294455e-12
Position 681: 1.4504792995996092e-14
Position 350: 9.211248920006928e-15
Position 645: 8.95872615260057e-15
Position 207: 4.8172694032643715e-15
Position 667: 3.2102152111645476e-15
Position 674: 2.5075424090672864e-15
Position 517: 1.575468461311041e-15
Position 291: 1.1223854161371242e-15
Position 490: 9.957643006997477e-16
Position 324: 3.729074323384869e-16
Position 791: 2.8389517314068207e-17
Position 494: 1.2985405144222616e-17
Position 89: 9.561771855645657e-18
Position 82: 1.241801204458567e-19
