Gene = BCAS2
Position 1940: 0.00027604756035032687
Position 1937: 0.0002697551502257926
Position 2396: 0.00026321073923145935
Position 2983: 0.000261580222896204
Position 5298: 0.00024542185894633106
Position 6116: 0.0002325580670262553
Position 3526: 0.00020662945337739815
Position 2464: 0.00019392083689652838
Position 11686: 0.00019364244117753775
Position 5292: 0.00018699637568767664
Position 3799: 0.0001765275453481194
Position 3816: 0.00016989335847316135
Position 5763: 0.00016648148170699938
Position 6842: 0.00014882331001749968
Position 3803: 0.00012793296003573852
Position 2709: 0.000124061243471909
Position 5125: 0.00012401570979305023
Position 13464: 0.00010997427213924513
Position 6156: 0.00010325274064819556
Position 6195: 0.00010228774765842004
Position 3892: 9.937648277404765e-05
Position 5334: 7.15700085422269e-05
Position 3476: 6.951269131762955e-05
Position 2890: 6.335964725843832e-05
Position 1018: 6.249396929974093e-05
Position 3756: 5.7629525637632684e-05
Position 4942: 5.273687507915968e-05
Position 1966: 5.01413279800346e-05
Position 1022: 4.9073633318482126e-05
Position 5102: 4.268863238851568e-05
Position 7517: 3.403186504833713e-05
Position 1037: 3.343367848509736e-05
Position 4511: 2.3874230233591437e-05
Position 5442: 2.3764485044135907e-05
Position 13461: 2.2379886183458043e-05
Position 5973: 2.0959775911896647e-05
Position 5266: 1.6622330807840337e-05
Position 1449: 1.4019673691567663e-05
Position 1119: 1.134135620653692e-05
Position 593: 1.1073264091145393e-05
Position 2131: 9.293235242428035e-06
Position 3047: 8.368744370244597e-06
Position 2941: 7.285409187377742e-06
Position 460: 6.9913585549164065e-06
Position 1568: 6.409642191348021e-06
Position 3692: 5.717939275866923e-06
Position 864: 4.917252722760217e-06
Position 1525: 4.906054738175755e-06
Position 5736: 4.489920162487014e-06
Position 1457: 4.326556415973547e-06
Position 1389: 4.1240800703095e-06
Position 1406: 3.995634586444541e-06
Position 519: 3.0227042175259675e-06
Position 438: 2.6238328042041038e-06
Position 485: 2.426594617646846e-06
Position 1186: 1.838974744308866e-06
Position 2009: 1.8007147572840748e-06
Position 2032: 1.7119247390484487e-06
Position 1128: 1.4702345229989619e-06
Position 527: 1.4420657246547856e-06
Position 1942: 1.258371705556293e-06
Position 2447: 1.216561849143548e-06
Position 1749: 1.1810986320178914e-06
Position 3573: 1.1616107720435728e-06
Position 1574: 1.0492815308758037e-06
Position 2378: 1.0272058098169481e-06
Position 803: 9.885017781776883e-07
Position 1410: 9.308999695963825e-07
Position 589: 8.730211311332901e-07
Position 1874: 7.997275332005451e-07
Position 268: 7.734221462260391e-07
Position 2339: 7.422893823623213e-07
Position 616: 5.950736300890821e-07
Position 2197: 5.090761671742027e-07
Position 1326: 4.4033768485049864e-07
Position 1992: 3.852495282949827e-07
Position 634: 3.488799599218707e-07
Position 5943: 3.313954441513121e-07
Position 111: 3.099215498806294e-07
Position 916: 3.0434162008307544e-07
Position 3052: 2.871999523428015e-07
Position 898: 1.8601955027629185e-07
Position 1189: 1.5907821560012195e-07
Position 647: 1.3849217818665443e-07
Position 1898: 1.35790711359308e-07
Position 732: 1.2282708048258886e-07
Position 2019: 1.1447533709660795e-07
Position 1582: 1.0881403873615448e-07
Position 6017: 9.920646327600716e-08
Position 5777: 8.86556673434429e-08
Position 417: 8.603961948869229e-08
Position 138: 8.178242364812879e-08
Position 5787: 7.442319422552552e-08
Position 1503: 6.298636134461283e-08
Position 1334: 6.091486446797605e-08
Position 505: 5.3004672346684304e-08
Position 1145: 5.286543989008113e-08
Position 701: 3.973364071013717e-08
Position 279: 2.686158147993356e-08
Position 163: 1.2769499746534909e-08
Position 265: 1.160647493714955e-08
Position 295: 1.9457514250427117e-09
Position 317: 1.9015288619180147e-09
Position 120: 3.3181727199033235e-10
Position 178: 2.8326880705053777e-10
Position 196: 1.1095420436135833e-10
Position 77: 5.734024157137878e-12
Position 75: 9.616982978057932e-13
Position 341: 3.96382152198093e-13
Position 145: 3.585673431062664e-13
Position 361: 3.082181170690751e-14
Position 306: 9.396088037375575e-15
Position 404: 7.915903030566595e-15
Position 345: 7.858837865031418e-15
Position 402: 7.284702927880848e-16
Position 356: 1.0231425086590584e-16
