Gene = P3H1
Position 10133: 0.008836780453565571
Position 121: 0.008581414880202419
Position 9868: 0.008457820004960183
Position 18846: 0.00797160331612034
Position 12974: 0.00740291613577431
Position 8064: 0.006352234392025453
Position 16623: 0.0063306205655155635
Position 10092: 0.0061606412928907174
Position 11516: 0.0060389288927244714
Position 948: 0.00584003033148084
Position 15611: 0.00499648701680214
Position 18839: 0.004627736838310061
Position 1723: 0.004256898443289502
Position 10320: 0.003923456069643094
Position 16573: 0.003620775688349311
Position 13598: 0.003405195394114082
Position 15527: 0.003265253220899425
Position 9328: 0.002744190378396156
Position 1566: 0.0025456682396336984
Position 548: 0.0025064248855348813
Position 16005: 0.0020206185165261297
Position 5398: 0.0018893546137034338
Position 739: 0.0018881342452724973
Position 1138: 0.0018761227067746412
Position 9371: 0.0017492555140151125
Position 891: 0.001730219413478794
Position 8462: 0.001720927257421978
Position 9166: 0.0016107862551910579
Position 19525: 0.0015976518985978303
Position 15099: 0.001562724976086724
Position 853: 0.0014680556750293649
Position 18854: 0.0013765343592114926
Position 15553: 0.0013572068401139987
Position 19073: 0.001272351755806177
Position 13023: 0.001265280852176974
Position 993: 0.001246436929284348
Position 14557: 0.0012226218204977502
Position 39: 0.0011918621646523065
Position 14954: 0.0011607003352305041
Position 995: 0.0011180741379004499
Position 9971: 0.0009421606950948188
Position 19784: 0.0009099952563693096
Position 19965: 0.0008838091961603285
Position 9036: 0.0008560864604760039
Position 8630: 0.0008459478015803222
Position 8263: 0.0008158683669822033
Position 991: 0.0008061606324801887
Position 2528: 0.000755005582837793
Position 20350: 0.0006404764127549621
Position 2230: 0.0005701705379925873
Position 126: 0.0005350095370749987
Position 6428: 0.0004906319822309109
Position 19792: 0.00044523816363299966
Position 14430: 0.00044505757553905696
Position 19410: 0.000435143753148386
Position 9841: 0.0004283891466310505
Position 6686: 0.0004152298045972986
Position 16816: 0.00040004501532407656
Position 8103: 0.0003871361496219676
Position 1627: 0.00037958717831969465
Position 9798: 0.0003719598307694437
Position 953: 0.00032059995258221604
Position 19162: 0.00030913426680134976
Position 303: 0.0003010190237026315
Position 4918: 0.00029690366597270315
Position 1132: 0.0002735369738251767
Position 10350: 0.0002733166593070926
Position 10085: 0.0002540557838420615
Position 8054: 0.00025280360079037075
Position 18828: 0.00023588932732501185
Position 19109: 0.0002289372530961905
Position 19082: 0.00022072694564349287
Position 4977: 0.00021954245574982165
Position 9918: 0.00020109196161419347
Position 864: 0.00019684884757658713
Position 29: 0.00019251748903196386
Position 11827: 0.0001849043001853564
Position 4656: 0.0001740495202584711
Position 5566: 0.00016952184779766725
Position 9306: 0.00014257380829324034
Position 605: 0.00014147226530390346
Position 1982: 0.00013868972360739354
Position 8316: 0.00013670460239161865
Position 4649: 0.00012432035221584067
Position 324: 0.00012127805216457716
Position 8155: 0.00011863114857926411
Position 607: 0.00011393860931173704
Position 19339: 0.00010728835060112241
Position 2056: 0.00010661598307256771
Position 9832: 0.00010177526774520306
Position 4077: 9.708787737493158e-05
Position 11893: 9.179716772561924e-05
Position 1037: 8.55148586251177e-05
Position 9899: 7.309806281008897e-05
Position 8513: 7.064956624634218e-05
Position 19: 6.684780017462212e-05
Position 285: 6.18112840481193e-05
Position 20037: 6.12992313172392e-05
Position 11553: 6.107114386992178e-05
Position 9826: 5.230277393135817e-05
Position 2861: 5.2088021235928604e-05
Position 1530: 4.0004907411678944e-05
Position 19817: 3.7450007863247606e-05
Position 10078: 3.732091948988461e-05
Position 18141: 3.720340565825884e-05
Position 8305: 2.9031742617731117e-05
Position 9319: 1.7183210654408733e-05
Position 9352: 1.6337177495418516e-05
Position 19305: 5.61656011389049e-06
Position 66: 3.170343414078304e-06
Position 211: 3.037218805295904e-06
Position 19617: 2.3538844953350547e-06
Position 9301: 1.9240658499530366e-06
Position 214: 1.5708452358332707e-06
Position 12: 7.708441877254445e-07
Position 468: 6.827869898804941e-07
Position 34: 5.769037225152561e-07
Position 287: 5.216458863261528e-07
Position 820: 3.1259491735205407e-07
Position 698: 2.996531458294686e-07
Position 94: 1.878374508870695e-07
Position 625: 6.546801389770084e-08
Position 814: 2.4646290215833594e-08
Position 97: 2.0201921005627174e-09
Position 395: 1.4579459592494888e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 11385: 0.9967432432250811
Position 8039: 0.986012923987389
Position 19224: 0.9832780719136752
Position 9100: 0.9605385004395599
Position 19610: 0.9361754414768176
Position 12032: 0.9248158233117566
Position 14358: 0.9247453812644714
Position 16686: 0.9000640092405562
Position 18705: 0.887517009815236
Position 20170: 0.8308288745440178
Position 14653: 0.6093057310316871
Position 4547: 0.5451437099321536
Position 11805: 0.5054203081432008
Position 10443: 0.3919331777535504
Position 7632: 0.3893262828931122
Position 7629: 0.35833330639528377
Position 14587: 0.30269641468185715
Position 10157: 0.18338057725872586
Position 9400: 0.15327374066959026
Position 8630: 0.1486865072232291
Position 13740: 0.11594831174050695
Position 20413: 0.11501471963856076
Position 18909: 0.10662174709428233
Position 19850: 0.10576111058164744
Position 17592: 0.0878547020547547
Position 6237: 0.08733059888434949
Position 8518: 0.0838896083424467
Position 13664: 0.07032992826385817
Position 20440: 0.06750807800871882
Position 9682: 0.06454239013307926
Position 7756: 0.05047434285103473
Position 8573: 0.04975362924910244
Position 13509: 0.04751959863761374
Position 12066: 0.04330435557532123
Position 7699: 0.042921911007370764
Position 18608: 0.036987013684175285
Position 20033: 0.03240959582208116
Position 7499: 0.0279875724719526
Position 9710: 0.026656912681120352
Position 19656: 0.026071597583889217
Position 18558: 0.02446680580072043
Position 20175: 0.024424062496048955
Position 9337: 0.023857676600175994
Position 9077: 0.01970950571719099
Position 18933: 0.01853452110481838
Position 14613: 0.018440170585605035
Position 7812: 0.018065896842089632
Position 12773: 0.01796581014517242
Position 16716: 0.017816917690993687
Position 20461: 0.01518210855465226
Position 17595: 0.013363492299687646
Position 11038: 0.01298230288104347
Position 14606: 0.0116387495228538
Position 16488: 0.0105979178450207
Position 18943: 0.010356052313533343
Position 18457: 0.009885793749588718
Position 15485: 0.009412361165337469
Position 903: 0.008406846106098648
Position 12748: 0.007721307740331735
Position 8555: 0.00720117653499196
Position 12726: 0.006708181088992357
Position 20236: 0.006528243136077004
Position 8444: 0.006521985719777136
Position 20019: 0.0057769138615643145
Position 8593: 0.005136547855626436
Position 614: 0.004844658576228896
Position 17638: 0.004574180885897291
Position 9494: 0.004547885802362844
Position 19482: 0.004387465942193673
Position 20154: 0.004369056117404288
Position 19127: 0.004135698389079548
Position 8724: 0.0040458021798281864
Position 17447: 0.0040386260489827346
Position 13680: 0.00400548683136095
Position 13537: 0.0037098417690007257
Position 20572: 0.003684423084203996
Position 9402: 0.0034631453032940894
Position 12957: 0.0034313503296324226
Position 11695: 0.0033704338163940803
Position 14560: 0.0033583579826221986
Position 332: 0.003176569984778765
Position 10567: 0.0031546732233943145
Position 9117: 0.0030676460461827875
Position 12852: 0.0030271863406657997
Position 10253: 0.0029598482978484427
Position 20242: 0.0027834674321655386
Position 13443: 0.0027105716986355953
Position 1072: 0.0026646709192195243
Position 19614: 0.0026330412143322317
Position 4779: 0.002481905389777074
Position 18792: 0.0024606696942518777
Position 7451: 0.002167038835139261
Position 12557: 0.0021549127003715946
Position 12069: 0.002116974994756928
Position 9196: 0.0020958222591504413
Position 15849: 0.0020206185165261292
Position 20418: 0.0020032260462707722
Position 8678: 0.001984628861188841
Position 10003: 0.001972876540365382
Position 1430: 0.0019646511602267385
Position 18281: 0.0018597530501427387
Position 449: 0.0018345669278420236
Position 8867: 0.0018331151446751535
Position 16572: 0.0017448626155479366
Position 14882: 0.0017168319956575606
Position 8501: 0.001714397252869416
Position 9368: 0.001676596759077662
Position 18315: 0.0016641038198694507
Position 10037: 0.0016555820165916758
Position 8662: 0.0015701920573976099
Position 6104: 0.0015584759258203125
Position 12037: 0.0015485571651671234
Position 250: 0.0015063237543725245
Position 4753: 0.0014890894582604206
Position 12008: 0.001429032552839314
Position 14379: 0.0013842551896056424
Position 20104: 0.0013641276452497591
Position 4940: 0.0012957184102292162
Position 8575: 0.0012308803199189196
Position 10916: 0.001207731925880416
Position 1554: 0.0011534053374268034
Position 11821: 0.0011427757768233185
Position 20257: 0.0011426738343231534
Position 11824: 0.0010994260489379875
Position 14423: 0.0010947441502017058
Position 8262: 0.0010526403163443813
Position 10562: 0.0010523948774323459
Position 14184: 0.001012560919486441
Position 285: 0.0009981825397901432
Position 19885: 0.0009453041557732599
Position 18330: 0.0009324813548624029
Position 19744: 0.0009018507176611603
Position 20560: 0.0009017230324655965
Position 18421: 0.0008979116607434754
Position 12687: 0.0008708277735486225
Position 15037: 0.0008005317019880278
Position 20260: 0.0007793052885163193
Position 9470: 0.0007181683282744778
Position 7983: 0.0007078829620367459
Position 1395: 0.0006912808961225917
Position 4972: 0.0006876757180253214
Position 19428: 0.0006844410423430926
Position 8053: 0.0006580150061054763
Position 1502: 0.0006305178752591294
Position 5144: 0.0006288122133810624
Position 8280: 0.0006265789468804555
Position 19494: 0.0006131227412139674
Position 10016: 0.0005794985640195551
Position 19806: 0.0005754304659376528
Position 19098: 0.0005321246681463042
Position 5304: 0.0005103455181500445
Position 8482: 0.00047309524457634944
Position 698: 0.0004693380822203286
Position 8680: 0.000435660208515647
Position 17355: 0.0004345885235856563
Position 342: 0.00042898572057805155
Position 6545: 0.0004152298045972979
Position 8283: 0.00040638882630941476
Position 5164: 0.00040285907110720095
Position 2395: 0.00039828605724424545
Position 8472: 0.0003913695759333087
Position 9135: 0.00038501777578226555
Position 1328: 0.00037922897615887407
Position 19952: 0.00037422792229405225
Position 9342: 0.00035987651871013644
Position 2380: 0.00035671952559354847
Position 9441: 0.00032527890909074536
Position 18823: 0.000319482716662493
Position 1116: 0.000316767898084049
Position 1616: 0.00031626801629562346
Position 16663: 0.00029614749993543227
Position 5140: 0.00028533927074042754
Position 13469: 0.000283632874244646
Position 1411: 0.00027843875945118623
Position 1089: 0.00026739909018158565
Position 680: 0.00025831233026390977
Position 19403: 0.0002525231557681373
Position 18247: 0.00024990438908720696
Position 9473: 0.0002496426185006672
Position 1932: 0.0002393765240376615
Position 711: 0.00020662838534068548
Position 10120: 0.00020640157933907353
Position 15282: 0.000206125093844167
Position 15006: 0.00020144984341050317
Position 1656: 0.00019918267716439488
Position 11387: 0.0001928479811597311
Position 14741: 0.00019030999075484253
Position 8071: 0.0001885429379488507
Position 1377: 0.00018670255547607027
Position 14521: 0.00018669558995178487
Position 13488: 0.00017411062180508084
Position 19682: 0.0001716469557621731
Position 5474: 0.00016952184779766704
Position 19867: 0.00015854973602336638
Position 19616: 0.00015712330744540567
Position 656: 0.00014563632156739103
Position 11747: 0.00014494939642866126
Position 930: 0.0001437950576276
Position 501: 0.0001436813950722892
Position 18981: 0.00014233185524205197
Position 20211: 0.00013767773918303867
Position 9267: 0.0001354952206285321
Position 8951: 0.00013228766431917134
Position 12015: 0.00012982771853491283
Position 9165: 0.00012246074604305312
Position 726: 0.00011756432862648342
Position 8342: 0.00010534569228234442
Position 1036: 9.864156090618061e-05
Position 3945: 9.708787737493173e-05
Position 11699: 9.324318445911742e-05
Position 19465: 9.313339792286544e-05
Position 799: 9.263039340202802e-05
Position 8451: 9.15980652341914e-05
Position 20239: 8.498876772732568e-05
Position 19368: 7.156926804928159e-05
Position 11158: 6.730012332144367e-05
Position 8103: 6.710442588410095e-05
Position 12736: 6.640505555226472e-05
Position 2215: 6.464818524716924e-05
Position 845: 6.286268986637653e-05
Position 625: 6.215900432172531e-05
Position 5330: 6.199854032469803e-05
Position 1976: 5.8038242597720154e-05
Position 2602: 5.208802123592869e-05
Position 19693: 3.878497546853883e-05
Position 9405: 3.270334540103805e-05
Position 19373: 3.108814645821495e-05
Position 683: 2.8668114246636044e-05
Position 1028: 2.7137834198207677e-05
Position 454: 2.70841583946684e-05
Position 933: 2.695286797551567e-05
Position 750: 2.4466690280392985e-05
Position 11206: 2.2887893208712847e-05
Position 174: 2.058176943690715e-05
Position 20101: 2.0365844067194515e-05
Position 17896: 2.001904176433613e-05
Position 17975: 1.7184363893922712e-05
Position 9844: 1.685037099286853e-05
Position 12087: 1.4087689604486004e-05
Position 8068: 1.1398555868874718e-05
Position 9454: 1.1243252044726999e-05
Position 20284: 1.0708049565698827e-05
Position 12644: 9.713104010399904e-06
Position 9003: 9.031629028435605e-06
Position 19353: 8.712856685051798e-06
Position 19700: 7.836379224138287e-06
Position 19677: 7.1191224158602524e-06
Position 10340: 6.759154283430186e-06
Position 8968: 5.298756278028137e-06
Position 19556: 4.740014520249708e-06
Position 8821: 4.263785064136188e-06
Position 10337: 3.7125549027928774e-06
Position 14932: 2.470613652424381e-06
Position 12629: 2.2976800535972565e-06
Position 15002: 2.078846041448877e-06
Position 11989: 1.8635058123007724e-06
Position 11958: 1.3444961757021859e-06
Position 8871: 9.920001903745868e-07
Position 9486: 5.331291036690803e-07
Position 12784: 5.248967246919239e-07
Position 15569: 4.608186339245669e-07
Position 9713: 2.94245594557381e-07
Position 644: 1.380499193874764e-07
Position 944: 9.173387546792992e-08
Position 732: 8.179564314968478e-08
Position 808: 8.019814146194399e-08
Position 605: 5.844839900261062e-08
Position 309: 5.4345236715656215e-08
Position 743: 4.390569817370671e-08
Position 374: 4.228856379126132e-08
Position 456: 2.1597862837854212e-08
Position 115: 1.2014182159535146e-08
Position 462: 1.1175590498661177e-08
Position 184: 1.0468490889485248e-08
Position 664: 9.261632248961923e-09
Position 1074: 7.838089838761794e-09
Position 574: 7.571382108523854e-09
Position 666: 7.253616434652042e-09
Position 120: 7.1430903923316334e-09
Position 221: 6.147752003290321e-09
Position 566: 2.7201993537040974e-09
Position 516: 1.8842858060129457e-09
Position 814: 1.877942905857877e-09
Position 538: 9.37272359320627e-10
Position 618: 7.894102905456044e-10
Position 477: 2.3168488083773856e-10
Position 136: 1.0615933495483696e-10
Position 468: 1.047777465592642e-10
Position 482: 3.45973825645122e-11
Position 126: 3.2961929560196545e-11
Position 522: 3.419608163497643e-12
