Gene = P3H2
Position 35993: 0.3433957735761082
Position 26119: 0.3264544342801758
Position 1129: 0.2940463247921726
Position 2466: 0.21856567572817473
Position 27471: 0.12857709949086676
Position 18417: 0.07788174182605757
Position 21649: 0.07009120556142785
Position 610: 0.05938021040918079
Position 27526: 0.05121613605873011
Position 1109: 0.049569335979399685
Position 8199: 0.0446765604928657
Position 346: 0.04264400106756165
Position 3876: 0.037248702313496834
Position 18445: 0.03656579380247445
Position 18270: 0.036213797000738804
Position 18598: 0.03423462859861737
Position 13522: 0.0335955805116055
Position 32582: 0.03359108109303847
Position 16507: 0.028800686651977207
Position 14403: 0.024511238332051315
Position 28655: 0.018237076195680012
Position 28632: 0.016928293372590397
Position 24342: 0.015566645033656125
Position 8072: 0.014973185470254351
Position 804: 0.014638777808572033
Position 2577: 0.01274739579045716
Position 27645: 0.010019024526748861
Position 4149: 0.009533386079561952
Position 575: 0.009190734484046984
Position 768: 0.008852118811909764
Position 2436: 0.007633987313865935
Position 3971: 0.00738856678483502
Position 4312: 0.006021695911235354
Position 23647: 0.005482470531194633
Position 23480: 0.0053755150930002975
Position 635: 0.00461556714536194
Position 323: 0.004235456370629123
Position 283: 0.004060724217138102
Position 190: 0.003189918592125601
Position 1151: 0.0026768259300835365
Position 367: 0.0024104365953307757
Position 20722: 0.002297834565957652
Position 19195: 0.0022835718152626984
Position 22490: 0.002049003391237883
Position 21330: 0.001802958797081269
Position 19222: 0.001447598549712608
Position 23502: 0.001437832238868226
Position 817: 0.0013685530795796133
Position 569: 0.001210880104891348
Position 7302: 0.0010978380047963134
Position 2563: 0.001073320217011339
Position 196: 0.0009628778173660128
Position 18721: 0.0008952596329706593
Position 18137: 0.000678050188291837
Position 19753: 0.0005405764571453553
Position 18291: 0.0005228618635711707
Position 16787: 0.00046530457978238106
Position 1476: 0.00045891384714509683
Position 662: 0.00041432306363077266
Position 893: 0.0004094901634016623
Position 1498: 0.0003862840996704565
Position 640: 0.000372675923910033
Position 3180: 0.000372046581519033
Position 500: 0.000370598375464825
Position 20361: 0.0003538572510099491
Position 625: 0.0003311255363270885
Position 17271: 0.0003239599108484075
Position 16871: 0.00031788528236297237
Position 1851: 0.00029990092289844167
Position 889: 0.00029907131090033465
Position 1616: 0.00029369331085225256
Position 614: 0.0002885760654897359
Position 19102: 0.0002725224730393027
Position 13289: 0.0002665518482189659
Position 2178: 0.00024111140248407736
Position 16714: 0.00021622290712832254
Position 17344: 0.0002030674253606094
Position 17543: 0.00020214178596098643
Position 19071: 0.00020188427742401968
Position 17586: 0.00019687577598089762
Position 2054: 0.0001801087851847894
Position 1386: 0.00016632573830768015
Position 1495: 0.00016296218008746502
Position 2769: 0.00014994110486940784
Position 1137: 0.00014411584356511904
Position 302: 0.00013721094820511856
Position 909: 0.00013369886397663648
Position 3553: 0.00013277305191875075
Position 2973: 0.00011704186314469529
Position 1321: 0.00010943477484997597
Position 867: 0.00010262576795361803
Position 2000: 7.816269706942165e-05
Position 2870: 7.520233882458119e-05
Position 3701: 6.67450739031249e-05
Position 2082: 6.418861998320149e-05
Position 13307: 3.846062658647437e-05
Position 7643: 3.1951650004565004e-05
Position 5644: 2.6907541128750592e-05
Position 13845: 2.4826741756092857e-05
Position 13333: 1.805325488203022e-05
Position 950: 1.5521599570824456e-05
Position 911: 1.1264228244618437e-05
Position 296: 9.273817375975083e-06
Position 372: 7.850044558700699e-06
Position 402: 7.567002491698611e-06
Position 9437: 7.348506169858365e-06
Position 415: 5.322167824320713e-06
Position 4890: 4.690395773755552e-06
Position 642: 4.390270698034258e-06
Position 515: 3.2507214310406156e-06
Position 5341: 2.9252522904920615e-06
Position 308: 2.449243783553529e-06
Position 736: 1.7980480155443374e-06
Position 384: 5.7416924723643e-07
Position 707: 3.8136952776643883e-07
Position 3041: 2.913547927882062e-07
Position 926: 2.6295804160818507e-07
Position 677: 2.4119811080088007e-07
Position 687: 1.7661236393255602e-07
Position 206: 7.41677207239615e-08
Position 119: 6.982250871746269e-08
Position 2662: 3.341300549650597e-08
Position 1156: 3.183943587370096e-08
Position 380: 3.07360081869857e-08
Position 155: 2.817962329604332e-08
Position 2298: 2.5272923419885643e-08
Position 2363: 2.2020316783492284e-08
Position 1214: 1.9982383272725838e-08
Position 144: 5.940698507409183e-09
Position 114: 5.186586609158738e-09
Position 939: 1.3904050983474266e-09
Position 165: 1.3423478472375025e-09
Position 126: 6.590749753965134e-12
Position 1417: 4.9362657042925995e-12
Position 1219: 2.7026870967563663e-12
Position 986: 6.583248290855797e-13
Position 128: 6.206471536827752e-13
Position 976: 4.574175985891872e-13
