Gene = ZMAT3
Position 6065: 0.0421228508789342
Position 1277: 0.04095180086545021
Position 817: 0.03973991856807969
Position 870: 0.03914526675566997
Position 2737: 0.03821366877806305
Position 1505: 0.03675503165591186
Position 792: 0.03673526643926737
Position 1464: 0.02750780601794135
Position 1521: 0.02382711989156197
Position 11307: 0.023174513937528472
Position 11494: 0.02101353911895278
Position 9979: 0.01584710179665206
Position 849: 0.015682812560924426
Position 888: 0.014372101028917991
Position 2427: 0.013486767736234213
Position 8020: 0.012445127652276629
Position 4309: 0.011016090946898482
Position 5565: 0.01073653288992327
Position 1937: 0.006792544363388102
Position 4175: 0.0040560498239974796
Position 2697: 0.0040552691330869
Position 4513: 0.004038616750906433
Position 3965: 0.003739650300892688
Position 3794: 0.003327992446241451
Position 5825: 0.003110380688751339
Position 3990: 0.0028872003844007494
Position 2286: 0.002832757914014328
Position 3522: 0.002831797270185493
Position 4593: 0.002118207247426869
Position 1054: 0.0020111052309528445
Position 5402: 0.0017982055142866978
Position 1031: 0.0017215214258028938
Position 1881: 0.0017210496357082724
Position 3040: 0.0014949886244651402
Position 1062: 0.0014491315075180215
Position 8600: 0.001381822220131439
Position 1727: 0.0013616195791893934
Position 5898: 0.0013264946878971374
Position 3617: 0.0012683770573936883
Position 2145: 0.0012644408564049486
Position 7582: 0.0009184582851461286
Position 2247: 0.0008022835631897275
Position 4984: 0.0007910096217281187
Position 6400: 0.0007507089370007488
Position 7020: 0.0007156014586106839
Position 3188: 0.0006796121321493338
Position 4565: 0.0006599245261633772
Position 3147: 0.0006024027474382597
Position 4568: 0.000575654490697908
Position 3371: 0.0003798180022336384
Position 2629: 0.0002991335095790821
Position 1957: 0.00024181966993522207
Position 3002: 0.00021857422333434404
Position 1157: 0.00018982194274875085
Position 3770: 0.0001895908516415772
Position 3494: 0.0001874232652208433
Position 1068: 0.0001382545477440176
Position 1292: 0.0001186489915976896
Position 991: 9.619170348412329e-05
Position 1838: 3.976390165903069e-05
Position 1803: 3.0208481223145695e-05
Position 523: 2.9910336406600977e-05
Position 527: 1.9381650208299965e-05
Position 1988: 1.387760134700535e-05
Position 908: 6.1766439597948364e-06
Position 1126: 4.3544340012389465e-06
Position 566: 3.7154830140478195e-06
Position 618: 1.805211103822261e-06
Position 570: 1.4763777285677582e-06
Position 471: 1.1600452056974942e-06
Position 318: 1.0056303925643354e-06
Position 585: 9.65760058957195e-07
Position 583: 3.985174197575318e-07
Position 748: 3.6486776498810353e-07
Position 484: 3.404141814094916e-07
Position 689: 3.2996422430718285e-07
Position 1080: 3.239815470129931e-07
Position 542: 2.588525724332217e-07
Position 196: 2.2285156533376256e-07
Position 1985: 1.0763157560407401e-07
Position 720: 8.975090530129636e-08
Position 658: 2.6044205648036227e-09
Position 580: 1.7859365270934186e-09
Position 440: 1.3009303961124535e-09
Position 403: 1.2100438156781738e-09
Position 952: 7.51514703423712e-10
Position 414: 5.127232094572736e-10
Position 170: 2.965622564597008e-10
Position 596: 2.3337389953739277e-10
Position 182: 1.6920598248127368e-10
Position 234: 8.056462833284445e-11
Position 357: 5.5880156121376727e-11
Position 606: 2.9285927051676594e-11
Position 144: 2.5979117660534588e-11
Position 96: 2.0974240861269764e-11
Position 93: 5.7932898811858894e-12
Position 427: 5.032106022507356e-12
Position 151: 2.497020538399032e-12
Position 160: 9.969294418085352e-13
Position 112: 2.0346788467239729e-13
