Gene = VEPH1
Position 3997: 7.817010964300643e-05
Position 435: 3.4471143776145e-06
Position 237: 2.120415152317599e-06
Position 610: 1.893514187775103e-06
Position 179: 8.976774769601457e-07
Position 455: 8.401620265112167e-07
Position 868: 7.908935939718335e-07
Position 800: 7.831778729228717e-07
Position 588: 6.03177389257764e-07
Position 374: 4.6688089925701535e-07
Position 598: 4.5040410656490314e-07
Position 141: 2.0671822625167147e-07
Position 1045: 2.0321857309737798e-07
Position 717: 1.931167880152626e-07
Position 314: 1.5314985179379047e-07
Position 414: 1.5162335062358468e-07
Position 974: 1.0983010010012516e-07
Position 316: 2.5911633629471462e-08
Position 88: 2.0783380353809682e-08
Position 387: 9.282417904856682e-10
Position 466: 1.6511704198313855e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2125: 0.87709243417095
Position 5595: 0.8467956575833926
Position 10133: 0.6311087766442426
Position 5408: 0.5657345707845446
Position 9337: 0.5350682326422349
Position 4396: 0.5287752617996149
Position 4129: 0.36502431494796084
Position 7920: 0.34778021223205563
Position 12060: 0.20536126349357717
Position 3770: 0.20159792862829126
Position 9169: 0.19060296008439584
Position 8048: 0.18056890285785082
Position 3913: 0.12404946129316402
Position 13518: 0.10528801885486651
Position 8147: 0.0946143007870413
Position 10527: 0.06746477463940455
Position 10612: 0.06442835389261743
Position 10049: 0.05962798527757174
Position 13091: 0.056311199425448086
Position 5448: 0.05116283953599895
Position 12738: 0.04687133383225862
Position 10332: 0.046533749774541854
Position 5745: 0.04206641988276653
Position 7155: 0.039969311683622576
Position 11878: 0.0379156970725057
Position 12951: 0.03784773954891148
Position 5678: 0.0340599730135489
Position 5232: 0.033702582248005035
Position 13019: 0.032621493458316435
Position 10182: 0.03174019919225121
Position 3751: 0.03085253331747431
Position 10371: 0.025486108670589442
Position 11206: 0.022112731028334803
Position 7277: 0.022069148563902217
Position 9982: 0.02076914495088967
Position 13660: 0.02005260931557665
Position 16141: 0.018867130479727608
Position 9466: 0.01878031584700641
Position 5338: 0.017842486598233717
Position 1634: 0.017549624777405803
Position 2342: 0.01708227519121463
Position 1771: 0.015641663452203188
Position 2100: 0.015310472326428745
Position 9064: 0.014998775388857546
Position 12464: 0.014423630693918553
Position 7413: 0.012435376860050527
Position 695: 0.011314620262786217
Position 10645: 0.010505318967125655
Position 924: 0.008249984319601566
Position 9537: 0.007766042044207685
Position 871: 0.007312397143872835
Position 6008: 0.007257087137857155
Position 2382: 0.007008697391108668
Position 2443: 0.006485839384404284
Position 647: 0.006382070798042579
Position 12896: 0.005727919174510589
Position 9379: 0.005526091310112859
Position 1481: 0.005331387339883303
Position 6352: 0.005174781118343896
Position 10075: 0.004976785944646022
Position 2508: 0.004788736984772524
Position 9656: 0.0043394862324509205
Position 954: 0.004120642511441736
Position 5975: 0.004014568275628025
Position 5415: 0.003658666043667323
Position 900: 0.003654900382074719
Position 3240: 0.0036294990286278067
Position 934: 0.0035706820003591233
Position 769: 0.0035669688141383013
Position 3858: 0.003465614711534665
Position 10738: 0.0033703818071017613
Position 11366: 0.003249362394806527
Position 10553: 0.0031491347166458326
Position 3341: 0.0024131468152254606
Position 10893: 0.002372650515149015
Position 3704: 0.0022933220510557
Position 2157: 0.0020941356023563887
Position 4416: 0.0020915222292742096
Position 11391: 0.0019994328596023812
Position 1167: 0.0019106902227824694
Position 2877: 0.0018152004503022116
Position 8655: 0.0017966684873522037
Position 466: 0.00179335432633285
Position 1831: 0.00173330353627894
Position 2044: 0.0017291154944141026
Position 5451: 0.0017136607688280853
Position 1828: 0.001702189124067263
Position 3977: 0.0016675366116355548
Position 12002: 0.001467557891775939
Position 1443: 0.0014238571189976086
Position 3817: 0.0014206396199174653
Position 3444: 0.0013617995151384034
Position 3578: 0.0013349119175745932
Position 2133: 0.0012982028123259231
Position 842: 0.0012760818275749748
Position 8291: 0.0012142724921461328
Position 3992: 0.0011839288598833415
Position 1588: 0.0010436146305894012
Position 766: 0.0010181209397077504
Position 7090: 0.000962967227377391
Position 3601: 0.0009120796474865043
Position 518: 0.0008874719462464625
Position 3181: 0.0008174947138815381
Position 1559: 0.0007094959931347672
Position 3748: 0.0006830258373510642
Position 1752: 0.0006756877649033006
Position 3777: 0.0006049032601610761
Position 3249: 0.0006008190926313941
Position 2290: 0.0005623975383981169
Position 2309: 0.0004587171678472461
Position 5056: 0.00043175626785407946
Position 394: 0.0004278810223597426
Position 1087: 0.000415950405015167
Position 1995: 0.0004058360722728696
Position 2946: 0.00039890162710798
Position 3246: 0.0003696439388716139
Position 3202: 0.0003526099586043561
Position 1875: 0.0003267250352263543
Position 3529: 0.00031745445159894276
Position 4935: 0.0003104409010552234
Position 1908: 0.0002962128660491551
Position 7245: 0.0002805970973346228
Position 2950: 0.0002690475195637216
Position 3023: 0.00025819679411966806
Position 3683: 0.00024866150627665575
Position 3472: 0.0002263097612880333
Position 717: 0.00021499134111340487
Position 3086: 0.000211359099413791
Position 4567: 0.00019424718912503224
Position 987: 0.00018464122447624286
Position 3403: 0.00017181451052285197
Position 3209: 0.00015990757455596984
Position 1775: 0.00014327527177207088
Position 808: 0.00012681956161353654
Position 1420: 0.00011623909241237164
Position 859: 0.0001088959533395076
Position 2889: 9.284496742695324e-05
Position 1458: 9.176327224470392e-05
Position 2012: 8.262268028480476e-05
Position 938: 8.190650282690389e-05
Position 1905: 6.912755371271499e-05
Position 1703: 6.553069897455433e-05
Position 1238: 6.348459818728722e-05
Position 1395: 5.8898833344369427e-05
Position 3501: 5.401394778720285e-05
Position 1116: 5.1092886489298464e-05
Position 1125: 5.011356724326641e-05
Position 1274: 4.2038503886829885e-05
Position 783: 3.923101594143177e-05
Position 1646: 3.650238839425964e-05
Position 569: 3.319943705986446e-05
Position 1754: 3.184330283188247e-05
Position 2401: 3.0680667690124494e-05
Position 1378: 2.9452838803848874e-05
Position 2569: 2.8478583593933806e-05
Position 349: 2.541179645189057e-05
Position 1515: 2.4678442305777954e-05
Position 1303: 2.3673815419935203e-05
Position 291: 2.2303522026536642e-05
Position 552: 2.0087252612478193e-05
Position 1041: 1.6711074441358236e-05
Position 3061: 1.2386117639349169e-05
Position 3298: 1.2246986524665746e-05
Position 3107: 1.1086086673240218e-05
Position 423: 1.0760523489208174e-05
Position 6263: 9.845645443918301e-06
Position 2316: 6.411595008894221e-06
Position 2170: 2.5794721220089077e-06
Position 2186: 1.961729071258366e-06
Position 1967: 1.9339714430059736e-06
Position 2206: 1.5112109588917808e-06
Position 333: 7.89456570829925e-07
Position 1222: 6.786685857438177e-07
Position 523: 6.043096682978886e-07
Position 877: 4.851239702923118e-07
Position 321: 4.3936286010811575e-07
Position 1508: 3.753230794719239e-07
Position 401: 2.933487556746162e-07
Position 580: 1.8678490312464956e-07
Position 1206: 1.4368394283745815e-07
Position 1329: 1.3315947587312051e-07
Position 956: 9.530560322863266e-08
Position 216: 8.703772283174957e-08
Position 1020: 8.347381372819684e-08
Position 230: 6.538601619292219e-08
Position 272: 5.498020156049566e-08
Position 3349: 5.22076235384296e-08
Position 879: 2.9037785556450413e-08
Position 2391: 2.3550354981184526e-08
Position 407: 1.9665012621955046e-08
Position 247: 1.6986292980241148e-08
Position 2528: 1.644053491721644e-08
Position 2511: 1.3766230950944973e-08
Position 1045: 1.36435946413155e-08
Position 297: 1.2792592476373955e-08
Position 184: 9.413968164697037e-09
Position 785: 3.2162705812327102e-09
Position 351: 2.401259091130431e-09
Position 218: 2.329434849600046e-09
Position 250: 1.5833490818735661e-09
Position 227: 1.4888974608448754e-09
Position 596: 9.015240537241465e-10
Position 235: 5.234565594436038e-10
Position 404: 4.321799378372745e-10
Position 257: 3.262371645628535e-10
Position 132: 6.993961561373397e-11
