Gene = PPOX
Position 2077: 0.0003371534412037305
Position 2214: 0.00032410019413266005
Position 2517: 0.00021057037068749354
Position 908: 0.00018301990861852043
Position 2804: 0.0001689201131863936
Position 3502: 0.00016549588896472238
Position 56: 0.00015705015529737812
Position 2534: 0.00014997521228458086
Position 836: 0.00012426626800939562
Position 2959: 0.00010989964198590981
Position 2190: 0.00010490874331143669
Position 2400: 5.183026452922502e-05
Position 4655: 4.1350635966443606e-05
Position 1039: 3.4272154635403244e-05
Position 267: 2.6416588452668577e-05
Position 690: 2.560909775324626e-05
Position 2203: 2.205009640489181e-05
Position 529: 1.7754775242843787e-05
Position 885: 1.6308903071227597e-05
Position 323: 1.5635127300467756e-05
Position 843: 1.4737716898327363e-05
Position 912: 1.4127193282692464e-05
Position 166: 1.3252645253869427e-05
Position 122: 7.210531455803893e-06
Position 1282: 5.082459211376383e-06
Position 312: 4.909726106315381e-06
Position 490: 2.751700558036016e-06
Position 387: 1.8761489825050065e-06
Position 961: 1.6404985235558061e-06
Position 342: 1.4528360446197517e-06
Position 430: 1.428480107014054e-06
Position 1477: 9.185668857559062e-07
Position 14: 8.946249066447661e-07
Position 1106: 7.192642263060024e-07
Position 76: 5.310289550751455e-07
Position 295: 3.618308935160521e-07
Position 540: 2.8402059408113306e-07
Position 397: 2.807352454076102e-07
Position 2022: 1.4837362132819165e-07
Position 92: 1.0539219583377646e-07
Position 453: 9.351470933273818e-08
Position 659: 1.4161537733071964e-08
Position 450: 5.617374471573132e-09
Position 456: 5.48355922708281e-09
Position 1973: 3.476029147112528e-09
Position 693: 8.223114667201843e-10
Position 997: 2.9128310842929863e-10
Position 738: 2.645547878463018e-13
Position 390: 6.773678910541333e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 429: 0.9870891613424335
Position 689: 0.8980305734169217
Position 4496: 0.7539478639647834
Position 2582: 0.725171110208096
Position 2002: 0.6640491777774044
Position 3998: 0.5113022295064136
Position 4209: 0.47671875065494784
Position 944: 0.40473530644984507
Position 4269: 0.30654741812184266
Position 960: 0.21011663538092462
Position 1177: 0.18809450350629808
Position 4623: 0.17521457292581602
Position 3249: 0.08892898549049176
Position 3495: 0.06956657344420406
Position 2067: 0.05626525966475654
Position 1481: 0.05117508631799278
Position 928: 0.04646309925738023
Position 985: 0.043626367416527395
Position 4171: 0.04275124217298443
Position 2021: 0.03932920608175477
Position 1584: 0.038058864939162405
Position 2268: 0.037071802433716806
Position 916: 0.029087483398824006
Position 3351: 0.027195105628621305
Position 1904: 0.02702757357412052
Position 4654: 0.023569603243252815
Position 655: 0.023259799474391364
Position 4284: 0.01928247260371971
Position 1430: 0.017316508329494083
Position 3032: 0.015781391781463542
Position 988: 0.014327396453075507
Position 2008: 0.012776689600857006
Position 1028: 0.010527318039004346
Position 2886: 0.009817616190479961
Position 1416: 0.007051290819102938
Position 2107: 0.006787777190913398
Position 1957: 0.006749371088259763
Position 4752: 0.004976748269726416
Position 4236: 0.004417661004926974
Position 304: 0.004011126254806618
Position 1015: 0.003962526490571243
Position 3386: 0.003598384075163479
Position 4539: 0.0029115306025091795
Position 4439: 0.0028383164684645996
Position 2118: 0.00281231574496013
Position 4521: 0.0025224062662190035
Position 2620: 0.0023450243291371197
Position 386: 0.00223521929881639
Position 2034: 0.0020176111307940465
Position 2438: 0.0017187543747463473
Position 699: 0.0015751514841573205
Position 2044: 0.0015686988236902869
Position 1339: 0.0014472730822970292
Position 1365: 0.0014318560924842067
Position 4511: 0.0014185501539575672
Position 3304: 0.0013664653070700975
Position 3614: 0.0013455597899091499
Position 4713: 0.0011244551538572328
Position 323: 0.0011129434304827802
Position 1006: 0.001036815819429708
Position 1490: 0.0009410645922559661
Position 1336: 0.0007589040562440734
Position 4079: 0.0007498967184973154
Position 1183: 0.0006782305048599218
Position 2292: 0.000642633185561894
Position 2074: 0.0004903585332411726
Position 1762: 0.0004027819223827648
Position 1199: 0.0003927542603211643
Position 3132: 0.0003899834603861211
Position 2596: 0.0003771176810597376
Position 2058: 0.0003659203661410466
Position 335: 0.0002996491976132175
Position 590: 0.000294741886545054
Position 338: 0.00023516532073561815
Position 1881: 0.00020116827524052804
Position 667: 0.00017666020445235186
Position 1023: 0.0001377941077660422
Position 955: 0.00013458190779890518
Position 787: 0.00013224315751235642
Position 87: 0.0001322268641076159
Position 4026: 0.00013122547415506477
Position 4625: 0.0001247703282757365
Position 189: 0.0001198693878884458
Position 1795: 0.00010588330267222577
Position 1341: 9.945198003144897e-05
Position 186: 8.380383211044271e-05
Position 1321: 8.289141599613737e-05
Position 1496: 8.125379301302806e-05
Position 744: 7.948656562777197e-05
Position 1524: 5.5386564751201385e-05
Position 2889: 4.6129962778878206e-05
Position 957: 4.3698677758126064e-05
Position 1256: 4.211914849871221e-05
Position 1689: 3.614870201589439e-05
Position 1273: 3.511503815985811e-05
Position 1699: 3.4321398707919306e-05
Position 1076: 3.342070350157187e-05
Position 1768: 3.301201578134886e-05
Position 883: 3.1243633249639695e-05
Position 490: 2.482785323036635e-05
Position 140: 2.3796490050375364e-05
Position 848: 2.3048946345039747e-05
Position 2274: 2.182240894123018e-05
Position 1667: 1.138984464544965e-05
Position 213: 8.982452575977493e-06
Position 709: 8.894221367088046e-06
Position 119: 8.47126714269299e-06
Position 586: 6.654189425006447e-06
Position 267: 4.915921689452127e-06
Position 767: 4.245249490013699e-06
Position 885: 2.6515492137798417e-06
Position 2440: 1.8224629716565087e-06
Position 102: 1.7378471830608342e-06
Position 890: 1.7296123722994532e-06
Position 969: 1.6833006692021618e-06
Position 342: 1.1820136286920155e-06
Position 2415: 1.1764845861540112e-06
Position 899: 1.1167257493351266e-06
Position 158: 1.0858009751275505e-06
Position 2531: 1.071023879203553e-06
Position 381: 9.001811039326662e-07
Position 149: 8.668815513440015e-07
Position 804: 7.339281992763072e-07
Position 2600: 6.397478140320108e-07
Position 524: 5.088532535178808e-07
Position 354: 5.010413307339819e-07
Position 89: 4.7412204723964534e-07
Position 112: 4.6058950248821774e-07
Position 475: 4.506382292697592e-07
Position 2347: 4.229796376820121e-07
Position 713: 4.095149945840685e-07
Position 468: 3.470666385371425e-07
Position 191: 3.4086254952056546e-07
Position 723: 1.7982868706491575e-07
Position 853: 1.492231885347322e-07
Position 851: 1.4739898570620404e-07
Position 706: 1.1944214518061941e-07
Position 792: 1.1088668298213402e-07
Position 99: 1.0165084181571956e-07
Position 162: 9.434831118661513e-08
Position 704: 8.42939269500291e-08
Position 546: 6.048739012051658e-08
Position 104: 4.333984684794963e-08
Position 831: 4.155044067406433e-08
Position 502: 1.2652389731900511e-08
Position 1297: 2.340430839124373e-09
