Gene = MUC13
Position 22317: 0.009517500653831109
Position 936: 0.008087653788122116
Position 21314: 0.008074906827604178
Position 6974: 0.00803643803916474
Position 16260: 0.007850068758691396
Position 9627: 0.007820017495599782
Position 13961: 0.007752828907166435
Position 26601: 0.0076752453721182085
Position 28323: 0.007556411062485463
Position 14494: 0.005622877357948958
Position 28568: 0.005347336842270399
Position 26881: 0.004609478757330796
Position 26520: 0.004337715725147566
Position 28483: 0.0037584056110452646
Position 12324: 0.0035772789443380953
Position 6799: 0.0031649902971696477
Position 4953: 0.003099818988822701
Position 3912: 0.0028866122664060224
Position 26845: 0.0026999660348023626
Position 13679: 0.002687111920017737
Position 10967: 0.002087114651322349
Position 26500: 0.002051450703691662
Position 27475: 0.001971101894223002
Position 4729: 0.001937029357357933
Position 26934: 0.0018702323007178164
Position 25597: 0.0018532503081136035
Position 7533: 0.001816955476648109
Position 3998: 0.0015284511508748472
Position 2712: 0.0013641060559787083
Position 3768: 0.0012077360160135263
Position 18039: 0.0011238379180975372
Position 26909: 0.001104920905375142
Position 695: 0.0010191355634912038
Position 22193: 0.0010067872125966624
Position 12631: 0.0009140164782802625
Position 5638: 0.0008795097019142157
Position 12659: 0.0008247385041562623
Position 4702: 0.000820460280912666
Position 26353: 0.0008162374144442463
Position 2733: 0.0008014098030891904
Position 5098: 0.0007578053272917524
Position 13811: 0.0007209727875476803
Position 2566: 0.000709070040581884
Position 27931: 0.0006379494525643615
Position 5683: 0.0006187521868493113
Position 1302: 0.0005538913740813704
Position 2520: 0.0005506745262149423
Position 2623: 0.0005403474229424109
Position 14514: 0.000516257357814971
Position 5721: 0.0005161331966783487
Position 845: 0.0004999190963803005
Position 1492: 0.00047199005920557733
Position 3887: 0.00046839014137122344
Position 27378: 0.00045695530025551597
Position 1019: 0.00024190026818534519
Position 4925: 0.00024097561589995486
Position 27017: 0.00022743343813245764
Position 1684: 0.0002151195942659782
Position 3889: 0.00015467504028257427
Position 27325: 0.00011584837283882121
Position 27297: 0.00011194928485445699
Position 4491: 0.00010627837637680433
Position 2431: 0.00010047019470993305
Position 24989: 8.26483693459828e-05
Position 12671: 7.324994238945655e-05
Position 841: 5.6176082252857756e-05
Position 13183: 5.304336626923188e-05
Position 4558: 4.354492549371313e-05
Position 724: 4.220001250579254e-05
Position 14860: 4.1127929834605425e-05
Position 3894: 3.394208420071437e-05
Position 26732: 3.333729481534543e-05
Position 1078: 3.158426168181084e-05
Position 1227: 3.141957658000157e-05
Position 1479: 2.7637625822741004e-05
Position 6520: 2.6550460874102806e-05
Position 6769: 1.4254443706248294e-05
Position 222: 1.138748744266599e-05
Position 958: 1.0352304879569858e-05
Position 1165: 1.0103501557359152e-05
Position 813: 9.137022752098088e-06
Position 325: 8.978885018411715e-06
Position 1044: 8.398167766918669e-06
Position 14711: 4.768183726529803e-06
Position 210: 4.390788315382727e-06
Position 185: 3.080332215522054e-06
Position 180: 2.543231122815409e-06
Position 227: 2.1997185771036898e-06
Position 14779: 1.975320919034393e-06
Position 978: 1.7951515609621985e-06
Position 1204: 1.4415055250770867e-06
Position 565: 1.0490401417967982e-06
Position 1050: 9.005385010531456e-07
Position 264: 5.020655715093818e-07
Position 883: 4.886601795411084e-07
Position 790: 4.852646623595072e-07
Position 1071: 4.5300173963917736e-07
Position 634: 4.529998527493889e-07
Position 970: 3.626188870330361e-07
Position 955: 3.566508561099426e-07
Position 456: 2.9705075941196123e-07
Position 1258: 2.761198494734137e-07
Position 880: 2.5958521183878883e-07
Position 820: 1.6439741440765904e-07
Position 3327: 1.4929557532154002e-07
Position 1241: 1.2840634823411094e-07
Position 2212: 1.158314339665578e-07
Position 1111: 1.060590084278899e-07
Position 1053: 8.673424799402745e-08
Position 3487: 6.674536387379499e-08
Position 3484: 6.315612140065537e-08
Position 268: 5.840221034366846e-08
Position 3957: 5.411629244395738e-08
Position 3513: 5.324087706777157e-08
Position 3640: 4.726758628153099e-08
Position 899: 4.2942090136197204e-08
Position 2403: 3.759192537152129e-08
Position 3554: 3.5818756760038805e-08
Position 1482: 3.557876337429719e-08
Position 512: 3.438267734270463e-08
Position 1781: 3.260671528513619e-08
Position 342: 2.9260817039883768e-08
Position 2445: 2.763399368707841e-08
Position 1617: 1.928689493733843e-08
Position 2187: 1.782009369669534e-08
Position 1571: 1.6639878579685933e-08
Position 2013: 1.52464524348475e-08
Position 5615: 1.2737738987226226e-08
Position 1548: 9.973103226349497e-09
