Gene = LSMEM1
Position 2772: 0.0004633870116419452
Position 2650: 0.0003620934280149609
Position 6330: 0.0003535536152828284
Position 750: 0.0002979679179185229
Position 1951: 0.0002555669517191261
Position 4650: 0.00025190749819568235
Position 706: 0.0002512412831024382
Position 789: 0.0002458836609837044
Position 985: 0.00021696096334726118
Position 3070: 0.0001978114079424855
Position 306: 0.00016835354028222645
Position 2109: 0.00016450310478047315
Position 813: 0.00016149413904008965
Position 6443: 0.00016126233422483443
Position 4408: 0.00016050260660742909
Position 3155: 0.00011900322300965377
Position 3533: 0.00010250897740787508
Position 4448: 9.616897299603423e-05
Position 1524: 9.22845231582812e-05
Position 4769: 8.285651397853425e-05
Position 473: 7.441508385693618e-05
Position 2989: 6.80864102875829e-05
Position 913: 6.325888648080698e-05
Position 1210: 6.29376765333848e-05
Position 1182: 6.234308929507122e-05
Position 3312: 4.8711038921470744e-05
Position 1939: 4.8611880389117774e-05
Position 3119: 3.6185300025823325e-05
Position 2061: 2.9776950120851235e-05
Position 910: 2.961567431034975e-05
Position 2643: 2.51282124131403e-05
Position 1392: 2.1808758921365623e-05
Position 1213: 2.0821484468695266e-05
Position 214: 2.0505804503624693e-05
Position 1243: 1.9996148939772055e-05
Position 1555: 1.764687537998801e-05
Position 1860: 1.682415994721809e-05
Position 638: 1.3432601760027961e-05
Position 1884: 1.1612655042370513e-05
Position 604: 1.0550606022773084e-05
Position 879: 9.820999527472546e-06
Position 2027: 7.972069351172031e-06
Position 819: 6.910535057424878e-06
Position 1289: 6.614143128595008e-06
Position 1342: 6.029747759811275e-06
Position 999: 5.904571266837482e-06
Position 1373: 5.876376765111586e-06
Position 1410: 1.7430302223727201e-06
Position 666: 1.3860936820387593e-06
Position 476: 1.3067319400634973e-06
Position 1017: 2.45059198759984e-07
Position 961: 2.3764273768959565e-07
Position 926: 2.0837067470273508e-07
Position 346: 1.8192137409203033e-07
Position 2534: 8.90061620569931e-08
Position 1075: 3.0154574533918044e-08
Position 362: 2.9575494134154118e-08
Position 1042: 2.8514275886859015e-08
Position 366: 2.616759904408511e-08
Position 409: 2.5567977042183277e-08
Position 259: 2.2577522207757983e-08
Position 1162: 2.2197950066232992e-08
Position 1128: 2.1554997462219658e-08
Position 928: 2.0435128595025126e-08
Position 427: 1.7825858333114104e-08
Position 1035: 1.3331689888863788e-08
Position 314: 1.2736349045591298e-08
Position 263: 1.2642628914102508e-08
Position 640: 4.225586859377136e-09
Position 220: 1.6365939879310728e-09
Position 393: 1.1032933258389157e-09
Position 398: 2.8544220732000173e-10
Position 372: 1.735814192248448e-10
Position 482: 1.5320923228099892e-10
Position 77: 2.911686110608023e-11
Position 159: 2.2429591379048536e-11
