Gene = GPN2
Position 367: 3.1684012680002416e-07
Position 66: 2.849750275971746e-07
Position 616: 2.462316393918242e-07
Position 15: 1.606626787375963e-07
Position 34: 3.97197698253255e-11
Position 293: 9.29831093666545e-12
Position 372: 7.518269114822903e-12
Position 159: 6.970868333190851e-12
Position 318: 4.2361932368393246e-18

Sorted 3' Splice Sites (High to Low Probability):
Position 6006: 0.721681170975232
Position 1171: 0.4640091966171711
Position 4163: 0.3867408973786459
Position 1141: 0.28294235434443954
Position 12795: 0.11929369130081074
Position 537: 0.11575186744553702
Position 13562: 0.10220357877864493
Position 1880: 0.0920880095004055
Position 10547: 0.08245319110479286
Position 8082: 0.06541472782688425
Position 5981: 0.0522667398902993
Position 6538: 0.041264460892077345
Position 1492: 0.03984516946582907
Position 12172: 0.03294700441067773
Position 11187: 0.023513844595595988
Position 1689: 0.02242880308215592
Position 4114: 0.022042885732249717
Position 6068: 0.02144695848189568
Position 1211: 0.020378607604360523
Position 12957: 0.018977488695916974
Position 3310: 0.018812452562854843
Position 1710: 0.016712796169624143
Position 1232: 0.015471886583415926
Position 7964: 0.013179964941017414
Position 1504: 0.01313147219165444
Position 6260: 0.012389876295399763
Position 9090: 0.011330793586479423
Position 9692: 0.009540004567527443
Position 695: 0.009298721870062887
Position 1100: 0.00821595332815645
Position 4255: 0.008049510196013264
Position 6150: 0.007561027143201448
Position 6515: 0.007265656932538864
Position 5881: 0.007146042795491418
Position 11435: 0.0070586879046245525
Position 4187: 0.007013367658194668
Position 11378: 0.006315103135502856
Position 1713: 0.0060368765577730995
Position 7935: 0.005913104965950252
Position 5021: 0.005446393183781751
Position 1980: 0.004647373201812058
Position 6728: 0.004226210837569381
Position 9669: 0.003715134179073468
Position 3771: 0.003256958451259534
Position 1957: 0.0031177507921500563
Position 9263: 0.00303422369478905
Position 5576: 0.0029799789251669607
Position 261: 0.0027914579823609185
Position 3168: 0.002307214379478788
Position 5561: 0.0020557412946991347
Position 3017: 0.0019299849224065427
Position 542: 0.0016104841629379335
Position 6284: 0.0014444873187421027
Position 1297: 0.0013467484605023915
Position 236: 0.0012987941127473256
Position 4324: 0.001210578124926728
Position 3306: 0.0010079723622532343
Position 807: 0.0008100768081065145
Position 3820: 0.0007466548793158821
Position 3482: 0.0007342537405070135
Position 4033: 0.0007254316380276588
Position 3847: 0.0007216964500558928
Position 207: 0.0007021697660442302
Position 3892: 0.0006636347511249574
Position 5343: 0.00047984327779143247
Position 1665: 0.00047017356960178186
Position 494: 0.00041302723964292573
Position 172: 0.0003666485379051114
Position 1222: 0.0003539258161295904
Position 783: 0.00030818406174187396
Position 1116: 0.0002820799384099705
Position 458: 0.0002732581184577992
Position 3644: 0.00025731930778888785
Position 2171: 0.00021580985730810956
Position 468: 0.00020835461388011406
Position 832: 0.0001931364117879829
Position 350: 0.00018414362496709034
Position 4355: 0.00015446608442033213
Position 3332: 0.00014967143261611035
Position 577: 0.00014910209121347343
Position 1612: 0.00013921571815943864
Position 599: 0.00012845788826016218
Position 835: 0.0001245370424353113
Position 3718: 0.00011702706833974152
Position 2130: 0.00010708264605925994
Position 730: 0.00010247299184896078
Position 3045: 9.795375530838344e-05
Position 1028: 9.79445820493734e-05
Position 1842: 6.404109914209863e-05
Position 856: 5.3986854754260265e-05
Position 1347: 2.3948633405466235e-05
Position 1549: 2.035856251051349e-05
Position 289: 1.9933648232462032e-05
Position 787: 1.874502444376778e-05
Position 3191: 1.5246879246256324e-05
Position 3082: 1.4892568217365879e-05
Position 1437: 1.4309280989446627e-05
Position 1440: 1.017151637379855e-05
Position 293: 1.0150380879113396e-05
Position 548: 9.596740920566592e-06
Position 622: 9.145678307166853e-06
Position 1558: 7.805506507572127e-06
Position 1588: 7.392699466993403e-06
Position 915: 6.489422076613662e-06
Position 1669: 5.495138486214139e-06
Position 1538: 5.428347252894849e-06
Position 1777: 4.035879175904199e-06
Position 610: 3.975029399649833e-06
Position 365: 3.640939779431781e-06
Position 1569: 3.1833699822512207e-06
Position 971: 2.139188994620178e-06
Position 864: 1.5633393586668118e-06
Position 1446: 1.5248788498876779e-06
Position 880: 1.4858204721187049e-06
Position 1400: 1.4592135010291692e-06
Position 266: 1.3618323334689739e-06
Position 1813: 1.2205915983768257e-06
Position 650: 1.1145448545178797e-06
Position 1025: 7.410389717326956e-07
Position 1048: 5.441704174708117e-07
Position 977: 5.417518524505214e-07
Position 102: 4.018056800385121e-07
Position 77: 2.709020318294979e-07
Position 130: 2.0821462177172345e-07
Position 742: 2.8719501186656066e-08
Position 386: 1.3777593038128317e-08
Position 662: 1.1823144316901053e-09
Position 82: 3.1976589779362823e-10
Position 671: 8.194094300835933e-11
