Gene = HEMK1
Position 1854: 0.058738668403715374
Position 14882: 0.05857364706454831
Position 14677: 0.05437950067859765
Position 12406: 0.05395289847568024
Position 20032: 0.05080508214013996
Position 1224: 0.044456679402633564
Position 10856: 0.04392347916233196
Position 10966: 0.04227184895149326
Position 305: 0.042136019978069775
Position 8119: 0.03959788526938754
Position 11580: 0.03673558374154555
Position 9537: 0.03665931277375774
Position 18027: 0.034323553550605505
Position 2947: 0.03418157659591733
Position 13026: 0.032665220421732664
Position 16365: 0.03250195887375669
Position 11617: 0.03236209337759904
Position 2441: 0.031958037006362384
Position 1778: 0.030460628766731446
Position 10895: 0.0294000371356101
Position 2590: 0.026921573248916704
Position 12503: 0.026376563183808415
Position 17609: 0.022639146057110864
Position 15632: 0.02243884837535722
Position 12403: 0.021541331565481197
Position 10977: 0.019727764999405706
Position 15832: 0.018738742642896242
Position 12710: 0.017922809593196823
Position 1398: 0.01750374786301016
Position 16006: 0.016297517247542165
Position 2071: 0.015946431790626516
Position 727: 0.014782796842864578
Position 14643: 0.013736403771047736
Position 20079: 0.012487668671453105
Position 4491: 0.009642934287865503
Position 16657: 0.009347954015902195
Position 12248: 0.009128744463380495
Position 11614: 0.008729104177123113
Position 12925: 0.00853607221887602
Position 3614: 0.007334530729604862
Position 17418: 0.007067193948442135
Position 1331: 0.0065975668096582216
Position 12928: 0.006459865248855415
Position 11408: 0.006281138281290232
Position 1455: 0.005855865044675141
Position 2887: 0.005008754067014972
Position 2903: 0.00478384842342024
Position 3210: 0.004239734013176047
Position 2836: 0.004191799991135268
Position 1502: 0.0040357707649176875
Position 12753: 0.003966042421180369
Position 3655: 0.002619470256436202
Position 252: 0.0025941764606942403
Position 1192: 0.002221385428379099
Position 949: 0.0021659060907830013
Position 14589: 0.001844215038018159
Position 3399: 0.0018047850243715594
Position 14031: 0.0016549795086209778
Position 13828: 0.001473808715488955
Position 1909: 0.0014668371885892906
Position 1381: 0.0011916339880000638
Position 3402: 0.0009534647236597569
Position 1826: 0.0008530203022123574
Position 568: 0.0008435415074856549
Position 10019: 0.00058661969269738
Position 241: 0.0005814902136299774
Position 9921: 0.0005703330246025914
Position 502: 0.0005350860396247627
Position 2299: 0.0005025099624499682
Position 871: 0.00046478233545267764
Position 1892: 0.0003554213953430053
Position 258: 0.0003519901354170394
Position 874: 0.00034513060575218785
Position 507: 0.00033247658188966965
Position 321: 0.00023812623892466067
Position 1144: 0.00023352963954005143
Position 2414: 0.0002217313667545935
Position 1060: 0.00020337205202269364
Position 709: 0.00019877034588499087
Position 681: 0.00013779711926077877
Position 292: 0.0001276678048550325
Position 965: 0.00012613975653833205
Position 1266: 9.25418391735765e-05
Position 999: 9.137831539071584e-05
Position 900: 5.817358212640137e-05
Position 1370: 5.6971267069686184e-05
Position 269: 3.556340168900244e-05
Position 208: 2.8901128706868205e-05
Position 519: 2.2038073567571168e-05
Position 575: 1.8321465290219273e-05
Position 12288: 1.2921150021939735e-05
Position 477: 5.628549747809388e-06
Position 1248: 4.550138812845555e-06
Position 190: 1.706013077308061e-06
Position 418: 1.293494554727092e-06
Position 371: 1.1418892673099977e-06
Position 176: 6.546074669905699e-07
Position 410: 4.1729985744209855e-07
Position 422: 3.292261694053315e-07
Position 579: 7.274670220648727e-08
Position 338: 6.081256927646765e-08
Position 381: 5.134363971389425e-08
Position 435: 3.428063824303267e-08
Position 633: 9.46314113219953e-09
Position 739: 8.531332502489348e-09
Position 807: 7.757791924314636e-09
Position 192: 6.458544522322396e-09
Position 631: 5.363804298475117e-09
Position 790: 3.413516191406357e-09
Position 985: 2.4151623597638305e-10
Position 196: 4.603746025688369e-11
Position 185: 3.6430458314360896e-11
Position 334: 3.097067648847889e-11
Position 109: 2.9979112556879786e-11
Position 113: 1.2176171986756188e-12
Position 136: 7.367327525473436e-13
Position 121: 5.643667416509406e-13
