Gene = RP5-877J2.1
Position 2526: 0.058059431875520096
Position 1596: 0.057373859084981174
Position 20433: 0.05490057477794063
Position 13995: 0.05278355491930861
Position 7890: 0.05181825185979185
Position 19719: 0.04412740397656498
Position 7917: 0.043167107301781554
Position 2372: 0.03881420020905223
Position 6719: 0.038548615642859996
Position 29332: 0.0383523201992022
Position 241: 0.0377206713167128
Position 16947: 0.03669989924928074
Position 5899: 0.035953595724954476
Position 120: 0.03401901238028084
Position 36717: 0.033390748811081894
Position 927: 0.03059201300465528
Position 17071: 0.030170420021176588
Position 33759: 0.028613403371762637
Position 35867: 0.02790646437036326
Position 260: 0.02684194100645861
Position 14035: 0.02608692959534597
Position 7863: 0.025869067059352515
Position 24271: 0.023689914096387148
Position 27037: 0.02318585950009659
Position 9110: 0.02270245734765362
Position 2959: 0.022283906901556086
Position 149: 0.021648610505271705
Position 7: 0.02132276496278406
Position 7156: 0.020574734776722427
Position 5127: 0.020550996727732185
Position 15485: 0.020322030050623052
Position 74: 0.01855860929768056
Position 33475: 0.017646231290834813
Position 23642: 0.016017141804439732
Position 20057: 0.015725666153960278
Position 34352: 0.01508676818716363
Position 7091: 0.01474308261750405
Position 21913: 0.014299653188154411
Position 20268: 0.013870274738520594
Position 6503: 0.013650848240786597
Position 34814: 0.013268429846541308
Position 1862: 0.01312491112958362
Position 1591: 0.01138212212047667
Position 34778: 0.011315960897160394
Position 277: 0.01094874288996316
Position 13484: 0.010902040123293289
Position 31604: 0.010850225957316492
Position 30328: 0.010782133756492656
Position 10259: 0.009512630981370746
Position 35074: 0.009280612821075625
Position 1619: 0.008682744420331984
Position 9122: 0.008672386183470033
Position 11060: 0.008657930570282212
Position 16468: 0.008398623945981148
Position 256: 0.008375680510064279
Position 6921: 0.008255985405118167
Position 9017: 0.008054079740494909
Position 13805: 0.007729783736992421
Position 23410: 0.007274980485557404
Position 584: 0.0061855686141636225
Position 23710: 0.005721362583316157
Position 32691: 0.0055684376178223504
Position 3267: 0.005202536788486285
Position 26028: 0.004901166206627283
Position 1822: 0.0041812566827487746
Position 1361: 0.003563909133649811
Position 34273: 0.0034184535541095444
Position 27722: 0.00281754309630124
Position 350: 0.00265096953928634
Position 31327: 0.0019054605142336861
Position 33933: 0.001670503322362498
Position 34800: 0.0014935939978620305
Position 23676: 0.0013527140038247852
Position 6021: 0.0009993675590512726
Position 297: 0.000958241278660305
Position 753: 0.0009312861181736251
Position 30893: 0.0009062767625939249
Position 3280: 0.000853845364978446
Position 383: 0.0007462802842398297
Position 1421: 0.0006466301928330585
Position 4542: 0.0006340988724303022
Position 2270: 0.0006252917532800158
Position 337: 0.0004261088661408797
Position 3548: 0.0003967653927880988
Position 5874: 0.0003138961519915462
Position 161: 0.0002968901427232953
Position 490: 0.0002823137340127508
Position 4555: 0.0002488942245126659
Position 828: 0.00022956555065411696
Position 391: 0.00017112133074838947
Position 5064: 0.00014541134985498889
Position 23724: 0.00012821396156633335
Position 33920: 0.00012092937580303703
Position 166: 0.0001083267783557688
Position 1157: 0.00010594542244425365
Position 1019: 0.00010288432556716397
Position 33721: 0.00010218892937812415
Position 2184: 9.324189389251107e-05
Position 1029: 6.879808337955237e-05
Position 620: 6.764975387246728e-05
Position 58: 6.717665641914325e-05
Position 34024: 5.776161866290703e-05
Position 32269: 5.305792018684306e-05
Position 243: 5.006129738942908e-05
Position 604: 4.603260443401222e-05
Position 895: 3.508557912500922e-05
Position 483: 2.9446995015051542e-05
Position 361: 2.837114858470288e-05
Position 812: 2.6541498632083176e-05
Position 1317: 1.0800904745469642e-05
Position 506: 7.70552915544317e-06
Position 340: 6.759669691280562e-06
Position 843: 4.35929141251075e-06
Position 511: 1.2397281067246401e-06
Position 47: 1.1596710589048456e-06
Position 299: 4.620848389456025e-08
Position 442: 4.019862862985077e-08
Position 568: 1.7743033307689383e-09
Position 229: 1.6252610020149211e-09
Position 594: 8.195532040903215e-10
Position 875: 5.87598720551845e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 30646: 0.9914716317569898
Position 23220: 0.9900551575553246
Position 1120: 0.9500523008931206
Position 33560: 0.8875084026044106
Position 14606: 0.8349251359998279
Position 6983: 0.7859310088219306
Position 17168: 0.7730279679188978
Position 4288: 0.6880402903442191
Position 17919: 0.6576276260767637
Position 13483: 0.6553734822925428
Position 27517: 0.6526316609643431
Position 8013: 0.6040876146351787
Position 25877: 0.5910869619511483
Position 18068: 0.5671805339858954
Position 19968: 0.5235939129809963
Position 29220: 0.4959205757584887
Position 33778: 0.4563282228019374
Position 26517: 0.37530432856402046
Position 33361: 0.3527099491841149
Position 31420: 0.3440274461186877
Position 36298: 0.3338760020931336
Position 20473: 0.3126205980360148
Position 13269: 0.3083652066149277
Position 2350: 0.26861959636150684
Position 10130: 0.26679426260183486
Position 18071: 0.2580864546148414
Position 24023: 0.23930252551043066
Position 16424: 0.2387203673743506
Position 27804: 0.23243298802897588
Position 26231: 0.2248994026772784
Position 857: 0.22386725452193385
Position 27831: 0.21545100628882805
Position 41578: 0.19543866571494553
Position 33720: 0.17844236053610185
Position 4593: 0.15125110228201114
Position 44849: 0.15012756451776654
Position 6118: 0.14853937815277238
Position 7588: 0.14498974200458986
Position 28333: 0.13250064717761656
Position 34243: 0.1274470090893479
Position 26795: 0.11625076856586711
Position 25751: 0.11098166116558639
Position 26206: 0.10489385353218689
Position 30189: 0.09141435353035596
Position 13714: 0.08660026825164686
Position 18871: 0.08481885121664913
Position 23890: 0.08002657918822917
Position 8983: 0.0770369413083047
Position 24740: 0.07556727970842039
Position 28248: 0.06760601553722269
Position 16848: 0.06687031927045735
Position 30130: 0.06334343300506218
Position 4525: 0.055902955824253565
Position 7613: 0.05579264742677999
Position 34671: 0.05537785929028792
Position 31136: 0.05414773763856954
Position 33542: 0.05068628728593564
Position 3162: 0.04904166388361097
Position 18938: 0.04611568610724906
Position 36501: 0.04470132703635836
Position 19560: 0.044127403976565005
Position 20120: 0.04314500526993505
Position 10170: 0.03677676412394445
Position 6483: 0.034664569553554715
Position 2447: 0.033485662070320575
Position 650: 0.03186657611864583
Position 33504: 0.0301325646832257
Position 3199: 0.02940639466784389
Position 38191: 0.0281632871081664
Position 26085: 0.028066687926599353
Position 794: 0.027952702133114606
Position 3041: 0.02789239472448398
Position 6801: 0.026416073378881553
Position 20251: 0.025625844246526204
Position 5749: 0.025459143840681216
Position 42700: 0.02540396431444199
Position 23555: 0.023219432353146986
Position 42455: 0.021769894767330808
Position 2763: 0.021741767267652406
Position 1395: 0.02086102116617851
Position 4978: 0.020696408077587183
Position 15342: 0.020322030050623056
Position 35691: 0.019567343065241733
Position 1526: 0.018563216318127157
Position 39682: 0.017300504419085972
Position 24766: 0.015151078580375066
Position 812: 0.014676577651269982
Position 1719: 0.014553089227080571
Position 20447: 0.014462994255219866
Position 18090: 0.014390184754452525
Position 21778: 0.014299653188154397
Position 4628: 0.014211416013232874
Position 29004: 0.013955334582845905
Position 38637: 0.013574759744119449
Position 881: 0.013469601370515404
Position 1134: 0.013436770161908586
Position 1532: 0.013186963594319015
Position 9151: 0.012679983623279644
Position 5786: 0.0118077155953161
Position 6443: 0.011404168754730042
Position 24728: 0.011321314947327785
Position 40892: 0.011020080490468973
Position 33396: 0.010191339163717695
Position 36317: 0.010125576624725581
Position 716: 0.01004471842740716
Position 833: 0.009995571767756853
Position 23988: 0.009607883879725356
Position 26555: 0.009460108818474238
Position 23173: 0.009310744305132056
Position 2884: 0.009218126555888747
Position 34932: 0.009151720714948713
Position 10910: 0.008657930570282217
Position 8839: 0.00805407974049491
Position 3090: 0.007947407149583873
Position 1413: 0.007865385988504942
Position 26447: 0.007507949584975388
Position 31007: 0.007441012449811022
Position 924: 0.007252148626544799
Position 33797: 0.006506126456146755
Position 33782: 0.006464807013121853
Position 2985: 0.006444705205293327
Position 27658: 0.005632472387514124
Position 31176: 0.005411821583203177
Position 1535: 0.005333968730635677
Position 35638: 0.005128771003728918
Position 36254: 0.004770409276713134
Position 34047: 0.004526272945161571
Position 34993: 0.004292207466844991
Position 30991: 0.0037642066339340532
Position 32383: 0.0032150268003386957
Position 35797: 0.0032103503013926017
Position 24240: 0.0029966696975388925
Position 37561: 0.0025370226000586754
Position 35951: 0.0024987148492429867
Position 2460: 0.00247771308109268
Position 26806: 0.0023831911424317164
Position 32445: 0.0023534108174836513
Position 1032: 0.0023420360074889917
Position 2353: 0.002304044861732055
Position 7039: 0.002186884270588666
Position 18037: 0.001994188465452105
Position 2433: 0.0019352385787970278
Position 33987: 0.00181555433272511
Position 2146: 0.0017674570070284107
Position 1479: 0.0017546049423692767
Position 1006: 0.0016098582862692095
Position 1724: 0.001516386790877835
Position 1552: 0.0014748770931335676
Position 34247: 0.0014117633091430346
Position 1472: 0.0013796255420813898
Position 887: 0.001345779405588514
Position 1103: 0.0013247983754831574
Position 31011: 0.001285760547269963
Position 1420: 0.0011989279795272406
Position 1176: 0.001010616895266144
Position 32268: 0.0009879409026131729
Position 955: 0.0008311529866807545
Position 677: 0.0007337151276000725
Position 3047: 0.0006970641510039967
Position 2093: 0.0006671608570620938
Position 34133: 0.0006391408191013905
Position 568: 0.0006131056104423026
Position 2412: 0.0005886927059843272
Position 898: 0.0005815242540184426
Position 2690: 0.0005800988441447356
Position 1751: 0.0005491853871641322
Position 2942: 0.00047858191882476687
Position 1721: 0.00045547079682722055
Position 1452: 0.0004234869788961481
Position 1499: 0.00041283590019954795
Position 320: 0.00040578897278810416
Position 1449: 0.000326305629534971
Position 2239: 0.0003206344024854264
Position 2376: 0.00031431839760258303
Position 34438: 0.00031209935277951966
Position 34340: 0.0002933268657796228
Position 1409: 0.000281694797038537
Position 31363: 0.0002349074903518166
Position 4144: 0.00021983269983136294
Position 3475: 0.0002013083439851946
Position 3496: 0.0001954570488029044
Position 2782: 0.00018114234973176627
Position 1268: 0.0001405224726555591
Position 694: 0.00012990578641307535
Position 4384: 0.0001253296976860775
Position 1703: 0.00011943018954652312
Position 723: 0.00010605649271370431
Position 1677: 8.471147040361013e-05
Position 974: 8.455196426622557e-05
Position 4444: 7.549588226269101e-05
Position 685: 7.160653143754794e-05
Position 682: 4.521330601246786e-05
Position 32157: 4.5094986788105335e-05
Position 239: 4.109268766396241e-05
Position 213: 3.940197811370162e-05
Position 1507: 3.760645169026519e-05
Position 937: 3.741120903535989e-05
Position 1566: 3.4211196051492405e-05
Position 1493: 3.325121794420148e-05
Position 147: 3.222041447774714e-05
Position 618: 2.772586210016458e-05
Position 4466: 2.502443279442806e-05
Position 192: 2.4612925572815295e-05
Position 1397: 2.3528523529768615e-05
Position 2200: 2.3365910286379868e-05
Position 33919: 2.279442184063557e-05
Position 2208: 1.741549247584947e-05
Position 2242: 1.7378939308989004e-05
Position 2244: 1.633836994763983e-05
Position 1726: 1.5745451649293942e-05
Position 4471: 1.4029287692683333e-05
Position 2224: 1.2162730945897747e-05
Position 1770: 1.2148498783211681e-05
Position 501: 1.0789534741803317e-05
Position 1306: 1.055253246751303e-05
Position 32232: 7.962933398737692e-06
Position 2176: 7.564904563606832e-06
Position 2529: 7.0165114027569935e-06
Position 89: 5.9474491758398384e-06
Position 248: 5.765124164078672e-06
Position 114: 5.589968661518628e-06
Position 119: 5.580347897349869e-06
Position 2548: 5.014834527157545e-06
Position 1186: 4.975297546813975e-06
Position 506: 3.850315367155948e-06
Position 332: 3.7111242247502083e-06
Position 1150: 3.2803442677751325e-06
Position 33895: 2.943830273767552e-06
Position 1019: 1.764014295942327e-06
Position 987: 9.579808742666968e-07
Position 1055: 8.94143286721853e-07
Position 282: 6.560924619299527e-07
Position 1052: 6.021755032204633e-07
Position 1064: 5.776368444269855e-07
Position 1302: 5.433245953960661e-07
Position 1045: 5.017303226764162e-07
Position 1345: 4.914380918204997e-07
Position 1041: 4.7227455617364963e-07
Position 410: 4.565435894457485e-07
Position 99: 3.806421409641091e-07
Position 158: 3.585618111968486e-07
Position 1228: 2.307582120533459e-07
Position 288: 2.10167483908888e-07
Position 1348: 1.994459289998e-07
Position 74: 1.701374517982052e-07
Position 194: 1.4901442574592114e-07
Position 435: 1.0876100007075151e-07
Position 358: 1.7073105132758062e-08
Position 519: 5.560512659222257e-09
Position 431: 3.988360934558631e-09
Position 423: 3.4510207464324136e-09
Position 470: 2.919830613776236e-09
Position 126: 1.7681252423133577e-09
Position 250: 1.008263047467481e-09
Position 503: 5.550660623402851e-10
Position 256: 4.786075685530966e-10
Position 1587: 3.6328987579243247e-10
