Gene = DFFB
Position 180: 3.6138447013541494e-06
Position 479: 2.469008272033427e-06
Position 1958: 2.107653913713795e-06
Position 1827: 1.936335803118345e-06
Position 204: 9.302496781728412e-07
Position 28: 8.057673935923204e-07
Position 344: 7.160756375029553e-07
Position 1714: 6.769204812664621e-07
Position 597: 3.5856188843758847e-07
Position 1466: 3.5642747712188383e-07
Position 1646: 3.0505399269475836e-07
Position 466: 2.474313092663725e-07
Position 1896: 1.3616505982655135e-07
Position 65: 4.3239392781781784e-08
Position 2487: 1.6399035709654422e-08
Position 2429: 1.1569882572837244e-08
Position 2403: 6.1855784999982865e-09
Position 2278: 3.18798407900508e-09
Position 23: 2.903166547359769e-09
Position 2149: 1.5001181906196027e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 1436: 0.9991966118615764
Position 10692: 0.9938803243789385
Position 15190: 0.8405431776616369
Position 12884: 0.6558357218033531
Position 8530: 0.5542187450386701
Position 12323: 0.5360658394328874
Position 26225: 0.5019401581790986
Position 15558: 0.4932848809392202
Position 22685: 0.3875851985870067
Position 12139: 0.3805885787559477
Position 16837: 0.3281543425311317
Position 15516: 0.3064296976216869
Position 7863: 0.211020155693396
Position 12416: 0.19356648183630834
Position 12398: 0.16745665048180752
Position 16759: 0.1588047262074574
Position 7878: 0.1552050820490002
Position 8622: 0.11976494844477592
Position 7912: 0.10688447134408142
Position 8480: 0.09149955310930959
Position 13642: 0.0912097819648517
Position 26665: 0.07505288890327702
Position 6074: 0.07372201556408757
Position 15732: 0.0692283184504335
Position 3334: 0.0679240031844972
Position 302: 0.06640678551039694
Position 8361: 0.056481064655170415
Position 11064: 0.054409331206056705
Position 22653: 0.051651436818291714
Position 24166: 0.04962621371652618
Position 19499: 0.04957264400660333
Position 16045: 0.04757222573124673
Position 13163: 0.0432923312866366
Position 12783: 0.03838128560776689
Position 677: 0.034473926881422055
Position 13141: 0.03407165526599371
Position 12212: 0.026363241145711303
Position 15210: 0.01890510596567302
Position 11083: 0.018076336758992246
Position 20891: 0.017684770692826143
Position 8871: 0.015951450186452616
Position 11080: 0.015435246291484949
Position 590: 0.014354203544475598
Position 10983: 0.012195594899412883
Position 10264: 0.011751446422688003
Position 331: 0.011630941386892335
Position 1242: 0.011350123261844957
Position 8306: 0.010158634096333665
Position 14885: 0.01001285790954912
Position 19861: 0.009183033830759448
Position 19798: 0.008921107345538857
Position 18297: 0.008724597746446214
Position 12295: 0.007357402821129602
Position 15600: 0.007322964120364783
Position 15243: 0.007202065352809291
Position 16082: 0.006839109469275089
Position 366: 0.006621187775184194
Position 15425: 0.0063043007169365116
Position 334: 0.006100144023346064
Position 15758: 0.005961615237074988
Position 13336: 0.005561860622698594
Position 12400: 0.0052997793684180835
Position 8835: 0.004954026289457672
Position 3425: 0.004951077512868923
Position 17695: 0.004703095408548168
Position 16993: 0.0046586670369603116
Position 765: 0.004590867374478875
Position 3132: 0.004544281006426256
Position 17149: 0.0042699348130851664
Position 18516: 0.004045142666647858
Position 9639: 0.003974365899132942
Position 14283: 0.003879513796032131
Position 210: 0.0037693104473916403
Position 23091: 0.003674152359431316
Position 14241: 0.0034603006871150206
Position 162: 0.00311615791691829
Position 13026: 0.0030976629517982857
Position 1031: 0.0029865290393371784
Position 565: 0.002810310505614337
Position 8116: 0.00265777023797009
Position 1002: 0.0025222055280966368
Position 304: 0.0025198143496101325
Position 1062: 0.0023630368579434704
Position 14764: 0.0023355879460029037
Position 2468: 0.0022354988949861905
Position 522: 0.002184277284217349
Position 17461: 0.002177910819973618
Position 13756: 0.002157784516197333
Position 2109: 0.0021530121813575147
Position 17071: 0.002125527489813765
Position 6195: 0.002105733682728572
Position 15540: 0.0019633161435586425
Position 15444: 0.001912985977534031
Position 2428: 0.0018702576794292706
Position 1882: 0.001851449072509283
Position 12635: 0.0017984818663738206
Position 9328: 0.0017605881266939678
Position 247: 0.0014398351150329803
Position 15607: 0.0014161303135120213
Position 12831: 0.0013125593095856501
Position 12439: 0.0012830331940464226
Position 17305: 0.0012622316600785857
Position 16024: 0.0012127549925680763
Position 16049: 0.0011922529251663517
Position 3158: 0.0011466394475700202
Position 2990: 0.0011309010367361585
Position 12907: 0.0010928453611029306
Position 180: 0.0009673409494441013
Position 861: 0.0009546286783991206
Position 14028: 0.000887721092744853
Position 3026: 0.0008599839656093726
Position 10712: 0.0007787878344933791
Position 11873: 0.000747480416728801
Position 12743: 0.000725739890522381
Position 268: 0.0006143919037043543
Position 217: 0.0005561488441908455
Position 13167: 0.0005553766279485082
Position 549: 0.000533957191801071
Position 279: 0.00047675011071498976
Position 1895: 0.00046144775861539503
Position 2372: 0.00045559765003248164
Position 2081: 0.0004466918051168303
Position 2857: 0.0004352797907423325
Position 1826: 0.0004330245596070364
Position 7165: 0.00043165288345235514
Position 16243: 0.0004266805901187285
Position 616: 0.00042389550151071943
Position 16704: 0.00038408910680731663
Position 11799: 0.00035395838999048877
Position 17383: 0.00028259807331657423
Position 1139: 0.0002647073123875905
Position 529: 0.0002534088203735195
Position 13358: 0.0002183279007716209
Position 5066: 0.00021578019121048383
Position 8144: 0.00021429158945017877
Position 1116: 0.0002098069095320897
Position 13259: 0.0002013877684956695
Position 822: 0.00019492827817047887
Position 3481: 0.00019285380774677113
Position 12494: 0.00019066962090655835
Position 572: 0.0001903329315385828
Position 372: 0.0001899753636487522
Position 831: 0.00017969565812982094
Position 1835: 0.00017756114267957808
Position 11655: 0.00017008174764763544
Position 2021: 0.00015395884922781585
Position 878: 0.0001471151301536792
Position 12041: 0.00014322811127872784
Position 436: 0.00014243410902319313
Position 11618: 0.0001319499320172496
Position 963: 0.0001304850947482147
Position 3047: 0.00012428642616271762
Position 11961: 0.00012406666539579363
Position 968: 0.00012032493516044459
Position 12477: 0.00011886959570843949
Position 2595: 0.00011574345395858538
Position 2008: 0.00011011972436501691
Position 623: 9.814323086354893e-05
Position 1191: 8.175994310311905e-05
Position 12602: 7.550831031182186e-05
Position 233: 6.96675852436348e-05
Position 17617: 6.873456290851534e-05
Position 12925: 6.662770673425086e-05
Position 1113: 6.257609286240698e-05
Position 253: 5.628303935048657e-05
Position 682: 5.451823310293964e-05
Position 13042: 4.7330491103631824e-05
Position 1687: 3.874655802802129e-05
Position 12761: 3.7003749143491766e-05
Position 3138: 3.4351677144440804e-05
Position 1708: 3.4328656732181915e-05
Position 1951: 3.0131713684768933e-05
Position 2315: 2.8737079505335793e-05
Position 11101: 2.325995185121878e-05
Position 2393: 1.8867438482615242e-05
Position 2087: 1.6197083982279617e-05
Position 1765: 1.380260561378896e-05
Position 10862: 1.1143911166076019e-05
Position 1901: 1.0111606982329174e-05
Position 1851: 9.689128897977519e-06
Position 1378: 9.08345233396971e-06
Position 1690: 7.510972628415378e-06
Position 10839: 5.95203423281976e-06
Position 12728: 5.66412675813099e-06
Position 2050: 3.2465123658964108e-06
Position 2266: 3.147723406612488e-06
Position 10738: 3.1069426033823434e-06
Position 1507: 1.4656021099600855e-06
Position 1349: 1.330468101632047e-06
Position 1728: 1.3203069011734093e-06
Position 1644: 1.2852259427260822e-06
Position 349: 8.196324183082609e-07
Position 1846: 6.704139346913106e-07
Position 340: 6.198500331092381e-07
Position 13690: 5.931588958355123e-07
Position 12765: 5.800921021891883e-07
Position 1633: 5.368382277536514e-07
Position 376: 5.037558847289694e-07
Position 312: 3.4423212888130035e-07
Position 1344: 3.3053488730960084e-07
Position 2522: 2.982963296371288e-07
Position 2029: 2.3301912706505754e-07
Position 811: 1.9066176636146685e-07
Position 276: 1.717144916440704e-07
Position 227: 1.7072749667089887e-07
Position 2115: 1.4250262486156782e-07
Position 1627: 9.917743815676081e-08
Position 1937: 8.048915992875864e-08
Position 10994: 6.864465769331356e-08
Position 1254: 6.541723579403857e-08
Position 1905: 5.4609104534367744e-08
Position 1694: 5.302983877321319e-08
Position 491: 4.651339847710106e-08
Position 1957: 4.169242307728848e-08
Position 403: 3.973038084010411e-08
Position 1317: 2.3901748846025594e-08
Position 342: 2.1732270621623096e-08
Position 693: 2.102635273465994e-08
Position 788: 1.676432225431536e-08
Position 396: 1.4636123614553554e-08
Position 136: 1.2515796735674246e-08
Position 2238: 9.047316551914115e-09
Position 2261: 7.392855483087453e-09
Position 265: 6.696437188569064e-09
Position 605: 2.138035259107056e-09
Position 219: 2.095968766659307e-09
Position 406: 1.7399315833282885e-10
Position 86: 1.1106292883942357e-10
Position 99: 8.334103284526524e-11
Position 95: 2.2684002773680538e-12
Position 1550: 4.718312207984662e-13
