Gene = GNL2
Position 28269: 0.00019322479421825608
Position 1562: 0.00018852411264051882
Position 21493: 0.00017590816898323865
Position 1986: 0.00015538938954220941
Position 416: 0.00015285390044894373
Position 1298: 0.00014735524907880156
Position 2968: 0.00012966772243740003
Position 13816: 0.00012885802868696088
Position 486: 0.00012595968161191763
Position 630: 0.00012572242487210369
Position 2773: 0.0001154457236265863
Position 516: 9.488083084144644e-05
Position 2854: 9.128180334104009e-05
Position 667: 9.100706112691403e-05
Position 13885: 8.625104830399051e-05
Position 686: 8.074143677604641e-05
Position 492: 7.77616878112097e-05
Position 1292: 7.551103842997107e-05
Position 8940: 7.527183681793723e-05
Position 442: 6.646940981464472e-05
Position 8604: 6.308010296480344e-05
Position 1627: 5.840268680490023e-05
Position 1304: 5.6569082114399054e-05
Position 3418: 5.202642527527871e-05
Position 634: 4.8284447138858804e-05
Position 13590: 4.715880594450083e-05
Position 863: 3.6767904045627654e-05
Position 1266: 2.674879070312022e-05
Position 399: 2.5131585260925244e-05
Position 1553: 1.5735059198886327e-05
Position 3126: 9.940868703139042e-06
Position 14026: 8.503422877358125e-06
Position 22699: 8.422094441270723e-06
Position 1339: 5.62007316576348e-06
Position 3214: 3.4524293198667658e-06
Position 2388: 6.137046185669498e-07
Position 188: 5.364743487744127e-07
Position 245: 5.043088205361705e-07
Position 79: 2.4481863372786148e-08
Position 85: 2.3526156357803735e-08
Position 13: 2.211226682319803e-08
Position 43: 2.1035722878515572e-08
Position 329: 1.219035411588567e-08
Position 284: 8.024672917030402e-09
Position 290: 3.763053799903524e-09
Position 140: 2.8025799824921194e-09
Position 406: 1.815510530882013e-09
Position 3: 1.6843322451281972e-09
Position 254: 1.680229861482473e-09
Position 332: 8.825757764719356e-10
Position 388: 1.5042679052093318e-10
Position 365: 9.137809957725901e-11
Position 90: 2.548732453360705e-11
Position 15: 1.1601787518629505e-11
Position 386: 8.293144041076356e-12
Position 326: 6.2297704885498524e-12
Position 47: 2.1990539038318976e-14

Sorted 3' Splice Sites (High to Low Probability):
Position 8425: 0.9951575651227537
Position 27563: 0.9942170160505841
Position 21464: 0.9926615916382082
Position 12984: 0.9672316815974644
Position 2074: 0.9637905867399762
Position 19364: 0.9089380038749386
Position 28913: 0.8295516171772479
Position 20221: 0.8272349565890348
Position 3114: 0.7569882459796073
Position 11987: 0.5903684444792452
Position 28156: 0.5573719693770165
Position 12139: 0.5485038263406586
Position 13584: 0.5285617189708866
Position 8208: 0.49696417667317644
Position 15629: 0.4348203969275862
Position 22098: 0.3374422457586662
Position 21097: 0.26507032072326836
Position 5075: 0.253465453612581
Position 1474: 0.2291834791242379
Position 9816: 0.21523021399938366
Position 13611: 0.19910232074353257
Position 26618: 0.1867979507806333
Position 27210: 0.18549034347713747
Position 19593: 0.15946862054893332
Position 28109: 0.13693696594101532
Position 2673: 0.13030170848782371
Position 6838: 0.10382455379610893
Position 12152: 0.09216114732506152
Position 22526: 0.08220158718190777
Position 28440: 0.07073891555685566
Position 15649: 0.06865584601779023
Position 11835: 0.06529875356229647
Position 28170: 0.06140759830466765
Position 7083: 0.06098181846757657
Position 9847: 0.058475077784964795
Position 3838: 0.0509946408442838
Position 3289: 0.05028529882586632
Position 20138: 0.047466215278883415
Position 28867: 0.04434297762188596
Position 3512: 0.04323823157912483
Position 19733: 0.04161360258666167
Position 15527: 0.0379639131504227
Position 2730: 0.034475493128299686
Position 4935: 0.03434023645516785
Position 23106: 0.02955663722753789
Position 22867: 0.023786037730813447
Position 26519: 0.02135789880869924
Position 2646: 0.01986424378922704
Position 20193: 0.01958843625846705
Position 21660: 0.0190024659094739
Position 3292: 0.018471002492670592
Position 9925: 0.018021887621903255
Position 27832: 0.017931494351898065
Position 2403: 0.015907220600304778
Position 343: 0.015677900658686968
Position 26643: 0.014727941034540419
Position 23240: 0.013298680134013516
Position 2524: 0.013195694676095918
Position 2047: 0.01212141647244429
Position 3439: 0.011922147715563066
Position 14375: 0.011698194430685866
Position 28124: 0.011235793009725875
Position 19757: 0.011234236209699931
Position 6760: 0.009556426411438154
Position 3872: 0.00952736966414874
Position 15699: 0.00944215937858094
Position 20273: 0.008765732908015092
Position 4811: 0.008757191854939738
Position 27960: 0.008673145876523571
Position 10100: 0.008577231722785354
Position 10130: 0.008326129499391988
Position 9067: 0.007886848374120537
Position 22993: 0.007713860560764171
Position 2264: 0.007417342333062875
Position 28005: 0.0073661860435643425
Position 2740: 0.007342367965046056
Position 28483: 0.007053902687794005
Position 7015: 0.006982659230803465
Position 23467: 0.006626308189962312
Position 11190: 0.006535249133648929
Position 6969: 0.0058396146202773684
Position 28780: 0.005736482398775253
Position 20173: 0.005633509056463987
Position 28406: 0.00562327354908034
Position 3462: 0.005375077494129023
Position 13640: 0.005290641903337875
Position 12954: 0.00508693310228789
Position 10033: 0.004794461003825082
Position 13815: 0.004769224781709578
Position 3397: 0.0041558636910927526
Position 12784: 0.004055188817977332
Position 2899: 0.0036342458882043186
Position 2009: 0.0036134389498681564
Position 776: 0.0035467406970367166
Position 4553: 0.0033816516803064313
Position 15625: 0.0033494167108829623
Position 7655: 0.0029792284884041045
Position 20009: 0.0027154412553854787
Position 2715: 0.0026972563811624535
Position 23041: 0.0025979350225669496
Position 3562: 0.002560141644859254
Position 2847: 0.002509929538846537
Position 5018: 0.0022537958853241116
Position 3436: 0.0021497327208034765
Position 25125: 0.0021241958793971898
Position 4685: 0.0020176222604922902
Position 2471: 0.0019212622021292738
Position 1743: 0.0018697125820227567
Position 452: 0.0018155941794082337
Position 3176: 0.0017428948065841032
Position 2902: 0.0017412886240369243
Position 20940: 0.00172232011925043
Position 2437: 0.0016758203779850514
Position 12787: 0.0015471224401804524
Position 22123: 0.0015387934587541704
Position 24728: 0.0014493996075484559
Position 14415: 0.001326154240883262
Position 21485: 0.0013183398920685325
Position 13797: 0.0012725443506033747
Position 4736: 0.001265480276306206
Position 27765: 0.0012447755103654685
Position 10080: 0.0012350912529486596
Position 606: 0.001227156129147691
Position 20918: 0.001179643699262069
Position 13553: 0.0011542457468752228
Position 648: 0.00103966057143121
Position 1481: 0.0010298820583621768
Position 18466: 0.0009898813022401825
Position 2332: 0.0009824280683942471
Position 18642: 0.0009766527182525013
Position 28541: 0.000850658415027989
Position 11481: 0.0008502538728035333
Position 8384: 0.0008489356804455335
Position 12915: 0.0008469509305631455
Position 13479: 0.0008345394190402663
Position 564: 0.0008190334836456238
Position 13775: 0.000804375017767452
Position 28412: 0.0007966885813547115
Position 24206: 0.0007948105304135207
Position 22478: 0.0007068166399245462
Position 13500: 0.0006445072243983819
Position 1815: 0.0006402574011282222
Position 2965: 0.0006381429473957442
Position 800: 0.0006156267038453044
Position 13778: 0.0005555671691717632
Position 1052: 0.0005172196765779509
Position 22035: 0.0005157147614369515
Position 541: 0.0004893154051875224
Position 1579: 0.0004824812056124606
Position 1908: 0.0004749448805649956
Position 21764: 0.00046473591719465543
Position 1114: 0.0004630459139252456
Position 9024: 0.0004553890669764295
Position 29102: 0.0004382542014918378
Position 902: 0.00043676132723154256
Position 1553: 0.00043164181363846045
Position 1765: 0.000408480336017774
Position 1873: 0.00038752153749062063
Position 1027: 0.0003755749846371495
Position 2927: 0.0003746995120500707
Position 3120: 0.00036781326679189986
Position 2699: 0.0003195720318737569
Position 1728: 0.00025390139857833246
Position 2870: 0.0002461705941325861
Position 2884: 0.00024207613409304356
Position 2085: 0.00024070394076349674
Position 2307: 0.00023127492061197
Position 1843: 0.00021487670804100662
Position 2080: 0.00021184228042965704
Position 2214: 0.00020109168545217557
Position 491: 0.00018957322245672953
Position 3734: 0.00017910110757797523
Position 3665: 0.0001708226836527326
Position 379: 0.00015757957326455768
Position 21369: 0.0001534783782591565
Position 3786: 0.00013145311442400165
Position 859: 0.00012159482810370601
Position 1086: 0.000117882955667941
Position 2550: 0.00011600505420168029
Position 1778: 0.00010950263350129727
Position 953: 0.0001011273899285171
Position 2854: 9.57965500675288e-05
Position 738: 9.501178872651276e-05
Position 22613: 8.064646350816447e-05
Position 3471: 7.879624902435288e-05
Position 4526: 7.822672107105189e-05
Position 3759: 7.594451258684881e-05
Position 2385: 6.560956794816447e-05
Position 22538: 6.406196401594275e-05
Position 1399: 5.398641443541842e-05
Position 2453: 5.1741716529518815e-05
Position 267: 4.672446802054484e-05
Position 992: 4.3336822617587085e-05
Position 1248: 4.077872939900087e-05
Position 3017: 3.873713301075063e-05
Position 8681: 3.6269657182406145e-05
Position 2144: 3.620192672032312e-05
Position 2479: 3.245698524327106e-05
Position 2592: 3.0290684101934785e-05
Position 1297: 2.9844120819981662e-05
Position 8731: 2.701709884607718e-05
Position 1609: 2.5758479636210892e-05
Position 652: 2.4926595494849444e-05
Position 13514: 1.822362584024992e-05
Position 1523: 1.7669968997979783e-05
Position 21677: 1.7318489206662344e-05
Position 1576: 1.362485368733339e-05
Position 8657: 1.1985080789453943e-05
Position 22594: 9.417290005117276e-06
Position 27906: 9.282614060442035e-06
Position 573: 8.805867959788226e-06
Position 27885: 8.739117286637276e-06
Position 21937: 7.923045418869204e-06
Position 21891: 7.231435608955154e-06
Position 22689: 6.740622452426233e-06
Position 560: 6.471196770719598e-06
Position 2382: 4.914916214007168e-06
Position 2483: 4.417204969318828e-06
Position 3514: 3.984293174025047e-06
Position 2358: 3.179066184205e-06
Position 13406: 2.4821593196771055e-06
Position 1131: 2.3676955517313124e-06
Position 2343: 2.2854700061663092e-06
Position 1154: 1.8035504997488566e-06
Position 1333: 1.6206395997674239e-06
Position 630: 1.5986471687415338e-06
Position 613: 1.3709416602758043e-06
Position 927: 9.458289850858125e-07
Position 406: 9.283217201091728e-07
Position 885: 8.779748449571951e-07
Position 1265: 8.379625634573149e-07
Position 459: 7.567286269320947e-07
Position 1211: 6.045247456396753e-07
Position 661: 5.307811094772083e-07
Position 411: 4.0328604140730786e-07
Position 867: 3.350988268721829e-07
Position 877: 2.5320585778695204e-07
Position 304: 2.3395812401819017e-07
Position 627: 2.2082845388640902e-07
Position 2794: 1.9154393736618234e-07
Position 1684: 1.3296169875390034e-07
Position 1827: 5.363876380416526e-08
Position 427: 1.2638548547494884e-08
Position 1431: 1.1525170057976148e-08
Position 386: 9.04209806188579e-09
Position 435: 8.292234938490811e-09
Position 465: 7.872199336275705e-09
Position 355: 6.996790881279447e-09
Position 1370: 6.637503039950475e-09
Position 358: 6.290121664430455e-09
Position 634: 3.1724214541000635e-09
Position 457: 2.991014190309992e-09
Position 365: 2.8951827466734344e-09
Position 664: 2.7273650118971943e-09
Position 391: 1.876572667656627e-09
Position 312: 4.4048676672361305e-10
Position 708: 4.2085696389384053e-10
Position 675: 2.965752753925946e-10
Position 240: 2.926346907594303e-10
Position 243: 1.0806219952651815e-10
Position 416: 4.761119746461916e-11
Position 317: 3.4485976621024895e-11
Position 234: 2.576099841318068e-11
Position 279: 1.9983325679310732e-11
Position 254: 2.2753504138359418e-12
Position 226: 4.561061110808659e-13
Position 471: 1.7239724854717088e-13
