Gene = IL20RB
Position 1483: 0.002956924535386886
Position 3012: 0.0028195462861821193
Position 11036: 0.0026798468225641956
Position 463: 0.002666619846208919
Position 502: 0.002433660383308695
Position 14544: 0.00240420735692147
Position 12808: 0.002396193896196805
Position 1240: 0.002337094618951153
Position 1536: 0.00231746074614032
Position 12247: 0.002288839393919464
Position 7293: 0.0021878996227012856
Position 1132: 0.002060710416307687
Position 12176: 0.0020208464895012566
Position 3568: 0.00191909159883138
Position 3547: 0.0018320269708266862
Position 3645: 0.001659856483302142
Position 1112: 0.0014415442483735074
Position 11194: 0.0009893605841552158
Position 7115: 0.0009877895230295405
Position 3663: 0.0008827201035693089
Position 1598: 0.0008010695978953337
Position 655: 0.000698455895090564
Position 3344: 0.0006963007767349477
Position 11051: 0.0005468745508544683
Position 9814: 0.0005240913414085672
Position 1852: 0.0005064532947422262
Position 2797: 0.0004930203415453901
Position 1302: 0.00041366295125080813
Position 1450: 0.0003651631395564212
Position 12251: 0.0003289716945096684
Position 559: 0.00031162987178630505
Position 12272: 0.0002662051560242943
Position 10142: 0.0002551404009237602
Position 708: 0.00024586890911436273
Position 737: 0.0002143810325604628
Position 5746: 0.00021155949483374207
Position 6102: 0.00020882913026348956
Position 9903: 0.00018546611063892748
Position 9992: 0.0001809847934119063
Position 8434: 0.00016507997009687774
Position 437: 0.00015503992748182145
Position 5398: 0.0001463219562313612
Position 5997: 0.00014568827500890613
Position 691: 0.00014420979559810485
Position 8598: 0.00010089486037646289
Position 2193: 0.00010028492058507593
Position 8171: 8.86484791168505e-05
Position 7512: 8.505734356767985e-05
Position 7589: 7.863606183176352e-05
Position 8391: 7.471315335209246e-05
Position 8062: 4.429170153422869e-05
Position 5671: 4.108084650522574e-05
Position 7779: 3.9152563952507164e-05
Position 5881: 3.900351880365529e-05
Position 1389: 3.757362941074496e-05
Position 7010: 3.663755395611644e-05
Position 6962: 3.606186390853781e-05
Position 2634: 3.148576577111013e-05
Position 1700: 3.0789113417598494e-05
Position 5353: 2.7332966362646932e-05
Position 5192: 2.26280651662887e-05
Position 715: 2.174617973993882e-05
Position 1628: 2.0421542117731873e-05
Position 507: 1.9489154305915016e-05
Position 1370: 1.8823474176082333e-05
Position 1777: 1.811892998478349e-05
Position 2165: 1.802288181719579e-05
Position 2116: 1.757698108509911e-05
Position 804: 1.3639127152836228e-05
Position 4314: 1.2361045352505057e-05
Position 4136: 8.842344586253169e-06
Position 411: 8.346316438557375e-06
Position 3203: 6.867137454081951e-06
Position 942: 6.215221540267949e-06
Position 977: 6.0098427436965476e-06
Position 1367: 5.20552457408987e-06
Position 2004: 5.18592587994189e-06
Position 2327: 5.024262398360861e-06
Position 1184: 4.517546471383893e-06
Position 861: 4.291598162196851e-06
Position 646: 3.7620769767197246e-06
Position 2725: 3.1458765344313346e-06
Position 1136: 2.6219054397260794e-06
Position 1949: 1.999566586640308e-06
Position 590: 1.8865574290893358e-06
Position 1668: 1.8401094101019466e-06
Position 1247: 1.4686964401546845e-06
Position 1004: 1.4266668654255873e-06
Position 1459: 1.3735320810982138e-06
Position 1815: 1.170290978840779e-06
Position 1178: 9.393430904858257e-07
Position 1146: 7.63251459334451e-07
Position 1255: 4.6227636037601864e-07
Position 2925: 4.095243305464734e-07
Position 1158: 3.4215323311826105e-07
Position 767: 2.6511716071471073e-07
Position 587: 2.569712106679594e-07
Position 3020: 2.414672799727662e-07
Position 749: 2.2140750752455708e-07
Position 1022: 1.2672892170600813e-07
Position 563: 9.551851267404988e-08
Position 2893: 7.59777889427877e-08
Position 1510: 6.189293326510501e-08
Position 1011: 7.146147560933989e-09
Position 254: 1.4006080086141497e-09
Position 809: 1.3109424658961395e-09
Position 273: 8.717997537334051e-10
Position 119: 8.187127891850342e-10
Position 229: 5.673032519975839e-10
Position 215: 1.9008839273642452e-10
Position 146: 1.2002504230759054e-10
Position 979: 1.0669969466022746e-10
Position 175: 1.0272919227715787e-10
Position 276: 5.2763954871588575e-11
Position 129: 4.7730320704649686e-11
Position 179: 4.6237579123877384e-11
Position 592: 4.5888474538445304e-11
Position 865: 3.506990428912385e-11
Position 565: 3.404393324269762e-11
Position 820: 2.4894446898717976e-11
Position 153: 1.9030646314936028e-11
Position 240: 2.0308454615047392e-13
