Gene = POLR1E
Position 767: 0.19003655914022952
Position 9233: 0.18755936182130076
Position 6346: 0.1790264831965773
Position 15282: 0.17437200872878442
Position 7642: 0.17306015307031214
Position 8086: 0.16491198850459746
Position 7662: 0.13060238744470942
Position 2091: 0.12790521116169185
Position 1753: 0.12143661455379079
Position 15091: 0.1214322081842665
Position 604: 0.0936983680060998
Position 7347: 0.05983877547295569
Position 12175: 0.058134493059667315
Position 12353: 0.05408370603099968
Position 15085: 0.052391053592644864
Position 10210: 0.05083629505817122
Position 11854: 0.047097610136413934
Position 7147: 0.04305962248987701
Position 15262: 0.04206111900172981
Position 503: 0.03886555562542838
Position 10333: 0.038036893394279556
Position 2244: 0.03526642951654526
Position 787: 0.03522821895158697
Position 11874: 0.03293228478526612
Position 10313: 0.03282527932764625
Position 7470: 0.0327033464450411
Position 10363: 0.027734192995194713
Position 7958: 0.02694900688642069
Position 16969: 0.023910987850128552
Position 1730: 0.023495933289044247
Position 849: 0.023138961894505913
Position 10859: 0.022148840511342336
Position 772: 0.020735154022894546
Position 4504: 0.01935500822825638
Position 16687: 0.019217252629720148
Position 14839: 0.01884304182076552
Position 11099: 0.01681791431701685
Position 16143: 0.015877406469815867
Position 10778: 0.015794162441915924
Position 572: 0.015441440339974183
Position 3659: 0.015153775454306307
Position 7255: 0.014845909520344737
Position 10528: 0.014054759837320354
Position 7606: 0.013262024006976028
Position 1774: 0.012939657674318442
Position 10716: 0.012820869557638498
Position 7913: 0.012756073262742886
Position 561: 0.012449226011599502
Position 6673: 0.011022560738008492
Position 15021: 0.010742184176055247
Position 7178: 0.010239208783061553
Position 15808: 0.00966963353193396
Position 15415: 0.00924287211648245
Position 684: 0.008481910098208085
Position 404: 0.008089992593719918
Position 2475: 0.007864233915482594
Position 10270: 0.007032055213912369
Position 9971: 0.007015945772919774
Position 15468: 0.006882555890885256
Position 2261: 0.006297380437326177
Position 16109: 0.006252290133427905
Position 9034: 0.006040267102958189
Position 2145: 0.005938041889038216
Position 370: 0.00578009401360252
Position 9978: 0.005732180316998448
Position 625: 0.005686990267246071
Position 16690: 0.005667440389886189
Position 17731: 0.005031599591596052
Position 12178: 0.004979566632264978
Position 793: 0.004580240994220137
Position 10006: 0.004564145079541398
Position 6291: 0.004490565314151059
Position 4221: 0.0044462716333948694
Position 443: 0.00436083050911995
Position 15664: 0.003997746214253532
Position 16936: 0.0038885138427101514
Position 11172: 0.0038576921680639736
Position 2265: 0.0037898391348492808
Position 17176: 0.0033802114921101223
Position 2797: 0.0033127015802077845
Position 2458: 0.003264071808214422
Position 16899: 0.0032087347018080747
Position 13169: 0.0030164902321783145
Position 14811: 0.00295322437799072
Position 4673: 0.0028637594193210826
Position 640: 0.002712217485781542
Position 6635: 0.0027018812310990593
Position 14270: 0.002697600128716805
Position 9269: 0.002660971183542012
Position 2172: 0.002640339718644536
Position 286: 0.002569087557767469
Position 1244: 0.0025688376066315068
Position 2745: 0.002550137347339593
Position 6578: 0.0024703684854598352
Position 12129: 0.0023545395164955387
Position 7061: 0.002306346676197136
Position 1931: 0.002305532091320903
Position 1657: 0.002303957561267577
Position 13027: 0.00226284675588514
Position 15206: 0.002086171318722633
Position 12199: 0.002052796343045463
Position 1733: 0.001968559458128749
Position 2403: 0.0019294205852790497
Position 13940: 0.0019168460808767877
Position 9308: 0.0018980173226442205
Position 12923: 0.0018456876208563552
Position 17223: 0.0018052402042690722
Position 15465: 0.0017633721283722926
Position 6957: 0.001705982790936871
Position 374: 0.0016827167742753104
Position 334: 0.0016368407804571955
Position 12745: 0.0015512934598962474
Position 4657: 0.0014768458336916113
Position 1668: 0.001475039747626656
Position 1221: 0.0014510998952400906
Position 2854: 0.0014253499693212771
Position 16295: 0.0014139549397693912
Position 15179: 0.0013699815257798027
Position 2527: 0.0013277592975024105
Position 10784: 0.001313480746943777
Position 1699: 0.0013037555655188247
Position 15055: 0.001298948655172091
Position 14706: 0.0011990143669825869
Position 7513: 0.0011626413615854452
Position 15433: 0.0011510276173671672
Position 7723: 0.001140178734266133
Position 4439: 0.001126315983215512
Position 482: 0.0011262129183173763
Position 2339: 0.001117824288123604
Position 3404: 0.0010535661729687918
Position 12525: 0.0010220480098437974
Position 7884: 0.0009206715805654566
Position 2756: 0.0008709699364745626
Position 2480: 0.0008539717532130321
Position 10139: 0.0008385859656570776
Position 12669: 0.000827814842892025
Position 2299: 0.000806022641623298
Position 4323: 0.0007399968842114841
Position 14653: 0.0007030098935498513
Position 1295: 0.0006911000381755861
Position 690: 0.00066518747544367
Position 5889: 0.0006444467559207352
Position 1628: 0.0006096418281697657
Position 3683: 0.0005847934357864039
Position 13621: 0.0005827878098083289
Position 15119: 0.0005363709657277474
Position 12395: 0.0005333620887282463
Position 11047: 0.0005117422069097726
Position 833: 0.0004906181646381308
Position 8319: 0.0004618865372395586
Position 15427: 0.0004598636598064417
Position 8039: 0.0004219225512768674
Position 2910: 0.0004103248824279593
Position 5959: 0.00040511099794632126
Position 13617: 0.00035564510214210107
Position 4455: 0.0003525657675734113
Position 15302: 0.00033964899128982124
Position 6094: 0.00033843775896146293
Position 1702: 0.000336664959703376
Position 4574: 0.00028160423717671574
Position 1906: 0.0002763080400883858
Position 12573: 0.000271327486481558
Position 528: 0.0002598982178576305
Position 2569: 0.00025328425909959366
Position 10625: 0.0002467542922601425
Position 3874: 0.00022220377240198398
Position 2296: 0.00021905449799161671
Position 15875: 0.00021413808136475153
Position 4239: 0.00020473355024233284
Position 4414: 0.00019651067867222462
Position 4906: 0.00019631551683907186
Position 4819: 0.00018991180191090562
Position 2096: 0.0001770670312735472
Position 826: 0.0001744760252570281
Position 4860: 0.00014368401884471975
Position 306: 0.0001371111780702668
Position 2099: 0.00012476655592040073
Position 1062: 0.00012348071258240636
Position 1230: 0.0001164655198749724
Position 3823: 0.00010612830175145427
Position 4372: 9.990158275832405e-05
Position 14692: 9.966148061848142e-05
Position 15209: 9.417630628897635e-05
Position 855: 8.699109086740339e-05
Position 10489: 7.147566725230319e-05
Position 8295: 6.818583227060938e-05
Position 10543: 6.379322587763167e-05
Position 6048: 6.27881562675005e-05
Position 514: 6.19226551477001e-05
Position 853: 5.6843572893509214e-05
Position 1177: 4.737367564947287e-05
Position 14629: 4.6546776292580475e-05
Position 9669: 4.2439047536714085e-05
Position 416: 4.188232992631851e-05
Position 10662: 3.990298114596589e-05
Position 4047: 3.6333326530018274e-05
Position 3902: 3.547054446615388e-05
Position 252: 2.9153075852371707e-05
Position 3985: 2.901548867730455e-05
Position 695: 2.438726175033561e-05
Position 1335: 2.0622600964310064e-05
Position 406: 1.97259315509843e-05
Position 3665: 1.7610854468830502e-05
Position 542: 1.618162964054768e-05
Position 1776: 1.2358305830493145e-05
Position 12029: 8.276794614775509e-06
Position 1801: 7.498680320306272e-06
Position 15570: 6.509255922562159e-06
Position 1780: 6.290433988557168e-06
Position 10596: 4.5267477285484146e-06
Position 3452: 4.5063442249823285e-06
Position 12373: 3.1361036423522672e-06
Position 10143: 1.9337484667449016e-06
Position 1419: 1.567177447531644e-06
Position 12541: 9.468466965931213e-07
Position 4286: 7.153003006140487e-07
Position 908: 7.053376360687741e-07
Position 12415: 6.543518551981349e-07
Position 12615: 6.062637371028336e-07
Position 13122: 4.829421963329454e-07
Position 13244: 4.640930232622237e-07
Position 3055: 3.268437666232471e-07
Position 3955: 3.253486960906552e-07
Position 12456: 2.259756415565312e-07
Position 3941: 1.9611482213039132e-07
Position 13080: 6.163950492542347e-08
Position 212: 9.912108988954367e-09
Position 175: 9.33951684755266e-09
Position 4552: 1.3280940054904584e-09
Position 194: 1.9736566496669883e-10
Position 209: 7.325578053495491e-11
Position 171: 6.145039412853488e-11
Position 135: 4.121728663171825e-11
Position 177: 4.47420552014767e-13
Position 148: 2.7491597445847e-13
Position 141: 2.3828252554293307e-13
Position 124: 2.0154556370710322e-13
