Gene = UTP11L
Position 1449: 0.0011632867174876914
Position 2041: 0.001049056400091974
Position 4279: 0.0009521560380815534
Position 10888: 0.0008018271860214244
Position 1762: 0.0007979716478235053
Position 428: 0.0007426103788605662
Position 3549: 0.0007264913851591798
Position 3812: 0.0006714132318188545
Position 147: 0.0006684520520792647
Position 414: 0.0005617142678056905
Position 3411: 0.0005145032013416973
Position 1731: 0.0005086976324903746
Position 2482: 0.0005010440348211507
Position 537: 0.0004856865055956187
Position 5033: 0.0004595527092451113
Position 1691: 0.0004514481661347955
Position 2961: 0.0004106317364308141
Position 760: 0.0004047127178718028
Position 237: 0.0004041194127457627
Position 5306: 0.0003801902593119234
Position 534: 0.0003694255680286689
Position 331: 0.00034794028649833204
Position 223: 0.0003334523781519332
Position 6293: 0.0003046679681548684
Position 209: 0.0002995718425072907
Position 752: 0.00028622945718302737
Position 6268: 0.0002852718491493758
Position 2182: 0.00026422557471718236
Position 2891: 0.00025919498061988
Position 398: 0.000226962280139881
Position 4076: 0.00021103700071893443
Position 2608: 0.00020567827802977657
Position 6236: 0.0001545079886564173
Position 218: 0.00010507666085708072
Position 595: 9.593656577961889e-05
Position 6228: 9.161087720990419e-05
Position 10128: 7.20985304405719e-05
Position 2888: 3.087609812096586e-05
Position 198: 2.9235485225491382e-05
Position 90: 1.7075396643802596e-05
Position 574: 1.5828751212359687e-05
Position 5997: 9.669157675773468e-06
Position 1705: 8.560339789821293e-06
Position 571: 8.367209320573891e-06
Position 1887: 8.119956390184434e-06
Position 53: 7.68299676595455e-06
Position 5869: 7.260823759769175e-06
Position 407: 6.280144018033465e-06
Position 167: 5.294476548186774e-06
Position 159: 2.038231998578282e-06
Position 14: 1.955531074250763e-06
Position 482: 1.663278390509313e-06
Position 380: 1.018329009516949e-06
Position 378: 5.833779778122852e-07
Position 247: 2.628734480217752e-07
Position 307: 2.0896883771989914e-07
Position 189: 1.627205023611311e-07
Position 169: 3.809108570461142e-08
Position 291: 4.103664225428534e-09
Position 304: 2.9218853424415258e-09
Position 281: 2.053398690314751e-09
Position 27: 7.237594212623014e-12
Position 262: 3.111322693464782e-12
Position 313: 2.708780500653002e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 5721: 0.9897976291777585
Position 9956: 0.9837624620547083
Position 4925: 0.9717320018412837
Position 3616: 0.8888233637369493
Position 10802: 0.8579241872103365
Position 6316: 0.6826150486212338
Position 6510: 0.3966090914952027
Position 11125: 0.303356040513613
Position 319: 0.29607829874456265
Position 5146: 0.21843401924037545
Position 11674: 0.1726085735913073
Position 9393: 0.14052194410284716
Position 10192: 0.11092623127181898
Position 3383: 0.1095611413582346
Position 6276: 0.1044867721409074
Position 7386: 0.06840541655018198
Position 1401: 0.0633299465667258
Position 3917: 0.06182542310668041
Position 6361: 0.061578000864648715
Position 9655: 0.05998007247403938
Position 652: 0.05621879706422098
Position 6473: 0.05159028081084375
Position 4002: 0.04666209596973235
Position 10592: 0.040792921551090586
Position 10172: 0.03436673245912486
Position 5373: 0.0329479503777397
Position 6251: 0.0222406165588283
Position 6546: 0.01755896604834954
Position 6926: 0.016327936421523283
Position 9430: 0.015841738804543277
Position 10601: 0.015495722271540892
Position 610: 0.013949290060107438
Position 5349: 0.012447077793531635
Position 11626: 0.011576748229493342
Position 1473: 0.011209053386841045
Position 11121: 0.010011810821965993
Position 6109: 0.009650317789711886
Position 4007: 0.009149279996586709
Position 4167: 0.008632584681627262
Position 3132: 0.008436953840598319
Position 2805: 0.006971652442310373
Position 10229: 0.00633729510120033
Position 11698: 0.005763285276024229
Position 7276: 0.005145477916923012
Position 11422: 0.004751362554909227
Position 6518: 0.004742003127000726
Position 10358: 0.004648641007156304
Position 10627: 0.004460528168119988
Position 5692: 0.004455163628080093
Position 5187: 0.004340511080955532
Position 6279: 0.003993820670951299
Position 11140: 0.003933324754530975
Position 11280: 0.0038422760023370077
Position 4204: 0.0033014252959958014
Position 1470: 0.002759250236246383
Position 3094: 0.0027415220522572963
Position 10127: 0.002631666931132343
Position 7253: 0.002362891363458962
Position 10941: 0.0023599501341589673
Position 7005: 0.002180185375786231
Position 1530: 0.0020824010470099122
Position 1446: 0.002078100143107322
Position 7100: 0.002071140669163924
Position 1366: 0.0020471213807914824
Position 6952: 0.0018961642996891488
Position 5742: 0.0018948257701055663
Position 1493: 0.0018060272124719653
Position 1638: 0.0017525382926568314
Position 6483: 0.0017488081708709855
Position 8177: 0.0015962464297473804
Position 10139: 0.001580386217384539
Position 3856: 0.001453338569573144
Position 1440: 0.0014505432322942287
Position 1017: 0.0013811889939446674
Position 10401: 0.0013743893379883287
Position 494: 0.0013532610597604315
Position 7084: 0.0012937056746610684
Position 5648: 0.0012775478104624068
Position 4697: 0.0012640514152750706
Position 4945: 0.0011852839165347492
Position 1418: 0.0011277578718159056
Position 6764: 0.0011042656575332291
Position 8200: 0.0010591147459812758
Position 993: 0.0009754785630597338
Position 5510: 0.0009506435820807683
Position 6492: 0.0009251728085926404
Position 5160: 0.0009079612611097199
Position 11359: 0.0008635930211963301
Position 3932: 0.0008447610943407543
Position 425: 0.0008200698763717941
Position 10868: 0.0008116468404548526
Position 11473: 0.0008111422929632558
Position 3059: 0.000810028629327549
Position 3546: 0.0007959333034429408
Position 7545: 0.0007513638664624019
Position 10661: 0.0007134867838206498
Position 6191: 0.0006618599893260181
Position 5960: 0.0006044152994886215
Position 1920: 0.0005820595105430362
Position 3882: 0.0005665042737999765
Position 10001: 0.00052856030861734
Position 5592: 0.000514580089321219
Position 2301: 0.0005010440348211504
Position 1940: 0.0005004705889921793
Position 2945: 0.0004720305995404791
Position 3860: 0.0004663655544028584
Position 3075: 0.0004368355043832263
Position 6977: 0.0004193701425167144
Position 6577: 0.0003918968568301959
Position 11306: 0.0003422657580568097
Position 6013: 0.0003190052924037332
Position 1308: 0.0002595515902597568
Position 2086: 0.00023075187527394112
Position 6198: 0.00022420082654267876
Position 4831: 0.0002205178730882582
Position 378: 0.00021599875612660592
Position 1236: 0.00021510773818286436
Position 4035: 0.00020831535099093457
Position 2464: 0.00020567827802977657
Position 371: 0.0001690554208986687
Position 6052: 0.00015769926275026737
Position 325: 0.00015678215205687336
Position 1536: 0.00014820005946864482
Position 583: 0.00014135910574815288
Position 4971: 0.00014091515355068308
Position 5244: 0.00013405230022416666
Position 6406: 9.623332514784327e-05
Position 6786: 8.295270174392125e-05
Position 5192: 6.422452546483065e-05
Position 6122: 6.311759560604684e-05
Position 5963: 4.1644592895383806e-05
Position 6293: 3.098072602988776e-05
Position 7404: 3.0591844364354036e-05
Position 5728: 2.8037186496944206e-05
Position 5606: 2.709262880433471e-05
Position 223: 2.2646127734624615e-05
Position 1718: 2.2259449971848937e-05
Position 6338: 2.112642619014521e-05
Position 6327: 1.951472577347221e-05
Position 6427: 1.8223183722297146e-05
Position 6558: 1.5794112412737306e-05
Position 4712: 1.490086842997853e-05
Position 6373: 1.3588846916983588e-05
Position 6367: 1.0444103983332977e-05
Position 10198: 9.775326223739344e-06
Position 9651: 9.748350256402141e-06
Position 3454: 9.271893201479313e-06
Position 395: 9.207702206815966e-06
Position 6009: 8.175825051634961e-06
Position 6019: 7.3252449165235795e-06
Position 407: 5.8653550660248935e-06
Position 528: 5.7363969856972405e-06
Position 428: 5.473873958783439e-06
Position 6144: 5.131787237722887e-06
Position 967: 3.927973332202521e-06
Position 4726: 3.8100065675551913e-06
Position 6565: 3.6251774148452373e-06
Position 6583: 3.5582647186945933e-06
Position 433: 3.327493596844852e-06
Position 5168: 3.1688595238848196e-06
Position 870: 2.372935058911967e-06
Position 834: 2.314421148977836e-06
Position 1067: 2.1318971319726426e-06
Position 328: 1.9227251921727767e-06
Position 999: 1.8943142766826606e-06
Position 1157: 1.786263002765099e-06
Position 1154: 1.6941502047104677e-06
Position 878: 1.4276844844030237e-06
Position 10896: 1.4053379845764411e-06
Position 530: 1.189827553634198e-06
Position 689: 9.323292643043718e-07
Position 5513: 9.193932015796367e-07
Position 7382: 8.314104473047132e-07
Position 6440: 5.543654692213635e-07
Position 5996: 4.9600882914328e-07
Position 438: 4.304171500114774e-07
Position 291: 3.035156319696414e-07
Position 6151: 2.8911904927279403e-07
Position 449: 2.7696385329330063e-07
Position 5903: 1.7065639149030508e-07
Position 276: 1.4678930840602674e-07
Position 3283: 1.4388025159252032e-07
Position 391: 1.1047188848800892e-07
Position 3432: 7.483389151229933e-08
Position 1250: 7.151917582500074e-08
Position 1552: 6.402059387380576e-08
Position 296: 2.4719566850196936e-08
Position 657: 9.089562432203531e-09
Position 672: 3.4268642548953165e-09
Position 5430: 3.8316196291990754e-10
