Gene = SYNC
Position 253: 5.309468758693032e-10
Position 209: 3.7787888284412836e-10
Position 215: 3.3680919627467843e-10
Position 169: 2.8068010094521193e-10
Position 205: 6.636601914914742e-11
Position 511: 6.173781513647756e-11
Position 617: 4.803215347094729e-11
Position 153: 4.752041489876809e-11
Position 195: 4.4493543507070035e-11
Position 553: 2.031534972207916e-11
Position 179: 2.180542871963053e-12
Position 184: 1.7437219863493763e-12
Position 166: 1.4340020154558575e-12
Position 164: 1.2273964006045583e-12
