Gene = RER1
Position 8006: 0.013278304132718053
Position 8252: 0.011463117392272775
Position 10797: 0.010670159886565276
Position 11654: 0.01012326298553032
Position 646: 0.010069163371531438
Position 11410: 0.00922564155589555
Position 5480: 0.009092266933741931
Position 8174: 0.008926215264874124
Position 5592: 0.007624002427542919
Position 9870: 0.006370366626014848
Position 3121: 0.006329376289606495
Position 12254: 0.006312445244697134
Position 7856: 0.006094297676509113
Position 9052: 0.0049783804700195364
Position 7636: 0.004539586530402983
Position 3575: 0.004532831232348302
Position 3349: 0.004276944824980092
Position 10677: 0.004271728701064569
Position 11021: 0.004158026624744923
Position 10157: 0.00410611553285903
Position 707: 0.003997633460865819
Position 10187: 0.0038652607300425196
Position 11670: 0.003695561744242315
Position 2159: 0.003584755818397669
Position 3693: 0.003329339473027853
Position 864: 0.0033283609080527205
Position 5508: 0.002969953470201028
Position 845: 0.0029674795083059428
Position 542: 0.002955864954141273
Position 808: 0.0026565270648040307
Position 8544: 0.0026384235121884015
Position 8285: 0.002514249095374681
Position 7060: 0.0021833567696148927
Position 7078: 0.0020796835846535917
Position 3040: 0.002027392779474051
Position 5926: 0.0020210163114578157
Position 5580: 0.0020085212766194423
Position 740: 0.0018863241536772907
Position 2418: 0.0017727436952909932
Position 7037: 0.001721100393879024
Position 5705: 0.0016742028154656682
Position 8450: 0.001492110841339256
Position 8924: 0.0014224839732057746
Position 1805: 0.0013244777275333683
Position 7817: 0.0013094745472117001
Position 1461: 0.0012685496006269292
Position 9183: 0.001154594443892863
Position 9787: 0.0011346786801359403
Position 4280: 0.000988126093210689
Position 2435: 0.0009677408228662476
Position 485: 0.0009558441977291038
Position 670: 0.0008742484781535918
Position 463: 0.0007820133159879087
Position 11527: 0.0005862783024138509
Position 9630: 0.0005411302132959828
Position 1932: 0.0004031994348369555
Position 560: 0.0003792230757566621
Position 8291: 0.00032526569803941846
Position 3352: 0.00031585084462371326
Position 2590: 0.00031334646007465263
Position 1079: 0.00029555642985846115
Position 759: 0.0002572727869718646
Position 470: 0.0002474508656135157
Position 868: 0.00023851969675372966
Position 1049: 0.00021125056587574046
Position 887: 0.00011425590972334349
Position 1138: 0.00010437091704940524
Position 896: 0.00010105440603421703
Position 2188: 0.00010010440750170847
Position 7654: 8.30981886252319e-05
Position 8750: 8.05790038955161e-05
Position 1122: 7.606754235960794e-05
Position 966: 7.524326069792145e-05
Position 745: 7.330877772703231e-05
Position 5142: 7.11948113706361e-05
Position 291: 5.373727996117889e-05
Position 510: 5.0959969490829425e-05
Position 1097: 3.7523949317103917e-05
Position 413: 2.782237735126291e-05
Position 7954: 2.4317584379328634e-05
Position 680: 2.1111207621105765e-05
Position 944: 1.9047391745774894e-05
Position 913: 1.7467480877176157e-05
Position 366: 1.2397662419582174e-05
Position 5610: 9.438320445041836e-06
Position 5601: 8.957640461325537e-06
Position 5626: 7.204012653268047e-06
Position 383: 8.73792084609863e-07
Position 874: 7.402913265115389e-07
Position 350: 6.093788109971318e-07
Position 195: 4.0996201920951446e-07
Position 1495: 3.0439230711679906e-07
Position 1216: 2.7241922841646917e-07
Position 1214: 2.613193133553921e-07
Position 607: 1.9053074728996745e-07
Position 377: 1.784991151886265e-07
Position 547: 1.388167933756345e-07
Position 222: 1.1662592382703465e-07
Position 567: 1.0784367474398278e-07
Position 587: 1.0334174339012296e-07
Position 1254: 8.562918433270551e-08
Position 236: 6.271425416346988e-08
Position 616: 5.8516032317159857e-08
Position 494: 5.145617776533311e-08
Position 385: 4.7852882731365464e-08
Position 512: 2.9788346113236678e-08
Position 574: 2.6623872724821508e-08
Position 165: 1.1839514827426324e-08
Position 974: 8.714483446045382e-09
Position 850: 3.917163719954746e-09
Position 805: 2.8724776323094452e-09
Position 810: 3.272925395717862e-10
Position 774: 2.63353121032155e-10
Position 831: 1.949732392920384e-10
