Gene = RSRP1
Position 493: 0.0004526641767940537
Position 4267: 0.0004524719122967903
Position 308: 0.000433466587499475
Position 4823: 0.00041488505747986953
Position 1354: 0.00038352415795257246
Position 2926: 0.00038165933553605495
Position 4191: 0.00037499818120052976
Position 536: 0.00029549005557968173
Position 4165: 0.0002399268359423285
Position 4530: 0.00022877438773032653
Position 4789: 0.00022038340407660396
Position 4620: 0.00021493562948465963
Position 527: 0.00017957711978923663
Position 3757: 0.00017471063633224385
Position 4235: 0.0001525045531041823
Position 322: 0.00012828211611523
Position 3719: 0.00012446175960093995
Position 1249: 0.00011662026627614946
Position 1200: 0.00010348957647390291
Position 4108: 0.00010237084833808978
Position 2878: 9.259980399930215e-05
Position 3904: 9.173371073632194e-05
Position 3942: 8.376869483958055e-05
Position 4283: 7.953110215423736e-05
Position 4767: 7.663934889083965e-05
Position 4513: 7.325788826730176e-05
Position 183: 6.546291820093197e-05
Position 4875: 6.214488366560473e-05
Position 2241: 5.955929421789697e-05
Position 4889: 5.882466379758159e-05
Position 2316: 5.565775715339093e-05
Position 1180: 5.3469443329701135e-05
Position 1171: 5.172502793254329e-05
Position 155: 5.096383331382583e-05
Position 838: 4.852886442352841e-05
Position 5056: 4.1065486345939894e-05
Position 1360: 3.877758963880123e-05
Position 2988: 3.8429265339399406e-05
Position 3108: 3.811730579901381e-05
Position 806: 3.7218182636340305e-05
Position 842: 3.6368607934644996e-05
Position 5208: 2.8055044394253246e-05
Position 549: 2.7110789152329997e-05
Position 3666: 1.836821937019408e-05
Position 3669: 1.6345794886702084e-05
Position 441: 1.6248694474316247e-05
Position 411: 1.3126892872574495e-05
Position 2178: 5.755394000249813e-06
Position 159: 5.677251476150085e-06
Position 119: 5.255410492760245e-06
Position 603: 4.107288819789687e-06
Position 731: 3.7320222313976975e-06
Position 738: 3.6180371830195955e-06
Position 335: 3.33768102386523e-06
Position 600: 2.8925108979622704e-06
Position 2296: 2.6626685030043518e-06
Position 638: 2.630947444356879e-06
Position 2788: 2.5932439837691173e-06
Position 779: 1.6689478374689723e-06
Position 743: 1.5994226314632575e-06
Position 662: 1.434864600366848e-06
Position 2743: 9.759154538194168e-07
Position 555: 8.740238133396783e-07
Position 1979: 8.368184936410641e-07
Position 116: 4.3390787506816997e-07
Position 190: 3.5192770539090935e-07
Position 3612: 1.4236856287143337e-07
Position 500: 1.1694142238210666e-07
Position 1067: 8.513650593521744e-08
Position 3569: 5.3376122560558206e-08
Position 2937: 4.485211169265835e-08
Position 1501: 3.801648819390285e-08
Position 505: 2.8415188647813396e-08
Position 129: 2.2689870358793665e-08
Position 171: 2.1604756422392867e-08
Position 344: 1.45120717496005e-08
Position 2016: 9.735962813146894e-09
Position 261: 9.018866382768258e-09
Position 239: 8.08450509309947e-09
Position 4862: 3.0428992150697903e-09
Position 215: 1.0436500095382217e-09
Position 194: 1.021245343878014e-09
Position 250: 9.615885593507e-10
Position 264: 1.0032030152474533e-10
Position 268: 7.233000266957578e-11
