Gene = DR1
Position 9568: 1.9325102344633586e-06
Position 519: 1.7635555226963608e-06
Position 4649: 1.6031672409608101e-06
Position 4901: 1.5145143927572974e-06
Position 5113: 1.3267691641237552e-06
Position 4886: 1.1495294117653504e-06
Position 462: 9.865391052141404e-07
Position 720: 8.39662821176883e-07
Position 930: 4.759968374845561e-07
Position 1120: 3.892255223328142e-07
Position 1109: 3.4246652302975194e-07
Position 163: 7.86058772440132e-09
Position 409: 4.933132500959762e-09
Position 173: 2.786867358365868e-10
Position 77: 3.23955607460587e-11
Position 187: 2.1178813389700104e-11
Position 985: 1.836316259789167e-11
Position 85: 1.2335872768211779e-11
Position 1080: 9.559336928583128e-12
Position 702: 7.562337532825562e-12
Position 193: 1.8056070939141044e-12
Position 590: 1.3651692065432156e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 8019: 0.8690553022351769
Position 4030: 0.6900060815001285
Position 3495: 0.5743660948391826
Position 9410: 0.5079204214800291
Position 14604: 0.37118438554494265
Position 12509: 0.35076180033765636
Position 1871: 0.26833010081271796
Position 7734: 0.24381007618467512
Position 801: 0.20895534152640655
Position 1766: 0.17329220817158253
Position 12934: 0.13853156777730294
Position 1145: 0.09308627812389819
Position 8773: 0.08861705494668187
Position 18552: 0.08177740938315427
Position 9720: 0.07988744690397383
Position 8053: 0.07780845776052436
Position 10003: 0.07583253599176724
Position 12872: 0.07205623451533423
Position 2660: 0.06726572508813974
Position 917: 0.04047789277399113
Position 3864: 0.032699299738652286
Position 8287: 0.03225678610817614
Position 13631: 0.02967385226394783
Position 1411: 0.029429630920426317
Position 9360: 0.02793649996457779
Position 4374: 0.02516510720894338
Position 1802: 0.021496832168195774
Position 3550: 0.021454783380483136
Position 11827: 0.021122840388624456
Position 3407: 0.019960584562715534
Position 1156: 0.019869562237293695
Position 4393: 0.01986541746650414
Position 1839: 0.019834839370765456
Position 3950: 0.019551455556726997
Position 11854: 0.018702315047603894
Position 9098: 0.018444744215223043
Position 15001: 0.018099915292283716
Position 1781: 0.016998189190372107
Position 11866: 0.015644635435169973
Position 9699: 0.014587382373207388
Position 4084: 0.0141665571069128
Position 8800: 0.012419130354629642
Position 3982: 0.01192712648897465
Position 12799: 0.00973681860203761
Position 10362: 0.007281521839808003
Position 2587: 0.007264341506624543
Position 15757: 0.007220740616484215
Position 1821: 0.007133217460898574
Position 16572: 0.006729204846581276
Position 1503: 0.0056456344783993775
Position 597: 0.005642209875766093
Position 3829: 0.005479227133421005
Position 8259: 0.005276346432913429
Position 647: 0.005266877774767761
Position 8622: 0.005128486035973434
Position 17628: 0.005005470396759306
Position 3867: 0.004907543655001653
Position 2671: 0.004794072517260366
Position 1247: 0.0045929908127298495
Position 9227: 0.00426849822673781
Position 1170: 0.004229401393688255
Position 9843: 0.004212072708005054
Position 1482: 0.00413543434451013
Position 13408: 0.003812975233657402
Position 1374: 0.0033716492619502232
Position 1333: 0.0033562334125810476
Position 8728: 0.003235007258966697
Position 13131: 0.0031678909991005545
Position 10854: 0.0030089651736109942
Position 1056: 0.0027422000336144938
Position 8681: 0.00263200436482817
Position 14637: 0.002080407056285815
Position 4036: 0.002058071071935882
Position 3795: 0.0019863503098204206
Position 2626: 0.001976311956847415
Position 748: 0.0018700566024579493
Position 1080: 0.0018605532192310491
Position 4321: 0.001790891410308397
Position 6226: 0.0016813495978780391
Position 1344: 0.001553755353177548
Position 5578: 0.0014946505619366304
Position 13812: 0.0014610010524920846
Position 8423: 0.0013719523250591027
Position 1223: 0.0011669544121035243
Position 9502: 0.0011128516939777813
Position 4062: 0.0010673344926561928
Position 1200: 0.0009897277835133778
Position 8864: 0.0009877433198775365
Position 730: 0.0009297230556862904
Position 15395: 0.0009183446005461721
Position 1688: 0.0009037549547753522
Position 1016: 0.0008886802545733303
Position 531: 0.0008134998803529372
Position 1315: 0.0006640902645026497
Position 10878: 0.0006189503027248984
Position 827: 0.000604095952585091
Position 1251: 0.0005888252229664132
Position 8427: 0.000581737096155329
Position 1413: 0.0005527393832981215
Position 10388: 0.0005302504062195598
Position 1661: 0.0005229315482124604
Position 803: 0.0004927872792848784
Position 7761: 0.0004208824798597824
Position 7031: 0.0004186379601847562
Position 2499: 0.0004098101669524969
Position 8733: 0.0003984907796400877
Position 1666: 0.00035129929078236575
Position 10223: 0.000345412413438228
Position 8804: 0.0003295369942233171
Position 8472: 0.00029618537111311227
Position 1350: 0.00027964140682600747
Position 1096: 0.00024039589911521096
Position 1100: 0.00021028606162375754
Position 1112: 0.00019020446296916861
Position 868: 0.0001871503024198415
Position 510: 0.00014720300832231993
Position 3663: 0.00012787112762047077
Position 4441: 0.00011896522946968487
Position 671: 0.00010299513033129565
Position 962: 0.00010098067711138824
Position 1589: 9.91973751721867e-05
Position 1285: 7.185164419465922e-05
Position 1441: 7.167554725040261e-05
Position 949: 6.911160610002982e-05
Position 1295: 6.888758954803498e-05
Position 977: 6.0687595111223454e-05
Position 1184: 6.058773650561303e-05
Position 866: 5.5423985883436244e-05
Position 8291: 4.673550748804596e-05
Position 1205: 4.618855081502231e-05
Position 9655: 4.545585924575749e-05
Position 609: 3.6023641518423206e-05
Position 4777: 3.586411028596363e-05
Position 702: 2.9788459903439032e-05
Position 1307: 2.3841584989717255e-05
Position 3349: 1.9450373437762967e-05
Position 1370: 1.7593617173950403e-05
Position 1116: 1.7509377310573994e-05
Position 447: 1.3330525292276249e-05
Position 588: 1.1463661557688859e-05
Position 1584: 1.1323950584492919e-05
Position 605: 1.0178092498678547e-05
Position 946: 8.748622785699783e-06
Position 5264: 5.1026020041668885e-06
Position 5319: 3.2835244617306338e-06
Position 420: 2.621881058615004e-06
Position 925: 2.348987823718707e-06
Position 964: 2.3082912426297163e-06
Position 470: 1.837838720069998e-06
Position 199: 1.7057996820388917e-06
Position 685: 1.41576589325293e-06
Position 982: 1.3203400872490526e-06
Position 202: 1.299474064671074e-06
Position 752: 1.1230707623267062e-06
Position 450: 1.0874214050242332e-06
Position 742: 7.855875912356543e-07
Position 333: 6.647643160579382e-07
Position 829: 6.111628305925683e-07
Position 424: 6.063719238395377e-07
Position 1021: 5.670271808855523e-07
Position 1950: 4.762899507770939e-07
Position 173: 4.5603433861564086e-07
Position 260: 3.92313146364499e-07
Position 699: 3.9196354642843633e-07
Position 1024: 3.085477409285957e-07
Position 1009: 2.9451013795645004e-07
Position 710: 2.469017948135867e-07
Position 180: 1.0457829365685683e-07
Position 238: 5.949267060275551e-08
Position 712: 5.43155373722606e-08
Position 307: 4.8867478198810766e-08
Position 458: 2.9588384397696246e-08
Position 377: 1.6606588034751984e-08
Position 313: 8.292921540243015e-09
Position 220: 7.16201560474781e-09
Position 133: 7.030592993256135e-09
Position 372: 6.5811116895950195e-09
Position 335: 4.340682718485234e-09
Position 431: 3.6316704441994665e-09
Position 214: 2.113452103225898e-09
Position 208: 1.979598389246705e-09
Position 275: 1.3599556563010907e-09
