Gene = BASP1
Position 423: 2.4889580468133882e-06
Position 484: 2.4606387795629296e-06
Position 1108: 1.3329531746410063e-06
Position 1790: 1.3223947971603206e-06
Position 1222: 1.153994811989147e-06
Position 1356: 1.1503484157270012e-06
Position 1847: 1.082433282244909e-06
Position 89: 8.413285052398104e-07
Position 1197: 5.692206683038249e-07
Position 177: 1.4777094281726528e-07
Position 543: 1.2949279069610071e-07
Position 293: 1.516483499656962e-08
Position 302: 1.4269471760690862e-08
Position 1005: 1.294719963123461e-08
Position 2148: 2.0126554692930524e-09
Position 2173: 1.929324213983451e-09
Position 2545: 1.797209010592304e-09
Position 2541: 1.7434777925258021e-09
Position 2543: 1.643567992626275e-09
Position 1691: 3.050327628261983e-10
Position 1709: 2.2635865658676828e-10
Position 1763: 1.2580080393059592e-10
Position 9: 3.491688334818006e-15
Position 147: 2.3322334377040513e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 17451: 0.931402574983045
Position 5400: 0.9256173311434112
Position 24951: 0.8155483306619806
Position 11139: 0.6436404689556249
Position 11406: 0.5853386479963979
Position 7949: 0.3429379331813068
Position 32350: 0.28361227553855156
Position 26941: 0.20977766091562577
Position 11238: 0.20134951760754113
Position 8113: 0.16448492913020346
Position 11459: 0.15796897869123266
Position 27222: 0.11387584563710554
Position 9585: 0.0754319738633345
Position 28839: 0.06521990923438595
Position 28590: 0.05553225588932223
Position 9423: 0.05366902680720592
Position 27701: 0.04340374123050887
Position 27890: 0.04239653385070358
Position 11324: 0.040974906530596475
Position 27503: 0.037914934801058064
Position 9895: 0.03637529552041039
Position 5485: 0.03317704017661333
Position 2984: 0.027319710569536675
Position 1944: 0.02671935259183861
Position 21353: 0.023029058376753047
Position 19225: 0.02127088790301576
Position 1069: 0.020963764207084623
Position 4577: 0.02083902361953581
Position 3531: 0.019022657521222296
Position 8039: 0.017605884641917195
Position 21387: 0.014148747362288846
Position 4574: 0.014117804328834714
Position 18013: 0.014039242565218385
Position 21844: 0.013727064851229697
Position 4673: 0.013300061612510605
Position 25516: 0.012642093416016052
Position 19069: 0.012271661409112303
Position 26809: 0.010702714119080822
Position 5570: 0.009992187669691987
Position 4015: 0.009813020131819724
Position 19022: 0.008542308000971183
Position 5573: 0.007848366888181364
Position 5288: 0.0076814046280766655
Position 7308: 0.007675498943376571
Position 4391: 0.006583340666596295
Position 11827: 0.005797754666787236
Position 1093: 0.0050239740734971195
Position 5617: 0.00493845271292842
Position 21864: 0.004857697358371225
Position 2839: 0.004679972129913193
Position 4049: 0.004655495756221105
Position 13396: 0.00465402712830924
Position 15455: 0.0046354336685353135
Position 4655: 0.004197427742159318
Position 14950: 0.0036818166674224473
Position 11648: 0.003502099546735622
Position 21358: 0.0034623708790377464
Position 2564: 0.0034410170723945615
Position 7264: 0.0034237012430045934
Position 3104: 0.0033339588947408298
Position 12025: 0.002710120065828675
Position 4600: 0.0025001008722209976
Position 4879: 0.002492973979363191
Position 13926: 0.0024500429493467986
Position 2799: 0.0023483016662654817
Position 3142: 0.002209477197282947
Position 809: 0.0021765327199483116
Position 21415: 0.0020752230601243657
Position 2888: 0.002037607935765998
Position 17652: 0.0019398540044724497
Position 812: 0.001770836763749254
Position 4635: 0.0016803808553343183
Position 2775: 0.0015721960168753296
Position 11934: 0.0015491836772646653
Position 15846: 0.0014420159029292453
Position 13770: 0.0013397659935453137
Position 1371: 0.0012663811249634311
Position 16773: 0.0011327892891384046
Position 6602: 0.0010440256136494503
Position 782: 0.001002116449836094
Position 6226: 0.0008989469218889783
Position 4724: 0.0008766234356822287
Position 1333: 0.0008647918636914032
Position 15050: 0.0008470878023646054
Position 5594: 0.0007440103195635901
Position 6544: 0.0007143366093096275
Position 4929: 0.0007057294312781734
Position 4428: 0.0006655978053906909
Position 7216: 0.0006325973593173537
Position 13766: 0.0006309492882363534
Position 749: 0.0006132370207258364
Position 3705: 0.0005754627606060521
Position 2690: 0.0005671415152323077
Position 6625: 0.0005548717022918611
Position 15391: 0.0004912113362169163
Position 17862: 0.0004614352618508993
Position 839: 0.0004013457855272817
Position 6559: 0.00035731790705267045
Position 3859: 0.00035582459300871144
Position 12744: 0.00035525334964201123
Position 3260: 0.0003508996756153704
Position 6522: 0.00034226592252077127
Position 7094: 0.0003119267622660026
Position 3398: 0.0003111318775326605
Position 13519: 0.0003002369054663824
Position 784: 0.00029184798222564004
Position 14213: 0.0002879766618099881
Position 3280: 0.00028198661142996836
Position 16600: 0.00027511081524851183
Position 18361: 0.000268844938267597
Position 16516: 0.0002521892524752589
Position 15119: 0.00023570252552164168
Position 7547: 0.00022597585448729684
Position 14359: 0.00022305646655268653
Position 6306: 0.00022047398009602913
Position 2062: 0.00021049682814776031
Position 17659: 0.00020801387212476916
Position 7485: 0.00019664846982876975
Position 12486: 0.00018595866103888076
Position 14414: 0.00016642576904165614
Position 15225: 0.00016404478416939054
Position 5590: 0.00016293906931517512
Position 791: 0.00016183126023044174
Position 8441: 0.00013956830971969644
Position 5917: 0.00012065394214947989
Position 12860: 0.00011210606870048459
Position 12108: 0.0001103212371193893
Position 12683: 8.519959430835269e-05
Position 15058: 6.58250657714153e-05
Position 13296: 6.504924777354966e-05
Position 14614: 5.623010578496704e-05
Position 11743: 4.350559284458837e-05
Position 13329: 3.2337043838244516e-05
Position 12416: 3.2176496636135386e-05
Position 11665: 3.21227101595616e-05
Position 8580: 2.9504719321184313e-05
Position 8920: 2.6990356312771525e-05
Position 14124: 2.524361104464275e-05
Position 5808: 1.8626609470551112e-05
Position 6824: 1.7394517315837855e-05
Position 8894: 6.5315585847225114e-06
Position 8497: 5.589313828440398e-06
Position 5953: 3.919193396832413e-06
Position 2732: 1.6682670119135638e-06
Position 2262: 5.711372231785334e-07
Position 3668: 5.427948648041564e-07
Position 5623: 5.542422100952178e-08
Position 1151: 1.8965419294129156e-08
Position 2863: 1.2986741219943681e-08
Position 2823: 1.2429102178004695e-08
Position 3031: 7.916128714643356e-09
Position 1592: 7.512205137372563e-09
Position 768: 4.836934310800442e-09
Position 1100: 4.2919183280226814e-09
Position 818: 4.245012833266776e-09
Position 168: 3.4688265493234093e-09
Position 2449: 2.551378714855195e-09
Position 164: 2.5326184122447085e-09
Position 753: 1.351828790728227e-09
Position 1103: 1.2647591514840295e-09
Position 1342: 1.222204612723019e-09
Position 878: 1.1732751665456264e-09
Position 4020: 1.114082367145931e-09
Position 1130: 9.047449521870729e-10
Position 6187: 7.474780321522986e-10
Position 3440: 7.238486354135254e-10
Position 1879: 5.807171542364978e-10
Position 1625: 5.615631779691444e-10
Position 906: 5.102935813620586e-10
Position 737: 4.40384257612262e-10
Position 1642: 3.6761641577750167e-10
Position 1515: 3.33043184194484e-10
Position 758: 2.6586427652778953e-10
Position 889: 1.922455167971138e-10
Position 1512: 1.7782308568570528e-10
Position 963: 1.7159334547831606e-10
Position 2995: 1.6890556592229507e-10
Position 927: 1.4698736834911616e-10
Position 764: 1.412951385578537e-10
Position 177: 9.103818424049122e-11
Position 1352: 7.438885614446691e-11
Position 1290: 5.6359887727261905e-11
Position 313: 4.9079489530318133e-11
Position 421: 1.2401317240578443e-11
Position 974: 1.2269560406267321e-11
Position 583: 1.1735117107123924e-11
Position 710: 1.015701701007978e-11
Position 586: 7.209838763406755e-12
Position 913: 6.919403467837044e-12
Position 774: 3.908008321415246e-12
Position 899: 3.456770022571631e-12
Position 885: 2.990296299634253e-12
Position 706: 2.221179617070488e-12
Position 917: 2.2066558969897353e-12
Position 141: 2.15813363586685e-12
Position 390: 2.1266785731671002e-12
Position 982: 1.9176864541347888e-12
Position 401: 1.7791591344791465e-12
Position 318: 1.6756160216512354e-12
Position 887: 1.6551072340253259e-12
Position 627: 1.5601702875026802e-12
Position 670: 1.0957520760119253e-12
Position 550: 8.296585631972581e-13
Position 452: 7.229177521937482e-13
Position 647: 5.089412353637275e-13
Position 336: 4.60910083251918e-13
Position 514: 4.25564681391308e-13
Position 346: 3.9310537717426316e-13
Position 599: 3.7452455549433366e-13
Position 189: 3.742959480087296e-13
Position 531: 2.6682515918776604e-13
Position 302: 2.3459438568269744e-13
Position 187: 2.339665558925552e-13
Position 423: 1.4897809671798962e-13
Position 227: 1.0151421390345395e-13
Position 237: 5.493937791273952e-14
Position 195: 5.2876411352885005e-14
