Gene = NSA2
Position 322: 1.0132688567618597e-16

Sorted 3' Splice Sites (High to Low Probability):
Position 2221: 0.9852110273377168
Position 1938: 0.9850092429289342
Position 6875: 0.8118738010090019
Position 10366: 0.6290651353266048
Position 3638: 0.4311998431203727
Position 9611: 0.3625248312631788
Position 3476: 0.3396536743058613
Position 1705: 0.3241182101018377
Position 12808: 0.2966189949995447
Position 5320: 0.18685341529076097
Position 1708: 0.18191207800851764
Position 3711: 0.13007882576476235
Position 10612: 0.11965587762338542
Position 10871: 0.09724799237930115
Position 6001: 0.09048621853238346
Position 1634: 0.07619962660544768
Position 11465: 0.05738965149957535
Position 8292: 0.04697395174305741
Position 11760: 0.043411354377139194
Position 7923: 0.03905303296593488
Position 6775: 0.03864835469097423
Position 10899: 0.03640899679825676
Position 10615: 0.03438676808977709
Position 1022: 0.025021986130222666
Position 6745: 0.02458795394488746
Position 11135: 0.02072181249931107
Position 7328: 0.01868289475757747
Position 1190: 0.018305046052358477
Position 4456: 0.017239785527848127
Position 12700: 0.013773000226950612
Position 5177: 0.013709273212212254
Position 11695: 0.0129977041693439
Position 4484: 0.012735137961753412
Position 7002: 0.012730400087350019
Position 3666: 0.012602379908078028
Position 1944: 0.012313158542443931
Position 1772: 0.012102228219160184
Position 3687: 0.011394525211962296
Position 2937: 0.01057579179135401
Position 12539: 0.010207719105755169
Position 3768: 0.009681926535692168
Position 10626: 0.009106204924967647
Position 10546: 0.008465887856908112
Position 12647: 0.008247249409171424
Position 1663: 0.008089755887397217
Position 5322: 0.007592450348249021
Position 11640: 0.007426551492926559
Position 1739: 0.007277270781662043
Position 11313: 0.0070219024563569175
Position 5942: 0.006946605903513168
Position 1649: 0.006879169090804032
Position 1522: 0.006744340004356152
Position 2228: 0.006737434612659137
Position 3677: 0.0061060795568326715
Position 3965: 0.005039578627320075
Position 5980: 0.004499313340388483
Position 10688: 0.004275187857963647
Position 8996: 0.0041187010587184145
Position 717: 0.003878805685861263
Position 8850: 0.003641299203172516
Position 1731: 0.0035569396613845247
Position 10663: 0.003202418221807027
Position 11089: 0.0030733428840779226
Position 11003: 0.0028756690817902087
Position 2190: 0.0025899131593033874
Position 6061: 0.002546871365307444
Position 2873: 0.0025403563399072657
Position 1321: 0.0023849262450432304
Position 12565: 0.0023154493284527184
Position 12779: 0.0022675863733131866
Position 5916: 0.002106449469868273
Position 2543: 0.002065546668602165
Position 4487: 0.002040245394114121
Position 5966: 0.002029208546385632
Position 8353: 0.00187165175072078
Position 4404: 0.0016890755763089055
Position 3090: 0.001608332917930941
Position 1276: 0.001585401085300924
Position 7754: 0.0015814276193500205
Position 10123: 0.0015472422664939622
Position 7948: 0.0015408233928303039
Position 1684: 0.0015024754358115922
Position 6890: 0.0014612647368067633
Position 3922: 0.001298427136918019
Position 336: 0.0012177254100509806
Position 11275: 0.0011701884216455257
Position 2493: 0.001110354556639197
Position 11158: 0.0010885282671923603
Position 3265: 0.0010522546916649869
Position 5342: 0.0010247886463645396
Position 1671: 0.0010189130488499076
Position 11808: 0.000997359772189509
Position 4427: 0.0009907478417845764
Position 8857: 0.0009224038809746379
Position 7265: 0.0008820062163144659
Position 3219: 0.00078976919149485
Position 2796: 0.0007098909780072289
Position 4607: 0.0006984850822551403
Position 11508: 0.0006862267065798267
Position 1570: 0.0006641242690314247
Position 11324: 0.0006431586193906658
Position 2279: 0.000616538818003158
Position 5251: 0.0005762969728302866
Position 5380: 0.0005500883832039798
Position 3045: 0.0005093823380860865
Position 2884: 0.0005076092852552022
Position 5544: 0.0004930811548832832
Position 5049: 0.0004891878734302833
Position 5159: 0.00046851520782423435
Position 2049: 0.0004546351112913215
Position 1165: 0.0004544056628501884
Position 2711: 0.00042436887484384906
Position 3991: 0.00034086325789305967
Position 7090: 0.0003404833633863117
Position 3690: 0.00033548617319723137
Position 2947: 0.00032412902963720067
Position 1144: 0.0003223090133169346
Position 1177: 0.000309647017540228
Position 2656: 0.00030819330121438846
Position 2308: 0.0003064962289631785
Position 723: 0.00030457035229415565
Position 2578: 0.0002720495536104782
Position 757: 0.00026372492170567414
Position 3023: 0.00026063000357845945
Position 2001: 0.00025072412621303603
Position 6755: 0.0002454087487032012
Position 252: 0.00023440775292329896
Position 1741: 0.00023272085076183358
Position 1246: 0.00022684956430437102
Position 1852: 0.0002247888428308788
Position 9259: 0.00019561467533366005
Position 8836: 0.00019259037813599764
Position 2007: 0.00018143627337236965
Position 6025: 0.00015947073103614749
Position 2558: 0.0001552548754558714
Position 2898: 0.00015063934536602136
Position 5404: 0.00014513583741172307
Position 4944: 0.0001436957691805075
Position 1565: 0.00013800828877090024
Position 7332: 0.00013351326882007965
Position 1110: 0.00013119401043963693
Position 3268: 0.00012937932785175252
Position 666: 0.00012694198436047252
Position 782: 0.0001241897898366295
Position 8375: 0.00012236528647932858
Position 1085: 0.00011752761902040713
Position 2240: 0.00011563967067471694
Position 3225: 0.00011534539530361723
Position 1039: 0.00011088694873389113
Position 7361: 0.00010498404417514895
Position 636: 0.000101335855018469
Position 2073: 9.997009643266389e-05
Position 2046: 9.296864282579462e-05
Position 2016: 9.031083128026185e-05
Position 7307: 8.181708059462932e-05
Position 2468: 7.226663921533843e-05
Position 3002: 6.278645222740923e-05
Position 2094: 6.020805347974055e-05
Position 4575: 5.4972859334639974e-05
Position 1298: 5.263037246521961e-05
Position 2009: 4.837166929611042e-05
Position 2600: 4.307730551361475e-05
Position 2354: 4.2303963693362135e-05
Position 185: 4.0555469627849914e-05
Position 3048: 3.8847465344082376e-05
Position 450: 3.624291507100267e-05
Position 467: 3.621323935004986e-05
Position 1257: 3.37325320870671e-05
Position 1897: 3.35799367187172e-05
Position 3802: 3.290326334383772e-05
Position 320: 2.8212272072074895e-05
Position 684: 2.694265917582405e-05
Position 1469: 2.6286783929726183e-05
Position 1479: 2.4989010361371047e-05
Position 2843: 2.473056707883985e-05
Position 304: 2.4352564408746156e-05
Position 569: 2.2695394465397387e-05
Position 2734: 2.2007270811102213e-05
Position 2242: 2.171379221743139e-05
Position 2258: 2.0503700884087672e-05
Position 678: 2.0328954519263325e-05
Position 7653: 2.00720273046815e-05
Position 1873: 1.856587046393414e-05
Position 555: 1.831036777658789e-05
Position 825: 1.4784285457828964e-05
Position 7719: 1.4676312352235671e-05
Position 5053: 1.2879030922917435e-05
Position 4386: 1.267467617000399e-05
Position 767: 1.2502796922636974e-05
Position 2286: 1.2441429557762888e-05
Position 3536: 1.1541763237206468e-05
Position 730: 1.1463330551853622e-05
Position 787: 1.1250665661693712e-05
Position 5029: 8.509934219150592e-06
Position 118: 7.162452358290676e-06
Position 524: 7.105765252907024e-06
Position 1877: 6.729329363442303e-06
Position 1306: 4.43768378199204e-06
Position 5781: 3.298717912924728e-06
Position 1885: 2.833501968689207e-06
Position 6715: 2.244610323738587e-06
Position 2804: 2.1530236995995486e-06
Position 2473: 2.033310859318625e-06
Position 3811: 1.7790671138156422e-06
Position 6785: 1.3608257343700705e-06
Position 3968: 1.2809815873935058e-06
Position 3493: 8.556206418643686e-07
Position 838: 5.009260881108484e-07
Position 1343: 4.808475452633498e-07
Position 924: 4.28880354202181e-07
Position 549: 1.9339237191304629e-07
Position 167: 1.788731563806257e-07
Position 2312: 1.2324127733903395e-07
Position 2408: 9.775724378497192e-08
Position 488: 9.15021490803334e-08
Position 2270: 8.141354905520353e-08
Position 4948: 7.514779781475023e-08
Position 495: 6.009957039509914e-08
Position 807: 5.6465546350022315e-08
Position 527: 4.45772716116328e-08
Position 406: 4.3700285319746986e-08
Position 503: 4.3241993671511804e-08
Position 589: 3.944536349596517e-08
Position 939: 3.7476812603074195e-08
Position 3484: 3.211621521101284e-08
Position 3399: 3.182046897691226e-08
Position 478: 2.4578351069189558e-08
Position 2502: 2.292225297996187e-08
Position 686: 2.1334126737091983e-08
Position 791: 1.1425895244953746e-08
Position 376: 1.0326194624611249e-08
Position 490: 8.677340919106655e-09
Position 2310: 4.965415815646224e-09
Position 2731: 4.569109698870302e-09
Position 638: 3.5841606064402015e-09
Position 936: 3.231869835273012e-09
Position 318: 1.713084740158098e-09
Position 2283: 7.283799444263921e-10
Position 2359: 5.116140137347928e-10
Position 2411: 3.086858636556305e-10
