Gene = HGD
Position 95: 5.491111642111302e-07
Position 851: 9.396349661554907e-08
Position 730: 9.195853675930209e-08
Position 1199: 8.17035554562494e-08
Position 245: 6.694548335808389e-08
Position 333: 5.987197249385873e-08
Position 351: 4.634518835789665e-08
Position 874: 3.4375397524347096e-08
Position 318: 2.1929102272264695e-08
Position 24: 1.8530820579644172e-08
Position 312: 1.3006524231311415e-09
Position 277: 1.9294400010342636e-10
Position 283: 1.450886291788821e-10
Position 701: 1.954108069623114e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 12038: 0.9971579932354859
Position 7581: 0.9812819084681017
Position 4167: 0.5163668551689704
Position 6707: 0.46902719476170923
Position 25508: 0.31259606276162677
Position 4541: 0.3085727791944629
Position 11653: 0.30542877023304377
Position 7789: 0.27547971371190416
Position 7754: 0.26850414119882476
Position 13831: 0.223716690358405
Position 3309: 0.1947042358431839
Position 14577: 0.0997138310489037
Position 20614: 0.08770421875269468
Position 20237: 0.06594019763652462
Position 12748: 0.06508663847551675
Position 14208: 0.06278323700551904
Position 8488: 0.05199781354770576
Position 8869: 0.05129528772968423
Position 825: 0.04979146323074107
Position 16726: 0.042754648284756246
Position 12387: 0.042339401786511646
Position 13489: 0.04131585703224608
Position 13565: 0.03985804320854298
Position 3270: 0.036419769586256485
Position 23150: 0.03439935726281725
Position 18886: 0.033147132320457864
Position 17436: 0.031714992454041135
Position 8962: 0.02945356704750612
Position 4579: 0.029441291764372348
Position 5887: 0.0278464405369427
Position 10976: 0.027569380971975577
Position 13772: 0.026503896576373497
Position 5208: 0.02642755970278125
Position 14516: 0.026241627909921395
Position 2142: 0.02598292556063739
Position 24214: 0.023784232176033017
Position 7971: 0.023114362753762836
Position 3206: 0.02123027134644807
Position 15146: 0.018922751970989738
Position 12796: 0.01851494602500654
Position 10246: 0.018036171571823825
Position 19860: 0.013094923335050504
Position 8261: 0.012637794161121945
Position 8199: 0.012394362226981825
Position 11785: 0.012227574291185062
Position 1577: 0.011815002516323817
Position 8384: 0.011351923891757085
Position 14449: 0.010841319616747093
Position 18843: 0.010555167998103196
Position 15247: 0.009823108775709258
Position 733: 0.009652286538164228
Position 18284: 0.009288130019476128
Position 4693: 0.00928205809452383
Position 8621: 0.009228039397579194
Position 4070: 0.009104536882601088
Position 2081: 0.009074118462167987
Position 4671: 0.008025933573911353
Position 11067: 0.007989739480026882
Position 13265: 0.007758016394122637
Position 874: 0.006986197919349537
Position 16573: 0.006907398973765225
Position 295: 0.006411412045458678
Position 13692: 0.0058611287954527915
Position 5890: 0.005723561389024673
Position 13996: 0.0055730616193785665
Position 20659: 0.005468792841741161
Position 629: 0.0054645629751482044
Position 17228: 0.00521998798772797
Position 13154: 0.00495208607739876
Position 8170: 0.004795961834183326
Position 1669: 0.004752477965261935
Position 3671: 0.004720379048970118
Position 312: 0.004585864169800387
Position 7593: 0.004144711232713283
Position 2186: 0.003864501566729355
Position 14805: 0.0037628834069995784
Position 3173: 0.0036642698976854446
Position 4402: 0.003632533648729314
Position 1487: 0.0034253184133583928
Position 600: 0.0032667068073685295
Position 16129: 0.0032159682155170435
Position 2098: 0.0032096655566869405
Position 3876: 0.002904193048548774
Position 1377: 0.002626013309129004
Position 3631: 0.0025527848827779586
Position 14076: 0.002313586391696773
Position 1622: 0.002202936944562475
Position 3092: 0.0021389416219398196
Position 3616: 0.002101275366248644
Position 13511: 0.0020189447482545572
Position 308: 0.0019512070363410367
Position 2328: 0.0017956603046994143
Position 6389: 0.001541229306967219
Position 7468: 0.0015233699802296753
Position 5369: 0.0014484257945556072
Position 333: 0.0014095540969392994
Position 15675: 0.0013706787355000684
Position 3992: 0.001252569625404385
Position 1069: 0.0012369845328858307
Position 3386: 0.0012160129729589608
Position 602: 0.0011391515899487428
Position 12470: 0.0011151816112419187
Position 12801: 0.0010769186911499893
Position 13388: 0.001007236491605322
Position 8665: 0.0009523780822776161
Position 851: 0.0009085653618009527
Position 1594: 0.0008715031741554565
Position 12765: 0.0008575936810746286
Position 16318: 0.0008547873037008626
Position 3817: 0.0008185339569975041
Position 2129: 0.0007955710863083173
Position 987: 0.0007938691209696723
Position 9173: 0.0007838912820306757
Position 14284: 0.0007504565652020356
Position 13712: 0.0007440247218132276
Position 2190: 0.0007230896896633955
Position 1306: 0.0006302830161765467
Position 7623: 0.0006046291968967004
Position 12363: 0.0006035594235245281
Position 945: 0.0005426417671058312
Position 338: 0.0005417634840759587
Position 1609: 0.0005183805317228538
Position 2150: 0.0004437942113676035
Position 5770: 0.00042889207314437207
Position 3274: 0.0003810860766758624
Position 4256: 0.0003720944120773363
Position 1253: 0.0003376658430617432
Position 2820: 0.00032278208578370477
Position 2104: 0.0003156482224677968
Position 13441: 0.0002837600176100926
Position 7834: 0.00028153439572010355
Position 1642: 0.00024520476382886675
Position 895: 0.0002196669169721354
Position 513: 0.00020654220584565255
Position 545: 0.00019760737289218862
Position 8070: 0.0001860696362659527
Position 883: 0.00017832504312986666
Position 1105: 0.00017792313671365938
Position 2688: 0.0001541481611470985
Position 4117: 0.00015328737867051093
Position 4127: 0.00014502535865648994
Position 343: 0.00014187524741213992
Position 2968: 0.00010428616877025214
Position 1046: 0.0001006761766202006
Position 8032: 9.984061767689016e-05
Position 7762: 6.206713890534031e-05
Position 11751: 4.0311586407937e-05
Position 7812: 3.8905081804057093e-05
Position 1885: 2.940213935193082e-05
Position 12851: 2.7324856963397737e-05
Position 8880: 2.7103149745010623e-05
Position 4614: 2.6790019810868948e-05
Position 434: 2.5243230372960114e-05
Position 1358: 2.3829346333475104e-05
Position 855: 2.2740568004666782e-05
Position 1696: 1.933968819203395e-05
Position 909: 1.738846595020976e-05
Position 291: 1.6785351503870145e-05
Position 372: 1.4907582825005444e-05
Position 553: 1.3052982848503423e-05
Position 384: 1.242517460145747e-05
Position 8362: 7.973927626246114e-06
Position 1932: 7.320646947354315e-06
Position 924: 4.414137126504785e-06
Position 1329: 2.278319938423166e-06
Position 1791: 1.779524042078764e-06
Position 447: 1.5346420692649838e-06
Position 3477: 1.4819830202236031e-06
Position 1119: 1.2474370597593557e-06
Position 743: 1.1052295997656135e-06
Position 1646: 9.163283319294559e-07
Position 564: 8.408267501347998e-07
Position 1554: 5.944164887308738e-07
Position 570: 3.3791185385974197e-07
Position 263: 3.168529943681801e-07
Position 1194: 2.8314063194835603e-07
Position 1260: 2.3574649888118995e-07
Position 391: 2.009607152299129e-07
Position 474: 1.7974564654868757e-07
Position 1316: 1.783209891150472e-07
Position 1417: 1.641551443086084e-07
Position 529: 1.4950411331566427e-07
Position 1208: 1.3245932814143135e-07
Position 1135: 1.1512271481943814e-07
Position 1003: 1.121891696642788e-07
Position 1074: 1.0156451780607291e-07
Position 494: 9.926008725617319e-08
Position 1157: 9.81990265637605e-08
Position 912: 8.498032786615267e-08
Position 387: 8.183106579585577e-08
Position 351: 5.832032282183654e-08
Position 394: 5.3859368810170455e-08
Position 635: 4.405211180092664e-08
Position 537: 3.617055069170638e-08
Position 348: 3.2967709281584805e-08
Position 318: 2.00943902900341e-08
Position 456: 1.8435843475907086e-08
Position 183: 7.638271154349322e-09
Position 449: 5.984894968746524e-09
Position 374: 5.560581650309216e-09
Position 647: 4.2909089828970665e-09
Position 572: 3.3374995182560866e-09
Position 238: 2.526812911199748e-09
Position 574: 2.4005465547042945e-09
Position 641: 2.376019772668342e-09
Position 479: 2.159456412760713e-09
Position 454: 9.110848012981745e-10
Position 555: 8.967578537940158e-10
Position 452: 6.736762849170945e-10
Position 111: 6.003237862732694e-10
Position 216: 5.507199516195179e-11
