Gene = USF3
Position 787: 0.08231348210588672
Position 2025: 0.062402529433002514
Position 6694: 0.05583438714320133
Position 5484: 0.055716557322570956
Position 2491: 0.05122183736090972
Position 813: 0.046095358910005185
Position 5651: 0.036086229141327336
Position 7618: 0.03374807217281627
Position 5083: 0.030385171706036804
Position 790: 0.030137934463853537
Position 1074: 0.023801549299983623
Position 1101: 0.02069318577062173
Position 3941: 0.015865522310018684
Position 1077: 0.011005040041861787
Position 2722: 0.010213072079460655
Position 7266: 0.00949007875942678
Position 913: 0.009374555668023112
Position 3984: 0.008212048891977176
Position 2545: 0.006746789366038731
Position 1221: 0.006104608675053688
Position 2105: 0.0056358261672628
Position 6428: 0.005548942269740051
Position 1493: 0.0052429306831200525
Position 3466: 0.00507177513489744
Position 3203: 0.0049385889971113655
Position 2628: 0.004831375817183667
Position 1608: 0.004415655977811876
Position 1326: 0.003480573000342532
Position 6464: 0.0033549230018919156
Position 1129: 0.0033530451323962097
Position 3256: 0.0032407840466667057
Position 2376: 0.003210334490503653
Position 5120: 0.0030577777578224994
Position 1953: 0.003003457777117221
Position 816: 0.0028520671310497616
Position 1539: 0.002742373661727283
Position 1387: 0.002506910873938868
Position 3206: 0.002485280162291482
Position 4169: 0.0020672850250889976
Position 810: 0.0019153875175349736
Position 3115: 0.0018145111411159243
Position 2636: 0.0017941023017218863
Position 1819: 0.0017820168986194924
Position 762: 0.001614077194776915
Position 3316: 0.00154031443728176
Position 1035: 0.0013587312013130445
Position 1507: 0.001321510729439489
Position 1496: 0.0012554790152528748
Position 2834: 0.001172433802770798
Position 2213: 0.001056663060484021
Position 403: 0.0010479550779794726
Position 3685: 0.0010222682675504386
Position 3611: 0.0010072388598400945
Position 2869: 0.0008669644132698399
Position 3092: 0.0008307979775622286
Position 1239: 0.0008261441760788428
Position 1270: 0.0007827675999606357
Position 3235: 0.0007808554794020379
Position 4336: 0.0006044288528393852
Position 2167: 0.0005908057603959595
Position 369: 0.0005764227373597664
Position 1794: 0.0005608787748501684
Position 2276: 0.0004897746950209025
Position 768: 0.00044749088765537324
Position 5049: 0.00041650172275575716
Position 2430: 0.0004024671675165822
Position 398: 0.00039502701953902995
Position 1167: 0.00035384639043148673
Position 1447: 0.00034178462536199107
Position 2318: 0.00026382791430609774
Position 1604: 0.00021151452072364543
Position 1768: 0.00020983120945438437
Position 1083: 0.00020756954230943356
Position 1030: 0.0001783370263757209
Position 2496: 0.0001621719493888712
Position 1107: 9.167892452233961e-05
Position 2336: 7.785648454830531e-05
Position 2129: 6.271413885911747e-05
Position 720: 5.878411626670337e-05
Position 1628: 1.7454191630990165e-05
Position 2154: 1.695986775960842e-05
Position 876: 1.465113424049054e-05
Position 521: 1.2715096746110302e-05
Position 132: 1.2614446441072448e-05
Position 2029: 1.1043411622422354e-05
Position 604: 9.301360785074242e-06
Position 819: 8.227926341569308e-06
Position 465: 6.402829888232518e-06
Position 1847: 5.2146370848494845e-06
Position 1014: 5.154421860858724e-06
Position 1138: 4.751692323363973e-06
Position 629: 2.281150450911882e-06
Position 550: 2.137939902710428e-06
Position 1135: 1.4102069200330942e-06
Position 557: 1.1103137565084156e-06
Position 618: 1.0230968033542054e-06
Position 352: 5.373966147558848e-07
Position 3005: 5.311069414729165e-07
Position 269: 3.782122976310672e-07
Position 1111: 3.6847810683192504e-07
Position 415: 3.4935750843908395e-07
Position 146: 3.479616831148908e-07
Position 143: 2.2707860635515312e-07
Position 167: 1.5262561978410465e-07
Position 140: 1.3413119347318758e-07
Position 478: 1.200038268899477e-07
Position 221: 1.0301425156357543e-07
Position 260: 7.637853541039376e-08
Position 109: 2.5898555991722003e-08
Position 614: 2.181279349504828e-08
Position 606: 1.7596449160552658e-08
Position 165: 5.9082888689799835e-09
Position 83: 3.765466519571247e-09
Position 177: 3.017722844555465e-09
Position 185: 2.5557628051289317e-09
Position 1472: 8.469174663262181e-10
Position 1344: 8.226114163445839e-10
Position 575: 3.0774945950450105e-10
Position 573: 8.945673541264003e-11
Position 106: 5.5156321112082575e-11
Position 104: 2.7826897641625956e-11
Position 85: 3.3100803890246217e-12
Position 330: 9.483956657514733e-13
