Gene = NICN1
Position 2434: 0.0002876472023327013
Position 3068: 0.0002858017164750321
Position 2264: 0.0002381637232964614
Position 3289: 0.0002341510687174299
Position 1477: 0.00021418111158381985
Position 1108: 0.000186934722156014
Position 4185: 0.00018650274020769262
Position 5136: 0.00016364668196127034
Position 3889: 0.00015266088239522665
Position 6338: 0.00015199902823267774
Position 2493: 0.00015092231954391962
Position 2371: 0.00013756099470396392
Position 1300: 0.0001348435715326542
Position 4346: 0.00012667422861841612
Position 3783: 0.00012660782709578557
Position 2170: 0.00010858864718202224
Position 1686: 0.00010276319552886887
Position 3074: 9.711074428772017e-05
Position 4634: 9.596287422543304e-05
Position 343: 9.431846198466947e-05
Position 2386: 9.154717604733998e-05
Position 2250: 8.776635573292303e-05
Position 1382: 8.74456813973276e-05
Position 3251: 8.344752919418985e-05
Position 3483: 7.929829718215505e-05
Position 2621: 7.604765266729186e-05
Position 1133: 7.57344119043524e-05
Position 822: 7.085742942523402e-05
Position 3797: 7.083142639709154e-05
Position 2006: 7.026408052173617e-05
Position 1852: 6.176121310680157e-05
Position 2716: 6.162091244463491e-05
Position 632: 5.1756686498946926e-05
Position 3534: 4.6529064585501804e-05
Position 1189: 4.12518021225797e-05
Position 1921: 2.828019269489328e-05
Position 1450: 2.6725680005170105e-05
Position 2752: 2.6034305474808607e-05
Position 3509: 2.502477445630946e-05
Position 3718: 2.472529136473672e-05
Position 3715: 2.4035530228860275e-05
Position 2661: 2.397161165293952e-05
Position 797: 2.3341735816182933e-05
Position 1565: 2.2548649058765313e-05
Position 850: 2.1984738398811288e-05
Position 371: 2.1728999055373517e-05
Position 2173: 2.0020446709739052e-05
Position 541: 1.8103327726336784e-05
Position 1554: 1.7437893751668427e-05
Position 1878: 1.5894072098932917e-05
Position 3583: 1.281046735161446e-05
Position 1359: 1.1562819568157567e-05
Position 1688: 1.0788615065851775e-05
Position 1784: 9.990542454416515e-06
Position 986: 9.587450660774416e-06
Position 771: 9.240645879951877e-06
Position 1767: 9.16510228983243e-06
Position 456: 8.748364648620306e-06
Position 288: 7.41232232095039e-06
Position 443: 5.93010368301366e-06
Position 768: 5.283090628548704e-06
Position 916: 6.102072830254523e-07
Position 864: 4.655047051864794e-07
Position 311: 3.1962569412776773e-07
Position 969: 2.97553091226966e-07
Position 1828: 2.9702536746514955e-07
Position 1692: 2.9039649696139664e-07
Position 137: 2.64627924846486e-07
Position 120: 2.43606734562159e-07
Position 614: 1.6619160005753806e-07
Position 162: 1.591044465252558e-07
Position 955: 8.787478662196686e-08
Position 993: 7.120740798487298e-08
Position 706: 6.370351708196768e-08
Position 129: 3.4304089304884936e-08
Position 1114: 1.1306502898101541e-08
Position 1540: 9.774838399882059e-09
Position 4003: 9.155314504942058e-09
Position 1605: 6.054994239803481e-09
Position 1346: 1.8298674418509e-09
Position 689: 1.2917784107541828e-09
Position 750: 4.2213572112392376e-10
Position 396: 3.464017395063399e-10
Position 218: 1.8160517232325173e-10
