Gene = NOL9
Sorted 3' Splice Sites (High to Low Probability):
Position 16546: 0.9999995161104207
Position 21093: 0.982702013647196
Position 16790: 0.9304779639452172
Position 22455: 0.8408225291290141
Position 27705: 0.7850877488169937
Position 25363: 0.7467238141963208
Position 4836: 0.7248731372323177
Position 9354: 0.6454590603285661
Position 16274: 0.6111443270829802
Position 28531: 0.5726336772127572
Position 2143: 0.5365519186808482
Position 20789: 0.462296035566218
Position 21774: 0.3090451121342941
Position 19189: 0.28526685783207684
Position 32864: 0.16665514138418017
Position 2103: 0.1625122685338744
Position 5947: 0.14538868009869602
Position 546: 0.13895477160073008
Position 30088: 0.1348374000859536
Position 23560: 0.09609489136602248
Position 25993: 0.08571683236118739
Position 2326: 0.08163924360799736
Position 27960: 0.07826821678937268
Position 3919: 0.07695324199562871
Position 25841: 0.058256814052832256
Position 3967: 0.05743976381644426
Position 21881: 0.0548483325727124
Position 22238: 0.04677976165725351
Position 22921: 0.03006005900512596
Position 700: 0.028343174430581635
Position 30560: 0.026760835186005107
Position 500: 0.025554420974953605
Position 25379: 0.025210394189697595
Position 19143: 0.025121640893655352
Position 31380: 0.02364502018011011
Position 17133: 0.02227694751880658
Position 21946: 0.02212672711902238
Position 32624: 0.02060893548644531
Position 25858: 0.020378995928481206
Position 5919: 0.01924658482827817
Position 25803: 0.018287653856844978
Position 3993: 0.01806017179123777
Position 27673: 0.017867596756695477
Position 7509: 0.01611041914830053
Position 22149: 0.013370013737946341
Position 283: 0.012683860107220666
Position 2110: 0.012460847084743092
Position 31173: 0.011584368845672672
Position 295: 0.01151428784690465
Position 4072: 0.010567446815125942
Position 22186: 0.009269139254681966
Position 22322: 0.00905491387302046
Position 25873: 0.00618103798845884
Position 1799: 0.0061490927853428785
Position 28456: 0.0057619705106039
Position 21853: 0.005709102693674013
Position 3933: 0.005521652691273585
Position 720: 0.005267976996631554
Position 22123: 0.00492540946501693
Position 30642: 0.0038403487430310555
Position 26150: 0.003507418456220107
Position 1882: 0.003378407421574572
Position 31658: 0.003049697718962623
Position 30004: 0.002876754334381884
Position 27637: 0.002741699574188242
Position 320: 0.002620522329744917
Position 29270: 0.0023309202638998406
Position 28255: 0.0023164991276330323
Position 1904: 0.002090032743074838
Position 28910: 0.002086791932459693
Position 28188: 0.001804387494253683
Position 28272: 0.001680413063254512
Position 262: 0.0015920062998589638
Position 26448: 0.001540518125465336
Position 30319: 0.0015023107027023388
Position 2385: 0.0014337496270379036
Position 1382: 0.001297144260867491
Position 1921: 0.0012903009524050137
Position 2294: 0.0012743675255193487
Position 696: 0.0012678512746888656
Position 22394: 0.0012486332938901523
Position 3973: 0.0011503013938576755
Position 1250: 0.0010612029812931455
Position 587: 0.0010336252875583762
Position 26087: 0.0009919626354322646
Position 21823: 0.0009895131594352625
Position 22681: 0.0009628847055346059
Position 25626: 0.0009180359878304464
Position 3199: 0.0008064393448835894
Position 3416: 0.0006689914157110471
Position 28700: 0.0006646394987134558
Position 2503: 0.0006285209454251603
Position 859: 0.0005683834111947045
Position 26607: 0.0005446238031776663
Position 22725: 0.0005390043212527735
Position 26067: 0.0004508097806973363
Position 862: 0.0003916778815619529
Position 1981: 0.0003060862077947262
Position 28954: 0.0003040160043707693
Position 26231: 0.0002929529824513704
Position 28853: 0.0002890043867403245
Position 25732: 0.00024901485669937473
Position 26537: 0.00024198472424189572
Position 1311: 0.00022506780200863923
Position 1677: 0.00020892199581828245
Position 30148: 0.00020781749873474925
Position 26034: 0.00019388821662166968
Position 23683: 0.00014561134893027392
Position 22887: 0.0001203097588685736
Position 1069: 0.00011779573426720164
Position 4204: 8.331497453430613e-05
Position 1641: 8.150316680102851e-05
Position 4874: 8.002406852696426e-05
Position 1816: 7.971341118110344e-05
Position 110: 7.661765926684386e-05
Position 601: 7.295046841350446e-05
Position 3586: 6.524919882792183e-05
Position 2259: 5.427447065280547e-05
Position 557: 5.0077835649506124e-05
Position 2177: 4.958937783692107e-05
Position 777: 4.359362989176913e-05
Position 465: 4.339483107470824e-05
Position 21678: 4.129164427402406e-05
Position 2120: 4.0189898219002904e-05
Position 505: 3.95408718711971e-05
Position 21702: 3.9527989673863324e-05
Position 24113: 3.8401300474416575e-05
Position 1094: 3.111093622976148e-05
Position 1592: 2.9603104936100852e-05
Position 884: 2.3368888379297708e-05
Position 121: 2.04438253106071e-05
Position 1136: 1.4854956724378511e-05
Position 1127: 1.4303558673714087e-05
Position 1340: 1.3490210161684186e-05
Position 794: 1.3160278346905992e-05
Position 2127: 1.1888505723995088e-05
Position 349: 1.0199301632855795e-05
Position 494: 9.240842280351081e-06
Position 702: 9.13932453857549e-06
Position 1469: 8.392259167669593e-06
Position 98: 6.853870546724035e-06
Position 236: 6.1415087235842765e-06
Position 483: 6.104204987584173e-06
Position 604: 5.346365781352509e-06
Position 1404: 1.7303819368914587e-06
Position 1316: 1.4145635953976595e-06
Position 452: 5.356262289124167e-08
Position 195: 4.850822888785748e-08
Position 428: 4.847527550117294e-08
Position 469: 3.903401332075173e-08
Position 220: 2.550264397004063e-08
Position 200: 2.3051015471397738e-08
Position 460: 2.1188081570763424e-08
Position 148: 1.763336325418312e-08
Position 228: 6.880220665740519e-09
Position 492: 6.720690984668766e-09
Position 449: 4.615111981817388e-09
Position 224: 4.46778344850906e-09
Position 425: 3.8809263366386606e-09
Position 510: 3.327379850013185e-09
Position 479: 3.0667956831177934e-09
Position 939: 2.152987434214482e-09
Position 508: 2.0905905858720807e-09
Position 477: 1.3078545310857609e-09
Position 598: 1.2989877420466774e-09
Position 2351: 6.87579299605416e-12
Position 2281: 5.8708046792940115e-12
Position 3459: 5.8662822315828576e-12
Position 2527: 2.9413272673507285e-12
Position 2395: 2.8299194393003746e-12
