Gene = UFC1
Position 4074: 0.00022770135430359736
Position 323: 0.00022133002570856676
Position 2364: 0.00022016558622009902
Position 760: 0.000196674679888126
Position 35: 0.0001823356653695952
Position 2548: 0.0001776219440803884
Position 2072: 0.00015187476399922673
Position 828: 0.00011886778648052118
Position 4873: 0.0001186678241196197
Position 422: 0.00011293146461895997
Position 2475: 0.00010743897137438963
Position 4199: 9.918128815187087e-05
Position 4326: 9.74162065667819e-05
Position 3454: 9.278851831900987e-05
Position 3572: 9.197882090489886e-05
Position 701: 8.44795635571421e-05
Position 1844: 8.42160405934085e-05
Position 3580: 7.15971038145932e-05
Position 4912: 6.782009578144407e-05
Position 4250: 6.579847112546459e-05
Position 54: 6.416485953680185e-05
Position 4977: 6.254197169666762e-05
Position 3415: 6.134739995886146e-05
Position 669: 5.4344953070339575e-05
Position 1897: 5.17556986645293e-05
Position 2176: 5.1181000180664135e-05
Position 742: 4.833126552183168e-05
Position 1969: 4.5908712266076206e-05
Position 3428: 4.3157102462467906e-05
Position 373: 3.650805476396647e-05
Position 3324: 3.564162015090621e-05
Position 4049: 3.549922355321568e-05
Position 746: 3.319992016194822e-05
Position 4421: 2.4696879288343347e-05
Position 3599: 2.4629872676359166e-05
Position 3570: 2.3639811371749493e-05
Position 4550: 2.3312448578094862e-05
Position 4801: 2.0481038035297198e-05
Position 3748: 1.8209703074110922e-05
Position 4464: 1.515789803277671e-05
Position 4471: 1.4779008456515285e-05
Position 3505: 1.4674967715059145e-05
Position 4091: 1.2650157796479978e-05
Position 4664: 1.2136053650479601e-05
Position 4864: 1.1985111990689056e-05
Position 157: 1.191500339693494e-05
Position 3289: 9.976416731867287e-06
Position 3706: 5.235390933047209e-06
Position 3311: 5.154225428211517e-06
Position 7: 5.686758409793106e-07
Position 37: 1.7467488840798267e-07
Position 270: 1.5484940126741895e-07
Position 61: 1.5403528066052344e-07
Position 461: 1.215929536335202e-07
Position 407: 1.1942720240559333e-07
Position 72: 1.0612668333000144e-07
Position 275: 9.368918728441143e-08
Position 239: 5.969456268071048e-08
Position 356: 5.818615791715193e-08
Position 503: 4.485617238095278e-08
Position 268: 3.514528557924309e-08
Position 568: 2.535535160700754e-08
Position 273: 2.2935046799071395e-08
Position 469: 6.760968740661629e-10
Position 222: 2.3383615464163545e-10
Position 4408: 1.9099601313528775e-11
Position 4583: 1.7842053078521327e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 4368: 0.9363395479607426
Position 3197: 0.926481416204733
Position 3846: 0.8078089816432208
Position 3501: 0.7627508933342215
Position 4659: 0.7625649319720619
Position 3384: 0.17942720187687144
Position 3864: 0.13849716347744506
Position 4997: 0.07817182818095851
Position 3177: 0.06981180632897509
Position 4590: 0.05244351715770504
Position 173: 0.04662195556516853
Position 1778: 0.046189601495283755
Position 3648: 0.02256907441635319
Position 3366: 0.021069608319354897
Position 437: 0.013447409067155941
Position 3895: 0.011891537603678075
Position 4564: 0.01141617146047191
Position 4577: 0.010071626170824684
Position 1718: 0.007165001606747856
Position 4701: 0.0063106102043711115
Position 4286: 0.006158867735259502
Position 1187: 0.006082059210182167
Position 4853: 0.005736022139906284
Position 3732: 0.005379685313468764
Position 4307: 0.004923402292191885
Position 245: 0.004047630707061058
Position 650: 0.0040180527552309735
Position 914: 0.003444954197022616
Position 1348: 0.0032331615258764964
Position 4640: 0.002625881779109228
Position 4678: 0.002458475808717565
Position 2053: 0.0023867613385229946
Position 469: 0.002363579757939938
Position 3815: 0.002349832373656895
Position 1273: 0.0021075023920424023
Position 917: 0.002075567590611822
Position 1143: 0.001882989297222665
Position 3780: 0.0017721646710973195
Position 4309: 0.0017565289977311094
Position 3137: 0.0017316385863263316
Position 2530: 0.0015163739541475085
Position 2136: 0.00150553137193427
Position 4704: 0.001249504167976201
Position 4416: 0.0012432612862883826
Position 178: 0.0010382229907654806
Position 296: 0.0010148295884533035
Position 2099: 0.0010079154479028692
Position 489: 0.0009615509849085261
Position 3390: 0.0007636773056026891
Position 421: 0.0007596356018495735
Position 3423: 0.0007465262822796416
Position 4594: 0.0006971875791179458
Position 281: 0.0006662894260420307
Position 4974: 0.0006077065077349785
Position 3904: 0.0004941887242658325
Position 4289: 0.0004902857478230955
Position 943: 0.0004522588060487955
Position 3332: 0.0003500852048559625
Position 199: 0.00034398867670229537
Position 1747: 0.0003198810142867546
Position 5071: 0.00030315306829648036
Position 1000: 0.00027752859103272594
Position 4550: 0.00027435863407500316
Position 315: 0.00026457065098659573
Position 3676: 0.0002623383174963886
Position 3347: 0.0002602297252705681
Position 1739: 0.00024925276743084147
Position 1799: 0.0002489434434005426
Position 1459: 0.00022850698893613162
Position 2418: 0.00021911594370444253
Position 3683: 0.000208114651686225
Position 387: 0.00020789917439311266
Position 777: 0.00019874526147028188
Position 1407: 0.00019148435802821998
Position 205: 0.00016229275425207418
Position 4439: 0.00016134562587320333
Position 1783: 0.000159997845858821
Position 3657: 0.00015996132786870042
Position 4629: 0.00015609209534450403
Position 1280: 0.00014873043308528768
Position 1356: 0.00014336956551837355
Position 4145: 0.0001388007966509829
Position 1161: 0.00013503377686170092
Position 194: 0.0001275011672398752
Position 2081: 0.00012747295183947568
Position 258: 0.0001273585342291238
Position 895: 0.00012612941023775468
Position 1323: 0.00012503880658330934
Position 596: 0.00011621037238110548
Position 919: 0.00010653040813306437
Position 4723: 0.00010593885536798319
Position 1205: 9.672873888227935e-05
Position 2156: 9.466779563325795e-05
Position 4486: 8.634053560142984e-05
Position 4212: 8.54491308197015e-05
Position 4912: 8.331313561618563e-05
Position 4616: 7.655329904212579e-05
Position 1385: 7.304854745221894e-05
Position 399: 6.523619268190747e-05
Position 5003: 6.354991937224341e-05
Position 1818: 6.224324752459576e-05
Position 4464: 6.137724616271489e-05
Position 147: 6.064075398385517e-05
Position 4781: 5.832879997572528e-05
Position 4925: 5.703415845600996e-05
Position 1056: 5.6891659540395335e-05
Position 3140: 5.56243066007269e-05
Position 2066: 5.2744757022968016e-05
Position 3468: 5.1318255378164e-05
Position 2363: 5.0761822072115544e-05
Position 4933: 4.738936921725887e-05
Position 94: 4.73329166893856e-05
Position 1619: 4.30490886771172e-05
Position 3463: 4.0701460717768686e-05
Position 3400: 3.9050216317552264e-05
Position 5089: 3.7878408118168525e-05
Position 4613: 3.442152164359425e-05
Position 335: 3.39785837615505e-05
Position 451: 3.338209324649682e-05
Position 3415: 3.1253455047063e-05
Position 4541: 2.6440674052954018e-05
Position 624: 2.4056596184760158e-05
Position 3678: 2.15237808621534e-05
Position 4597: 2.0965399201269182e-05
Position 4245: 1.9780997115806698e-05
Position 4942: 1.9475866365304065e-05
Position 4223: 1.8530329138976792e-05
Position 3632: 1.6449609648044983e-05
Position 4867: 1.634709871468632e-05
Position 4185: 1.535431319007423e-05
Position 3578: 1.261609874148713e-05
Position 5053: 1.11884280811375e-05
Position 4761: 1.0280374185401207e-05
Position 4012: 8.78026198215492e-06
Position 4239: 7.264627895029332e-06
Position 2976: 6.922931641620158e-06
Position 3700: 6.846324490461433e-06
Position 2841: 6.650254751704425e-06
Position 4152: 5.1043575754457635e-06
Position 105: 3.876516139323522e-06
Position 138: 2.937132642592681e-06
Position 3392: 2.67422082828666e-06
Position 4010: 2.270543990578519e-06
Position 3559: 1.8641970168268457e-06
Position 3483: 1.7156554547636647e-06
Position 136: 1.5186515790266188e-06
Position 1426: 1.3033831700870612e-06
Position 627: 1.250091326283072e-06
Position 686: 1.105474467086772e-06
Position 521: 9.706013026738606e-07
Position 568: 8.960689344555148e-07
Position 608: 8.422212315771846e-07
Position 1210: 8.000113131074859e-07
Position 1213: 6.703096376706161e-07
Position 373: 6.102362717212421e-07
Position 834: 6.083825437356954e-07
Position 593: 5.584621538460077e-07
Position 1865: 2.4388452326386144e-07
Position 760: 1.8559898238679482e-07
Position 1014: 1.3972638888565232e-07
Position 4187: 9.415945029324612e-08
Position 4167: 7.732421091046464e-08
Position 4197: 7.519662686295068e-08
Position 577: 6.766512614435092e-08
Position 405: 1.5905818075247563e-08
Position 599: 1.0922716999506187e-08
Position 323: 9.679767161279293e-09
Position 344: 9.516980333687876e-09
Position 122: 6.0227988770498615e-09
Position 3924: 5.616301448266805e-09
Position 3594: 3.443500630072484e-09
Position 347: 3.007365376435194e-09
Position 356: 2.7485250639639853e-09
Position 414: 1.820916670878959e-09
Position 113: 9.198435010965434e-10
Position 3928: 1.1788222248148396e-10
